District,Year,Taluka,Type,Male,Female,Children
Buldhana,2019,Jalgaon Jamod,Inpatient,1500,1400,200
Buldhana,2019,Sangrampur,Inpatient,500,800,200
Buldhana,2019,Shegaon,Inpatient,1500,1500,200
Buldhana,2019,Nandura,Inpatient,59100,91000,3000
Buldhana,2019,Malkapur,Inpatient,600,1400,100
Buldhana,2019,Motala,Inpatient,10200,3300,6900
Buldhana,2019,Khamgaon,Inpatient,2700,3700,400
Buldhana,2019,Mehkar,Inpatient,1100,1700,200
Buldhana,2019,Chikhali,Inpatient,1400,2100,400
Buldhana,2019,Buldhana,Inpatient,29100,36800,35000
Buldhana,2019,Deulgaon Raja,Inpatient,300,400,0
Buldhana,2019,Sindkhed Raja,Inpatient,1600,1300,0
Buldhana,2019,Lonar,Inpatient,3100,1900,1300
Buldhana,2020,Jalgaon Jamod,Inpatient,500,600,300
Buldhana,2020,Sangrampur,Inpatient,300,500,300
Buldhana,2020,Shegaon,Inpatient,900,1200,100
Buldhana,2020,Nandura,Inpatient,1000,1300,1000
Buldhana,2020,Malkapur,Inpatient,1500,2000,200
Buldhana,2020,Motala,Inpatient,700,1100,500
Buldhana,2020,Khamgaon,Inpatient,1300,1800,200
Buldhana,2020,Mehkar,Inpatient,300,900,100
Buldhana,2020,Chikhali,Inpatient,700,600,100
Buldhana,2020,Buldhana,Inpatient,1200,2200,200
Buldhana,2020,Deulgaon Raja,Inpatient,100,100,0
Buldhana,2020,Sindkhed Raja,Inpatient,500,900,0
Buldhana,2020,Lonar,Inpatient,300,300,100
Buldhana,2021,Jalgaon Jamod,Inpatient,1300,1600,300
Buldhana,2021,Sangrampur,Inpatient,1100,1400,400
Buldhana,2021,Shegaon,Inpatient,23400,24600,9700
Buldhana,2021,Nandura,Inpatient,1300,1600,800
Buldhana,2021,Malkapur,Inpatient,3600,4600,600
Buldhana,2021,Motala,Inpatient,1700,2500,1500
Buldhana,2021,Khamgaon,Inpatient,10800,12800,1900
Buldhana,2021,Mehkar,Inpatient,1100,1900,300
Buldhana,2021,Chikhali,Inpatient,1300,2300,300
Buldhana,2021,Buldhana,Inpatient,15900,20400,2400
Buldhana,2021,Deulgaon Raja,Inpatient,2000,2500,300
Buldhana,2021,Sindkhed Raja,Inpatient,1600,2900,200
Buldhana,2021,Lonar,Inpatient,1700,2100,400
Chandrapur,2012,Varora,Inpatient,214500,393200,182100
Chandrapur,2012,Chimur,Inpatient,72700,251400,65800
Chandrapur,2012,Nagbhid,Inpatient,89400,212900,32700
Chandrapur,2012,Bramhapuri,Inpatient,110900,220500,53900
Chandrapur,2012,Savali,Inpatient,67600,166700,32900
Chandrapur,2012,Sindevahi,Inpatient,50300,155500,50700
Chandrapur,2012,Bhadravati,Inpatient,125700,242500,76800
Chandrapur,2012,Chandrapur,Inpatient,978300,1662500,1013000
Chandrapur,2012,Mul,Inpatient,155300,281900,90300
Chandrapur,2012,Ponbhurna,Inpatient,17900,23900,1400
Chandrapur,2012,Ballarpur,Inpatient,198900,160100,33700
Chandrapur,2012,Korpana,Inpatient,17800,335100,139900
Chandrapur,2012,Rajura,Inpatient,133500,269400,119500
Chandrapur,2012,Gondpipari,Inpatient,122900,193700,39600
Chandrapur,2012,Jivati,Inpatient,42300,96400,11100
Chandrapur,2013,Varora,Inpatient,227600,462000,137700
Chandrapur,2013,Chimur,Inpatient,122900,193700,73200
Chandrapur,2013,Nagbhid,Inpatient,74400,182300,23200
Chandrapur,2013,Bramhapuri,Inpatient,196800,253400,178900
Chandrapur,2013,Savali,Inpatient,73100,185200,31000
Chandrapur,2013,Sindevahi,Inpatient,76600,1063100,54500
Chandrapur,2013,Bhadravati,Inpatient,93100,200100,61900
Chandrapur,2013,Chandrapur,Inpatient,1030200,1786200,947300
Chandrapur,2013,Mul,Inpatient,158800,291300,122700
Chandrapur,2013,Ponbhurna,Inpatient,6200,14000,1900
Chandrapur,2013,Ballarpur,Inpatient,81000,257300,76200
Chandrapur,2013,Korpana,Inpatient,88200,174600,84400
Chandrapur,2013,Rajura,Inpatient,277300,467100,285400
Chandrapur,2013,Gondpipari,Inpatient,139700,215900,49400
Chandrapur,2013,Jivati,Inpatient,31000,46000,10900
Chandrapur,2014,Varora,Inpatient,229000,468600,138400
Chandrapur,2014,Chimur,Inpatient,125600,198500,73200
Chandrapur,2014,Nagbhid,Inpatient,75100,183500,24100
Chandrapur,2014,Bramhapuri,Inpatient,202500,254000,180000
Chandrapur,2014,Savali,Inpatient,77600,186500,31200
Chandrapur,2014,Sindevahi,Inpatient,78000,1065400,55100
Chandrapur,2014,Bhadravati,Inpatient,97800,200100,63200
Chandrapur,2014,Chandrapur,Inpatient,1112600,1787500,949800
Chandrapur,2014,Mul,Inpatient,160100,293200,124100
Chandrapur,2014,Ponbhurna,Inpatient,8500,15000,2500
Chandrapur,2014,Ballarpur,Inpatient,82700,259200,77400
Chandrapur,2014,Korpana,Inpatient,90200,175000,88400
Chandrapur,2014,Rajura,Inpatient,280000,468500,289500
Chandrapur,2014,Gondpipari,Inpatient,141200,216400,50100
Chandrapur,2014,Jivati,Inpatient,32000,47500,10900
Chandrapur,2015,Varora,Inpatient,2300,3500,1000
Chandrapur,2015,Chimur,Inpatient,2900,4000,1600
Chandrapur,2015,Nagbhid,Inpatient,1100,2000,300
Chandrapur,2015,Bramhapuri,Inpatient,1300,1800,400
Chandrapur,2015,Savali,Inpatient,1200,2000,300
Chandrapur,2015,Sindevahi,Inpatient,1400,2200,400
Chandrapur,2015,Bhadravati,Inpatient,1300,2400,500
Chandrapur,2015,Chandrapur,Inpatient,13200,18200,17400
Chandrapur,2015,Mul,Inpatient,2000,2500,800
Chandrapur,2015,Ponbhurna,Inpatient,200,400,100
Chandrapur,2015,Ballarpur,Inpatient,1100,1600,600
Chandrapur,2015,Korpana,Inpatient,700,1000,300
Chandrapur,2015,Rajura,Inpatient,2100,2700,1000
Chandrapur,2015,Gondpipari,Inpatient,3000,2600,1000
Chandrapur,2015,Jivati,Inpatient,800,1200,1100
Chandrapur,2016,Varora,Inpatient,4200,3100,5600
Chandrapur,2016,Chimur,Inpatient,3600,5300,2700
Chandrapur,2016,Nagbhid,Inpatient,20900,20600,8100
Chandrapur,2016,Bramhapuri,Inpatient,1500,1900,14500
Chandrapur,2016,Savali,Inpatient,1300,2700,700
Chandrapur,2016,Sindevahi,Inpatient,800,2100,500
Chandrapur,2016,Bhadravati,Inpatient,2900,2800,1300
Chandrapur,2016,Chandrapur,Inpatient,14400,22100,14100
Chandrapur,2016,Mul,Inpatient,2500,3600,1200
Chandrapur,2016,Ponbhurna,Inpatient,300,300,100
Chandrapur,2016,Ballarpur,Inpatient,1400,2700,1000
Chandrapur,2016,Korpana,Inpatient,8200,4500,3100
Chandrapur,2016,Rajura,Inpatient,2300,3400,1200
Chandrapur,2016,Gondpipari,Inpatient,2800,3600,1400
Chandrapur,2016,Jivati,Inpatient,500,3900,2800
Chandrapur,2017,Varora,Inpatient,2800,7100,3100
Chandrapur,2017,Chimur,Inpatient,3600,6300,2000
Chandrapur,2017,Nagbhid,Inpatient,2200,4100,500
Chandrapur,2017,Bramhapuri,Inpatient,2300,4600,800
Chandrapur,2017,Savali,Inpatient,2100,8600,800
Chandrapur,2017,Sindevahi,Inpatient,900,2900,100
Chandrapur,2017,Bhadravati,Inpatient,1800,3600,1300
Chandrapur,2017,Chandrapur,Inpatient,32200,47400,32800
Chandrapur,2017,Mul,Inpatient,2400,4700,3700
Chandrapur,2017,Ponbhurna,Inpatient,1200,1500,600
Chandrapur,2017,Ballarpur,Inpatient,7200,7400,3600
Chandrapur,2017,Korpana,Inpatient,3100,6300,3400
Chandrapur,2017,Rajura,Inpatient,2600,6200,2600
Chandrapur,2017,Gondpipari,Inpatient,2900,5600,3100
Chandrapur,2017,Jivati,Inpatient,400,700,300
Chandrapur,2018,Varora,Inpatient,2000,4300,1600
Chandrapur,2018,Chimur,Inpatient,2300,4500,1300
Chandrapur,2018,Nagbhid,Inpatient,1300,3200,400
Chandrapur,2018,Bramhapuri,Inpatient,4100,5000,1300
Chandrapur,2018,Savali,Inpatient,1100,2900,4600
Chandrapur,2018,Sindevahi,Inpatient,500,2100,7300
Chandrapur,2018,Bhadravati,Inpatient,1200,2700,800
Chandrapur,2018,Chandrapur,Inpatient,20300,31400,7200
Chandrapur,2018,Mul,Inpatient,1600,2300,11300
Chandrapur,2018,Ponbhurna,Inpatient,300,500,100
Chandrapur,2018,Ballarpur,Inpatient,3400,2300,7500
Chandrapur,2018,Korpana,Inpatient,500,1500,5000
Chandrapur,2018,Rajura,Inpatient,1200,3900,1300
Chandrapur,2018,Gondpipari,Inpatient,3200,3300,7200
Chandrapur,2018,Jivati,Inpatient,400,800,300
Chandrapur,2019,Varora,Inpatient,3800,9500,4700
Chandrapur,2019,Chimur,Inpatient,3900,7700,2000
Chandrapur,2019,Nagbhid,Inpatient,1900,5000,700
Chandrapur,2019,Bramhapuri,Inpatient,1400,5100,2200
Chandrapur,2019,Savali,Inpatient,1800,4500,700
Chandrapur,2019,Sindevahi,Inpatient,1100,3700,300
Chandrapur,2019,Bhadravati,Inpatient,2300,4000,1300
Chandrapur,2019,Chandrapur,Inpatient,42600,55000,40600
Chandrapur,2019,Mul,Inpatient,3400,5100,2200
Chandrapur,2019,Ponbhurna,Inpatient,400,800,100
Chandrapur,2019,Ballarpur,Inpatient,1100,4300,4400
Chandrapur,2019,Korpana,Inpatient,3800,5900,3300
Chandrapur,2019,Rajura,Inpatient,3900,8800,3100
Chandrapur,2019,Gondpipari,Inpatient,2900,5700,1700
Chandrapur,2019,Jivati,Inpatient,500,1000,300
Chandrapur,2020,Varora,Inpatient,0,0,0
Chandrapur,2020,Chimur,Inpatient,0,0,0
Chandrapur,2020,Nagbhid,Inpatient,0,0,0
Chandrapur,2020,Bramhapuri,Inpatient,0,0,0
Chandrapur,2020,Savali,Inpatient,0,0,0
Chandrapur,2020,Sindevahi,Inpatient,0,0,0
Chandrapur,2020,Bhadravati,Inpatient,0,0,0
Chandrapur,2020,Chandrapur,Inpatient,0,0,0
Chandrapur,2020,Mul,Inpatient,0,0,0
Chandrapur,2020,Ponbhurna,Inpatient,0,0,0
Chandrapur,2020,Ballarpur,Inpatient,0,0,0
Chandrapur,2020,Korpana,Inpatient,0,0,0
Chandrapur,2020,Rajura,Inpatient,0,0,0
Chandrapur,2020,Gondpipari,Inpatient,0,0,0
Chandrapur,2020,Jivati,Inpatient,0,0,0
Chandrapur,2021,Varora,Inpatient,5500,7300,3300
Chandrapur,2021,Chimur,Inpatient,2800,5100,1500
Chandrapur,2021,Nagbhid,Inpatient,2400,3800,500
Chandrapur,2021,Bramhapuri,Inpatient,1700,2400,1200
Chandrapur,2021,Savali,Inpatient,2700,3700,800
Chandrapur,2021,Sindevahi,Inpatient,1100,3700,900
Chandrapur,2021,Bhadravati,Inpatient,1500,2400,500
Chandrapur,2021,Chandrapur,Inpatient,34800,42100,31000
Chandrapur,2021,Mul,Inpatient,1600,3100,1200
Chandrapur,2021,Ponbhurna,Inpatient,400,500,100
Chandrapur,2021,Ballarpur,Inpatient,2500,3700,900
Chandrapur,2021,Korpana,Inpatient,2900,5000,1300
Chandrapur,2021,Rajura,Inpatient,3100,4700,1100
Chandrapur,2021,Gondpipari,Inpatient,3600,3700,3200
Chandrapur,2021,Jivati,Inpatient,300,400,200
Dhule,2012,Shirpur,Inpatient,392800,576200,181900
Dhule,2012,Shindkheda,Inpatient,249500,494800,103400
Dhule,2012,Sakri,Inpatient,353900,405700,164600
Dhule,2012,Dhule,Inpatient,187000,358500,52100
Dhule,2013,Shirpur,Inpatient,359900,490500,212000
Dhule,2013,Shindkheda,Inpatient,256500,612600,98100
Dhule,2013,Sakri,Inpatient,370200,314900,151800
Dhule,2013,Dhule,Inpatient,359900,490500,212000
Dhule,2014,Shirpur,Inpatient,7900,11100,1300
Dhule,2014,Shindkheda,Inpatient,4000,6100,300
Dhule,2014,Sakri,Inpatient,1600,14200,16900
Dhule,2014,Dhule,Inpatient,61700,105100,29600
Dhule,2015,Shirpur,Inpatient,359900,490500,212000
Dhule,2015,Shindkheda,Inpatient,256500,612600,98100
Dhule,2015,Sakri,Inpatient,370200,314900,151800
Dhule,2015,Dhule,Inpatient,359900,490500,212000
Dhule,2016,Shirpur,Inpatient,7100,12200,7400
Dhule,2016,Shindkheda,Inpatient,7300,9300,5600
Dhule,2016,Sakri,Inpatient,10000,4000,6100
Dhule,2016,Dhule,Inpatient,25600,31000,6700
Dhule,2017,Shirpur,Inpatient,10600,13600,4300
Dhule,2017,Shindkheda,Inpatient,7100,8500,2000
Dhule,2017,Sakri,Inpatient,4900,8600,2200
Dhule,2017,Dhule,Inpatient,22800,30500,8400
Dhule,2018,Shirpur,Inpatient,6500,11600,7200
Dhule,2018,Shindkheda,Inpatient,4700,6000,2700
Dhule,2018,Sakri,Inpatient,4400,7500,2300
Dhule,2018,Dhule,Inpatient,21900,31700,8900
Dhule,2019,Shirpur,Inpatient,4800,7300,4000
Dhule,2019,Shindkheda,Inpatient,5000,5500,4500
Dhule,2019,Sakri,Inpatient,8700,6100,4500
Dhule,2019,Dhule,Inpatient,23700,34700,9000
Dhule,2020,Shirpur,Inpatient,5200,6100,1900
Dhule,2020,Shindkheda,Inpatient,4400,4800,3500
Dhule,2020,Sakri,Inpatient,8400,6100,4600
Dhule,2020,Dhule,Inpatient,12300,18900,5200
Dhule,2021,Shirpur,Inpatient,5500,6500,1900
Dhule,2021,Shindkheda,Inpatient,4500,4800,3500
Dhule,2021,Sakri,Inpatient,8500,6100,4600
Dhule,2021,Dhule,Inpatient,16600,24200,42500
Gadchiroli,2012,Desaiganj,Inpatient,300,1100,200
Gadchiroli,2012,Aarmori,Inpatient,1400,2800,1200
Gadchiroli,2012,Kurkheda,Inpatient,1600,3200,1200
Gadchiroli,2012,Korachi,Inpatient,700,1100,700
Gadchiroli,2012,Dhanora,Inpatient,3300,8800,3600
Gadchiroli,2012,Gadchiroli,Inpatient,9000,13200,4800
Gadchiroli,2012,Chomoshi,Inpatient,3400,5000,1600
Gadchiroli,2012,Mulchera,Inpatient,700,1500,1100
Gadchiroli,2012,Etapalli,Inpatient,800,700,700
Gadchiroli,2012,Bhamragad,Inpatient,300,400,300
Gadchiroli,2012,Aheri,Inpatient,1700,3500,1200
Gadchiroli,2012,Sironcha,Inpatient,1400,1700,1000
Gadchiroli,2013,Desaiganj,Inpatient,500,1200,300
Gadchiroli,2013,Aarmori,Inpatient,1600,3000,1400
Gadchiroli,2013,Kurkheda,Inpatient,1900,3400,1300
Gadchiroli,2013,Korachi,Inpatient,800,1300,800
Gadchiroli,2013,Dhanora,Inpatient,3600,9300,3800
Gadchiroli,2013,Gadchiroli,Inpatient,9300,14100,5100
Gadchiroli,2013,Chomoshi,Inpatient,4100,5700,1700
Gadchiroli,2013,Mulchera,Inpatient,900,1600,1300
Gadchiroli,2013,Etapalli,Inpatient,900,800,800
Gadchiroli,2013,Bhamragad,Inpatient,500,600,500
Gadchiroli,2013,Aheri,Inpatient,1900,3700,1300
Gadchiroli,2013,Sironcha,Inpatient,1600,1800,1200
Gadchiroli,2014,Desaiganj,Inpatient,1400,2500,1100
Gadchiroli,2014,Aarmori,Inpatient,3100,6300,1800
Gadchiroli,2014,Kurkheda,Inpatient,4000,9400,2600
Gadchiroli,2014,Korachi,Inpatient,2000,2900,2900
Gadchiroli,2014,Dhanora,Inpatient,5400,6900,4500
Gadchiroli,2014,Gadchiroli,Inpatient,19600,24200,15300
Gadchiroli,2014,Chomoshi,Inpatient,6200,8300,4000
Gadchiroli,2014,Mulchera,Inpatient,5300,1700,300
Gadchiroli,2014,Etapalli,Inpatient,2000,3000,3900
Gadchiroli,2014,Bhamragad,Inpatient,1100,900,1300
Gadchiroli,2014,Aheri,Inpatient,8900,10100,8900
Gadchiroli,2014,Sironcha,Inpatient,2000,2400,2200
Gadchiroli,2015,Desaiganj,Inpatient,1400,3300,1100
Gadchiroli,2015,Aarmori,Inpatient,3400,6200,2500
Gadchiroli,2015,Kurkheda,Inpatient,2900,6500,1900
Gadchiroli,2015,Korachi,Inpatient,1600,3400,3000
Gadchiroli,2015,Dhanora,Inpatient,3100,4500,3400
Gadchiroli,2015,Gadchiroli,Inpatient,18900,28400,21000
Gadchiroli,2015,Chomoshi,Inpatient,5000,6900,2500
Gadchiroli,2015,Mulchera,Inpatient,700,2400,500
Gadchiroli,2015,Etapalli,Inpatient,2100,2600,3000
Gadchiroli,2015,Bhamragad,Inpatient,600,900,900
Gadchiroli,2015,Aheri,Inpatient,7200,11700,5500
Gadchiroli,2015,Sironcha,Inpatient,1200,1800,1400
Gadchiroli,2016,Desaiganj,Inpatient,1100,2700,800
Gadchiroli,2016,Aarmori,Inpatient,1900,3600,700
Gadchiroli,2016,Kurkheda,Inpatient,1900,3700,600
Gadchiroli,2016,Korachi,Inpatient,1100,2000,600
Gadchiroli,2016,Dhanora,Inpatient,1400,2400,800
Gadchiroli,2016,Gadchiroli,Inpatient,20100,29500,9600
Gadchiroli,2016,Chomoshi,Inpatient,3500,6000,1200
Gadchiroli,2016,Mulchera,Inpatient,600,1600,200
Gadchiroli,2016,Etapalli,Inpatient,1100,1400,900
Gadchiroli,2016,Bhamragad,Inpatient,600,900,400
Gadchiroli,2016,Aheri,Inpatient,2400,3800,1500
Gadchiroli,2016,Sironcha,Inpatient,1300,1600,400
Gadchiroli,2017,Desaiganj,Inpatient,1000,2700,3700
Gadchiroli,2017,Aarmori,Inpatient,2800,3900,6700
Gadchiroli,2017,Kurkheda,Inpatient,2600,5000,7600
Gadchiroli,2017,Korachi,Inpatient,1400,1900,3300
Gadchiroli,2017,Dhanora,Inpatient,1700,2400,4100
Gadchiroli,2017,Gadchiroli,Inpatient,13800,18700,32500
Gadchiroli,2017,Chomoshi,Inpatient,4600,6700,11300
Gadchiroli,2017,Mulchera,Inpatient,1400,2400,3900
Gadchiroli,2017,Etapalli,Inpatient,2000,2500,4400
Gadchiroli,2017,Bhamragad,Inpatient,700,900,1700
Gadchiroli,2017,Aheri,Inpatient,4100,5700,9800
Gadchiroli,2017,Sironcha,Inpatient,2300,2800,5100
Gadchiroli,2018,Desaiganj,Inpatient,1100,3100,900
Gadchiroli,2018,Aarmori,Inpatient,5600,8000,4300
Gadchiroli,2018,Kurkheda,Inpatient,2200,5800,1500
Gadchiroli,2018,Korachi,Inpatient,1200,2200,1500
Gadchiroli,2018,Dhanora,Inpatient,1800,3000,1600
Gadchiroli,2018,Gadchiroli,Inpatient,24500,25100,10300
Gadchiroli,2018,Chomoshi,Inpatient,4600,8300,2600
Gadchiroli,2018,Mulchera,Inpatient,800,2300,800
Gadchiroli,2018,Etapalli,Inpatient,1700,2600,2000
Gadchiroli,2018,Bhamragad,Inpatient,800,1300,1700
Gadchiroli,2018,Aheri,Inpatient,4900,8800,5000
Gadchiroli,2018,Sironcha,Inpatient,4400,4800,3100
Gadchiroli,2019,Desaiganj,Inpatient,1600,3200,700
Gadchiroli,2019,Aarmori,Inpatient,2200,4300,1600
Gadchiroli,2019,Kurkheda,Inpatient,1500,5400,900
Gadchiroli,2019,Korachi,Inpatient,600,1200,700
Gadchiroli,2019,Dhanora,Inpatient,1100,2200,1100
Gadchiroli,2019,Gadchiroli,Inpatient,12900,19400,7200
Gadchiroli,2019,Chomoshi,Inpatient,5500,7400,2300
Gadchiroli,2019,Mulchera,Inpatient,1300,2000,800
Gadchiroli,2019,Etapalli,Inpatient,1400,1800,1800
Gadchiroli,2019,Bhamragad,Inpatient,800,1000,1500
Gadchiroli,2019,Aheri,Inpatient,3200,6000,3200
Gadchiroli,2019,Sironcha,Inpatient,1900,2500,1400
Gadchiroli,2020,Desaiganj,Inpatient,1300,2900,400
Gadchiroli,2020,Aarmori,Inpatient,2300,4600,1700
Gadchiroli,2020,Kurkheda,Inpatient,2700,5400,1100
Gadchiroli,2020,Korachi,Inpatient,1200,1700,800
Gadchiroli,2020,Dhanora,Inpatient,1900,2600,1100
Gadchiroli,2020,Gadchiroli,Inpatient,23200,30500,8300
Gadchiroli,2020,Chomoshi,Inpatient,3800,8200,2000
Gadchiroli,2020,Mulchera,Inpatient,900,3000,900
Gadchiroli,2020,Etapalli,Inpatient,2000,2500,1300
Gadchiroli,2020,Bhamragad,Inpatient,2200,2400,4100
Gadchiroli,2020,Aheri,Inpatient,4100,7800,5100
Gadchiroli,2020,Sironcha,Inpatient,2000,2900,1400
Gadchiroli,2021,Desaiganj,Inpatient,700,2100,200
Gadchiroli,2021,Aarmori,Inpatient,1500,3400,1200
Gadchiroli,2021,Kurkheda,Inpatient,1000,4200,600
Gadchiroli,2021,Korachi,Inpatient,500,1100,400
Gadchiroli,2021,Dhanora,Inpatient,1100,2200,800
Gadchiroli,2021,Gadchiroli,Inpatient,13300,18500,7300
Gadchiroli,2021,Chomoshi,Inpatient,2500,6200,2300
Gadchiroli,2021,Mulchera,Inpatient,1300,2300,600
Gadchiroli,2021,Etapalli,Inpatient,1300,1600,1000
Gadchiroli,2021,Bhamragad,Inpatient,1100,1600,2300
Gadchiroli,2021,Aheri,Inpatient,2200,4700,2800
Gadchiroli,2021,Sironcha,Inpatient,1400,2200,800
Gondia,2012,Tiroda,Inpatient,399600,362600,161400
Gondia,2012,Goregaon,Inpatient,87200,190000,25700
Gondia,2012,Gondia,Inpatient,1397600,2911700,1167600
Gondia,2012,Aamgaon,Inpatient,199300,245900,91800
Gondia,2012,Salekasa,Inpatient,127200,170400,35000
Gondia,2012,Sadak Arjuni,Inpatient,146700,201900,54900
Gondia,2012,Arjuni Morgaon,Inpatient,343800,528700,144700
Gondia,2012,Devari,Inpatient,290000,417700,174000
Gondia,2013,Tiroda,Inpatient,104100,123100,53400
Gondia,2013,Goregaon,Inpatient,33400,54500,7200
Gondia,2013,Gondia,Inpatient,64700,985600,1919200
Gondia,2013,Aamgaon,Inpatient,42000,46100,9500
Gondia,2013,Salekasa,Inpatient,40700,39400,15900
Gondia,2013,Sadak Arjuni,Inpatient,120000,82400,42200
Gondia,2013,Arjuni Morgaon,Inpatient,108500,211300,50100
Gondia,2013,Devari,Inpatient,157000,167200,14400
Gondia,2014,Tiroda,Inpatient,1200,1300,600
Gondia,2014,Goregaon,Inpatient,300,600,100
Gondia,2014,Gondia,Inpatient,6500,9700,11900
Gondia,2014,Aamgaon,Inpatient,500,500,100
Gondia,2014,Salekasa,Inpatient,500,400,200
Gondia,2014,Sadak Arjuni,Inpatient,1200,800,400
Gondia,2014,Arjuni Morgaon,Inpatient,1200,2300,500
Gondia,2014,Devari,Inpatient,1600,1800,1600
Gondia,2015,Tiroda,Inpatient,1400,1700,600
Gondia,2015,Goregaon,Inpatient,800,900,200
Gondia,2015,Gondia,Inpatient,7200,1000,1400
Gondia,2015,Aamgaon,Inpatient,500,500,100
Gondia,2015,Salekasa,Inpatient,500,500,200
Gondia,2015,Sadak Arjuni,Inpatient,1300,1000,400
Gondia,2015,Arjuni Morgaon,Inpatient,1400,2400,500
Gondia,2015,Devari,Inpatient,1700,1900,1500
Gondia,2016,Tiroda,Inpatient,1900,2700,1400
Gondia,2016,Goregaon,Inpatient,1000,2500,500
Gondia,2016,Gondia,Inpatient,11000,23400,12200
Gondia,2016,Aamgaon,Inpatient,2000,2600,800
Gondia,2016,Salekasa,Inpatient,900,1900,500
Gondia,2016,Sadak Arjuni,Inpatient,800,2000,500
Gondia,2016,Arjuni Morgaon,Inpatient,2300,5600,1400
Gondia,2016,Devari,Inpatient,2700,3900,1900
Gondia,2017,Tiroda,Inpatient,2000,2600,1400
Gondia,2017,Goregaon,Inpatient,1100,2400,600
Gondia,2017,Gondia,Inpatient,11200,23600,12400
Gondia,2017,Aamgaon,Inpatient,2000,2600,700
Gondia,2017,Salekasa,Inpatient,1100,1900,500
Gondia,2017,Sadak Arjuni,Inpatient,900,2100,600
Gondia,2017,Arjuni Morgaon,Inpatient,2200,5400,1400
Gondia,2017,Devari,Inpatient,2600,4000,1900
Gondia,2018,Tiroda,Inpatient,2100,2300,1500
Gondia,2018,Goregaon,Inpatient,1500,2500,900
Gondia,2018,Gondia,Inpatient,12100,25400,11000
Gondia,2018,Aamgaon,Inpatient,2400,2700,1000
Gondia,2018,Salekasa,Inpatient,1400,1900,1200
Gondia,2018,Sadak Arjuni,Inpatient,1100,2700,1000
Gondia,2018,Arjuni Morgaon,Inpatient,2800,5600,2500
Gondia,2018,Devari,Inpatient,2700,4300,3400
Gondia,2019,Tiroda,Inpatient,2000,3000,1300
Gondia,2019,Goregaon,Inpatient,1400,2000,900
Gondia,2019,Gondia,Inpatient,10700,19400,10800
Gondia,2019,Aamgaon,Inpatient,1800,3700,900
Gondia,2019,Salekasa,Inpatient,1800,2700,1000
Gondia,2019,Sadak Arjuni,Inpatient,2000,3300,1700
Gondia,2019,Arjuni Morgaon,Inpatient,2300,4700,1600
Gondia,2019,Devari,Inpatient,2500,4000,1800
Gondia,2020,Tiroda,Inpatient,2400,2100,1000
Gondia,2020,Goregaon,Inpatient,1200,1700,300
Gondia,2020,Gondia,Inpatient,12700,17700,8700
Gondia,2020,Aamgaon,Inpatient,2100,2400,500
Gondia,2020,Salekasa,Inpatient,1100,2600,1100
Gondia,2020,Sadak Arjuni,Inpatient,2800,3400,800
Gondia,2020,Arjuni Morgaon,Inpatient,2100,3300,900
Gondia,2020,Devari,Inpatient,1900,2900,1100
Gondia,2021,Tiroda,Inpatient,1100,1700,800
Gondia,2021,Goregaon,Inpatient,900,1700,400
Gondia,2021,Gondia,Inpatient,8700,18900,7800
Gondia,2021,Aamgaon,Inpatient,1300,2300,600
Gondia,2021,Salekasa,Inpatient,600,1100,600
Gondia,2021,Sadak Arjuni,Inpatient,1600,2500,900
Gondia,2021,Arjuni Morgaon,Inpatient,2200,4900,1100
Gondia,2021,Devari,Inpatient,1600,4400,1700
Hingoli,2012,Sengaon,Inpatient,91000,142100,38700
Hingoli,2012,Hingoli,Inpatient,536100,742300,390400
Hingoli,2012,Aundha Na,Inpatient,253800,374200,180600
Hingoli,2012,Kalamanuri,Inpatient,302000,478000,172000
Hingoli,2012,Vasamat,Inpatient,472100,824600,593200
Hingoli,2013,Sengaon,Inpatient,,,
Hingoli,2013,Hingoli,Inpatient,,,
Hingoli,2013,Aundha Na,Inpatient,,,
Hingoli,2013,Kalamanuri,Inpatient,,,
Hingoli,2013,Vasamat,Inpatient,,,
Hingoli,2014,Sengaon,Inpatient,171200,232800,99200
Hingoli,2014,Hingoli,Inpatient,870600,1101000,563900
Hingoli,2014,Aundha Na,Inpatient,401600,529500,260200
Hingoli,2014,Kalamanuri,Inpatient,288000,436000,199700
Hingoli,2014,Vasamat,Inpatient,654900,856900,328600
Hingoli,2015,Sengaon,Inpatient,96400,256400,76000
Hingoli,2015,Hingoli,Inpatient,656400,1311000,995200
Hingoli,2015,Aundha Na,Inpatient,393600,703400,141400
Hingoli,2015,Kalamanuri,Inpatient,336500,579500,171100
Hingoli,2015,Vasamat,Inpatient,723600,923200,383800
Hingoli,2016,Sengaon,Inpatient,1340,2673,979
Hingoli,2016,Hingoli,Inpatient,6330,12937,10133
Hingoli,2016,Aundha Na,Inpatient,2719,5613,1722
Hingoli,2016,Kalamanuri,Inpatient,3262,6005,2760
Hingoli,2016,Vasamat,Inpatient,6668,10744,3447
