District,Year,Taluka,Select Facility,Number
Buldhana,2014,Buldhana,Clinics,42
Buldhana,2014,Buldhana,Maternity Wards,25
Buldhana,2014,Buldhana,Number of Beds,215
Buldhana,2014,Deulgaon Raja,Clinics,14
Buldhana,2014,Deulgaon Raja,Maternity Wards,4
Buldhana,2014,Deulgaon Raja,Number of Beds,13
Buldhana,2014,Sindkhed Raja,Clinics,18
Buldhana,2014,Sindkhed Raja,Maternity Wards,4
Buldhana,2014,Sindkhed Raja,Number of Beds,7
Buldhana,2014,Lonar,Clinics,18
Buldhana,2014,Lonar,Maternity Wards,2
Buldhana,2014,Lonar,Number of Beds,10
Buldhana,2015,Jalgaon Jamod,Clinics,18
Buldhana,2015,Jalgaon Jamod,Maternity Wards,5
Buldhana,2015,Jalgaon Jamod,Number of Beds,20
Buldhana,2015,Sangrampur,Clinics,24
Buldhana,2015,Sangrampur,Maternity Wards,3
Buldhana,2015,Sangrampur,Number of Beds,5
Buldhana,2015,Shegaon,Clinics,18
Buldhana,2015,Shegaon,Maternity Wards,6
Buldhana,2015,Shegaon,Number of Beds,45
Buldhana,2015,Nandura,Clinics,25
Buldhana,2015,Nandura,Maternity Wards,4
Buldhana,2015,Nandura,Number of Beds,8
Buldhana,2015,Malkapur,Clinics,18
Buldhana,2015,Malkapur,Maternity Wards,6
Buldhana,2015,Malkapur,Number of Beds,120
Buldhana,2015,Motala,Clinics,21
Buldhana,2015,Motala,Maternity Wards,2
Buldhana,2015,Motala,Number of Beds,12
Buldhana,2015,Khamgaon,Clinics,40
Buldhana,2015,Khamgaon,Maternity Wards,12
Buldhana,2015,Khamgaon,Number of Beds,155
Buldhana,2015,Mehkar,Clinics,32
Buldhana,2015,Mehkar,Maternity Wards,12
Buldhana,2015,Mehkar,Number of Beds,125
Buldhana,2015,Chikhali,Clinics,31
Buldhana,2015,Chikhali,Maternity Wards,14
Buldhana,2015,Chikhali,Number of Beds,104
Buldhana,2015,Buldhana,Clinics,44
Buldhana,2015,Buldhana,Maternity Wards,25
Buldhana,2015,Buldhana,Number of Beds,220
Buldhana,2015,Deulgaon Raja,Clinics,14
Buldhana,2015,Deulgaon Raja,Maternity Wards,4
Buldhana,2015,Deulgaon Raja,Number of Beds,13
Buldhana,2015,Sindkhed Raja,Clinics,18
Buldhana,2015,Sindkhed Raja,Maternity Wards,4
Buldhana,2015,Sindkhed Raja,Number of Beds,7
Buldhana,2015,Lonar,Clinics,18
Buldhana,2015,Lonar,Maternity Wards,2
Buldhana,2015,Lonar,Number of Beds,10
Buldhana,2016,Jalgaon Jamod,Hospitals,0
Buldhana,2016,Jalgaon Jamod,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Jalgaon Jamod,Clinics,18
Buldhana,2016,Jalgaon Jamod,Maternity Wards,5
Buldhana,2016,Jalgaon Jamod,Number of Beds,120
Buldhana,2016,Sangrampur,Hospitals,0
Buldhana,2016,Sangrampur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Sangrampur,Clinics,24
Buldhana,2016,Sangrampur,Maternity Wards,3
Buldhana,2016,Sangrampur,Number of Beds,18
Buldhana,2016,Shegaon,Hospitals,0
Buldhana,2016,Shegaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Shegaon,Clinics,18
Buldhana,2016,Shegaon,Maternity Wards,6
Buldhana,2016,Shegaon,Number of Beds,98
Buldhana,2016,Nandura,Hospitals,0
Buldhana,2016,Nandura,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Nandura,Clinics,25
Buldhana,2016,Nandura,Maternity Wards,4
Buldhana,2016,Nandura,Number of Beds,77
Buldhana,2016,Malkapur,Hospitals,0
Buldhana,2016,Malkapur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Malkapur,Clinics,22
Buldhana,2016,Malkapur,Maternity Wards,7
Buldhana,2016,Malkapur,Number of Beds,231
Buldhana,2016,Motala,Hospitals,0
Buldhana,2016,Motala,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Motala,Clinics,21
Buldhana,2016,Motala,Maternity Wards,2
Buldhana,2016,Motala,Number of Beds,109
Buldhana,2016,Khamgaon,Hospitals,0
Buldhana,2016,Khamgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Khamgaon,Clinics,42
Buldhana,2016,Khamgaon,Maternity Wards,12
Buldhana,2016,Khamgaon,Number of Beds,365
Buldhana,2016,Mehkar,Hospitals,0
Buldhana,2016,Mehkar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Mehkar,Clinics,33
Buldhana,2016,Mehkar,Maternity Wards,12
Buldhana,2016,Mehkar,Number of Beds,631
Buldhana,2016,Chikhali,Hospitals,0
Buldhana,2016,Chikhali,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Chikhali,Clinics,34
Buldhana,2016,Chikhali,Maternity Wards,14
Buldhana,2016,Chikhali,Number of Beds,359
Buldhana,2016,Buldhana,Hospitals,0
Buldhana,2016,Buldhana,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Buldhana,Clinics,44
Buldhana,2016,Buldhana,Maternity Wards,25
Buldhana,2016,Buldhana,Number of Beds,847
Buldhana,2016,Deulgaon Raja,Hospitals,0
Buldhana,2016,Deulgaon Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Deulgaon Raja,Clinics,16
Buldhana,2016,Deulgaon Raja,Maternity Wards,4
Buldhana,2016,Deulgaon Raja,Number of Beds,132
Buldhana,2016,Sindkhed Raja,Hospitals,0
Buldhana,2016,Sindkhed Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Sindkhed Raja,Clinics,18
Buldhana,2016,Sindkhed Raja,Maternity Wards,4
Buldhana,2016,Sindkhed Raja,Number of Beds,55
Buldhana,2016,Lonar,Hospitals,0
Buldhana,2016,Lonar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2016,Lonar,Clinics,20
Buldhana,2016,Lonar,Maternity Wards,2
Buldhana,2016,Lonar,Number of Beds,51
Buldhana,2017,Jalgaon Jamod,Hospitals,0
Buldhana,2017,Jalgaon Jamod,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Jalgaon Jamod,Clinics,18
Buldhana,2017,Jalgaon Jamod,Maternity Wards,5
Buldhana,2017,Jalgaon Jamod,Number of Beds,120
Buldhana,2017,Sangrampur,Hospitals,0
Buldhana,2017,Sangrampur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Sangrampur,Clinics,24
Buldhana,2017,Sangrampur,Maternity Wards,3
Buldhana,2017,Sangrampur,Number of Beds,18
Buldhana,2017,Shegaon,Hospitals,0
Buldhana,2017,Shegaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Shegaon,Clinics,18
Buldhana,2017,Shegaon,Maternity Wards,6
Buldhana,2017,Shegaon,Number of Beds,98
Buldhana,2017,Nandura,Hospitals,0
Buldhana,2017,Nandura,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Nandura,Clinics,25
Buldhana,2017,Nandura,Maternity Wards,4
Buldhana,2017,Nandura,Number of Beds,77
Buldhana,2017,Malkapur,Hospitals,0
Buldhana,2017,Malkapur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Malkapur,Clinics,25
Buldhana,2017,Malkapur,Maternity Wards,7
Buldhana,2017,Malkapur,Number of Beds,251
Buldhana,2017,Motala,Hospitals,0
Buldhana,2017,Motala,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Motala,Clinics,21
Buldhana,2017,Motala,Maternity Wards,2
Buldhana,2017,Motala,Number of Beds,109
Buldhana,2017,Khamgaon,Hospitals,0
Buldhana,2017,Khamgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Khamgaon,Clinics,47
Buldhana,2017,Khamgaon,Maternity Wards,15
Buldhana,2017,Khamgaon,Number of Beds,405
Buldhana,2017,Mehkar,Hospitals,0
Buldhana,2017,Mehkar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Mehkar,Clinics,35
Buldhana,2017,Mehkar,Maternity Wards,12
Buldhana,2017,Mehkar,Number of Beds,641
Buldhana,2017,Chikhali,Hospitals,0
Buldhana,2017,Chikhali,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Chikhali,Clinics,37
Buldhana,2017,Chikhali,Maternity Wards,14
Buldhana,2017,Chikhali,Number of Beds,369
Buldhana,2017,Buldhana,Hospitals,0
Buldhana,2017,Buldhana,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Buldhana,Clinics,44
Buldhana,2017,Buldhana,Maternity Wards,28
Buldhana,2017,Buldhana,Number of Beds,897
Buldhana,2017,Deulgaon Raja,Hospitals,0
Buldhana,2017,Deulgaon Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Deulgaon Raja,Clinics,16
Buldhana,2017,Deulgaon Raja,Maternity Wards,4
Buldhana,2017,Deulgaon Raja,Number of Beds,132
Buldhana,2017,Sindkhed Raja,Hospitals,0
Buldhana,2017,Sindkhed Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Sindkhed Raja,Clinics,18
Buldhana,2017,Sindkhed Raja,Maternity Wards,4
Buldhana,2017,Sindkhed Raja,Number of Beds,55
Buldhana,2017,Lonar,Hospitals,0
Buldhana,2017,Lonar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2017,Lonar,Clinics,20
Buldhana,2017,Lonar,Maternity Wards,2
Buldhana,2017,Lonar,Number of Beds,51
Buldhana,2018,Jalgaon Jamod,Hospitals,0
Buldhana,2018,Jalgaon Jamod,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Jalgaon Jamod,Clinics,18
Buldhana,2018,Jalgaon Jamod,Maternity Wards,5
Buldhana,2018,Jalgaon Jamod,Number of Beds,120
Buldhana,2018,Sangrampur,Hospitals,0
Buldhana,2018,Sangrampur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Sangrampur,Clinics,24
Buldhana,2018,Sangrampur,Maternity Wards,3
Buldhana,2018,Sangrampur,Number of Beds,18
Buldhana,2018,Shegaon,Hospitals,0
Buldhana,2018,Shegaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Shegaon,Clinics,18
Buldhana,2018,Shegaon,Maternity Wards,6
Buldhana,2018,Shegaon,Number of Beds,98
Buldhana,2018,Nandura,Hospitals,0
Buldhana,2018,Nandura,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Nandura,Clinics,25
Buldhana,2018,Nandura,Maternity Wards,4
Buldhana,2018,Nandura,Number of Beds,77
Buldhana,2018,Malkapur,Hospitals,0
Buldhana,2018,Malkapur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Malkapur,Clinics,27
Buldhana,2018,Malkapur,Maternity Wards,7
Buldhana,2018,Malkapur,Number of Beds,256
Buldhana,2018,Motala,Hospitals,0
Buldhana,2018,Motala,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Motala,Clinics,21
Buldhana,2018,Motala,Maternity Wards,2
Buldhana,2018,Motala,Number of Beds,109
Buldhana,2018,Khamgaon,Hospitals,0
Buldhana,2018,Khamgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Khamgaon,Clinics,55
Buldhana,2018,Khamgaon,Maternity Wards,15
Buldhana,2018,Khamgaon,Number of Beds,445
Buldhana,2018,Mehkar,Hospitals,0
Buldhana,2018,Mehkar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Mehkar,Clinics,35
Buldhana,2018,Mehkar,Maternity Wards,12
Buldhana,2018,Mehkar,Number of Beds,641
Buldhana,2018,Chikhali,Hospitals,0
Buldhana,2018,Chikhali,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Chikhali,Clinics,37
Buldhana,2018,Chikhali,Maternity Wards,14
Buldhana,2018,Chikhali,Number of Beds,369
Buldhana,2018,Buldhana,Hospitals,0
Buldhana,2018,Buldhana,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Buldhana,Clinics,48
Buldhana,2018,Buldhana,Maternity Wards,28
Buldhana,2018,Buldhana,Number of Beds,917
Buldhana,2018,Deulgaon Raja,Hospitals,0
Buldhana,2018,Deulgaon Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Deulgaon Raja,Clinics,16
Buldhana,2018,Deulgaon Raja,Maternity Wards,4
Buldhana,2018,Deulgaon Raja,Number of Beds,132
Buldhana,2018,Sindkhed Raja,Hospitals,0
Buldhana,2018,Sindkhed Raja,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Sindkhed Raja,Clinics,18
Buldhana,2018,Sindkhed Raja,Maternity Wards,4
Buldhana,2018,Sindkhed Raja,Number of Beds,55
Buldhana,2018,Lonar,Hospitals,0
Buldhana,2018,Lonar,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2018,Lonar,Clinics,20
Buldhana,2018,Lonar,Maternity Wards,2
Buldhana,2018,Lonar,Number of Beds,51
Buldhana,2019,Jalgaon Jamod,Hospitals,0
Buldhana,2019,Jalgaon Jamod,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2019,Jalgaon Jamod,Clinics,20
Buldhana,2019,Jalgaon Jamod,Maternity Wards,5
Buldhana,2019,Jalgaon Jamod,Number of Beds,125
Buldhana,2019,Sangrampur,Hospitals,0
Buldhana,2019,Sangrampur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2019,Sangrampur,Clinics,24
Buldhana,2019,Sangrampur,Maternity Wards,3
Buldhana,2019,Sangrampur,Number of Beds,18
Buldhana,2019,Shegaon,Hospitals,0
Buldhana,2019,Shegaon,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2019,Shegaon,Clinics,25
Buldhana,2019,Shegaon,Maternity Wards,6
Buldhana,2019,Shegaon,Number of Beds,125
Buldhana,2019,Nandura,Hospitals,0
Buldhana,2019,Nandura,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2019,Nandura,Clinics,27
Buldhana,2019,Nandura,Maternity Wards,4
Buldhana,2019,Nandura,Number of Beds,135
Buldhana,2019,Malkapur,Hospitals,0
Buldhana,2019,Malkapur,"Specialty Hospitals (Cancer, TB, etc)",0
Buldhana,2019,Malkapur,Clinics,32
Buldhana,2019,Malkapur,Maternity Wards,7
Buldhana,2019,Malkapur,Number of Beds,260
Buldhana,2019,Motala,Hospitals,0
Buldhana,2019,Motala,"Specialty Hospitals (Cancer, TB, etc)",0
