District,Year,Sex,Select Cause,Number
Nandurbar,2018,Male,Other Reasons,3730
Nandurbar,2018,Female,Winter Fever,0
Nandurbar,2018,Female,Typhoid Fever,0
Nandurbar,2018,Female,Tuberculosis,17
Nandurbar,2018,Female,Pneumonia/ Respiratory disorders,2
Nandurbar,2018,Female,Diarrhoea or Gastro,2
Nandurbar,2018,Female,Dengue,0
Nandurbar,2018,Female,Swine Flu,0
Nandurbar,2018,Female,AIDS,5
Nandurbar,2018,Female,Heart Disorder,45
Nandurbar,2018,Female,Cancer,6
Nandurbar,2018,Female,Maternal Death during Childbirth,28
Nandurbar,2018,Female,Paralysis,18
Nandurbar,2018,Female,Kidney Related,0
Nandurbar,2018,Female,Suicide,24
Nandurbar,2018,Female,Traffic,17
Nandurbar,2018,Female,Electric Shock,0
Nandurbar,2018,Female,Burns,16
Nandurbar,2018,Female,Other Accidents,3
Nandurbar,2018,Female,Other Reasons,2452
Nandurbar,2019,Total,Winter Fever,0
Nandurbar,2019,Total,Typhoid Fever,0
Nandurbar,2019,Total,Tuberculosis,30
Nandurbar,2019,Total,Pneumonia/ Respiratory disorders,21
Nandurbar,2019,Total,Diarrhoea or Gastro,4
Nandurbar,2019,Total,Dengue,0
Nandurbar,2019,Total,Swine Flu,0
Nandurbar,2019,Total,AIDS,4
Nandurbar,2019,Total,Heart Disorder,88
Nandurbar,2019,Total,Cancer,4
Nandurbar,2019,Total,Maternal Death during Childbirth,41
Nandurbar,2019,Total,Paralysis,44
Nandurbar,2019,Total,Kidney Related,28
Nandurbar,2019,Total,Suicide,43
Nandurbar,2019,Total,Traffic,51
Nandurbar,2019,Total,Electric Shock,4
Nandurbar,2019,Total,Burns,9
Nandurbar,2019,Total,Other Accidents,13
Nandurbar,2019,Total,Other Reasons,5034
Nandurbar,2019,Male,Winter Fever,0
Nandurbar,2019,Male,Typhoid Fever,0
Nandurbar,2019,Male,Tuberculosis,19
Nandurbar,2019,Male,Pneumonia/ Respiratory disorders,9
Nandurbar,2019,Male,Diarrhoea or Gastro,1
Nandurbar,2019,Male,Dengue,0
Nandurbar,2019,Male,Swine Flu,0
Nandurbar,2019,Male,AIDS,3
Nandurbar,2019,Male,Heart Disorder,67
Nandurbar,2019,Male,Cancer,1
Nandurbar,2019,Male,Maternal Death during Childbirth,0
Nandurbar,2019,Male,Paralysis,31
Nandurbar,2019,Male,Kidney Related,19
Nandurbar,2019,Male,Suicide,19
Nandurbar,2019,Male,Traffic,45
Nandurbar,2019,Male,Electric Shock,4
Nandurbar,2019,Male,Burns,2
Nandurbar,2019,Male,Other Accidents,7
Nandurbar,2019,Male,Other Reasons,2871
Nandurbar,2019,Female,Winter Fever,0
Nandurbar,2019,Female,Typhoid Fever,0
Nandurbar,2019,Female,Tuberculosis,11
Nandurbar,2019,Female,Pneumonia/ Respiratory disorders,12
Nandurbar,2019,Female,Diarrhoea or Gastro,3
Nandurbar,2019,Female,Dengue,0
Nandurbar,2019,Female,Swine Flu,0
Nandurbar,2019,Female,AIDS,1
Nandurbar,2019,Female,Heart Disorder,21
Nandurbar,2019,Female,Cancer,3
Nandurbar,2019,Female,Maternal Death during Childbirth,41
Nandurbar,2019,Female,Paralysis,13
Nandurbar,2019,Female,Kidney Related,9
Nandurbar,2019,Female,Suicide,24
Nandurbar,2019,Female,Traffic,6
Nandurbar,2019,Female,Electric Shock,0
Nandurbar,2019,Female,Burns,7
Nandurbar,2019,Female,Other Accidents,6
Nandurbar,2019,Female,Other Reasons,2163
Nandurbar,2020,Total,Winter Fever,0
Nandurbar,2020,Total,Typhoid Fever,0
Nandurbar,2020,Total,Tuberculosis,22
Nandurbar,2020,Total,Pneumonia/ Respiratory disorders,320
Nandurbar,2020,Total,Diarrhoea or Gastro,0
Nandurbar,2020,Total,Dengue,0
Nandurbar,2020,Total,Swine Flu,0
Nandurbar,2020,Total,AIDS,2
Nandurbar,2020,Total,Heart Disorder,60
Nandurbar,2020,Total,Cancer,5
Nandurbar,2020,Total,Maternal Death during Childbirth,55
Nandurbar,2020,Total,Paralysis,32
Nandurbar,2020,Total,Kidney Related,19
Nandurbar,2020,Total,Suicide,23
Nandurbar,2020,Total,Traffic,43
Nandurbar,2020,Total,Electric Shock,3
Nandurbar,2020,Total,Burns,5
Nandurbar,2020,Total,Other Accidents,19
Nandurbar,2020,Total,Other Reasons,5865
Nandurbar,2020,Male,Winter Fever,0
Nandurbar,2020,Male,Typhoid Fever,0
Nandurbar,2020,Male,Tuberculosis,13
Nandurbar,2020,Male,Pneumonia/ Respiratory disorders,209
Nandurbar,2020,Male,Diarrhoea or Gastro,0
Nandurbar,2020,Male,Dengue,0
Nandurbar,2020,Male,Swine Flu,0
Nandurbar,2020,Male,AIDS,2
Nandurbar,2020,Male,Heart Disorder,46
Nandurbar,2020,Male,Cancer,3
Nandurbar,2020,Male,Maternal Death during Childbirth,0
Nandurbar,2020,Male,Paralysis,24
Nandurbar,2020,Male,Kidney Related,12
Nandurbar,2020,Male,Suicide,14
Nandurbar,2020,Male,Traffic,39
Nandurbar,2020,Male,Electric Shock,3
Nandurbar,2020,Male,Burns,1
Nandurbar,2020,Male,Other Accidents,12
Nandurbar,2020,Male,Other Reasons,3140
Nandurbar,2020,Female,Winter Fever,0
Nandurbar,2020,Female,Typhoid Fever,0
Nandurbar,2020,Female,Tuberculosis,9
Nandurbar,2020,Female,Pneumonia/ Respiratory disorders,111
Nandurbar,2020,Female,Diarrhoea or Gastro,0
Nandurbar,2020,Female,Dengue,0
Nandurbar,2020,Female,Swine Flu,0
Nandurbar,2020,Female,AIDS,0
Nandurbar,2020,Female,Heart Disorder,14
Nandurbar,2020,Female,Cancer,2
Nandurbar,2020,Female,Maternal Death during Childbirth,55
Nandurbar,2020,Female,Paralysis,8
Nandurbar,2020,Female,Kidney Related,7
Nandurbar,2020,Female,Suicide,9
Nandurbar,2020,Female,Traffic,4
Nandurbar,2020,Female,Electric Shock,0
Nandurbar,2020,Female,Burns,4
Nandurbar,2020,Female,Other Accidents,7
Nandurbar,2020,Female,Other Reasons,2725
Nandurbar,2021,Total,Winter Fever,0
Nandurbar,2021,Total,Typhoid Fever,0
Nandurbar,2021,Total,Tuberculosis,13
Nandurbar,2021,Total,Pneumonia/ Respiratory disorders,131
Nandurbar,2021,Total,Diarrhoea or Gastro,3
Nandurbar,2021,Total,Dengue,1
Nandurbar,2021,Total,Swine Flu,0
Nandurbar,2021,Total,AIDS,6
Nandurbar,2021,Total,Heart Disorder,36
Nandurbar,2021,Total,Cancer,2
Nandurbar,2021,Total,Maternal Death during Childbirth,43
Nandurbar,2021,Total,Paralysis,14
Nandurbar,2021,Total,Kidney Related,6
Nandurbar,2021,Total,Suicide,37
Nandurbar,2021,Total,Traffic,16
Nandurbar,2021,Total,Electric Shock,0
Nandurbar,2021,Total,Burns,1
Nandurbar,2021,Total,Other Accidents,9
Nandurbar,2021,Total,Other Reasons,11120
Nandurbar,2021,Male,Winter Fever,0
Nandurbar,2021,Male,Typhoid Fever,0
Nandurbar,2021,Male,Tuberculosis,5
Nandurbar,2021,Male,Pneumonia/ Respiratory disorders,77
Nandurbar,2021,Male,Diarrhoea or Gastro,2
Nandurbar,2021,Male,Dengue,0
Nandurbar,2021,Male,Swine Flu,0
Nandurbar,2021,Male,AIDS,4
Nandurbar,2021,Male,Heart Disorder,19
Nandurbar,2021,Male,Cancer,1
Nandurbar,2021,Male,Maternal Death during Childbirth,0
Nandurbar,2021,Male,Paralysis,8
Nandurbar,2021,Male,Kidney Related,3
Nandurbar,2021,Male,Suicide,29
Nandurbar,2021,Male,Traffic,13
Nandurbar,2021,Male,Electric Shock,0
Nandurbar,2021,Male,Burns,1
Nandurbar,2021,Male,Other Accidents,6
Nandurbar,2021,Male,Other Reasons,6995
Nandurbar,2021,Female,Winter Fever,0
Nandurbar,2021,Female,Typhoid Fever,0
Nandurbar,2021,Female,Tuberculosis,8
Nandurbar,2021,Female,Pneumonia/ Respiratory disorders,54
Nandurbar,2021,Female,Diarrhoea or Gastro,1
Nandurbar,2021,Female,Dengue,1
Nandurbar,2021,Female,Swine Flu,0
Nandurbar,2021,Female,AIDS,2
Nandurbar,2021,Female,Heart Disorder,17
Nandurbar,2021,Female,Cancer,1
Nandurbar,2021,Female,Maternal Death during Childbirth,43
Nandurbar,2021,Female,Paralysis,6
Nandurbar,2021,Female,Kidney Related,3
Nandurbar,2021,Female,Suicide,8
Nandurbar,2021,Female,Traffic,3
Nandurbar,2021,Female,Electric Shock,0
Nandurbar,2021,Female,Burns,0
Nandurbar,2021,Female,Other Accidents,3
Nandurbar,2021,Female,Other Reasons,4125
Nashik,2012,Total,Winter Fever,0
Nashik,2012,Total,Typhoid Fever,0
Nashik,2012,Total,Tuberculosis,271
Nashik,2012,Total,Pneumonia/ Respiratory disorders,45
Nashik,2012,Total,Diarrhoea or Gastro,10
Nashik,2012,Total,Dengue,0
Nashik,2012,Total,Swine Flu,7
Nashik,2012,Total,AIDS,0
Nashik,2012,Total,Heart Disorder,2784
Nashik,2012,Total,Cancer,333
Nashik,2012,Total,Maternal Death during Childbirth,19
Nashik,2012,Total,Paralysis,166
Nashik,2012,Total,Kidney Related,107
Nashik,2012,Total,Suicide,142
Nashik,2012,Total,Traffic,76
Nashik,2012,Total,Electric Shock,4
Nashik,2012,Total,Burns,114
Nashik,2012,Total,Other Accidents,387
Nashik,2012,Total,Other Reasons,7001
Nashik,2012,Male,Winter Fever,0
Nashik,2012,Male,Typhoid Fever,0
Nashik,2012,Male,Tuberculosis,174
Nashik,2012,Male,Pneumonia/ Respiratory disorders,16
Nashik,2012,Male,Diarrhoea or Gastro,6
Nashik,2012,Male,Dengue,0
Nashik,2012,Male,Swine Flu,4
Nashik,2012,Male,AIDS,0
Nashik,2012,Male,Heart Disorder,1674
Nashik,2012,Male,Cancer,195
Nashik,2012,Male,Maternal Death during Childbirth,0
Nashik,2012,Male,Paralysis,94
Nashik,2012,Male,Kidney Related,63
Nashik,2012,Male,Suicide,81
Nashik,2012,Male,Traffic,52
Nashik,2012,Male,Electric Shock,3
Nashik,2012,Male,Burns,26
Nashik,2012,Male,Other Accidents,300
Nashik,2012,Male,Other Reasons,4234
Nashik,2012,Female,Winter Fever,0
Nashik,2012,Female,Typhoid Fever,0
Nashik,2012,Female,Tuberculosis,97
Nashik,2012,Female,Pneumonia/ Respiratory disorders,29
Nashik,2012,Female,Diarrhoea or Gastro,4
Nashik,2012,Female,Dengue,0
Nashik,2012,Female,Swine Flu,3
Nashik,2012,Female,AIDS,0
Nashik,2012,Female,Heart Disorder,1110
Nashik,2012,Female,Cancer,138
Nashik,2012,Female,Maternal Death during Childbirth,19
Nashik,2012,Female,Paralysis,72
Nashik,2012,Female,Kidney Related,44
Nashik,2012,Female,Suicide,61
Nashik,2012,Female,Traffic,24
Nashik,2012,Female,Electric Shock,1
Nashik,2012,Female,Burns,88
Nashik,2012,Female,Other Accidents,87
Nashik,2012,Female,Other Reasons,2767
Nashik,2013,Total,Winter Fever,0
Nashik,2013,Total,Typhoid Fever,0
Nashik,2013,Total,Tuberculosis,282
Nashik,2013,Total,Pneumonia/ Respiratory disorders,144
Nashik,2013,Total,Diarrhoea or Gastro,19
Nashik,2013,Total,Dengue,0
Nashik,2013,Total,Swine Flu,14
Nashik,2013,Total,AIDS,0
Nashik,2013,Total,Heart Disorder,3198
Nashik,2013,Total,Cancer,384
Nashik,2013,Total,Maternal Death during Childbirth,7
Nashik,2013,Total,Paralysis,76
Nashik,2013,Total,Kidney Related,51
Nashik,2013,Total,Suicide,208
Nashik,2013,Total,Traffic,391
Nashik,2013,Total,Electric Shock,3
Nashik,2013,Total,Burns,570
Nashik,2013,Total,Other Accidents,79
Nashik,2013,Total,Other Reasons,9060
Nashik,2013,Male,Winter Fever,0
Nashik,2013,Male,Typhoid Fever,0
Nashik,2013,Male,Tuberculosis,200
Nashik,2013,Male,Pneumonia/ Respiratory disorders,53
Nashik,2013,Male,Diarrhoea or Gastro,5
Nashik,2013,Male,Dengue,0
Nashik,2013,Male,Swine Flu,5
Nashik,2013,Male,AIDS,0
Nashik,2013,Male,Heart Disorder,2092
Nashik,2013,Male,Cancer,202
Nashik,2013,Male,Maternal Death during Childbirth,0
Nashik,2013,Male,Paralysis,47
Nashik,2013,Male,Kidney Related,28
Nashik,2013,Male,Suicide,146
Nashik,2013,Male,Traffic,306
Nashik,2013,Male,Electric Shock,3
Nashik,2013,Male,Burns,217
Nashik,2013,Male,Other Accidents,52
Nashik,2013,Male,Other Reasons,5157
Nashik,2013,Female,Winter Fever,0
Nashik,2013,Female,Typhoid Fever,0
Nashik,2013,Female,Tuberculosis,82
Nashik,2013,Female,Pneumonia/ Respiratory disorders,91
Nashik,2013,Female,Diarrhoea or Gastro,14
Nashik,2013,Female,Dengue,0
Nashik,2013,Female,Swine Flu,9
Nashik,2013,Female,AIDS,0
Nashik,2013,Female,Heart Disorder,1106
Nashik,2013,Female,Cancer,182
Nashik,2013,Female,Maternal Death during Childbirth,7
Nashik,2013,Female,Paralysis,29
Nashik,2013,Female,Kidney Related,23
Nashik,2013,Female,Suicide,62
Nashik,2013,Female,Traffic,85
Nashik,2013,Female,Electric Shock,0
Nashik,2013,Female,Burns,353
Nashik,2013,Female,Other Accidents,27
Nashik,2013,Female,Other Reasons,3903
Nashik,2014,Total,Winter Fever,0
Nashik,2014,Total,Typhoid Fever,0
Nashik,2014,Total,Tuberculosis,277
Nashik,2014,Total,Pneumonia/ Respiratory disorders,946
Nashik,2014,Total,Diarrhoea or Gastro,32
Nashik,2014,Total,Dengue,0
Nashik,2014,Total,Swine Flu,29
Nashik,2014,Total,AIDS,0
Nashik,2014,Total,Heart Disorder,5923
Nashik,2014,Total,Cancer,221
Nashik,2014,Total,Maternal Death during Childbirth,23
Nashik,2014,Total,Paralysis,873
Nashik,2014,Total,Suicide,515
Nashik,2014,Total,Traffic,930
Nashik,2014,Total,Burns,807
Nashik,2014,Total,Other Accidents,157
Nashik,2014,Total,Other Reasons,8656
Nashik,2014,Male,Winter Fever,0
Nashik,2014,Male,Typhoid Fever,0
Nashik,2014,Male,Tuberculosis,186
Nashik,2014,Male,Pneumonia/ Respiratory disorders,539
Nashik,2014,Male,Diarrhoea or Gastro,15
Nashik,2014,Male,Dengue,0
Nashik,2014,Male,Swine Flu,12
Nashik,2014,Male,AIDS,0
Nashik,2014,Male,Heart Disorder,3584
Nashik,2014,Male,Cancer,123
Nashik,2014,Male,Maternal Death during Childbirth,0
Nashik,2014,Male,Paralysis,610
Nashik,2014,Male,Suicide,345
Nashik,2014,Male,Traffic,734
Nashik,2014,Male,Burns,275
Nashik,2014,Male,Other Accidents,92
Nashik,2014,Male,Other Reasons,4896
Nashik,2014,Female,Winter Fever,0
Nashik,2014,Female,Typhoid Fever,0
Nashik,2014,Female,Tuberculosis,91
Nashik,2014,Female,Pneumonia/ Respiratory disorders,407
Nashik,2014,Female,Diarrhoea or Gastro,17
Nashik,2014,Female,Dengue,0
Nashik,2014,Female,Swine Flu,17
Nashik,2014,Female,AIDS,0
Nashik,2014,Female,Heart Disorder,2339
Nashik,2014,Female,Cancer,98
Nashik,2014,Female,Maternal Death during Childbirth,23
Nashik,2014,Female,Paralysis,263
Nashik,2014,Female,Suicide,170
Nashik,2014,Female,Traffic,196
Nashik,2014,Female,Burns,532
Nashik,2014,Female,Other Accidents,65
Nashik,2014,Female,Other Reasons,3760
Nashik,2015,Total,Winter Fever,3
Nashik,2015,Total,Typhoid Fever,60
Nashik,2015,Total,Tuberculosis,184
Nashik,2015,Total,Pneumonia/ Respiratory disorders,101
Nashik,2015,Total,Diarrhoea or Gastro,30
Nashik,2015,Total,Dengue,0
Nashik,2015,Total,Swine Flu,4
Nashik,2015,Total,AIDS,0
Nashik,2015,Total,Heart Disorder,2823
Nashik,2015,Total,Cancer,411
Nashik,2015,Total,Maternal Death during Childbirth,17
Nashik,2015,Total,Paralysis,88
Nashik,2015,Total,Kidney Related,58
Nashik,2015,Total,Suicide,440
Nashik,2015,Total,Traffic,591
Nashik,2015,Total,Electric Shock,4
Nashik,2015,Total,Burns,612
Nashik,2015,Total,Other Accidents,95
Nashik,2015,Total,Other Reasons,24508
Nashik,2015,Male,Winter Fever,2
Nashik,2015,Male,Typhoid Fever,33
Nashik,2015,Male,Tuberculosis,90
Nashik,2015,Male,Pneumonia/ Respiratory disorders,61
Nashik,2015,Male,Diarrhoea or Gastro,17
Nashik,2015,Male,Dengue,0
Nashik,2015,Male,Swine Flu,2
Nashik,2015,Male,AIDS,0
Nashik,2015,Male,Heart Disorder,1932
Nashik,2015,Male,Cancer,215
Nashik,2015,Male,Maternal Death during Childbirth,0
Nashik,2015,Male,Paralysis,53
Nashik,2015,Male,Kidney Related,37
Nashik,2015,Male,Suicide,265
Nashik,2015,Male,Traffic,348
Nashik,2015,Male,Electric Shock,3
Nashik,2015,Male,Burns,234
Nashik,2015,Male,Other Accidents,54
Nashik,2015,Male,Other Reasons,14238
Nashik,2015,Female,Winter Fever,1
Nashik,2015,Female,Typhoid Fever,27
Nashik,2015,Female,Tuberculosis,94
Nashik,2015,Female,Pneumonia/ Respiratory disorders,40
Nashik,2015,Female,Diarrhoea or Gastro,13
Nashik,2015,Female,Dengue,0
Nashik,2015,Female,Swine Flu,2
Nashik,2015,Female,AIDS,0
Nashik,2015,Female,Heart Disorder,891
Nashik,2015,Female,Cancer,196
Nashik,2015,Female,Maternal Death during Childbirth,17
Nashik,2015,Female,Paralysis,35
Nashik,2015,Female,Kidney Related,21
Nashik,2015,Female,Suicide,175
Nashik,2015,Female,Traffic,243
Nashik,2015,Female,Electric Shock,1
Nashik,2015,Female,Burns,378
Nashik,2015,Female,Other Accidents,41
Nashik,2015,Female,Other Reasons,10270
Nashik,2016,Total,Winter Fever,2
Nashik,2016,Total,Typhoid Fever,65
Nashik,2016,Total,Tuberculosis,147
Nashik,2016,Total,Pneumonia/ Respiratory disorders,95
Nashik,2016,Total,Diarrhoea or Gastro,7
Nashik,2016,Total,Dengue,6
Nashik,2016,Total,Swine Flu,24
Nashik,2016,Total,AIDS,89
Nashik,2016,Total,Heart Disorder,2770
Nashik,2016,Total,Cancer,457
Nashik,2016,Total,Maternal Death during Childbirth,90
Nashik,2016,Total,Paralysis,93
Nashik,2016,Total,Kidney Related,65
Nashik,2016,Total,Suicide,453
Nashik,2016,Total,Traffic,605
Nashik,2016,Total,Electric Shock,4
Nashik,2016,Total,Burns,995
Nashik,2016,Total,Other Accidents,101
Nashik,2016,Total,Other Reasons,8224
Nashik,2016,Male,Winter Fever,1
Nashik,2016,Male,Typhoid Fever,35
Nashik,2016,Male,Tuberculosis,73
Nashik,2016,Male,Pneumonia/ Respiratory disorders,55
Nashik,2016,Male,Diarrhoea or Gastro,4
Nashik,2016,Male,Dengue,4
Nashik,2016,Male,Swine Flu,14
Nashik,2016,Male,AIDS,49
Nashik,2016,Male,Heart Disorder,1880
Nashik,2016,Male,Cancer,235
Nashik,2016,Male,Maternal Death during Childbirth,0
Nashik,2016,Male,Paralysis,56
Nashik,2016,Male,Kidney Related,40
Nashik,2016,Male,Suicide,273
Nashik,2016,Male,Traffic,357
Nashik,2016,Male,Electric Shock,3
Nashik,2016,Male,Burns,417
Nashik,2016,Male,Other Accidents,58
Nashik,2016,Male,Other Reasons,5600
Nashik,2016,Female,Winter Fever,1
Nashik,2016,Female,Typhoid Fever,30
Nashik,2016,Female,Tuberculosis,74
Nashik,2016,Female,Pneumonia/ Respiratory disorders,40
Nashik,2016,Female,Diarrhoea or Gastro,3
Nashik,2016,Female,Dengue,2
Nashik,2016,Female,Swine Flu,10
Nashik,2016,Female,AIDS,40
Nashik,2016,Female,Heart Disorder,890
Nashik,2016,Female,Cancer,222
Nashik,2016,Female,Maternal Death during Childbirth,90
Nashik,2016,Female,Paralysis,37
Nashik,2016,Female,Kidney Related,25
Nashik,2016,Female,Suicide,180
Nashik,2016,Female,Traffic,248
Nashik,2016,Female,Electric Shock,1
Nashik,2016,Female,Burns,578
Nashik,2016,Female,Other Accidents,43
Nashik,2016,Female,Other Reasons,2624
Nashik,2017,Total,Winter Fever,0
Nashik,2017,Total,Typhoid Fever,0
Nashik,2017,Total,Tuberculosis,41
Nashik,2017,Total,Pneumonia/ Respiratory disorders,625
Nashik,2017,Total,Diarrhoea or Gastro,0
Nashik,2017,Total,Dengue,1
Nashik,2017,Total,Swine Flu,17
Nashik,2017,Total,AIDS,55
Nashik,2017,Total,Heart Disorder,2438
Nashik,2017,Total,Cancer,404
Nashik,2017,Total,Maternal Death during Childbirth,57
Nashik,2017,Total,Paralysis,703
Nashik,2017,Total,Kidney Related,357
Nashik,2017,Total,Other Reasons,7721
Nashik,2017,Male,Winter Fever,0
Nashik,2017,Male,Typhoid Fever,0
Nashik,2017,Male,Tuberculosis,27
Nashik,2017,Male,Diarrhoea or Gastro,0
Nashik,2017,Male,Dengue,1
Nashik,2017,Male,Swine Flu,8
Nashik,2017,Female,Winter Fever,0
Nashik,2017,Female,Typhoid Fever,0
Nashik,2017,Female,Tuberculosis,14
Nashik,2017,Female,Diarrhoea or Gastro,0
Nashik,2017,Female,Dengue,0
Nashik,2017,Female,Swine Flu,11
Nashik,2017,Female,Maternal Death during Childbirth,57
Nashik,2018,Total,Winter Fever,0
Nashik,2018,Total,Typhoid Fever,0
Nashik,2018,Total,Tuberculosis,4
Nashik,2018,Total,Pneumonia/ Respiratory disorders,21
Nashik,2018,Total,Diarrhoea or Gastro,2
Nashik,2018,Total,Dengue,6
Nashik,2018,Total,Swine Flu,66
Nashik,2018,Total,AIDS,1
Nashik,2018,Total,Heart Disorder,88
Nashik,2018,Total,Cancer,28
Nashik,2018,Total,Maternal Death during Childbirth,33
Nashik,2018,Total,Paralysis,15
Nashik,2018,Total,Kidney Related,0
Nashik,2018,Total,Suicide,5
Nashik,2018,Total,Traffic,2
Nashik,2018,Total,Electric Shock,0
Nashik,2018,Total,Burns,16
Nashik,2018,Total,Other Accidents,3
Nashik,2018,Total,Other Reasons,564
Nashik,2018,Male,Winter Fever,0
Nashik,2018,Male,Typhoid Fever,0
Nashik,2018,Male,Tuberculosis,2
Nashik,2018,Male,Pneumonia/ Respiratory disorders,9
Nashik,2018,Male,Diarrhoea or Gastro,1
Nashik,2018,Male,Dengue,3
Nashik,2018,Male,Swine Flu,38
Nashik,2018,Male,AIDS,0
Nashik,2018,Male,Heart Disorder,44
Nashik,2018,Male,Cancer,12
Nashik,2018,Male,Maternal Death during Childbirth,0
Nashik,2018,Male,Paralysis,8
Nashik,2018,Male,Kidney Related,0
Nashik,2018,Male,Suicide,2
Nashik,2018,Male,Traffic,2
Nashik,2018,Male,Electric Shock,0
Nashik,2018,Male,Burns,9
Nashik,2018,Male,Other Accidents,1
Nashik,2018,Male,Other Reasons,279
Nashik,2018,Female,Winter Fever,0
Nashik,2018,Female,Typhoid Fever,0
Nashik,2018,Female,Tuberculosis,2
Nashik,2018,Female,Pneumonia/ Respiratory disorders,12
Nashik,2018,Female,Diarrhoea or Gastro,1
Nashik,2018,Female,Dengue,3
Nashik,2018,Female,Swine Flu,28
Nashik,2018,Female,AIDS,1
Nashik,2018,Female,Heart Disorder,44
Nashik,2018,Female,Cancer,16
Nashik,2018,Female,Maternal Death during Childbirth,33
Nashik,2018,Female,Paralysis,7
Nashik,2018,Female,Kidney Related,0
Nashik,2018,Female,Suicide,3
Nashik,2018,Female,Traffic,0
Nashik,2018,Female,Electric Shock,0
Nashik,2018,Female,Burns,7
Nashik,2018,Female,Other Accidents,2
Nashik,2018,Female,Other Reasons,285
Nashik,2019,Total,Winter Fever,0
Nashik,2019,Total,Typhoid Fever,0
Nashik,2019,Total,Tuberculosis,108
Nashik,2019,Total,Pneumonia/ Respiratory disorders,492
Nashik,2019,Total,Diarrhoea or Gastro,17
Nashik,2019,Total,Dengue,4
Nashik,2019,Total,Swine Flu,11
Nashik,2019,Total,AIDS,77
Nashik,2019,Total,Heart Disorder,2158
Nashik,2019,Total,Cancer,346
Nashik,2019,Total,Maternal Death during Childbirth,76
Nashik,2019,Total,Paralysis,16
Nashik,2019,Total,Kidney Related,0
Nashik,2019,Total,Suicide,361
Nashik,2019,Total,Traffic,651
Nashik,2019,Total,Electric Shock,0
Nashik,2019,Total,Burns,8
Nashik,2019,Total,Other Accidents,0
Nashik,2019,Total,Other Reasons,8964
Nashik,2019,Male,Winter Fever,0
Nashik,2019,Male,Typhoid Fever,0
Nashik,2019,Male,Tuberculosis,4
Nashik,2019,Male,Pneumonia/ Respiratory disorders,12
Nashik,2019,Male,Diarrhoea or Gastro,0
Nashik,2019,Male,Dengue,4
Nashik,2019,Male,Swine Flu,6
Nashik,2019,Male,AIDS,3
Nashik,2019,Male,Heart Disorder,45
Nashik,2019,Male,Cancer,4
Nashik,2019,Male,Paralysis,4
Nashik,2019,Male,Kidney Related,0
Nashik,2019,Male,Suicide,1
Nashik,2019,Male,Traffic,0
Nashik,2019,Male,Electric Shock,0
Nashik,2019,Male,Burns,3
Nashik,2019,Male,Other Accidents,0
Nashik,2019,Male,Other Reasons,193
Nashik,2019,Female,Winter Fever,0
Nashik,2019,Female,Typhoid Fever,0
Nashik,2019,Female,Tuberculosis,3
Nashik,2019,Female,Pneumonia/ Respiratory disorders,13
Nashik,2019,Female,Diarrhoea or Gastro,2
Nashik,2019,Female,Dengue,0
Nashik,2019,Female,Swine Flu,5
Nashik,2019,Female,AIDS,7
Nashik,2019,Female,Heart Disorder,26
Nashik,2019,Female,Cancer,9
Nashik,2019,Female,Maternal Death during Childbirth,76
Nashik,2019,Female,Paralysis,12
Nashik,2019,Female,Kidney Related,0
Nashik,2019,Female,Suicide,0
Nashik,2019,Female,Traffic,0
Nashik,2019,Female,Electric Shock,0
Nashik,2019,Female,Burns,5
Nashik,2019,Female,Other Accidents,0
Nashik,2019,Female,Other Reasons,220
Nashik,2020,Total,Winter Fever,1
Nashik,2020,Total,Typhoid Fever,4
Nashik,2020,Total,Tuberculosis,89
Nashik,2020,Total,Pneumonia/ Respiratory disorders,1895
