District,Year,Taluka,Select Facility,Number
Thane,2012,Ambarnath,Primary Health Centres,8
Thane,2012,Ambarnath,Sub-Centres,23
Thane,2012,Ambarnath,Doctors/Vaids,11
Thane,2012,Ambarnath,Number of Beds,54
Thane,2012,Ambarnath,Beds for Women,12
Thane,2012,Ambarnath,Beds for Children,5
Thane,2012,Murbad,Hospitals,3
Thane,2012,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2012,Murbad,Clinics,3
Thane,2012,Murbad,Maternity Wards,6
Thane,2012,Murbad,Primary Health Centres,7
Thane,2012,Murbad,Sub-Centres,29
Thane,2012,Murbad,Doctors/Vaids,28
Thane,2012,Murbad,Number of Beds,102
Thane,2012,Murbad,Beds for Women,24
Thane,2012,Murbad,Beds for Children,10
Thane,2013,Thane,Hospitals,9
Thane,2013,Thane,"Specialty Hospitals (Cancer, TB etc.)",3
Thane,2013,Thane,Clinics,25
Thane,2013,Thane,Maternity Wards,13
Thane,2013,Thane,Primary Health Centres,45
Thane,2013,Thane,Sub-Centres,26
Thane,2013,Thane,Doctors/Vaids,255
Thane,2013,Thane,Number of Beds,2128
Thane,2013,Thane,Beds for Women,878
Thane,2013,Thane,Beds for Children,27
Thane,2013,Bhivandi,Hospitals,2
Thane,2013,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Bhivandi,Clinics,1
Thane,2013,Bhivandi,Maternity Wards,7
Thane,2013,Bhivandi,Primary Health Centres,21
Thane,2013,Bhivandi,Sub-Centres,53
Thane,2013,Bhivandi,Doctors/Vaids,74
Thane,2013,Bhivandi,Number of Beds,172
Thane,2013,Bhivandi,Beds for Women,52
Thane,2013,Bhivandi,Beds for Children,12
Thane,2013,Shahapur,Hospitals,3
Thane,2013,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Shahapur,Clinics,4
Thane,2013,Shahapur,Maternity Wards,8
Thane,2013,Shahapur,Primary Health Centres,9
Thane,2013,Shahapur,Sub-Centres,60
Thane,2013,Shahapur,Doctors/Vaids,37
Thane,2013,Shahapur,Number of Beds,184
Thane,2013,Shahapur,Beds for Women,52
Thane,2013,Shahapur,Beds for Children,12
Thane,2013,Kalyan,Hospitals,4
Thane,2013,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Kalyan,Clinics,2
Thane,2013,Kalyan,Maternity Wards,2
Thane,2013,Kalyan,Primary Health Centres,17
Thane,2013,Kalyan,Sub-Centres,27
Thane,2013,Kalyan,Doctors/Vaids,101
Thane,2013,Kalyan,Number of Beds,384
Thane,2013,Kalyan,Beds for Women,12
Thane,2013,Kalyan,Beds for Children,5
Thane,2013,Ulhasnagar,Hospitals,2
Thane,2013,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Ulhasnagar,Clinics,6
Thane,2013,Ulhasnagar,Maternity Wards,2
Thane,2013,Ulhasnagar,Primary Health Centres,8
Thane,2013,Ulhasnagar,Sub-Centres,5
Thane,2013,Ulhasnagar,Doctors/Vaids,82
Thane,2013,Ulhasnagar,Number of Beds,260
Thane,2013,Ulhasnagar,Beds for Women,65
Thane,2013,Ulhasnagar,Beds for Children,15
Thane,2013,Ambarnath,Hospitals,1
Thane,2013,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Ambarnath,Clinics,2
Thane,2013,Ambarnath,Maternity Wards,4
Thane,2013,Ambarnath,Primary Health Centres,8
Thane,2013,Ambarnath,Sub-Centres,23
Thane,2013,Ambarnath,Doctors/Vaids,15
Thane,2013,Ambarnath,Number of Beds,54
Thane,2013,Ambarnath,Beds for Women,12
Thane,2013,Ambarnath,Beds for Children,5
Thane,2013,Murbad,Hospitals,3
Thane,2013,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2013,Murbad,Clinics,3
Thane,2013,Murbad,Maternity Wards,6
Thane,2013,Murbad,Primary Health Centres,8
Thane,2013,Murbad,Sub-Centres,31
Thane,2013,Murbad,Doctors/Vaids,26
Thane,2013,Murbad,Number of Beds,102
Thane,2013,Murbad,Beds for Women,24
Thane,2013,Murbad,Beds for Children,10
Thane,2014,Thane,Hospitals,8
Thane,2014,Thane,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Thane,Clinics,0
Thane,2014,Thane,Maternity Wards,0
Thane,2014,Thane,Primary Health Centres,0
Thane,2014,Thane,Sub-Centres,0
Thane,2014,Thane,Doctors/Vaids,56
Thane,2014,Thane,Number of Beds,336
Thane,2014,Thane,Beds for Women,180
Thane,2014,Thane,Beds for Children,50
Thane,2014,Bhivandi,Hospitals,2
Thane,2014,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Bhivandi,Clinics,0
Thane,2014,Bhivandi,Maternity Wards,0
Thane,2014,Bhivandi,Primary Health Centres,8
Thane,2014,Bhivandi,Sub-Centres,53
Thane,2014,Bhivandi,Doctors/Vaids,32
Thane,2014,Bhivandi,Number of Beds,231
Thane,2014,Bhivandi,Beds for Women,80
Thane,2014,Bhivandi,Beds for Children,25
Thane,2014,Shahapur,Hospitals,2
Thane,2014,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Shahapur,Clinics,0
Thane,2014,Shahapur,Maternity Wards,0
Thane,2014,Shahapur,Primary Health Centres,9
Thane,2014,Shahapur,Sub-Centres,57
Thane,2014,Shahapur,Doctors/Vaids,40
Thane,2014,Shahapur,Number of Beds,241
Thane,2014,Shahapur,Beds for Women,72
Thane,2014,Shahapur,Beds for Children,25
Thane,2014,Kalyan,Hospitals,2
Thane,2014,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Kalyan,Clinics,0
Thane,2014,Kalyan,Maternity Wards,0
Thane,2014,Kalyan,Primary Health Centres,4
Thane,2014,Kalyan,Sub-Centres,25
Thane,2014,Kalyan,Doctors/Vaids,14
Thane,2014,Kalyan,Number of Beds,69
Thane,2014,Kalyan,Beds for Women,33
Thane,2014,Kalyan,Beds for Children,7
Thane,2014,Ulhasnagar,Hospitals,1
Thane,2014,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Ulhasnagar,Clinics,0
Thane,2014,Ulhasnagar,Maternity Wards,1
Thane,2014,Ulhasnagar,Primary Health Centres,0
Thane,2014,Ulhasnagar,Sub-Centres,0
Thane,2014,Ulhasnagar,Doctors/Vaids,49
Thane,2014,Ulhasnagar,Number of Beds,252
Thane,2014,Ulhasnagar,Beds for Women,110
Thane,2014,Ulhasnagar,Beds for Children,35
Thane,2014,Ambarnath,Hospitals,1
Thane,2014,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Ambarnath,Clinics,0
Thane,2014,Ambarnath,Maternity Wards,0
Thane,2014,Ambarnath,Primary Health Centres,4
Thane,2014,Ambarnath,Sub-Centres,23
Thane,2014,Ambarnath,Doctors/Vaids,14
Thane,2014,Ambarnath,Number of Beds,77
Thane,2014,Ambarnath,Beds for Women,31
Thane,2014,Ambarnath,Beds for Children,7
Thane,2014,Murbad,Hospitals,2
Thane,2014,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2014,Murbad,Clinics,3
Thane,2014,Murbad,Maternity Wards,0
Thane,2014,Murbad,Primary Health Centres,8
Thane,2014,Murbad,Sub-Centres,29
Thane,2014,Murbad,Doctors/Vaids,29
Thane,2014,Murbad,Number of Beds,137
Thane,2014,Murbad,Beds for Women,53
Thane,2014,Murbad,Beds for Children,14
Thane,2015,Thane,Hospitals,1
Thane,2015,Thane,"Specialty Hospitals (Cancer, TB etc.)",1
Thane,2015,Thane,Clinics,0
Thane,2015,Thane,Maternity Wards,0
Thane,2015,Thane,Primary Health Centres,0
Thane,2015,Thane,Sub-Centres,0
Thane,2015,Thane,Doctors/Vaids,56
Thane,2015,Thane,Number of Beds,336
Thane,2015,Thane,Beds for Women,180
Thane,2015,Thane,Beds for Children,50
Thane,2015,Bhivandi,Hospitals,2
Thane,2015,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Bhivandi,Clinics,0
Thane,2015,Bhivandi,Maternity Wards,0
Thane,2015,Bhivandi,Primary Health Centres,8
Thane,2015,Bhivandi,Sub-Centres,53
Thane,2015,Bhivandi,Doctors/Vaids,32
Thane,2015,Bhivandi,Number of Beds,231
Thane,2015,Bhivandi,Beds for Women,80
Thane,2015,Bhivandi,Beds for Children,25
Thane,2015,Shahapur,Hospitals,2
Thane,2015,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Shahapur,Clinics,0
Thane,2015,Shahapur,Maternity Wards,0
Thane,2015,Shahapur,Primary Health Centres,9
Thane,2015,Shahapur,Sub-Centres,57
Thane,2015,Shahapur,Doctors/Vaids,40
Thane,2015,Shahapur,Number of Beds,241
Thane,2015,Shahapur,Beds for Women,72
Thane,2015,Shahapur,Beds for Children,25
Thane,2015,Kalyan,Hospitals,1
Thane,2015,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Kalyan,Clinics,0
Thane,2015,Kalyan,Maternity Wards,0
Thane,2015,Kalyan,Primary Health Centres,4
Thane,2015,Kalyan,Sub-Centres,25
Thane,2015,Kalyan,Doctors/Vaids,14
Thane,2015,Kalyan,Number of Beds,69
Thane,2015,Kalyan,Beds for Women,33
Thane,2015,Kalyan,Beds for Children,7
Thane,2015,Ulhasnagar,Hospitals,1
Thane,2015,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Ulhasnagar,Clinics,0
Thane,2015,Ulhasnagar,Maternity Wards,1
Thane,2015,Ulhasnagar,Primary Health Centres,0
Thane,2015,Ulhasnagar,Sub-Centres,0
Thane,2015,Ulhasnagar,Doctors/Vaids,49
Thane,2015,Ulhasnagar,Number of Beds,252
Thane,2015,Ulhasnagar,Beds for Women,110
Thane,2015,Ulhasnagar,Beds for Children,35
Thane,2015,Ambarnath,Hospitals,1
Thane,2015,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Ambarnath,Clinics,0
Thane,2015,Ambarnath,Maternity Wards,0
Thane,2015,Ambarnath,Primary Health Centres,4
Thane,2015,Ambarnath,Sub-Centres,23
Thane,2015,Ambarnath,Doctors/Vaids,14
Thane,2015,Ambarnath,Number of Beds,77
Thane,2015,Ambarnath,Beds for Women,31
Thane,2015,Ambarnath,Beds for Children,7
Thane,2015,Murbad,Hospitals,2
Thane,2015,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2015,Murbad,Clinics,3
Thane,2015,Murbad,Maternity Wards,0
Thane,2015,Murbad,Primary Health Centres,8
Thane,2015,Murbad,Sub-Centres,29
Thane,2015,Murbad,Doctors/Vaids,29
Thane,2015,Murbad,Number of Beds,137
Thane,2015,Murbad,Beds for Women,53
Thane,2015,Murbad,Beds for Children,14
Thane,2016,Thane,Hospitals,1
Thane,2016,Thane,"Specialty Hospitals (Cancer, TB etc.)",1
Thane,2016,Thane,Clinics,0
Thane,2016,Thane,Maternity Wards,0
Thane,2016,Thane,Primary Health Centres,0
Thane,2016,Thane,Sub-Centres,0
Thane,2016,Thane,Doctors/Vaids,56
Thane,2016,Thane,Number of Beds,336
Thane,2016,Thane,Beds for Women,180
Thane,2016,Thane,Beds for Children,50
Thane,2016,Bhivandi,Hospitals,2
Thane,2016,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Bhivandi,Clinics,0
Thane,2016,Bhivandi,Maternity Wards,0
Thane,2016,Bhivandi,Primary Health Centres,8
Thane,2016,Bhivandi,Sub-Centres,53
Thane,2016,Bhivandi,Doctors/Vaids,32
Thane,2016,Bhivandi,Number of Beds,231
Thane,2016,Bhivandi,Beds for Women,80
Thane,2016,Bhivandi,Beds for Children,25
Thane,2016,Shahapur,Hospitals,2
Thane,2016,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Shahapur,Clinics,0
Thane,2016,Shahapur,Maternity Wards,0
Thane,2016,Shahapur,Primary Health Centres,9
Thane,2016,Shahapur,Sub-Centres,57
Thane,2016,Shahapur,Doctors/Vaids,40
Thane,2016,Shahapur,Number of Beds,241
Thane,2016,Shahapur,Beds for Women,72
Thane,2016,Shahapur,Beds for Children,25
Thane,2016,Kalyan,Hospitals,1
Thane,2016,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Kalyan,Clinics,0
Thane,2016,Kalyan,Maternity Wards,0
Thane,2016,Kalyan,Primary Health Centres,4
Thane,2016,Kalyan,Sub-Centres,25
Thane,2016,Kalyan,Doctors/Vaids,14
Thane,2016,Kalyan,Number of Beds,69
Thane,2016,Kalyan,Beds for Women,33
Thane,2016,Kalyan,Beds for Children,7
Thane,2016,Ulhasnagar,Hospitals,1
Thane,2016,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Ulhasnagar,Clinics,0
Thane,2016,Ulhasnagar,Maternity Wards,1
Thane,2016,Ulhasnagar,Primary Health Centres,0
Thane,2016,Ulhasnagar,Sub-Centres,0
Thane,2016,Ulhasnagar,Doctors/Vaids,49
Thane,2016,Ulhasnagar,Number of Beds,252
Thane,2016,Ulhasnagar,Beds for Women,110
Thane,2016,Ulhasnagar,Beds for Children,35
Thane,2016,Ambarnath,Hospitals,1
Thane,2016,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Ambarnath,Clinics,0
Thane,2016,Ambarnath,Maternity Wards,0
Thane,2016,Ambarnath,Primary Health Centres,4
Thane,2016,Ambarnath,Sub-Centres,23
Thane,2016,Ambarnath,Doctors/Vaids,14
Thane,2016,Ambarnath,Number of Beds,77
Thane,2016,Ambarnath,Beds for Women,31
Thane,2016,Ambarnath,Beds for Children,7
Thane,2016,Murbad,Hospitals,2
Thane,2016,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2016,Murbad,Clinics,3
Thane,2016,Murbad,Maternity Wards,0
Thane,2016,Murbad,Primary Health Centres,8
Thane,2016,Murbad,Sub-Centres,29
Thane,2016,Murbad,Doctors/Vaids,29
Thane,2016,Murbad,Number of Beds,137
Thane,2016,Murbad,Beds for Women,53
Thane,2016,Murbad,Beds for Children,14
Thane,2017,Thane,Hospitals,1
Thane,2017,Thane,"Specialty Hospitals (Cancer, TB etc.)",1
Thane,2017,Thane,Clinics,0
Thane,2017,Thane,Maternity Wards,0
Thane,2017,Thane,Primary Health Centres,0
Thane,2017,Thane,Sub-Centres,0
Thane,2017,Thane,Doctors/Vaids,56
Thane,2017,Thane,Number of Beds,336
Thane,2017,Thane,Beds for Women,180
Thane,2017,Thane,Beds for Children,50
Thane,2017,Bhivandi,Hospitals,2
Thane,2017,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Bhivandi,Clinics,0
Thane,2017,Bhivandi,Maternity Wards,0
Thane,2017,Bhivandi,Primary Health Centres,8
Thane,2017,Bhivandi,Sub-Centres,53
Thane,2017,Bhivandi,Doctors/Vaids,32
Thane,2017,Bhivandi,Number of Beds,231
Thane,2017,Bhivandi,Beds for Women,80
Thane,2017,Bhivandi,Beds for Children,25
Thane,2017,Shahapur,Hospitals,2
Thane,2017,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Shahapur,Clinics,0
Thane,2017,Shahapur,Maternity Wards,0
Thane,2017,Shahapur,Primary Health Centres,9
Thane,2017,Shahapur,Sub-Centres,57
Thane,2017,Shahapur,Doctors/Vaids,40
Thane,2017,Shahapur,Number of Beds,241
Thane,2017,Shahapur,Beds for Women,72
Thane,2017,Shahapur,Beds for Children,25
Thane,2017,Kalyan,Hospitals,1
Thane,2017,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Kalyan,Clinics,0
Thane,2017,Kalyan,Maternity Wards,0
Thane,2017,Kalyan,Primary Health Centres,4
Thane,2017,Kalyan,Sub-Centres,25
Thane,2017,Kalyan,Doctors/Vaids,14
Thane,2017,Kalyan,Number of Beds,69
Thane,2017,Kalyan,Beds for Women,33
Thane,2017,Kalyan,Beds for Children,7
Thane,2017,Ulhasnagar,Hospitals,1
Thane,2017,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Ulhasnagar,Clinics,0
Thane,2017,Ulhasnagar,Maternity Wards,1
Thane,2017,Ulhasnagar,Primary Health Centres,0
Thane,2017,Ulhasnagar,Sub-Centres,0
Thane,2017,Ulhasnagar,Doctors/Vaids,49
Thane,2017,Ulhasnagar,Number of Beds,252
Thane,2017,Ulhasnagar,Beds for Women,110
Thane,2017,Ulhasnagar,Beds for Children,35
Thane,2017,Ambarnath,Hospitals,1
Thane,2017,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Ambarnath,Clinics,0
Thane,2017,Ambarnath,Maternity Wards,0
Thane,2017,Ambarnath,Primary Health Centres,4
Thane,2017,Ambarnath,Sub-Centres,23
Thane,2017,Ambarnath,Doctors/Vaids,14
Thane,2017,Ambarnath,Number of Beds,77
Thane,2017,Ambarnath,Beds for Women,31
Thane,2017,Ambarnath,Beds for Children,7
Thane,2017,Murbad,Hospitals,2
Thane,2017,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2017,Murbad,Clinics,3
Thane,2017,Murbad,Maternity Wards,0
Thane,2017,Murbad,Primary Health Centres,8
Thane,2017,Murbad,Sub-Centres,29
Thane,2017,Murbad,Doctors/Vaids,29
Thane,2017,Murbad,Number of Beds,137
Thane,2017,Murbad,Beds for Women,53
Thane,2017,Murbad,Beds for Children,14
Thane,2018,Thane,Hospitals,1
Thane,2018,Thane,"Specialty Hospitals (Cancer, TB etc.)",1
Thane,2018,Thane,Clinics,0
Thane,2018,Thane,Maternity Wards,0
Thane,2018,Thane,Primary Health Centres,0
Thane,2018,Thane,Sub-Centres,0
Thane,2018,Thane,Doctors/Vaids,39
Thane,2018,Thane,Number of Beds,336
Thane,2018,Thane,Beds for Women,180
Thane,2018,Thane,Beds for Children,50
Thane,2018,Bhivandi,Hospitals,2
Thane,2018,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Bhivandi,Clinics,0
Thane,2018,Bhivandi,Maternity Wards,0
Thane,2018,Bhivandi,Primary Health Centres,8
Thane,2018,Bhivandi,Sub-Centres,55
Thane,2018,Bhivandi,Doctors/Vaids,18
Thane,2018,Bhivandi,Number of Beds,231
Thane,2018,Bhivandi,Beds for Women,80
Thane,2018,Bhivandi,Beds for Children,25
Thane,2018,Shahapur,Hospitals,2
Thane,2018,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Shahapur,Clinics,0
Thane,2018,Shahapur,Maternity Wards,0
Thane,2018,Shahapur,Primary Health Centres,9
Thane,2018,Shahapur,Sub-Centres,59
Thane,2018,Shahapur,Doctors/Vaids,22
Thane,2018,Shahapur,Number of Beds,241
Thane,2018,Shahapur,Beds for Women,72
Thane,2018,Shahapur,Beds for Children,25
Thane,2018,Kalyan,Hospitals,1
Thane,2018,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Kalyan,Clinics,0
Thane,2018,Kalyan,Maternity Wards,0
Thane,2018,Kalyan,Primary Health Centres,3
Thane,2018,Kalyan,Sub-Centres,25
Thane,2018,Kalyan,Doctors/Vaids,6
Thane,2018,Kalyan,Number of Beds,69
Thane,2018,Kalyan,Beds for Women,33
Thane,2018,Kalyan,Beds for Children,7
Thane,2018,Ulhasnagar,Hospitals,1
Thane,2018,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Ulhasnagar,Clinics,0
Thane,2018,Ulhasnagar,Maternity Wards,1
Thane,2018,Ulhasnagar,Primary Health Centres,0
Thane,2018,Ulhasnagar,Sub-Centres,0
Thane,2018,Ulhasnagar,Doctors/Vaids,45
Thane,2018,Ulhasnagar,Number of Beds,252
Thane,2018,Ulhasnagar,Beds for Women,110
Thane,2018,Ulhasnagar,Beds for Children,35
Thane,2018,Ambarnath,Hospitals,1
Thane,2018,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Ambarnath,Clinics,0
Thane,2018,Ambarnath,Maternity Wards,0
Thane,2018,Ambarnath,Primary Health Centres,4
Thane,2018,Ambarnath,Sub-Centres,22
Thane,2018,Ambarnath,Doctors/Vaids,9
Thane,2018,Ambarnath,Number of Beds,77
Thane,2018,Ambarnath,Beds for Women,31
Thane,2018,Ambarnath,Beds for Children,7
Thane,2018,Murbad,Hospitals,2
Thane,2018,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2018,Murbad,Clinics,3
Thane,2018,Murbad,Maternity Wards,0
Thane,2018,Murbad,Primary Health Centres,9
Thane,2018,Murbad,Sub-Centres,29
Thane,2018,Murbad,Doctors/Vaids,21
Thane,2018,Murbad,Number of Beds,137
Thane,2018,Murbad,Beds for Women,53
Thane,2018,Murbad,Beds for Children,14
Thane,2019,Thane,Hospitals,7
Thane,2019,Thane,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Thane,Clinics,0
Thane,2019,Thane,Maternity Wards,0
Thane,2019,Thane,Primary Health Centres,0
Thane,2019,Thane,Sub-Centres,0
Thane,2019,Thane,Doctors/Vaids,39
Thane,2019,Thane,Number of Beds,336
Thane,2019,Thane,Beds for Women,180
Thane,2019,Thane,Beds for Children,50
Thane,2019,Bhivandi,Hospitals,2
Thane,2019,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Bhivandi,Clinics,0
Thane,2019,Bhivandi,Maternity Wards,0
Thane,2019,Bhivandi,Primary Health Centres,8
Thane,2019,Bhivandi,Sub-Centres,55
Thane,2019,Bhivandi,Doctors/Vaids,18
Thane,2019,Bhivandi,Number of Beds,231
Thane,2019,Bhivandi,Beds for Women,80
Thane,2019,Bhivandi,Beds for Children,25
Thane,2019,Shahapur,Hospitals,2
Thane,2019,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Shahapur,Clinics,0
Thane,2019,Shahapur,Maternity Wards,0
Thane,2019,Shahapur,Primary Health Centres,9
Thane,2019,Shahapur,Sub-Centres,59
Thane,2019,Shahapur,Doctors/Vaids,22
Thane,2019,Shahapur,Number of Beds,241
Thane,2019,Shahapur,Beds for Women,72
Thane,2019,Shahapur,Beds for Children,25
Thane,2019,Kalyan,Hospitals,1
Thane,2019,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Kalyan,Clinics,0
Thane,2019,Kalyan,Maternity Wards,0
Thane,2019,Kalyan,Primary Health Centres,3
Thane,2019,Kalyan,Sub-Centres,25
Thane,2019,Kalyan,Doctors/Vaids,6
Thane,2019,Kalyan,Number of Beds,69
Thane,2019,Kalyan,Beds for Women,33
Thane,2019,Kalyan,Beds for Children,7
Thane,2019,Ulhasnagar,Hospitals,1
Thane,2019,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Ulhasnagar,Clinics,0
Thane,2019,Ulhasnagar,Maternity Wards,1
Thane,2019,Ulhasnagar,Primary Health Centres,0
Thane,2019,Ulhasnagar,Sub-Centres,0
Thane,2019,Ulhasnagar,Doctors/Vaids,45
Thane,2019,Ulhasnagar,Number of Beds,252
Thane,2019,Ulhasnagar,Beds for Women,110
Thane,2019,Ulhasnagar,Beds for Children,35
Thane,2019,Ambarnath,Hospitals,1
Thane,2019,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Ambarnath,Clinics,0
Thane,2019,Ambarnath,Maternity Wards,0
Thane,2019,Ambarnath,Primary Health Centres,4
Thane,2019,Ambarnath,Sub-Centres,22
Thane,2019,Ambarnath,Doctors/Vaids,9
Thane,2019,Ambarnath,Number of Beds,77
Thane,2019,Ambarnath,Beds for Women,31
Thane,2019,Ambarnath,Beds for Children,7
Thane,2019,Murbad,Hospitals,2
Thane,2019,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2019,Murbad,Clinics,3
Thane,2019,Murbad,Maternity Wards,0
Thane,2019,Murbad,Primary Health Centres,9
Thane,2019,Murbad,Sub-Centres,29
Thane,2019,Murbad,Doctors/Vaids,21
Thane,2019,Murbad,Number of Beds,137
Thane,2019,Murbad,Beds for Women,53
Thane,2019,Murbad,Beds for Children,14
Thane,2020,Thane,Hospitals,7
Thane,2020,Thane,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Thane,Clinics,0
Thane,2020,Thane,Maternity Wards,0
Thane,2020,Thane,Primary Health Centres,0
Thane,2020,Thane,Sub-Centres,0
Thane,2020,Thane,Doctors/Vaids,39
Thane,2020,Thane,Number of Beds,336
Thane,2020,Thane,Beds for Women,180
Thane,2020,Thane,Beds for Children,50
Thane,2020,Bhivandi,Hospitals,2
Thane,2020,Bhivandi,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Bhivandi,Clinics,0
Thane,2020,Bhivandi,Maternity Wards,0
Thane,2020,Bhivandi,Primary Health Centres,8
Thane,2020,Bhivandi,Sub-Centres,55
Thane,2020,Bhivandi,Doctors/Vaids,18
Thane,2020,Bhivandi,Number of Beds,231
Thane,2020,Bhivandi,Beds for Women,80
Thane,2020,Bhivandi,Beds for Children,25
Thane,2020,Shahapur,Hospitals,2
Thane,2020,Shahapur,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Shahapur,Clinics,0
Thane,2020,Shahapur,Maternity Wards,0
Thane,2020,Shahapur,Primary Health Centres,9
Thane,2020,Shahapur,Sub-Centres,59
Thane,2020,Shahapur,Doctors/Vaids,22
Thane,2020,Shahapur,Number of Beds,241
Thane,2020,Shahapur,Beds for Women,72
Thane,2020,Shahapur,Beds for Children,25
Thane,2020,Kalyan,Hospitals,1
Thane,2020,Kalyan,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Kalyan,Clinics,0
Thane,2020,Kalyan,Maternity Wards,0
Thane,2020,Kalyan,Primary Health Centres,3
Thane,2020,Kalyan,Sub-Centres,25
Thane,2020,Kalyan,Doctors/Vaids,6
Thane,2020,Kalyan,Number of Beds,69
Thane,2020,Kalyan,Beds for Women,33
Thane,2020,Kalyan,Beds for Children,7
Thane,2020,Ulhasnagar,Hospitals,1
Thane,2020,Ulhasnagar,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Ulhasnagar,Clinics,0
Thane,2020,Ulhasnagar,Maternity Wards,1
Thane,2020,Ulhasnagar,Primary Health Centres,0
Thane,2020,Ulhasnagar,Sub-Centres,0
Thane,2020,Ulhasnagar,Doctors/Vaids,45
Thane,2020,Ulhasnagar,Number of Beds,252
Thane,2020,Ulhasnagar,Beds for Women,110
Thane,2020,Ulhasnagar,Beds for Children,35
Thane,2020,Ambarnath,Hospitals,1
Thane,2020,Ambarnath,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Ambarnath,Clinics,0
Thane,2020,Ambarnath,Maternity Wards,0
Thane,2020,Ambarnath,Primary Health Centres,4
Thane,2020,Ambarnath,Sub-Centres,22
Thane,2020,Ambarnath,Doctors/Vaids,9
Thane,2020,Ambarnath,Number of Beds,77
Thane,2020,Ambarnath,Beds for Women,31
Thane,2020,Ambarnath,Beds for Children,7
Thane,2020,Murbad,Hospitals,2
Thane,2020,Murbad,"Specialty Hospitals (Cancer, TB etc.)",0
Thane,2020,Murbad,Clinics,3
Thane,2020,Murbad,Maternity Wards,0
Thane,2020,Murbad,Primary Health Centres,9
Thane,2020,Murbad,Sub-Centres,29
Thane,2020,Murbad,Doctors/Vaids,21
Thane,2020,Murbad,Number of Beds,137
Thane,2020,Murbad,Beds for Women,53
Thane,2020,Murbad,Beds for Children,14
