Year,District,Rural/Urban,Age Group,Main Workers,Marginal Workers,Non-Workers,Non-Workers Seeking Work,People Seeking Work
2001,Chhatrapati Sambhaji Nagar,Urban,40-49,52989,1376,1828,397,668
2001,Chhatrapati Sambhaji Nagar,Urban,50-59,23785,583,4104,181,176
2001,Chhatrapati Sambhaji Nagar,Urban,60-69,7443,487,10901,193,111
2001,Chhatrapati Sambhaji Nagar,Urban,70-79,2078,193,6377,60,28
2001,Chhatrapati Sambhaji Nagar,Urban,80+,574,31,2202,17,7
2001,Nashik,Total,05-09,1591,1002,291812,1086,86
2001,Nashik,Total,10-14,16423,9067,295061,3669,1426
2001,Nashik,Total,15-19,96787,21659,165914,18473,8592
2001,Nashik,Total,20-24,172258,19071,58998,19190,10979
2001,Nashik,Total,25-29,179273,11424,12528,5932,6306
2001,Nashik,Total,30-34,173496,7871,3735,1563,4042
2001,Nashik,Total,35-39,166184,6789,2440,746,3194
2001,Nashik,Total,40-49,246799,9169,5213,778,3604
2001,Nashik,Total,50-59,130848,6044,13025,455,1265
2001,Nashik,Total,60-69,60464,6945,41234,395,619
2001,Nashik,Total,70-79,15484,2620,30140,194,150
2001,Nashik,Total,80+,3230,478,10437,49,48
2001,Nashik,Rural,05-09,1281,931,183292,708,81
2001,Nashik,Rural,10-14,12843,8322,177837,1718,1211
2001,Nashik,Rural,15-19,65809,17191,88842,9316,6489
2001,Nashik,Rural,20-24,106037,13268,22471,7160,7519
2001,Nashik,Rural,25-29,103098,7777,3744,1612,4312
2001,Nashik,Rural,30-34,96973,5531,1176,372,2744
2001,Nashik,Rural,35-39,95692,4963,909,216,2253
2001,Nashik,Rural,40-49,145702,6976,1853,205,2683
2001,Nashik,Rural,50-59,82350,4949,4949,163,1012
2001,Nashik,Rural,60-69,47619,6242,20767,221,527
2001,Nashik,Rural,70-79,12090,2382,18815,125,125
2001,Nashik,Rural,80+,2286,419,6799,29,39
2001,Nashik,Urban,05-09,310,71,108520,378,5
2001,Nashik,Urban,10-14,3580,745,117224,1951,215
2001,Nashik,Urban,15-19,30978,4468,77072,9157,2103
2001,Nashik,Urban,20-24,66221,5803,36527,12030,3460
2001,Nashik,Urban,25-29,76175,3647,8784,4320,1994
2001,Nashik,Urban,30-34,76523,2340,2559,1191,1298
2001,Nashik,Urban,35-39,70492,1826,1531,530,941
2001,Nashik,Urban,40-49,101097,2193,3360,573,921
2001,Nashik,Urban,50-59,48498,1095,8076,292,253
2001,Nashik,Urban,60-69,12845,703,20467,174,92
2001,Nashik,Urban,70-79,3394,238,11325,69,25
2001,Nashik,Urban,80+,944,59,3638,20,9
2001,Thane,Total,05-09,1679,800,429476,2026,138
2001,Thane,Total,10-14,13417,7118,436874,5911,1627
2001,Thane,Total,15-19,125929,27360,282160,49023,13930
2001,Thane,Total,20-24,302912,33760,126307,55895,21645
2001,Thane,Total,25-29,383785,27907,35895,20627,17455
2001,Thane,Total,30-34,364477,20747,12930,7222,12310
2001,Thane,Total,35-39,326717,18671,8442,4224,10720
2001,Thane,Total,40-49,464999,25314,19336,6195,11643
2001,Thane,Total,50-59,204853,13335,40824,3218,3667
2001,Thane,Total,60-69,53243,8270,75137,1390,1209
2001,Thane,Total,70-79,10949,2309,36339,347,185
2001,Thane,Total,80+,3117,480,11416,72,68
2001,Thane,Rural,05-09,544,583,128682,490,109
2001,Thane,Rural,10-14,5241,5633,126811,1751,1266
2001,Thane,Rural,15-19,37740,17700,58900,14133,9523
2001,Thane,Rural,20-24,71146,17214,16766,9624,11761
2001,Thane,Rural,25-29,83321,14224,4625,3036,9431
2001,Thane,Rural,30-34,76681,10938,1847,965,6593
2001,Thane,Rural,35-39,71284,10421,1284,542,5873
2001,Thane,Rural,40-49,104143,14936,2899,708,6654
2001,Thane,Rural,50-59,52063,8583,5612,365,2331
2001,Thane,Rural,60-69,22083,6194,13285,306,852
2001,Thane,Rural,70-79,4810,1738,8416,90,126
2001,Thane,Rural,80+,1080,352,3088,11,47
2001,Thane,Urban,05-09,1135,217,300794,1536,29
2001,Thane,Urban,10-14,8176,1485,310063,4160,361
2001,Thane,Urban,15-19,88189,9660,223260,34890,4407
2001,Thane,Urban,20-24,231766,16546,109541,46271,9884
2001,Thane,Urban,25-29,300464,13683,31270,17591,8024
2001,Thane,Urban,30-34,287796,9809,11083,6257,5717
2001,Thane,Urban,35-39,255433,8250,7158,3682,4847
2001,Thane,Urban,40-49,360856,10378,16437,5487,4989
2001,Thane,Urban,50-59,152790,4752,35212,2853,1336
2001,Thane,Urban,60-69,31160,2076,61852,1084,357
2001,Thane,Urban,70-79,6139,571,27923,257,59
2001,Thane,Urban,80+,2037,128,8328,61,21
2001,Mumbai Suburban,Total,05-09,1922,380,406271,2752,45
2001,Mumbai Suburban,Total,10-14,12155,2235,442618,8490,681
2001,Mumbai Suburban,Total,15-19,127755,17065,348852,66884,8688
2001,Mumbai Suburban,Total,20-24,351052,29945,174411,81099,19360
2001,Mumbai Suburban,Total,25-29,430878,23202,50714,31382,15053
2001,Mumbai Suburban,Total,30-34,387073,15757,19800,12100,10316
2001,Mumbai Suburban,Total,35-39,349155,12513,12350,6743,7894
2001,Mumbai Suburban,Total,40-49,520524,16113,26676,10073,8918
2001,Mumbai Suburban,Total,50-59,262609,7277,56357,5516,2682
2001,Mumbai Suburban,Total,60-69,62517,3169,107787,2404,607
2001,Mumbai Suburban,Total,70-79,13353,819,54085,626,138
2001,Mumbai Suburban,Total,80+,3966,208,16227,143,52
2001,Mumbai Suburban,Rural,05-09,0,0,0,0,0
2001,Mumbai Suburban,Rural,10-14,0,0,0,0,0
2001,Mumbai Suburban,Rural,15-19,0,0,0,0,0
2001,Mumbai Suburban,Rural,20-24,0,0,0,0,0
2001,Mumbai Suburban,Rural,25-29,0,0,0,0,0
2001,Mumbai Suburban,Rural,30-34,0,0,0,0,0
2001,Mumbai Suburban,Rural,35-39,0,0,0,0,0
2001,Mumbai Suburban,Rural,40-49,0,0,0,0,0
2001,Mumbai Suburban,Rural,50-59,0,0,0,0,0
2001,Mumbai Suburban,Rural,60-69,0,0,0,0,0
2001,Mumbai Suburban,Rural,70-79,0,0,0,0,0
2001,Mumbai Suburban,Rural,80+,0,0,0,0,0
2001,Mumbai Suburban,Urban,05-09,1922,380,406271,2752,45
2001,Mumbai Suburban,Urban,10-14,12155,2235,442618,8490,681
2001,Mumbai Suburban,Urban,15-19,127755,17065,348852,66884,8688
2001,Mumbai Suburban,Urban,20-24,351052,29945,174411,81099,19360
2001,Mumbai Suburban,Urban,25-29,430878,23202,50714,31382,15053
2001,Mumbai Suburban,Urban,30-34,387073,15757,19800,12100,10316
2001,Mumbai Suburban,Urban,35-39,349155,12513,12350,6743,7894
2001,Mumbai Suburban,Urban,40-49,520524,16113,26676,10073,8918
2001,Mumbai Suburban,Urban,50-59,262609,7277,56357,5516,2682
2001,Mumbai Suburban,Urban,60-69,62517,3169,107787,2404,607
2001,Mumbai Suburban,Urban,70-79,13353,819,54085,626,138
2001,Mumbai Suburban,Urban,80+,3966,208,16227,143,52
2001,Mumbai City,Total,05-09,967,136,133585,1190,14
2001,Mumbai City,Total,10-14,6592,742,148540,3406,207
2001,Mumbai City,Total,15-19,61812,5546,130289,29778,2939
2001,Mumbai City,Total,20-24,159415,9862,74276,38374,6543
2001,Mumbai City,Total,25-29,177206,7845,24541,16139,5203
2001,Mumbai City,Total,30-34,153947,5103,10364,6916,3345
2001,Mumbai City,Total,35-39,136768,4048,6911,4066,2482
2001,Mumbai City,Total,40-49,209952,5206,13423,5444,2831
2001,Mumbai City,Total,50-59,116534,2609,23725,2778,897
2001,Mumbai City,Total,60-69,32627,1105,41850,1008,203
2001,Mumbai City,Total,70-79,9087,413,25781,294,55
2001,Mumbai City,Total,80+,2519,97,9676,93,21
2001,Mumbai City,Rural,05-09,0,0,0,0,0
2001,Mumbai City,Rural,10-14,0,0,0,0,0
2001,Mumbai City,Rural,15-19,0,0,0,0,0
2001,Mumbai City,Rural,20-24,0,0,0,0,0
2001,Mumbai City,Rural,25-29,0,0,0,0,0
2001,Mumbai City,Rural,30-34,0,0,0,0,0
2001,Mumbai City,Rural,35-39,0,0,0,0,0
2001,Mumbai City,Rural,40-49,0,0,0,0,0
2001,Mumbai City,Rural,50-59,0,0,0,0,0
2001,Mumbai City,Rural,60-69,0,0,0,0,0
2001,Mumbai City,Rural,70-79,0,0,0,0,0
2001,Mumbai City,Rural,80+,0,0,0,0,0
2001,Mumbai City,Urban,05-09,967,136,133585,1190,14
2001,Mumbai City,Urban,10-14,6592,742,148540,3406,207
2001,Mumbai City,Urban,15-19,61812,5546,130289,29778,2939
2001,Mumbai City,Urban,20-24,159415,9862,74276,38374,6543
2001,Mumbai City,Urban,25-29,177206,7845,24541,16139,5203
2001,Mumbai City,Urban,30-34,153947,5103,10364,6916,3345
2001,Mumbai City,Urban,35-39,136768,4048,6911,4066,2482
2001,Mumbai City,Urban,40-49,209952,5206,13423,5444,2831
2001,Mumbai City,Urban,50-59,116534,2609,23725,2778,897
2001,Mumbai City,Urban,60-69,32627,1105,41850,1008,203
2001,Mumbai City,Urban,70-79,9087,413,25781,294,55
2001,Mumbai City,Urban,80+,2519,97,9676,93,21
2001,Raigad,Total,05-09,348,502,117017,465,31
2001,Raigad,Total,10-14,2222,3187,125398,1585,574
2001,Raigad,Total,15-19,21699,13123,76117,18116,7344
2001,Raigad,Total,20-24,55295,17198,29130,16645,12309
2001,Raigad,Total,25-29,72719,14304,8339,5722,9844
2001,Raigad,Total,30-34,73943,11268,2919,1783,7047
2001,Raigad,Total,35-39,67747,10276,1868,953,5931
2001,Raigad,Total,40-49,101910,15127,4009,1283,6573
2001,Raigad,Total,50-59,55255,9421,8314,667,2176
2001,Raigad,Total,60-69,24995,7476,19988,410,751
2001,Raigad,Total,70-79,6505,2299,13424,143,131
2001,Raigad,Total,80+,1347,417,5237,33,44
2001,Raigad,Rural,05-09,282,470,89605,347,25
2001,Raigad,Rural,10-14,1697,2961,96346,1239,514
2001,Raigad,Rural,15-19,15966,11733,55148,14484,6655
2001,Raigad,Rural,20-24,38477,14900,19203,11687,10880
2001,Raigad,Rural,25-29,49472,12383,5530,3941,8636
2001,Raigad,Rural,30-34,49857,9789,1967,1181,6172
2001,Raigad,Rural,35-39,46424,8996,1253,620,5219
2001,Raigad,Rural,40-49,71533,13358,2637,820,5783
2001,Raigad,Rural,50-59,41845,8504,5445,435,1930
2001,Raigad,Rural,60-69,21814,7043,14589,302,688
2001,Raigad,Rural,70-79,5610,2161,10606,106,118
2001,Raigad,Rural,80+,1092,387,4284,25,39
2001,Raigad,Urban,05-09,66,32,27412,118,6
2001,Raigad,Urban,10-14,525,226,29052,346,60
2001,Raigad,Urban,15-19,5733,1390,20969,3632,689
2001,Raigad,Urban,20-24,16818,2298,9927,4958,1429
2001,Raigad,Urban,25-29,23247,1921,2809,1781,1208
2001,Raigad,Urban,30-34,24086,1479,952,602,875
2001,Raigad,Urban,35-39,21323,1280,615,333,712
2001,Raigad,Urban,40-49,30377,1769,1372,463,790
2001,Raigad,Urban,50-59,13410,917,2869,232,246
2001,Raigad,Urban,60-69,3181,433,5399,108,63
2001,Raigad,Urban,70-79,895,138,2818,37,13
2001,Raigad,Urban,80+,255,30,953,8,5
2001,Pune,Total,05-09,1663,864,361504,1454,54
2001,Pune,Total,10-14,9981,6127,394900,4450,807
2001,Pune,Total,15-19,95514,22840,269254,46219,11016
2001,Pune,Total,20-24,232944,27960,123697,48893,18487
2001,Pune,Total,25-29,294162,18441,29712,16198,11745
2001,Pune,Total,30-34,280974,12300,9464,4735,7199
2001,Pune,Total,35-39,253327,9888,6413,2671,5391
2001,Pune,Total,40-49,387426,13235,13449,3174,5530
2001,Pune,Total,50-59,208989,7913,32017,1672,1875
2001,Pune,Total,60-69,87901,8069,76371,991,737
2001,Pune,Total,70-79,25131,3703,52761,351,161
2001,Pune,Total,80+,5105,671,20437,77,55
2001,Pune,Rural,05-09,990,701,160624,631,36
2001,Pune,Rural,10-14,5776,5237,173325,1849,535
2001,Pune,Rural,15-19,48063,15457,97498,20014,7290
2001,Pune,Rural,20-24,96242,14319,26151,12697,9877
2001,Pune,Rural,25-29,106177,8232,5149,2957,5403
2001,Pune,Rural,30-34,103347,5592,1824,797,3131
2001,Pune,Rural,35-39,99171,4628,1346,457,2360
2001,Pune,Rural,40-49,155200,6651,2851,480,2374
2001,Pune,Rural,50-59,91009,4693,5933,326,868
2001,Pune,Rural,60-69,60820,6299,22343,320,446
2001,Pune,Rural,70-79,18391,3097,22154,184,99
2001,Pune,Rural,80+,3046,533,10071,28,27
2001,Pune,Urban,05-09,673,163,200880,823,18
2001,Pune,Urban,10-14,4205,890,221575,2601,272
2001,Pune,Urban,15-19,47451,7383,171756,26205,3726
2001,Pune,Urban,20-24,136702,13641,97546,36196,8610
2001,Pune,Urban,25-29,187985,10209,24563,13241,6342
2001,Pune,Urban,30-34,177627,6708,7640,3938,4068
2001,Pune,Urban,35-39,154156,5260,5067,2214,3031
2001,Pune,Urban,40-49,232226,6584,10598,2694,3156
2001,Pune,Urban,50-59,117980,3220,26084,1346,1007
2001,Pune,Urban,60-69,27081,1770,54028,671,291
2001,Pune,Urban,70-79,6740,606,30607,167,62
2001,Pune,Urban,80+,2059,138,10366,49,28
2001,Ahilyanagar,Total,05-09,2091,956,222367,1216,73
2001,Ahilyanagar,Total,10-14,9114,6117,249715,2897,702
2001,Ahilyanagar,Total,15-19,63236,16886,141452,19895,6594
2001,Ahilyanagar,Total,20-24,122684,15739,46330,17138,9531
2001,Ahilyanagar,Total,25-29,131523,9324,9060,4474,5585
2001,Ahilyanagar,Total,30-34,133596,6686,3020,1127,3469
2001,Ahilyanagar,Total,35-39,131017,5651,2194,613,2623
2001,Ahilyanagar,Total,40-49,202599,7753,4503,683,2956
2001,Ahilyanagar,Total,50-59,114786,4902,8961,454,1057
2001,Ahilyanagar,Total,60-69,73421,6757,33330,582,622
2001,Ahilyanagar,Total,70-79,21058,3081,31057,293,160
2001,Ahilyanagar,Total,80+,4251,566,12270,59,46
2001,Ahilyanagar,Rural,05-09,1710,853,180019,987,52
2001,Ahilyanagar,Rural,10-14,7629,5728,200433,2295,612
2001,Ahilyanagar,Rural,15-19,51786,14863,106527,15930,5851
2001,Ahilyanagar,Rural,20-24,97744,13054,29981,12368,8138
2001,Ahilyanagar,Rural,25-29,103729,7581,5466,2880,4636
2001,Ahilyanagar,Rural,30-34,104845,5346,1924,706,2773
2001,Ahilyanagar,Rural,35-39,102185,4528,1447,395,2082
2001,Ahilyanagar,Rural,40-49,158943,6196,2930,393,2294
2001,Ahilyanagar,Rural,50-59,93686,4182,5658,303,862
2001,Ahilyanagar,Rural,60-69,65790,6133,24664,423,532
2001,Ahilyanagar,Rural,70-79,18837,2836,25323,234,137
2001,Ahilyanagar,Rural,80+,3632,521,10412,51,38
2001,Ahilyanagar,Urban,05-09,381,103,42348,229,21
2001,Ahilyanagar,Urban,10-14,1485,389,49282,602,90
2001,Ahilyanagar,Urban,15-19,11450,2023,34925,3965,743
2001,Ahilyanagar,Urban,20-24,24940,2685,16349,4770,1393
2001,Ahilyanagar,Urban,25-29,27794,1743,3594,1594,949
2001,Ahilyanagar,Urban,30-34,28751,1340,1096,421,696
2001,Ahilyanagar,Urban,35-39,28832,1123,747,218,541
2001,Ahilyanagar,Urban,40-49,43656,1557,1573,290,662
2001,Ahilyanagar,Urban,50-59,21100,720,3303,151,195
2001,Ahilyanagar,Urban,60-69,7631,624,8666,159,90
2001,Ahilyanagar,Urban,70-79,2221,245,5734,59,23
2001,Ahilyanagar,Urban,80+,619,45,1858,8,8
2001,Beed,Total,05-09,598,564,137417,526,33
2001,Beed,Total,10-14,5374,4139,147673,1353,549
2001,Beed,Total,15-19,29022,8217,80703,7719,3155
2001,Beed,Total,20-24,48798,6654,28353,8186,3813
2001,Beed,Total,25-29,59963,4296,6663,2789,2476
2001,Beed,Total,30-34,66376,3228,1847,710,1758
2001,Beed,Total,35-39,65851,2769,934,263,1431
2001,Beed,Total,40-49,102133,3579,1702,284,1472
2001,Beed,Total,50-59,56936,2282,2955,115,647
2001,Beed,Total,60-69,48839,4367,13456,160,587
2001,Beed,Total,70-79,17789,2664,16324,113,231
2001,Beed,Total,80+,2649,512,7601,33,32
2001,Beed,Rural,05-09,488,539,113072,345,27
2001,Beed,Rural,10-14,4750,3939,120819,900,482
2001,Beed,Rural,15-19,25390,7484,61234,5458,2787
2001,Beed,Rural,20-24,41557,5783,18659,5438,3333
2001,Beed,Rural,25-29,49135,3491,3792,1517,2024
2001,Beed,Rural,30-34,53722,2542,1059,347,1344
2001,Beed,Rural,35-39,53425,2145,558,125,1061
2001,Beed,Rural,40-49,82905,2831,1106,145,1093
2001,Beed,Rural,50-59,47872,1930,1881,63,497
2001,Beed,Rural,60-69,44637,3995,10038,97,470
2001,Beed,Rural,70-79,16296,2502,13802,89,189
2001,Beed,Rural,80+,2358,488,6579,24,28
2001,Beed,Urban,05-09,110,25,24345,181,6
2001,Beed,Urban,10-14,624,200,26854,453,67
2001,Beed,Urban,15-19,3632,733,19469,2261,368
2001,Beed,Urban,20-24,7241,871,9694,2748,480
2001,Beed,Urban,25-29,10828,805,2871,1272,452
2001,Beed,Urban,30-34,12654,686,788,363,414
2001,Beed,Urban,35-39,12426,624,376,138,370
2001,Beed,Urban,40-49,19228,748,596,139,379
2001,Beed,Urban,50-59,9064,352,1074,52,150
2001,Beed,Urban,60-69,4202,372,3418,63,117
2001,Beed,Urban,70-79,1493,162,2522,24,42
2001,Beed,Urban,80+,291,24,1022,9,4
2001,Latur,Total,05-09,637,228,129551,632,20
2001,Latur,Total,10-14,5029,1675,138617,1653,346
2001,Latur,Total,15-19,30253,5572,81233,8968,2177
2001,Latur,Total,20-24,55484,5941,30977,9757,3246
2001,Latur,Total,25-29,62259,4065,7993,3660,2197
2001,Latur,Total,30-34,64797,2891,2207,953,1513
2001,Latur,Total,35-39,61696,2319,1089,355,1159
2001,Latur,Total,40-49,93372,3071,1729,278,1281
2001,Latur,Total,50-59,51719,1773,2810,132,564
2001,Latur,Total,60-69,46558,3275,12424,234,608
2001,Latur,Total,70-79,16512,1861,14821,149,230
2001,Latur,Total,80+,3262,432,7998,39,41
2001,Latur,Rural,05-09,440,210,97330,385,19
2001,Latur,Rural,10-14,4030,1480,103819,946,292
2001,Latur,Rural,15-19,25188,4838,57080,5847,1883
2001,Latur,Rural,20-24,45117,5029,19296,6160,2788
2001,Latur,Rural,25-29,47505,3303,4640,2160,1836
2001,Latur,Rural,30-34,48676,2237,1218,485,1179
2001,Latur,Rural,35-39,46337,1748,623,186,902
2001,Latur,Rural,40-49,70129,2334,1077,154,966
2001,Latur,Rural,50-59,40327,1403,1549,62,457
2001,Latur,Rural,60-69,41334,2880,8508,152,503
2001,Latur,Rural,70-79,14584,1697,11936,113,196
2001,Latur,Rural,80+,2716,402,6580,25,38
2001,Latur,Urban,05-09,197,18,32221,247,1
2001,Latur,Urban,10-14,999,195,34798,707,54
2001,Latur,Urban,15-19,5065,734,24153,3121,294
2001,Latur,Urban,20-24,10367,912,11681,3597,458
2001,Latur,Urban,25-29,14754,762,3353,1500,361
2001,Latur,Urban,30-34,16121,654,989,468,334
2001,Latur,Urban,35-39,15359,571,466,169,257
2001,Latur,Urban,40-49,23243,737,652,124,315
2001,Latur,Urban,50-59,11392,370,1261,70,107
2001,Latur,Urban,60-69,5224,395,3916,82,105
2001,Latur,Urban,70-79,1928,164,2885,36,34
2001,Latur,Urban,80+,546,30,1418,14,3
2001,Dharashiv,Total,05-09,754,219,86921,688,25
2001,Dharashiv,Total,10-14,4225,1640,95765,1793,354
2001,Dharashiv,Total,15-19,22995,5016,53885,10317,2405
2001,Dharashiv,Total,20-24,36789,5088,20039,9127,3156
2001,Dharashiv,Total,25-29,42931,3894,5638,3299,2381
2001,Dharashiv,Total,30-34,44781,2911,1602,838,1563
2001,Dharashiv,Total,35-39,44473,2398,897,323,1166
2001,Dharashiv,Total,40-49,67770,3092,1435,315,1208
2001,Dharashiv,Total,50-59,38652,1869,2182,127,516
2001,Dharashiv,Total,60-69,36740,3140,9374,235,548
2001,Dharashiv,Total,70-79,14827,1933,11839,165,199
2001,Dharashiv,Total,80+,3031,455,6867,65,51
2001,Dharashiv,Rural,05-09,655,200,72449,519,23
2001,Dharashiv,Rural,10-14,3762,1505,80241,1338,306
2001,Dharashiv,Rural,15-19,20715,4493,42830,8135,2158
2001,Dharashiv,Rural,20-24,32196,4355,14348,6572,2735
2001,Dharashiv,Rural,25-29,36516,3242,3766,2197,1993
2001,Dharashiv,Rural,30-34,37555,2367,1042,509,1240
2001,Dharashiv,Rural,35-39,37194,1970,624,225,935
2001,Dharashiv,Rural,40-49,56776,2563,1083,231,962
2001,Dharashiv,Rural,50-59,32978,1595,1470,84,417
2001,Dharashiv,Rural,60-69,34207,2841,7170,179,474
2001,Dharashiv,Rural,70-79,13785,1815,10212,145,171
2001,Dharashiv,Rural,80+,2828,425,6074,56,45
2001,Dharashiv,Urban,05-09,99,19,14472,169,2
2001,Dharashiv,Urban,10-14,463,135,15524,455,48
2001,Dharashiv,Urban,15-19,2280,523,11055,2182,247
2001,Dharashiv,Urban,20-24,4593,733,5691,2555,421
2001,Dharashiv,Urban,25-29,6415,652,1872,1102,388
2001,Dharashiv,Urban,30-34,7226,544,560,329,323
2001,Dharashiv,Urban,35-39,7279,428,273,98,231
2001,Dharashiv,Urban,40-49,10994,529,352,84,246
2001,Dharashiv,Urban,50-59,5674,274,712,43,99
2001,Dharashiv,Urban,60-69,2533,299,2204,56,74
2001,Dharashiv,Urban,70-79,1042,118,1627,20,28
2001,Dharashiv,Urban,80+,203,30,793,9,6
2001,Solapur,Total,05-09,1543,1594,219554,1162,55
2001,Solapur,Total,10-14,11665,10898,229587,3253,992
2001,Solapur,Total,15-19,68084,18269,124843,20857,6786
2001,Solapur,Total,20-24,110157,13437,43989,18560,7848
2001,Solapur,Total,25-29,123710,8200,11320,6251,4753
2001,Solapur,Total,30-34,124809,5846,3815,1823,2968
2001,Solapur,Total,35-39,123623,5172,2730,1013,2422
2001,Solapur,Total,40-49,198381,7377,5580,1310,2891
2001,Solapur,Total,50-59,113782,4944,10861,751,1128
2001,Solapur,Total,60-69,66454,6489,30799,621,670
2001,Solapur,Total,70-79,21214,3718,28221,297,237
2001,Solapur,Total,80+,4852,866,12918,70,52
2001,Solapur,Rural,05-09,1160,1527,151090,613,45
2001,Solapur,Rural,10-14,8786,10265,155311,1636,839
2001,Solapur,Rural,15-19,51177,15942,74156,11165,5754
2001,Solapur,Rural,20-24,78573,10758,20638,8717,6327
2001,Solapur,Rural,25-29,84624,6072,4638,2421,3537
2001,Solapur,Rural,30-34,84590,4130,1438,567,2044
2001,Solapur,Rural,35-39,84373,3588,1114,299,1571
2001,Solapur,Rural,40-49,134155,4967,2112,329,1772
2001,Solapur,Rural,50-59,80599,3710,3992,179,759
2001,Solapur,Rural,60-69,54281,5643,16587,282,503
2001,Solapur,Rural,70-79,17383,3361,19028,173,183
2001,Solapur,Rural,80+,3866,784,9379,40,42
2001,Solapur,Urban,05-09,383,67,68464,549,10
2001,Solapur,Urban,10-14,2879,633,74276,1617,153
2001,Solapur,Urban,15-19,16907,2327,50687,9692,1032
2001,Solapur,Urban,20-24,31584,2679,23351,9843,1521
2001,Solapur,Urban,25-29,39086,2128,6682,3830,1216
2001,Solapur,Urban,30-34,40219,1716,2377,1256,924
2001,Solapur,Urban,35-39,39250,1584,1616,714,851
2001,Solapur,Urban,40-49,64226,2410,3468,981,1119
2001,Solapur,Urban,50-59,33183,1234,6869,572,369
2001,Solapur,Urban,60-69,12173,846,14212,339,167
2001,Solapur,Urban,70-79,3831,357,9193,124,54
2001,Solapur,Urban,80+,986,82,3539,30,10
2001,Satara,Total,05-09,462,1456,140931,418,25
2001,Satara,Total,10-14,3279,6875,156953,1414,346
2001,Satara,Total,15-19,31931,14763,99411,16006,6097
2001,Satara,Total,20-24,71145,14424,33557,14944,9563
2001,Satara,Total,25-29,87474,8853,7758,4520,5538
2001,Satara,Total,30-34,86775,5760,2390,1119,3055
2001,Satara,Total,35-39,84104,4686,1631,573,2077
2001,Satara,Total,40-49,142240,6737,3388,560,2056
2001,Satara,Total,50-59,91072,4747,7246,288,737
2001,Satara,Total,60-69,57472,6138,23953,273,383
2001,Satara,Total,70-79,18460,3056,23243,119,92
2001,Satara,Total,80+,3064,591,10988,35,29
2001,Satara,Rural,05-09,403,1442,121182,347,23
2001,Satara,Rural,10-14,2961,6753,132371,1159,312
2001,Satara,Rural,15-19,28365,14062,81040,13674,5814
2001,Satara,Rural,20-24,61667,13230,24979,11669,8881
2001,Satara,Rural,25-29,73664,7883,5420,3256,5009
2001,Satara,Rural,30-34,72364,4986,1689,754,2662
2001,Satara,Rural,35-39,70623,4051,1164,357,1786
2001,Satara,Rural,40-49,120246,5873,2450,378,1728
2001,Satara,Rural,50-59,79056,4280,5070,191,630
2001,Satara,Rural,60-69,53455,5794,18674,200,339
2001,Satara,Rural,70-79,17225,2944,19928,103,77
2001,Satara,Rural,80+,2817,554,9696,32,25
2001,Satara,Urban,05-09,59,14,19749,71,2
2001,Satara,Urban,10-14,318,122,24582,255,34
2001,Satara,Urban,15-19,3566,701,18371,2332,283
2001,Satara,Urban,20-24,9478,1194,8578,3275,682
2001,Satara,Urban,25-29,13810,970,2338,1264,529
2001,Satara,Urban,30-34,14411,774,701,365,393
2001,Satara,Urban,35-39,13481,635,467,216,291
2001,Satara,Urban,40-49,21994,864,938,182,328
2001,Satara,Urban,50-59,12016,467,2176,97,107
2001,Satara,Urban,60-69,4017,344,5279,73,44
2001,Satara,Urban,70-79,1235,112,3315,16,15
2001,Satara,Urban,80+,247,37,1292,3,4
2001,Ratnagiri,Total,05-09,278,534,86036,219,7
2001,Ratnagiri,Total,10-14,1459,4148,91441,713,259
2001,Ratnagiri,Total,15-19,16256,10990,51511,7172,4297
2001,Ratnagiri,Total,20-24,34472,9744,14834,7210,6220
2001,Ratnagiri,Total,25-29,44153,7087,4208,2514,4271
2001,Ratnagiri,Total,30-34,44769,5413,1953,978,2634
2001,Ratnagiri,Total,35-39,44376,5213,1513,577,2208
2001,Ratnagiri,Total,40-49,70884,8325,3423,723,2236
2001,Ratnagiri,Total,50-59,45258,6664,7182,324,670
2001,Ratnagiri,Total,60-69,27058,7325,18955,171,219
