Year,District,Taluka,Daily,Weekly,Fortnightly,Monthly,Quarterly,Yearly
2020,Sangli,Miraj,,,,,,
2020,Sangli,Kavathe Mahankal,,,,,,
2020,Sangli,Jath,,,,,,
2021,Sangli,Shirala,,,,,,
2021,Sangli,Walwa,,,,,,
2021,Sangli,Palus,,2.0,,,,
2021,Sangli,Kadegaon,,,,,,
2021,Sangli,Khapur,,2.0,,,,
2021,Sangli,Atpadi,,,,,,
2021,Sangli,Tasgaon,,1.0,,,,
2021,Sangli,Miraj,6.0,13.0,,,,
2021,Sangli,Kavathe Mahankal,,,,,,
2021,Sangli,Jath,,,,,,
2011,Satara,Mahabaleshwar,,,,,,
2011,Satara,Wai,,2.0,,,,
2011,Satara,Khandala,,,,,,
2011,Satara,Phaltan,3.0,8.0,,,,
2011,Satara,Man,,,,,,
2011,Satara,Khatav,,,,,,
2011,Satara,Koreagaon,,2.0,,,,
2011,Satara,Satara,12.0,29.0,,0.0,,
2011,Satara,Javli,,,,,,
2011,Satara,Patan,,,,1.0,,
2011,Satara,Karad,2.0,3.0,,,,
2012,Satara,Mahabaleshwar,,,,,,
2012,Satara,Wai,,2.0,,,,
2012,Satara,Khandala,,,,,,
2012,Satara,Phaltan,3.0,10.0,,,,
2012,Satara,Man,,,,,,
2012,Satara,Khatav,,,,,,
2012,Satara,Koreagaon,,2.0,,,,1.0
2012,Satara,Satara,12.0,29.0,,,,
2012,Satara,Javli,,,,,,
2012,Satara,Patan,,,,1.0,,
2012,Satara,Karad,2.0,4.0,,,,
2013,Satara,Mahabaleshwar,,,,,,
2013,Satara,Wai,,2.0,,,,
2013,Satara,Khandala,,,,,,
2013,Satara,Phaltan,2.0,10.0,1.0,,,
2013,Satara,Man,,,,,,
2013,Satara,Khatav,,,,,,
2013,Satara,Koreagaon,,1.0,,,,1.0
2013,Satara,Satara,10.0,8.0,,1.0,,
2013,Satara,Javli,,,,,,
2013,Satara,Patan,,,,1.0,,
2013,Satara,Karad,2.0,5.0,1.0,,,
2014,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2014,Satara,Wai,0.0,1.0,0.0,0.0,0.0,0.0
2014,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2014,Satara,Phaltan,2.0,10.0,1.0,0.0,0.0,0.0
2014,Satara,Man,0.0,0.0,0.0,0.0,0.0,0.0
2014,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,0.0
2014,Satara,Koreagaon,0.0,1.0,0.0,0.0,0.0,1.0
2014,Satara,Satara,10.0,8.0,0.0,1.0,0.0,0.0
2014,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2014,Satara,Patan,0.0,0.0,0.0,1.0,0.0,0.0
2014,Satara,Karad,2.0,5.0,0.0,0.0,0.0,0.0
2015,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Satara,Wai,0.0,1.0,0.0,0.0,0.0,0.0
2015,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2015,Satara,Phaltan,2.0,10.0,1.0,0.0,0.0,0.0
2015,Satara,Man,0.0,1.0,0.0,0.0,0.0,0.0
2015,Satara,Khatav,0.0,1.0,0.0,0.0,0.0,0.0
2015,Satara,Koreagaon,0.0,2.0,0.0,0.0,0.0,1.0
2015,Satara,Satara,10.0,8.0,0.0,1.0,0.0,0.0
2015,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2015,Satara,Patan,0.0,0.0,0.0,1.0,0.0,0.0
2015,Satara,Karad,2.0,5.0,0.0,0.0,0.0,0.0
2016,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,
2016,Satara,Wai,0.0,1.0,0.0,0.0,0.0,
2016,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,
2016,Satara,Phaltan,2.0,10.0,0.0,0.0,0.0,
2016,Satara,Man,0.0,0.0,0.0,0.0,0.0,
2016,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,
2016,Satara,Koreagaon,0.0,1.0,0.0,0.0,0.0,
2016,Satara,Satara,11.0,21.0,0.0,0.0,0.0,
2016,Satara,Javli,0.0,0.0,0.0,0.0,0.0,
2016,Satara,Patan,0.0,0.0,0.0,1.0,0.0,
2016,Satara,Karad,2.0,9.0,0.0,0.0,0.0,
2017,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,
2017,Satara,Wai,0.0,2.0,0.0,0.0,0.0,
2017,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,
2017,Satara,Phaltan,2.0,10.0,1.0,0.0,0.0,
2017,Satara,Man,0.0,0.0,0.0,0.0,0.0,
2017,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,
2017,Satara,Koreagaon,0.0,3.0,0.0,0.0,0.0,
2017,Satara,Satara,15.0,18.0,0.0,0.0,0.0,
2017,Satara,Javli,0.0,0.0,0.0,0.0,0.0,
2017,Satara,Patan,0.0,0.0,0.0,1.0,0.0,
2017,Satara,Karad,2.0,11.0,0.0,0.0,0.0,
2018,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2018,Satara,Wai,0.0,2.0,0.0,0.0,0.0,0.0
2018,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2018,Satara,Phaltan,2.0,10.0,1.0,0.0,0.0,0.0
2018,Satara,Man,0.0,0.0,0.0,0.0,0.0,0.0
2018,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,0.0
2018,Satara,Koreagaon,0.0,3.0,0.0,0.0,0.0,0.0
2018,Satara,Satara,15.0,19.0,0.0,0.0,0.0,0.0
2018,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2018,Satara,Patan,0.0,0.0,0.0,1.0,0.0,0.0
2018,Satara,Karad,2.0,11.0,0.0,0.0,0.0,0.0
2019,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Satara,Wai,0.0,2.0,0.0,0.0,0.0,0.0
2019,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2019,Satara,Phaltan,2.0,9.0,1.0,0.0,0.0,0.0
2019,Satara,Man,0.0,0.0,0.0,0.0,0.0,0.0
2019,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,0.0
2019,Satara,Koreagaon,0.0,3.0,0.0,0.0,0.0,0.0
2019,Satara,Satara,16.0,21.0,0.0,0.0,0.0,0.0
2019,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2019,Satara,Patan,0.0,0.0,0.0,1.0,0.0,0.0
2019,Satara,Karad,2.0,12.0,0.0,0.0,0.0,0.0
2020,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Wai,0.0,1.0,0.0,0.0,0.0,0.0
2020,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Phaltan,1.0,8.0,0.0,0.0,0.0,0.0
2020,Satara,Man,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Khatav,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Koreagaon,0.0,2.0,0.0,0.0,0.0,0.0
2020,Satara,Satara,7.0,4.0,0.0,0.0,0.0,0.0
2020,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Patan,0.0,0.0,0.0,0.0,0.0,0.0
2020,Satara,Karad,2.0,6.0,0.0,0.0,0.0,0.0
2021,Satara,Mahabaleshwar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Satara,Wai,0.0,1.0,0.0,0.0,0.0,0.0
2021,Satara,Khandala,0.0,0.0,0.0,0.0,0.0,0.0
2021,Satara,Phaltan,1.0,8.0,0.0,0.0,0.0,0.0
2021,Satara,Man,0.0,0.0,0.0,0.0,0.0,0.0
2021,Satara,Khatav,0.0,1.0,0.0,0.0,0.0,0.0
2021,Satara,Koreagaon,0.0,2.0,0.0,0.0,0.0,0.0
2021,Satara,Satara,8.0,8.0,0.0,0.0,0.0,0.0
2021,Satara,Javli,0.0,0.0,0.0,0.0,0.0,0.0
2021,Satara,Patan,0.0,0.0,0.0,0.0,0.0,0.0
2021,Satara,Karad,3.0,9.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Kankavali,3.0,3.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Sawantwadi,4.0,5.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Kankavali,3.0,3.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Sawantwadi,4.0,6.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Kankavali,3.0,3.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Sawantwadi,4.0,6.0,0.0,0.0,0.0,0.0
2014,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Kankavali,3.0,3.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Sawantwadi,4.0,6.0,0.0,0.0,0.0,0.0
2015,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Kankavali,2.0,1.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Sawantwadi,4.0,5.0,0.0,0.0,0.0,0.0
2016,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Kankavali,2.0,1.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Sawantwadi,4.0,4.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Kankavali,2.0,1.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Malvan,0.0,2.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Vengurla,0.0,1.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Kudal,1.0,1.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Sawantwadi,4.0,4.0,0.0,0.0,0.0,0.0
2018,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Kankawali,2.0,1.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Malwan,0.0,2.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Vengurli,0.0,1.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Kulad,1.0,1.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Savantwadi,4.0,4.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Devgad,0.0,2.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Kankawali,1.0,1.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Malwan,0.0,2.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Vengurli,0.0,1.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Kulad,1.0,1.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Savantwadi,2.0,4.0,0.0,0.0,0.0,0.0
2020,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Devgad,0.0,1.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Vaibhavwadi,0.0,0.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Kankawali,1.0,2.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Malwan,0.0,2.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Vengurli,0.0,1.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Kulad,1.0,1.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Savantwadi,2.0,4.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0
2012,Solapur,Karmala,0.0,0.0,,,,
2012,Solapur,Madha,0.0,0.0,,,,
2012,Solapur,Barsi,0.0,4.0,,,,
2012,Solapur,North Solapur,15.0,12.0,,,,
2012,Solapur,Mohol,0.0,1.0,,,,
2012,Solapur,Pandharpur,1.0,2.0,,,,
2012,Solapur,Malsiras,0.0,2.0,,,,
2012,Solapur,Sangola,0.0,0.0,,,,
2012,Solapur,Mangal Vedha,0.0,0.0,,,,
2012,Solapur,South Solapur,0.0,0.0,,,,
2012,Solapur,Akalkot,0.0,2.0,,,,
2013,Solapur,Karmala,0.0,0.0,,,,
2013,Solapur,Madha,0.0,0.0,,,,
2013,Solapur,Barsi,0.0,4.0,,,,
2013,Solapur,North Solapur,19.0,17.0,,,,
2013,Solapur,Mohol,0.0,1.0,,,,
2013,Solapur,Pandharpur,1.0,2.0,,,,
2013,Solapur,Malsiras,0.0,2.0,,,,
2013,Solapur,Sangola,0.0,0.0,,,,
2013,Solapur,Mangal Vedha,0.0,1.0,,,,
2013,Solapur,South Solapur,0.0,0.0,,,,
2013,Solapur,Akalkot,0.0,2.0,,,,
2014,Solapur,Karmala,0.0,0.0,,,,
2014,Solapur,Madha,0.0,1.0,,,,
2014,Solapur,Barsi,0.0,4.0,,,,
2014,Solapur,North Solapur,22.0,23.0,,,,
2014,Solapur,Mohol,0.0,0.0,,,,
2014,Solapur,Pandharpur,1.0,2.0,,,,
2014,Solapur,Malsiras,0.0,3.0,,,,
2014,Solapur,Sangola,0.0,0.0,,,,
2014,Solapur,Mangal Vedha,0.0,1.0,,,,
2014,Solapur,South Solapur,0.0,0.0,,,,
2014,Solapur,Akalkot,0.0,2.0,,,,
2015,Solapur,Karmala,0.0,0.0,,,,
2015,Solapur,Madha,0.0,1.0,,,,
2015,Solapur,Barsi,0.0,4.0,,,,
2015,Solapur,North Solapur,20.0,25.0,,,,
2015,Solapur,Mohol,0.0,1.0,,,,
2015,Solapur,Pandharpur,1.0,2.0,,,,
2015,Solapur,Malsiras,0.0,3.0,,,,
2015,Solapur,Sangola,0.0,0.0,,,,
2015,Solapur,Mangal Vedha,0.0,1.0,,,,
2015,Solapur,South Solapur,0.0,0.0,,,,
2015,Solapur,Akalkot,0.0,2.0,,,,
2016,Solapur,Karmala,0.0,0.0,,,,
2016,Solapur,Madha,0.0,1.0,,,,
2016,Solapur,Barsi,0.0,4.0,,,,
2016,Solapur,North Solapur,22.0,25.0,,,,
2016,Solapur,Mohol,0.0,0.0,,,,
2016,Solapur,Pandharpur,1.0,3.0,,,,
2016,Solapur,Malsiras,0.0,3.0,,,,
2016,Solapur,Sangola,0.0,0.0,,,,
2016,Solapur,Mangal Vedha,0.0,1.0,,,,
2016,Solapur,South Solapur,0.0,1.0,,,,
2016,Solapur,Akalkot,0.0,2.0,,,,
2017,Solapur,Karmala,0.0,0.0,,,,
2017,Solapur,Madha,0.0,1.0,,,,
2017,Solapur,Barsi,0.0,4.0,,,,
2017,Solapur,North Solapur,22.0,25.0,,,,
2017,Solapur,Mohol,0.0,0.0,,,,
2017,Solapur,Pandharpur,1.0,3.0,,,,
2017,Solapur,Malsiras,0.0,3.0,,,,
2017,Solapur,Sangola,0.0,0.0,,,,
2017,Solapur,Mangal Vedha,0.0,1.0,,,,
2017,Solapur,South Solapur,0.0,1.0,,,,
2017,Solapur,Akalkot,0.0,2.0,,,,
2018,Solapur,Karmala,0.0,0.0,,,,
2018,Solapur,Madha,0.0,1.0,,,,
2018,Solapur,Barsi,0.0,4.0,,,,
2018,Solapur,North Solapur,22.0,26.0,,,,
2018,Solapur,Mohol,0.0,0.0,,,,
2018,Solapur,Pandharpur,1.0,3.0,,,,
2018,Solapur,Malsiras,0.0,3.0,,,,
2018,Solapur,Sangola,0.0,0.0,,,,
2018,Solapur,Mangal Vedha,0.0,1.0,,,,
2018,Solapur,South Solapur,0.0,1.0,,,,
2018,Solapur,Akalkot,0.0,2.0,,,,
2019,Solapur,Karmala,0.0,0.0,,,,
2019,Solapur,Madha,0.0,1.0,,,,
2019,Solapur,Barsi,0.0,4.0,,,,
2019,Solapur,North Solapur,22.0,35.0,,,,
2019,Solapur,Mohol,0.0,2.0,,,,
2019,Solapur,Pandharpur,1.0,4.0,,,,
2019,Solapur,Malsiras,0.0,3.0,,,,
2019,Solapur,Sangola,0.0,1.0,,,,
2019,Solapur,Mangal Vedha,0.0,1.0,,,,
2019,Solapur,South Solapur,0.0,0.0,,,,
2019,Solapur,Akalkot,1.0,4.0,,,,
2020,Solapur,Karmala,0.0,4.0,,,,
2020,Solapur,Madha,0.0,1.0,,,,
2020,Solapur,Barsi,0.0,7.0,,,,
2020,Solapur,North Solapur,23.0,35.0,,,,
2020,Solapur,Mohol,0.0,2.0,,,,
2020,Solapur,Pandharpur,2.0,4.0,,,,
2020,Solapur,Malsiras,0.0,3.0,,,,
2020,Solapur,Sangola,0.0,1.0,,,,
2020,Solapur,Mangal Vedha,3.0,2.0,,,,
2020,Solapur,South Solapur,0.0,0.0,,,,
2020,Solapur,Akalkot,1.0,4.0,,,,
2021,Solapur,Karmala,0.0,4.0,,,,
2021,Solapur,Madha,0.0,1.0,,,,
2021,Solapur,Barsi,0.0,7.0,,,,
2021,Solapur,North Solapur,23.0,35.0,,,,
2021,Solapur,Mohol,0.0,2.0,,,,
2021,Solapur,Pandharpur,2.0,4.0,,,,
2021,Solapur,Malsiras,0.0,3.0,,,,
2021,Solapur,Sangola,0.0,1.0,,,,
2021,Solapur,Mangal Vedha,3.0,2.0,,,,
2021,Solapur,South Solapur,0.0,0.0,,,,
2021,Solapur,Akalkot,1.0,4.0,,,,
2022,Solapur,Karmala,0.0,0.0,,,,
2022,Solapur,Madha,0.0,1.0,,,,
2022,Solapur,Barsi,0.0,4.0,,,,
2022,Solapur,North Solapur,21.0,38.0,,,,
2022,Solapur,Mohol,0.0,1.0,,,,
2022,Solapur,Pandharpur,1.0,3.0,,,,
2022,Solapur,Malsiras,0.0,3.0,,,,
2022,Solapur,Sangola,0.0,1.0,,,,
2022,Solapur,Mangal Vedha,0.0,1.0,,,,
2022,Solapur,South Solapur,0.0,1.0,,,,
2022,Solapur,Akalkot,1.0,3.0,,,,
2014,Thane,Thane,33.0,96.0,15.0,63.0,12.0,30.0
2014,Thane,Bhivandi,0.0,7.0,0.0,1.0,0.0,0.0
2014,Thane,Shahapur,1.0,4.0,0.0,0.0,0.0,0.0
2014,Thane,Kalyan,3.0,14.0,1.0,7.0,3.0,0.0
2014,Thane,Ulhasnagar,1.0,41.0,7.0,2.0,0.0,0.0
2014,Thane,Ambarnath,1.0,2.0,0.0,1.0,1.0,1.0
2014,Thane,Murbad,0.0,0.0,0.0,2.0,0.0,0.0
2015,Thane,Thane,59.0,106.0,9.0,58.0,6.0,8.0
2015,Thane,Bhivandi,2.0,16.0,0.0,0.0,0.0,0.0
2015,Thane,Shahapur,0.0,2.0,1.0,0.0,1.0,0.0
2015,Thane,Kalyan,1.0,26.0,1.0,7.0,0.0,1.0
2015,Thane,Ulhasnagar,5.0,32.0,4.0,5.0,0.0,0.0
2015,Thane,Ambarnath,7.0,12.0,0.0,4.0,1.0,1.0
2015,Thane,Murbad,0.0,2.0,0.0,0.0,0.0,0.0
2016,Thane,Thane,41.0,59.0,5.0,23.0,7.0,5.0
2016,Thane,Bhivandi,3.0,10.0,2.0,1.0,0.0,0.0
2016,Thane,Shahapur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Thane,Kalyan,2.0,14.0,4.0,6.0,0.0,1.0
2016,Thane,Ulhasnagar,6.0,27.0,4.0,3.0,0.0,0.0
2016,Thane,Ambarnath,5.0,18.0,0.0,1.0,0.0,0.0
2016,Thane,Murbad,0.0,1.0,0.0,2.0,0.0,0.0
2017,Thane,Thane,59.0,90.0,9.0,53.0,15.0,1.0
2017,Thane,Bhivandi,0.0,12.0,0.0,1.0,0.0,0.0
2017,Thane,Shahapur,0.0,0.0,1.0,0.0,0.0,0.0
2017,Thane,Kalyan,2.0,4.0,2.0,7.0,1.0,1.0
2017,Thane,Ulhasnagar,2.0,48.0,3.0,2.0,0.0,0.0
2017,Thane,Ambarnath,0.0,5.0,0.0,12.0,0.0,0.0
2017,Thane,Murbad,0.0,1.0,0.0,2.0,0.0,0.0
2018,Thane,Thane,67.0,97.0,11.0,46.0,11.0,2.0
2018,Thane,Bhivandi,0.0,3.0,0.0,0.0,0.0,0.0
2018,Thane,Shahapur,0.0,2.0,0.0,0.0,0.0,0.0
2018,Thane,Kalyan,0.0,3.0,2.0,2.0,1.0,0.0
2018,Thane,Ulhasnagar,0.0,21.0,2.0,4.0,0.0,0.0
2018,Thane,Ambarnath,0.0,3.0,2.0,6.0,1.0,0.0
2018,Thane,Murbad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Thane,Thane,26.0,30.0,7.0,12.0,19.0,69.0
2019,Thane,Bhivandi,0.0,3.0,0.0,0.0,0.0,0.0
2019,Thane,Shahapur,0.0,2.0,0.0,0.0,0.0,0.0
2019,Thane,Kalyan,1.0,1.0,2.0,5.0,0.0,0.0
2019,Thane,Ulhasnagar,2.0,20.0,3.0,4.0,0.0,0.0
2019,Thane,Ambarnath,5.0,6.0,1.0,1.0,0.0,0.0
2019,Thane,Murbad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Thane,Thane,29.0,47.0,4.0,17.0,20.0,8.0
2020,Thane,Bhivandi,0.0,0.0,0.0,2.0,0.0,0.0
2020,Thane,Shahapur,0.0,1.0,0.0,0.0,0.0,0.0
2020,Thane,Kalyan,0.0,7.0,2.0,1.0,0.0,0.0
2020,Thane,Ulhasnagar,4.0,10.0,0.0,4.0,1.0,0.0
2020,Thane,Ambarnath,,,,,,
2020,Thane,Murbad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Thane,Thane,27.0,38.0,2.0,16.0,5.0,1.0
2021,Thane,Bhivandi,0.0,5.0,0.0,2.0,0.0,0.0
2021,Thane,Shahapur,2.0,6.0,0.0,0.0,0.0,0.0
2021,Thane,Kalyan,4.0,28.0,0.0,3.0,0.0,0.0
2021,Thane,Ulhasnagar,12.0,14.0,2.0,3.0,1.0,0.0
2021,Thane,Ambarnath,,,,,,
2021,Thane,Murbad,2.0,0.0,0.0,0.0,0.0,0.0
2012,Wardha,Ashti,,,,,,
2012,Wardha,Karanja,,,,,,
2012,Wardha,Aarvi,1.0,4.0,,,,
2012,Wardha,Selu,,,,,,
2012,Wardha,Wardha,10.0,8.0,,,,
2012,Wardha,Devali,,,,,,
2012,Wardha,Hinganghat,,1.0,,,,
2012,Wardha,Samudrapur,,,,,,
2013,Wardha,Ashti,0.0,0.0,0.0,0.0,0.0,0.0
2013,Wardha,Karanja,0.0,0.0,0.0,0.0,0.0,0.0
2013,Wardha,Aarvi,2.0,4.0,0.0,0.0,0.0,0.0
2013,Wardha,Selu,,1.0,0.0,0.0,0.0,0.0
2013,Wardha,Wardha,12.0,19.0,0.0,0.0,0.0,0.0
2013,Wardha,Devali,0.0,4.0,0.0,0.0,0.0,0.0
2013,Wardha,Hinganghat,0.0,2.0,0.0,0.0,0.0,0.0
2013,Wardha,Samudrapur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Wardha,Ashti,0.0,0.0,0.0,0.0,0.0,0.0
2014,Wardha,Karanja,0.0,0.0,0.0,0.0,0.0,0.0
2014,Wardha,Aarvi,2.0,5.0,0.0,0.0,0.0,0.0
2014,Wardha,Selu,0.0,0.0,0.0,0.0,0.0,0.0
2014,Wardha,Wardha,12.0,14.0,0.0,0.0,0.0,0.0
2014,Wardha,Devali,0.0,5.0,0.0,0.0,0.0,0.0
2014,Wardha,Hinganghat,0.0,1.0,0.0,0.0,0.0,0.0
2014,Wardha,Samudrapur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Wardha,Ashti,0.0,0.0,0.0,0.0,0.0,0.0
2015,Wardha,Karanja,0.0,0.0,0.0,0.0,0.0,0.0
2015,Wardha,Aarvi,3.0,5.0,0.0,0.0,0.0,0.0
2015,Wardha,Selu,0.0,0.0,0.0,0.0,0.0,0.0
2015,Wardha,Wardha,12.0,14.0,0.0,0.0,0.0,0.0
2015,Wardha,Devali,0.0,5.0,0.0,0.0,0.0,0.0
2015,Wardha,Hinganghat,0.0,1.0,0.0,0.0,0.0,0.0
2015,Wardha,Samudrapur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Wardha,Ashti,0.0,0.0,0.0,0.0,0.0,0.0
2016,Wardha,Karanja,0.0,0.0,0.0,0.0,0.0,0.0
2016,Wardha,Aarvi,3.0,5.0,0.0,0.0,0.0,0.0
2016,Wardha,Selu,0.0,0.0,0.0,0.0,0.0,0.0
2016,Wardha,Wardha,11.0,14.0,0.0,0.0,0.0,0.0
2016,Wardha,Devali,0.0,5.0,0.0,0.0,0.0,0.0
2016,Wardha,Hinganghat,0.0,1.0,0.0,0.0,0.0,0.0
2016,Wardha,Samudrapur,0.0,0.0,0.0,0.0,0.0,0.0
