Year,District,Taluka,Road Material,Length
2019,Nanded,Kinvat,Rock,130
2019,Nanded,Himalay nagar,Unpaved,57.5
2019,Nanded,Himalay nagar,Rock,133
2019,Nanded,hadgaon,Unpaved,165
2019,Nanded,hadgaon,Rock,128
2019,Nanded,andhrapur,Unpaved,26.5
2019,Nanded,andhrapur,Rock,108
2019,Nanded,Nanded,Unpaved,24
2019,Nanded,Nanded,Rock,114.05
2019,Nanded,Mudkhed,Unpaved,18.8
2019,Nanded,Mudkhed,Rock,128
2019,Nanded,bhokar,Unpaved,53.2
2019,Nanded,bhokar,Rock,118
2019,Nanded,umari,Unpaved,52
2019,Nanded,umari,Rock,143
2019,Nanded,dharmabad,Unpaved,22
2019,Nanded,dharmabad,Rock,116
2019,Nanded,biloli,Unpaved,90
2019,Nanded,biloli,Rock,146
2019,Nanded,naygaon,Unpaved,73.5
2019,Nanded,naygaon,Rock,136
2019,Nanded,loha,Unpaved,74
2019,Nanded,loha,Rock,133
2019,Nanded,kandhar,Unpaved,84.7
2019,Nanded,kandhar,Rock,137
2019,Nanded,Mukhed,Unpaved,140
2019,Nanded,Mukhed,Rock,140
2019,Nanded,deglur,Unpaved,156.5
2019,Nanded,deglur,Rock,140
2020,Nanded,Mahur,Unpaved,142.7
2020,Nanded,Mahur,Rock,90.2
2020,Nanded,Kinvat,Unpaved,382.2
2020,Nanded,Kinvat,Rock,130.35
2020,Nanded,Himalay nagar,Unpaved,112
2020,Nanded,Himalay nagar,Rock,105.8
2020,Nanded,hadgaon,Unpaved,165.06
2020,Nanded,hadgaon,Rock,101.25
2020,Nanded,andhrapur,Unpaved,169.89
2020,Nanded,andhrapur,Rock,65.8
2020,Nanded,Nanded,Unpaved,60.65
2020,Nanded,Nanded,Rock,113.45
2020,Nanded,Mudkhed,Unpaved,86.76
2020,Nanded,Mudkhed,Rock,90.4
2020,Nanded,bhokar,Unpaved,71.32
2020,Nanded,bhokar,Rock,100.52
2020,Nanded,umari,Unpaved,83.3
2020,Nanded,umari,Rock,120.1
2020,Nanded,dharmabad,Unpaved,50.95
2020,Nanded,dharmabad,Rock,93.35
2020,Nanded,biloli,Unpaved,88
2020,Nanded,biloli,Rock,133.5
2020,Nanded,naygaon,Unpaved,79.1
2020,Nanded,naygaon,Rock,121.3
2020,Nanded,loha,Unpaved,69.22
2020,Nanded,loha,Rock,97.8
2020,Nanded,kandhar,Unpaved,193.3
2020,Nanded,kandhar,Rock,108
2020,Nanded,Mukhed,Unpaved,253.23
2020,Nanded,Mukhed,Rock,142.98
2020,Nanded,deglur,Unpaved,175.05
2020,Nanded,deglur,Rock,140
2021,Nanded,Mahur,Unpaved,88.5
2021,Nanded,Mahur,Rock,105.2
2021,Nanded,Kinvat,Unpaved,197.64
2021,Nanded,Kinvat,Rock,190.11
2021,Nanded,Himalay nagar,Unpaved,67.25
2021,Nanded,Himalay nagar,Rock,127.17
2021,Nanded,hadgaon,Unpaved,165.06
2021,Nanded,hadgaon,Rock,157.99
2021,Nanded,andhrapur,Unpaved,112.89
2021,Nanded,andhrapur,Rock,117
2021,Nanded,Nanded,Unpaved,60.65
2021,Nanded,Nanded,Rock,156.6
2021,Nanded,Mudkhed,Unpaved,86.76
2021,Nanded,Mudkhed,Rock,84.4
2021,Nanded,bhokar,Unpaved,61.32
2021,Nanded,bhokar,Rock,109.2
2021,Nanded,umari,Unpaved,74.8
2021,Nanded,umari,Rock,141.3
2021,Nanded,dharmabad,Unpaved,50.95
2021,Nanded,dharmabad,Rock,89.25
2021,Nanded,biloli,Unpaved,68
2021,Nanded,biloli,Rock,132.6
2021,Nanded,naygaon,Unpaved,49.3
2021,Nanded,naygaon,Rock,110.45
2021,Nanded,loha,Unpaved,69.22
2021,Nanded,loha,Rock,137.8
2021,Nanded,kandhar,Unpaved,173.85
2021,Nanded,kandhar,Rock,167
2021,Nanded,Mukhed,Unpaved,207.2
2021,Nanded,Mukhed,Rock,217.3
2021,Nanded,deglur,Unpaved,142.9
2021,Nanded,deglur,Rock,200.5
2009,Nandurbar,Akkalkuva,Unpaved,275.52
2009,Nandurbar,Akkalkuva,Rock,88.2
2009,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,180.96
2009,Nandurbar,Akrani,Unpaved,244.05
2009,Nandurbar,Akrani,Rock,151.34
2009,Nandurbar,Akrani,Asphalt/Cement/Concrete,183.06
2009,Nandurbar,Taloda,Unpaved,34.85
2009,Nandurbar,Taloda,Rock,50.88
2009,Nandurbar,Taloda,Asphalt/Cement/Concrete,269.01
2009,Nandurbar,Shahada,Unpaved,84.32
2009,Nandurbar,Shahada,Rock,190.01
2009,Nandurbar,Shahada,Asphalt/Cement/Concrete,525.24
2009,Nandurbar,Nandurbar,Unpaved,26.4
2009,Nandurbar,Nandurbar,Rock,63.2
2009,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,669.98
2009,Nandurbar,Navapur,Unpaved,40.2
2009,Nandurbar,Navapur,Rock,167.89
2009,Nandurbar,Navapur,Asphalt/Cement/Concrete,555.55
2010,Nandurbar,Akkalkuva,Unpaved,254.17
2010,Nandurbar,Akkalkuva,Rock,88.2
2010,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,273.99
2010,Nandurbar,Akrani,Unpaved,198
2010,Nandurbar,Akrani,Rock,151.34
2010,Nandurbar,Akrani,Asphalt/Cement/Concrete,236.46
2010,Nandurbar,Taloda,Unpaved,11.54
2010,Nandurbar,Taloda,Rock,51.76
2010,Nandurbar,Taloda,Asphalt/Cement/Concrete,300.02
2010,Nandurbar,Shahada,Unpaved,63.76
2010,Nandurbar,Shahada,Rock,190.01
2010,Nandurbar,Shahada,Asphalt/Cement/Concrete,697.71
2010,Nandurbar,Nandurbar,Unpaved,24.9
2010,Nandurbar,Nandurbar,Rock,63.2
2010,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,821.48
2010,Nandurbar,Navapur,Unpaved,39.8
2010,Nandurbar,Navapur,Rock,159.61
2010,Nandurbar,Navapur,Asphalt/Cement/Concrete,731.76
2011,Nandurbar,Akkalkuva,Unpaved,275.7
2011,Nandurbar,Akkalkuva,Rock,93.7
2011,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,278.33
2011,Nandurbar,Akrani,Unpaved,219.8
2011,Nandurbar,Akrani,Rock,183.09
2011,Nandurbar,Akrani,Asphalt/Cement/Concrete,239.67
2011,Nandurbar,Taloda,Unpaved,32.54
2011,Nandurbar,Taloda,Rock,65.66
2011,Nandurbar,Taloda,Asphalt/Cement/Concrete,302.57
2011,Nandurbar,Shahada,Unpaved,56.47
2011,Nandurbar,Shahada,Rock,180.16
2011,Nandurbar,Shahada,Asphalt/Cement/Concrete,796.4
2011,Nandurbar,Nandurbar,Unpaved,45.9
2011,Nandurbar,Nandurbar,Rock,61.7
2011,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,822.98
2011,Nandurbar,Navapur,Unpaved,66.13
2011,Nandurbar,Navapur,Rock,158.31
2011,Nandurbar,Navapur,Asphalt/Cement/Concrete,667.72
2012,Nandurbar,Akkalkuva,Unpaved,462.54
2012,Nandurbar,Akkalkuva,Rock,105.25
2012,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,505.71
2012,Nandurbar,Akrani,Unpaved,724.6
2012,Nandurbar,Akrani,Rock,240.95
2012,Nandurbar,Akrani,Asphalt/Cement/Concrete,477.03
2012,Nandurbar,Taloda,Unpaved,155.8
2012,Nandurbar,Taloda,Rock,51.91
2012,Nandurbar,Taloda,Asphalt/Cement/Concrete,399.51
2012,Nandurbar,Shahada,Unpaved,257.64
2012,Nandurbar,Shahada,Rock,213.73
2012,Nandurbar,Shahada,Asphalt/Cement/Concrete,847.38
2012,Nandurbar,Nandurbar,Unpaved,84.4
2012,Nandurbar,Nandurbar,Rock,83.4
2012,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1070.62
2012,Nandurbar,Navapur,Unpaved,76.17
2012,Nandurbar,Navapur,Rock,229.04
2012,Nandurbar,Navapur,Asphalt/Cement/Concrete,903.85
2013,Nandurbar,Akkalkuva,Unpaved,455.55
2013,Nandurbar,Akkalkuva,Rock,105.25
2013,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,529.83
2013,Nandurbar,Akrani,Unpaved,948.47
2013,Nandurbar,Akrani,Rock,273.48
2013,Nandurbar,Akrani,Asphalt/Cement/Concrete,534.14
2013,Nandurbar,Taloda,Unpaved,160.5
2013,Nandurbar,Taloda,Rock,49.92
2013,Nandurbar,Taloda,Asphalt/Cement/Concrete,337.75
2013,Nandurbar,Shahada,Unpaved,262.29
2013,Nandurbar,Shahada,Rock,208.74
2013,Nandurbar,Shahada,Asphalt/Cement/Concrete,855.03
2013,Nandurbar,Nandurbar,Unpaved,88.4
2013,Nandurbar,Nandurbar,Rock,116.43
2013,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1207.37
2013,Nandurbar,Navapur,Unpaved,79.41
2013,Nandurbar,Navapur,Rock,194.05
2013,Nandurbar,Navapur,Asphalt/Cement/Concrete,918.6
2014,Nandurbar,Akkalkuva,Unpaved,434.6
2014,Nandurbar,Akkalkuva,Rock,124.7
2014,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,531.33
2014,Nandurbar,Akrani,Unpaved,942.47
2014,Nandurbar,Akrani,Rock,277.67
2014,Nandurbar,Akrani,Asphalt/Cement/Concrete,535.95
2014,Nandurbar,Taloda,Unpaved,155.41
2014,Nandurbar,Taloda,Rock,51.11
2014,Nandurbar,Taloda,Asphalt/Cement/Concrete,357.76
2014,Nandurbar,Shahada,Unpaved,184.56
2014,Nandurbar,Shahada,Rock,236.48
2014,Nandurbar,Shahada,Asphalt/Cement/Concrete,905.01
2014,Nandurbar,Nandurbar,Unpaved,36.14
2014,Nandurbar,Nandurbar,Rock,34.96
2014,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1385.59
2014,Nandurbar,Navapur,Unpaved,85.81
2014,Nandurbar,Navapur,Rock,202.18
2014,Nandurbar,Navapur,Asphalt/Cement/Concrete,954.07
2015,Nandurbar,Akkalkuva,Unpaved,434.8
2015,Nandurbar,Akkalkuva,Rock,126.2
2015,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,516.05
2015,Nandurbar,Akrani,Unpaved,929.33
2015,Nandurbar,Akrani,Rock,292.17
2015,Nandurbar,Akrani,Asphalt/Cement/Concrete,534.59
2015,Nandurbar,Taloda,Unpaved,158.76
2015,Nandurbar,Taloda,Rock,57.82
2015,Nandurbar,Taloda,Asphalt/Cement/Concrete,356.79
2015,Nandurbar,Shahada,Unpaved,185.12
2015,Nandurbar,Shahada,Rock,197.24
2015,Nandurbar,Shahada,Asphalt/Cement/Concrete,949.94
2015,Nandurbar,Nandurbar,Unpaved,24.44
2015,Nandurbar,Nandurbar,Rock,33.88
2015,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1399.87
2015,Nandurbar,Navapur,Unpaved,74.71
2015,Nandurbar,Navapur,Rock,201.14
2015,Nandurbar,Navapur,Asphalt/Cement/Concrete,968.88
2016,Nandurbar,Akkalkuva,Unpaved,430.7
2016,Nandurbar,Akkalkuva,Rock,126.7
2016,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,509.17
2016,Nandurbar,Akrani,Unpaved,914.82
2016,Nandurbar,Akrani,Rock,302.93
2016,Nandurbar,Akrani,Asphalt/Cement/Concrete,523.14
2016,Nandurbar,Taloda,Unpaved,153.25
2016,Nandurbar,Taloda,Rock,54.17
2016,Nandurbar,Taloda,Asphalt/Cement/Concrete,357.95
2016,Nandurbar,Shahada,Unpaved,180.52
2016,Nandurbar,Shahada,Rock,216.57
2016,Nandurbar,Shahada,Asphalt/Cement/Concrete,970.28
2016,Nandurbar,Nandurbar,Unpaved,42.73
2016,Nandurbar,Nandurbar,Rock,36.65
2016,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1366.71
2016,Nandurbar,Navapur,Unpaved,80.16
2016,Nandurbar,Navapur,Rock,171.75
2016,Nandurbar,Navapur,Asphalt/Cement/Concrete,988.56
2017,Nandurbar,Akkalkuva,Unpaved,416.36
2017,Nandurbar,Akkalkuva,Rock,145
2017,Nandurbar,Akkalkuva,Asphalt/Cement/Concrete,509.76
2017,Nandurbar,Akrani,Unpaved,920.18
2017,Nandurbar,Akrani,Rock,315.21
2017,Nandurbar,Akrani,Asphalt/Cement/Concrete,523.08
2017,Nandurbar,Taloda,Unpaved,142.41
2017,Nandurbar,Taloda,Rock,55.56
2017,Nandurbar,Taloda,Asphalt/Cement/Concrete,357.32
2017,Nandurbar,Shahada,Unpaved,161.64
2017,Nandurbar,Shahada,Rock,197.85
2017,Nandurbar,Shahada,Asphalt/Cement/Concrete,969.23
2017,Nandurbar,Nandurbar,Unpaved,22.72
2017,Nandurbar,Nandurbar,Rock,29.33
2017,Nandurbar,Nandurbar,Asphalt/Cement/Concrete,1367.6
2017,Nandurbar,Navapur,Unpaved,74.12
2017,Nandurbar,Navapur,Rock,160.85
2017,Nandurbar,Navapur,Asphalt/Cement/Concrete,984.56
2018,Nandurbar,Akkalkuva,Unpaved,397.5
2018,Nandurbar,Akkalkuva,Rock,134
2018,Nandurbar,Akrani,Unpaved,905.32
2018,Nandurbar,Akrani,Rock,323.22
2018,Nandurbar,Taloda,Unpaved,159.51
2018,Nandurbar,Taloda,Rock,54.15
2018,Nandurbar,Shahada,Unpaved,188.4
2018,Nandurbar,Shahada,Rock,183.18
2018,Nandurbar,Nandurbar,Unpaved,15.24
2018,Nandurbar,Nandurbar,Rock,34.85
2018,Nandurbar,Navapur,Unpaved,68.56
2018,Nandurbar,Navapur,Rock,159.53
2019,Nandurbar,Akkalkuva,Unpaved,397.5
2019,Nandurbar,Akkalkuva,Rock,134
2019,Nandurbar,Akrani,Unpaved,905.32
2019,Nandurbar,Akrani,Rock,323.21
2019,Nandurbar,Taloda,Unpaved,159.51
2019,Nandurbar,Taloda,Rock,54.16
2019,Nandurbar,Shahada,Unpaved,189.3
2019,Nandurbar,Shahada,Rock,184.38
2019,Nandurbar,Nandurbar,Unpaved,18.94
2019,Nandurbar,Nandurbar,Rock,40.05
2019,Nandurbar,Navapur,Unpaved,68.56
2019,Nandurbar,Navapur,Rock,159.53
2020,Nandurbar,Akkalkuva,Unpaved,397.5
2020,Nandurbar,Akkalkuva,Rock,134
2020,Nandurbar,Akrani,Unpaved,913.82
2020,Nandurbar,Akrani,Rock,289.41
2020,Nandurbar,Taloda,Unpaved,164.91
2020,Nandurbar,Taloda,Rock,54.16
2020,Nandurbar,Shahada,Unpaved,188.3
2020,Nandurbar,Shahada,Rock,162.55
2020,Nandurbar,Nandurbar,Unpaved,21.44
2020,Nandurbar,Nandurbar,Rock,40.65
2020,Nandurbar,Navapur,Unpaved,68.56
2020,Nandurbar,Navapur,Rock,159.53
2021,Nandurbar,Akkalkuva,Unpaved,397.5
2021,Nandurbar,Akkalkuva,Rock,134
2021,Nandurbar,Akrani,Unpaved,913.82
2021,Nandurbar,Akrani,Rock,289.41
2021,Nandurbar,Taloda,Unpaved,164.91
2021,Nandurbar,Taloda,Rock,54.16
2021,Nandurbar,Shahada,Unpaved,188.3
2021,Nandurbar,Shahada,Rock,162.55
2021,Nandurbar,Nandurbar,Unpaved,21.44
2021,Nandurbar,Nandurbar,Rock,40.65
2021,Nandurbar,Navapur,Unpaved,68.56
2021,Nandurbar,Navapur,Rock,159.53
2012,Nashik,Surgana,Unpaved,365.39
2012,Nashik,Surgana,Rock,210.2
2012,Nashik,Surgana,Asphalt/Cement/Concrete,371.37
2012,Nashik,Kalwan,Unpaved,167.15
2012,Nashik,Kalwan,Rock,164.6
2012,Nashik,Kalwan,Asphalt/Cement/Concrete,556.725
2012,Nashik,Devala,Unpaved,160.2
2012,Nashik,Devala,Rock,147.5
2012,Nashik,Devala,Asphalt/Cement/Concrete,354.58
2012,Nashik,Baglan,Unpaved,202.4
2012,Nashik,Baglan,Rock,296.12
2012,Nashik,Baglan,Asphalt/Cement/Concrete,846.875
2012,Nashik,Malegaon,Unpaved,244
2012,Nashik,Malegaon,Rock,727.16
2012,Nashik,Malegaon,Asphalt/Cement/Concrete,713.69
2012,Nashik,Nandgaon,Unpaved,76.5
2012,Nashik,Nandgaon,Rock,361.3
2012,Nashik,Nandgaon,Asphalt/Cement/Concrete,600.8
2012,Nashik,Chandwad,Unpaved,170.4
2012,Nashik,Chandwad,Rock,64.75
2012,Nashik,Chandwad,Asphalt/Cement/Concrete,781.2
2012,Nashik,Dindori,Unpaved,90.92
2012,Nashik,Dindori,Rock,298.2
2012,Nashik,Dindori,Asphalt/Cement/Concrete,836.54
2012,Nashik,Peth,Unpaved,107.12
2012,Nashik,Peth,Rock,219.26
2012,Nashik,Peth,Asphalt/Cement/Concrete,221.98
2012,Nashik,Trimbak,Unpaved,90.83
2012,Nashik,Trimbak,Rock,158.2
2012,Nashik,Trimbak,Asphalt/Cement/Concrete,300.07
2012,Nashik,Nashik,Unpaved,87.9
2012,Nashik,Nashik,Rock,220
2012,Nashik,Nashik,Asphalt/Cement/Concrete,275.3
2012,Nashik,Igatpuri,Unpaved,187.65
2012,Nashik,Igatpuri,Rock,231.83
2012,Nashik,Igatpuri,Asphalt/Cement/Concrete,417.7
2012,Nashik,Sinner,Unpaved,41.5
2012,Nashik,Sinner,Rock,764.45
2012,Nashik,Sinner,Asphalt/Cement/Concrete,712.42
2012,Nashik,Nifad,Unpaved,9.14
2012,Nashik,Nifad,Rock,266.1
2012,Nashik,Nifad,Asphalt/Cement/Concrete,750.1
2012,Nashik,Yewala,Unpaved,10.97
2012,Nashik,Yewala,Rock,282.9
2012,Nashik,Yewala,Asphalt/Cement/Concrete,1039.5
2013,Nashik,Surgana,Unpaved,365.39
2013,Nashik,Surgana,Rock,210.2
2013,Nashik,Surgana,Asphalt/Cement/Concrete,495.28
2013,Nashik,Kalwan,Unpaved,167.15
2013,Nashik,Kalwan,Rock,122.61
2013,Nashik,Kalwan,Asphalt/Cement/Concrete,653.95
2013,Nashik,Devala,Unpaved,160.2
2013,Nashik,Devala,Rock,192.05
2013,Nashik,Devala,Asphalt/Cement/Concrete,215.55
2013,Nashik,Baglan,Unpaved,202.4
2013,Nashik,Baglan,Rock,292.52
2013,Nashik,Baglan,Asphalt/Cement/Concrete,805.25
2013,Nashik,Malegaon,Unpaved,244
2013,Nashik,Malegaon,Rock,486.3
2013,Nashik,Malegaon,Asphalt/Cement/Concrete,997.36
2013,Nashik,Nandgaon,Unpaved,274.2
2013,Nashik,Nandgaon,Rock,538.5
2013,Nashik,Nandgaon,Asphalt/Cement/Concrete,474.25
2013,Nashik,Chandwad,Unpaved,182.3
2013,Nashik,Chandwad,Rock,449.7
2013,Nashik,Chandwad,Asphalt/Cement/Concrete,699.31
2013,Nashik,Dindori,Unpaved,131.56
2013,Nashik,Dindori,Rock,446.96
2013,Nashik,Dindori,Asphalt/Cement/Concrete,1350.5
2013,Nashik,Peth,Unpaved,110.84
2013,Nashik,Peth,Rock,349.8
2013,Nashik,Peth,Asphalt/Cement/Concrete,430.16
2013,Nashik,Trimbak,Unpaved,263.44
2013,Nashik,Trimbak,Rock,146.28
2013,Nashik,Trimbak,Asphalt/Cement/Concrete,563.58
2013,Nashik,Nashik,Unpaved,65.32
2013,Nashik,Nashik,Rock,163.05
2013,Nashik,Nashik,Asphalt/Cement/Concrete,385.43
2013,Nashik,Igatpuri,Unpaved,192.25
2013,Nashik,Igatpuri,Rock,225.93
2013,Nashik,Igatpuri,Asphalt/Cement/Concrete,524.31
2013,Nashik,Sinner,Unpaved,104.5
2013,Nashik,Sinner,Rock,716.9
2013,Nashik,Sinner,Asphalt/Cement/Concrete,920.66
2013,Nashik,Nifad,Unpaved,152.3
2013,Nashik,Nifad,Rock,156.57
2013,Nashik,Nifad,Asphalt/Cement/Concrete,1546.43
2013,Nashik,Yewala,Unpaved,124.5
2013,Nashik,Yewala,Rock,105.25
2013,Nashik,Yewala,Asphalt/Cement/Concrete,1547.33
2014,Nashik,Surgana,Unpaved,365.39
2014,Nashik,Surgana,Rock,210.2
2014,Nashik,Surgana,Asphalt/Cement/Concrete,495.28
2014,Nashik,Kalwan,Unpaved,167.15
2014,Nashik,Kalwan,Rock,122.61
2014,Nashik,Kalwan,Asphalt/Cement/Concrete,653.95
2014,Nashik,Devala,Unpaved,160.2
2014,Nashik,Devala,Rock,192.05
2014,Nashik,Devala,Asphalt/Cement/Concrete,215.55
2014,Nashik,Baglan,Unpaved,202.4
2014,Nashik,Baglan,Rock,292.52
2014,Nashik,Baglan,Asphalt/Cement/Concrete,805.25
2014,Nashik,Malegaon,Unpaved,244
2014,Nashik,Malegaon,Rock,486.3
2014,Nashik,Malegaon,Asphalt/Cement/Concrete,997.36
2014,Nashik,Nandgaon,Unpaved,274.2
2014,Nashik,Nandgaon,Rock,538.5
2014,Nashik,Nandgaon,Asphalt/Cement/Concrete,474.25
2014,Nashik,Chandwad,Unpaved,182.3
2014,Nashik,Chandwad,Rock,449.7
2014,Nashik,Chandwad,Asphalt/Cement/Concrete,699.31
2014,Nashik,Dindori,Unpaved,131.56
2014,Nashik,Dindori,Rock,446.96
2014,Nashik,Dindori,Asphalt/Cement/Concrete,1350.5
2014,Nashik,Peth,Unpaved,110.84
2014,Nashik,Peth,Rock,349.8
2014,Nashik,Peth,Asphalt/Cement/Concrete,430.16
2014,Nashik,Trimbak,Unpaved,263.44
2014,Nashik,Trimbak,Rock,146.28
2014,Nashik,Trimbak,Asphalt/Cement/Concrete,563.58
2014,Nashik,Nashik,Unpaved,65.32
2014,Nashik,Nashik,Rock,163.05
2014,Nashik,Nashik,Asphalt/Cement/Concrete,385.43
2014,Nashik,Igatpuri,Unpaved,192.25
2014,Nashik,Igatpuri,Rock,225.93
2014,Nashik,Igatpuri,Asphalt/Cement/Concrete,524.31
2014,Nashik,Sinner,Unpaved,104.5
2014,Nashik,Sinner,Rock,716.9
2014,Nashik,Sinner,Asphalt/Cement/Concrete,920.66
2014,Nashik,Nifad,Unpaved,152.3
2014,Nashik,Nifad,Rock,156.57
2014,Nashik,Nifad,Asphalt/Cement/Concrete,1546.43
2014,Nashik,Yewala,Unpaved,124.5
2014,Nashik,Yewala,Rock,105.25
2014,Nashik,Yewala,Asphalt/Cement/Concrete,1547.33
2015,Nashik,Surgana,Unpaved,265.73
2015,Nashik,Surgana,Rock,220.3
2015,Nashik,Surgana,Asphalt/Cement/Concrete,578.67
2015,Nashik,Kalwan,Unpaved,158.55
2015,Nashik,Kalwan,Rock,173.6
2015,Nashik,Kalwan,Asphalt/Cement/Concrete,629.56
2015,Nashik,Devala,Unpaved,157.7
2015,Nashik,Devala,Rock,162.7
2015,Nashik,Devala,Asphalt/Cement/Concrete,252.4
2015,Nashik,Baglan,Unpaved,192.88
2015,Nashik,Baglan,Rock,269.65
2015,Nashik,Baglan,Asphalt/Cement/Concrete,800.74
2015,Nashik,Malegaon,Unpaved,244
2015,Nashik,Malegaon,Rock,719.46
2015,Nashik,Malegaon,Asphalt/Cement/Concrete,775.2
2015,Nashik,Nandgaon,Unpaved,76.5
2015,Nashik,Nandgaon,Rock,680.85
2015,Nashik,Nandgaon,Asphalt/Cement/Concrete,457.45
2015,Nashik,Chandwad,Unpaved,169.4
2015,Nashik,Chandwad,Rock,564
2015,Nashik,Chandwad,Asphalt/Cement/Concrete,593.13
2015,Nashik,Dindori,Unpaved,325.1
2015,Nashik,Dindori,Rock,516.77
2015,Nashik,Dindori,Asphalt/Cement/Concrete,1093.15
2015,Nashik,Peth,Unpaved,270.28
2015,Nashik,Peth,Rock,133.02
2015,Nashik,Peth,Asphalt/Cement/Concrete,494.5
2015,Nashik,Trimbak,Unpaved,269.97
2015,Nashik,Trimbak,Rock,155.68
2015,Nashik,Trimbak,Asphalt/Cement/Concrete,549.65
2015,Nashik,Nashik,Unpaved,15.8
2015,Nashik,Nashik,Rock,176.3
2015,Nashik,Nashik,Asphalt/Cement/Concrete,432.2
2015,Nashik,Igatpuri,Unpaved,180.55
2015,Nashik,Igatpuri,Rock,242.38
2015,Nashik,Igatpuri,Asphalt/Cement/Concrete,528.81
2015,Nashik,Sinner,Unpaved,191.82
2015,Nashik,Sinner,Rock,568.58
2015,Nashik,Sinner,Asphalt/Cement/Concrete,992.16
2015,Nashik,Nifad,Unpaved,496.87
2015,Nashik,Nifad,Rock,421.78
2015,Nashik,Nifad,Asphalt/Cement/Concrete,943.8
2015,Nashik,Yewala,Unpaved,364.05
2015,Nashik,Yewala,Rock,428.78
2015,Nashik,Yewala,Asphalt/Cement/Concrete,980.15
2016,Nashik,Surgana,Unpaved,290.2
2016,Nashik,Surgana,Rock,217.2
2016,Nashik,Surgana,Asphalt/Cement/Concrete,568.1
2016,Nashik,Kalwan,Unpaved,115.2
2016,Nashik,Kalwan,Rock,140.5
2016,Nashik,Kalwan,Asphalt/Cement/Concrete,688.01
2016,Nashik,Devala,Unpaved,128.9
2016,Nashik,Devala,Rock,140.2
2016,Nashik,Devala,Asphalt/Cement/Concrete,286.7
2016,Nashik,Baglan,Unpaved,140.5
2016,Nashik,Baglan,Rock,198.5
2016,Nashik,Baglan,Asphalt/Cement/Concrete,883.27
2016,Nashik,Malegaon,Unpaved,147.2
2016,Nashik,Malegaon,Rock,674.5
2016,Nashik,Malegaon,Asphalt/Cement/Concrete,905.96
2016,Nashik,Nandgaon,Unpaved,65.5
2016,Nashik,Nandgaon,Rock,675.6
2016,Nashik,Nandgaon,Asphalt/Cement/Concrete,384.01
2016,Nashik,Chandwad,Unpaved,153.5
2016,Nashik,Chandwad,Rock,463.4
2016,Nashik,Chandwad,Asphalt/Cement/Concrete,621
2016,Nashik,Dindori,Unpaved,305.25
2016,Nashik,Dindori,Rock,452.75
2016,Nashik,Dindori,Asphalt/Cement/Concrete,1163.96
2016,Nashik,Peth,Unpaved,230
2016,Nashik,Peth,Rock,165.2
2016,Nashik,Peth,Asphalt/Cement/Concrete,520.6
2016,Nashik,Trimbak,Unpaved,216.52
2016,Nashik,Trimbak,Rock,145.5
2016,Nashik,Trimbak,Asphalt/Cement/Concrete,611.28
2016,Nashik,Nashik,Unpaved,10.5
2016,Nashik,Nashik,Rock,169.2
2016,Nashik,Nashik,Asphalt/Cement/Concrete,450.03
2016,Nashik,Igatpuri,Unpaved,115.65
2016,Nashik,Igatpuri,Rock,210.5
2016,Nashik,Igatpuri,Asphalt/Cement/Concrete,616.04
2016,Nashik,Sinner,Unpaved,176.5
2016,Nashik,Sinner,Rock,510.2
2016,Nashik,Sinner,Asphalt/Cement/Concrete,1109.81
2016,Nashik,Nifad,Unpaved,369.2
2016,Nashik,Nifad,Rock,394
2016,Nashik,Nifad,Asphalt/Cement/Concrete,1096.75
2016,Nashik,Yewala,Unpaved,298.5
2016,Nashik,Yewala,Rock,368.4
2016,Nashik,Yewala,Asphalt/Cement/Concrete,1088.7
2017,Nashik,Surgana,Unpaved,285.63
2017,Nashik,Surgana,Rock,206.85
2017,Nashik,Surgana,Asphalt/Cement/Concrete,546.97
2017,Nashik,Kalwan,Unpaved,124.3
2017,Nashik,Kalwan,Rock,129.9
2017,Nashik,Kalwan,Asphalt/Cement/Concrete,796.33
2017,Nashik,Devala,Unpaved,151.1
2017,Nashik,Devala,Rock,137.25
2017,Nashik,Devala,Asphalt/Cement/Concrete,488.15
2017,Nashik,Baglan,Unpaved,184.81
2017,Nashik,Baglan,Rock,249.19
2017,Nashik,Baglan,Asphalt/Cement/Concrete,1430.29
2017,Nashik,Malegaon,Unpaved,242.85
2017,Nashik,Malegaon,Rock,688.35
2017,Nashik,Malegaon,Asphalt/Cement/Concrete,858.65
2017,Nashik,Nandgaon,Unpaved,195.3
2017,Nashik,Nandgaon,Rock,368.3
