District,Year,Taluka,Dairy Development Cooperative Societies,Memberships in Dairy Co-op Societies,Milk collected across the year,Average milk collected per day,Number of cold storage units,Cold Storage Capacity,Unnamed: 9,Unnamed: 10,Unnamed: 11
Ratnagiri,2018,Sangameshwar,47.0,3438.0,26800.0,3580.0,1.0,5000.0,,,
Ratnagiri,2018,Lanja,27.0,3885.0,14100.0,3670.0,1.0,5000.0,,,
Ratnagiri,2018,Rajapur,19.0,218.0,11000.0,0.0,0.0,0.0,,,
Ratnagiri,2019,Mandangad,4.0,640.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2019,Dapoli,11.0,1448.0,345000.0,940.0,0.0,0.0,,,
Ratnagiri,2019,Khed,65.0,9325.0,239000.0,650.0,0.0,0.0,,,
Ratnagiri,2019,Chiplun,50.0,5210.0,520000.0,1420.0,1.0,40000.0,,,
Ratnagiri,2019,Guhagar,7.0,744.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2019,Ratnagiri,1.0,130.0,33000.0,90.0,1.0,20000.0,,,
Ratnagiri,2019,Sangameshwar,44.0,3420.0,1454000.0,3970.0,1.0,5000.0,,,
Ratnagiri,2019,Lanja,23.0,3860.0,1383000.0,3780.0,1.0,5000.0,,,
Ratnagiri,2019,Rajapur,19.0,220.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2020,Mandangad,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2020,Dapoli,3.0,90.0,411000.0,1120.0,0.0,0.0,,,
Ratnagiri,2020,Khed,12.0,355.0,412000.0,1130.0,0.0,0.0,,,
Ratnagiri,2020,Chiplun,15.0,425.0,540000.0,1480.0,1.0,40000.0,,,
Ratnagiri,2020,Guhagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2020,Ratnagiri,1.0,32.0,0.0,0.0,1.0,20000.0,,,
Ratnagiri,2020,Sangameshwar,23.0,1015.0,913000.0,2500.0,1.0,5000.0,,,
Ratnagiri,2020,Lanja,14.0,378.0,798000.0,2180.0,1.0,5000.0,,,
Ratnagiri,2020,Rajapur,5.0,146.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2021,Mandangad,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2021,Dapoli,4.0,120.0,390000.0,1000.0,0.0,0.0,,,
Ratnagiri,2021,Khed,13.0,410.0,412500.0,1000.0,0.0,0.0,,,
Ratnagiri,2021,Chiplun,17.0,475.0,540000.0,1000.0,1.0,40000.0,,,
Ratnagiri,2021,Guhagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ratnagiri,2021,Ratnagiri,3.0,78.0,10000.0,0.0,1.0,20000.0,,,
Ratnagiri,2021,Sangameshwar,28.0,1250.0,900000.0,2000.0,1.0,5000.0,,,
Ratnagiri,2021,Lanja,17.0,472.0,785000.0,2000.0,1.0,5000.0,,,
Ratnagiri,2021,Rajapur,6.0,245.0,0.0,0.0,0.0,0.0,,,
Sindhudurg,2012,Devgad,10.0,1342.0,117000.0,320.0,0.0,0.0,,,
Sindhudurg,2012,Vaibhavwadi,12.0,1460.0,0.0,0.0,0.0,0.0,,,
Sindhudurg,2012,Kankavali,18.0,1520.0,0.0,0.0,1.0,20000.0,,,
Sindhudurg,2012,Malvan,20.0,2422.0,140000.0,383.0,0.0,0.0,,,
Sindhudurg,2012,Vengurla,9.0,962.0,51000.0,139.0,0.0,0.0,,,
Sindhudurg,2012,Kudal,23.0,2454.0,168000.0,460.0,0.0,0.0,,,
Sindhudurg,2012,Sawantwadi,20.0,1935.0,0.0,0.0,1.0,5000.0,,,
Sindhudurg,2012,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sindhudurg,2013,Devgad,10.0,690.0,240000.0,658.0,0.0,0.0,,,
Sindhudurg,2013,Vaibhavwadi,12.0,800.0,525000.0,1438.0,0.0,0.0,,,
Sindhudurg,2013,Kankavali,18.0,1100.0,225000.0,616.0,1.0,20000.0,,,
Sindhudurg,2013,Malvan,25.0,2230.0,368000.0,1008.0,0.0,0.0,,,
Sindhudurg,2013,Vengurla,9.0,860.0,155000.0,425.0,0.0,0.0,,,
Sindhudurg,2013,Kudal,27.0,5270.0,470000.0,1288.0,0.0,0.0,,,
Sindhudurg,2013,Sawantwadi,19.0,1067.0,460000.0,1260.0,1.0,5000.0,,,
Sindhudurg,2013,Dodamarg,3.0,103.0,0.0,0.0,0.0,0.0,,,
Sindhudurg,2014,Devgad,9.0,600.0,530000.0,1452.0,0.0,0.0,,,
Sindhudurg,2014,Vaibhavwadi,12.0,800.0,830000.0,2274.0,0.0,0.0,,,
Sindhudurg,2014,Kankavali,20.0,1150.0,1020000.0,2795.0,1.0,20000.0,,,
Sindhudurg,2014,Malvan,25.0,2230.0,1210000.0,3315.0,0.0,0.0,,,
Sindhudurg,2014,Vengurla,8.0,860.0,470000.0,1288.0,0.0,0.0,,,
Sindhudurg,2014,Kudal,28.0,5320.0,1445000.0,3959.0,0.0,0.0,,,
Sindhudurg,2014,Sawantwadi,20.0,1117.0,1380000.0,3781.0,1.0,5000.0,,,
Sindhudurg,2014,Dodamarg,5.0,103.0,410000.0,1123.0,0.0,0.0,,,
Sindhudurg,2015,Devgad,9.0,600.0,552000.0,1512.0,0.0,0.0,,,
Sindhudurg,2015,Vaibhavwadi,10.0,780.0,940000.0,2575.0,0.0,0.0,,,
Sindhudurg,2015,Kankavali,17.0,1010.0,1210000.0,3315.0,1.0,20000.0,,,
Sindhudurg,2015,Malvan,19.0,2174.0,1420000.0,3890.0,0.0,0.0,,,
Sindhudurg,2015,Vengurla,8.0,860.0,530000.0,1452.0,0.0,0.0,,,
Sindhudurg,2015,Kudal,20.0,5125.0,1560000.0,4274.0,0.0,0.0,,,
Sindhudurg,2015,Sawantwadi,18.0,1012.0,1490000.0,4082.0,1.0,5000.0,,,
Sindhudurg,2015,Dodamarg,6.0,222.0,620000.0,1699.0,0.0,0.0,,,
Sindhudurg,2016,Devgad,9.0,542.0,720000.0,1975.0,0.0,0.0,,,
Sindhudurg,2016,Vaibhavwadi,10.0,585.0,1150000.0,1151.0,0.0,0.0,,,
Sindhudurg,2016,Kankavali,17.0,1035.0,1370000.0,3753.0,1.0,20000.0,,,
Sindhudurg,2016,Malvan,19.0,1150.0,1640000.0,4493.0,0.0,0.0,,,
Sindhudurg,2016,Vengurla,8.0,290.0,845000.0,2315.0,0.0,0.0,,,
Sindhudurg,2016,Kudal,20.0,1145.0,1710000.0,4635.0,0.0,0.0,,,
Sindhudurg,2016,Sawantwadi,18.0,860.0,1480000.0,4603.0,1.0,5000.0,,,
Sindhudurg,2016,Dodamarg,6.0,235.0,840000.0,2301.0,0.0,0.0,,,
Sindhudurg,2017,Devgad,3.0,94.0,630000.0,1726.0,0.0,0.0,,,
Sindhudurg,2017,Vaibhavwadi,10.0,285.0,1230000.0,3370.0,0.0,0.0,,,
Sindhudurg,2017,Kankavali,15.0,435.0,1120000.0,3068.0,1.0,20000.0,,,
Sindhudurg,2017,Malvan,15.0,450.0,1360000.0,3726.0,0.0,0.0,,,
Sindhudurg,2017,Vengurla,18.0,540.0,1480000.0,4054.9999999999995,0.0,0.0,,,
Sindhudurg,2017,Kudal,12.0,1020.0,1370000.0,3753.0,0.0,0.0,,,
Sindhudurg,2017,Sawantwadi,26.0,782.0,1630000.0,4466.0,1.0,5000.0,,,
Sindhudurg,2017,Dodamarg,5.0,152.0,745000.0,2041.0,0.0,0.0,,,
Sindhudurg,2018,Devgad,3.0,95.0,770000.0,2110.0,0.0,0.0,,,
Sindhudurg,2018,Vaibhavwadi,12.0,335.0,1260000.0,3450.0,0.0,0.0,,,
Sindhudurg,2018,Kankavali,16.0,405.0,1510000.0,4140.0,1.0,20000.0,,,
Sindhudurg,2018,Malvan,15.0,380.0,1710000.0,4690.0,0.0,0.0,,,
Sindhudurg,2018,Vengurla,12.0,485.0,1640000.0,4490.0,0.0,0.0,,,
Sindhudurg,2018,Kudal,21.0,1050.0,1780000.0,4880.0,0.0,0.0,,,
Sindhudurg,2018,Sawantwadi,28.0,820.0,2270000.0,6220.0,1.0,5000.0,,,
Sindhudurg,2018,Dodamarg,5.0,152.0,1020000.0,2800.0,0.0,0.0,,,
Sindhudurg,2019,Devgad,3.0,95.0,790000.0,2160.0,0.0,0.0,,,
Sindhudurg,2019,Vaibhavwadi,13.0,370.0,1320000.0,3620.0,0.0,0.0,,,
Sindhudurg,2019,Kankawali,17.0,455.0,1610000.0,4410.0,1.0,20000.0,,,
Sindhudurg,2019,Malwan,14.0,330.0,1720000.0,4710.0,0.0,0.0,,,
Sindhudurg,2019,Vengurli,12.0,485.0,1690000.0,4630.0,0.0,0.0,,,
Sindhudurg,2019,Kulad,25.0,1160.0,1920000.0,5260.0,0.0,0.0,,,
Sindhudurg,2019,Savantwadi,27.0,795.0,2360000.0,6470.0,1.0,5000.0,,,
Sindhudurg,2019,Dodamarg,5.0,152.0,1140000.0,3120.0,0.0,0.0,,,
Sindhudurg,2020,Devgad,3.0,95.0,820000.0,2250.0,0.0,0.0,,,
Sindhudurg,2020,Vaibhavwadi,13.0,370.0,1360000.0,3730.0,0.0,0.0,,,
Sindhudurg,2020,Kankawali,18.0,525.0,1650000.0,4520.0,1.0,20000.0,,,
Sindhudurg,2020,Malwan,14.0,380.0,1780000.0,4880.0,0.0,0.0,,,
Sindhudurg,2020,Vengurli,12.0,470.0,1990000.0,5450.0,0.0,0.0,,,
Sindhudurg,2020,Kulad,25.0,1185.0,1740000.0,4770.0,0.0,0.0,,,
Sindhudurg,2020,Savantwadi,28.0,880.0,2460000.0,6740.0,1.0,5000.0,,,
Sindhudurg,2020,Dodamarg,5.0,177.0,1220000.0,3340.0,0.0,0.0,,,
Sindhudurg,2021,Devgad,3.0,95.0,420000.0,1150.0,0.0,0.0,,,
Sindhudurg,2021,Vaibhavwadi,13.0,370.0,672000.0,1840.0,0.0,0.0,,,
Sindhudurg,2021,Kankawali,23.0,610.0,704000.0,1930.0,1.0,20000.0,,,
Sindhudurg,2021,Malwan,12.0,330.0,810000.0,2220.0,0.0,0.0,,,
Sindhudurg,2021,Vengurli,14.0,1220.0,861000.0,2360.0,0.0,0.0,,,
Sindhudurg,2021,Kulad,27.0,530.0,734000.0,2009.9999999999998,0.0,0.0,,,
Sindhudurg,2021,Savantwadi,33.0,960.0,1069000.0,2930.0,1.0,0.0,,,
Sindhudurg,2021,Dodamarg,7.0,210.0,588000.0,1610.0,0.0,0.0,,,
Thane,2014,Thane,1.0,30.0,0.0,0.0,0.0,0.0,,,
Thane,2014,Bhivandi,25.0,592.0,130000.0,356.0,0.0,0.0,,,
Thane,2014,Shahapur,85.0,2322.0,190000.0,520.0,0.0,0.0,,,
Thane,2014,Kalyan,22.0,517.0,105000.0,287.0,0.0,0.0,,,
Thane,2014,Ulhasnagar,4.0,104.0,15000.0,41.0,0.0,0.0,,,
Thane,2014,Ambarnath,8.0,216.0,25000.0,68.0,0.0,0.0,,,
Thane,2014,Murbad,46.0,1241.0,260000.0,712.0,0.0,0.0,,,
Thane,2015,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2015,Bhivandi,23.0,540.0,90000.0,246.0,0.0,0.0,,,
Thane,2015,Shahapur,75.0,2062.0,110000.0,301.0,0.0,0.0,,,
Thane,2015,Kalyan,16.0,481.0,85000.0,242.0,0.0,0.0,,,
Thane,2015,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2015,Ambarnath,3.0,78.0,17000.0,46.0,0.0,0.0,,,
Thane,2015,Murbad,25.0,695.0,195000.0,534.0,0.0,0.0,,,
Thane,2016,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2016,Bhivandi,9.0,234.0,50000.0,140.0,0.0,0.0,,,
Thane,2016,Shahapur,58.0,1608.0,440000.0,1210.0,0.0,0.0,,,
Thane,2016,Kalyan,11.0,286.0,85000.0,230.0,0.0,0.0,,,
Thane,2016,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2016,Ambarnath,4.0,104.0,15000.0,40.0,0.0,0.0,,,
Thane,2016,Murbad,21.0,546.0,180000.0,490.0,0.0,0.0,,,
Thane,2017,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2017,Bhivandi,9.0,234.0,50000.0,130.0,0.0,0.0,,,
Thane,2017,Shahapur,59.0,1608.0,440000.0,1210.0,0.0,0.0,,,
Thane,2017,Kalyan,11.0,286.0,85000.0,230.0,0.0,0.0,,,
Thane,2017,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2017,Ambarnath,4.0,104.0,15000.0,40.0,0.0,0.0,,,
Thane,2017,Murbad,22.0,546.0,180000.0,490.0,0.0,0.0,,,
Thane,2018,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2018,Bhivandi,4.0,104.0,200.0,0.5,0.0,0.0,,,
Thane,2018,Shahapur,57.0,1482.0,520.0,1.4,0.0,0.0,,,
Thane,2018,Kalyan,10.0,260.0,250.0,1.0,0.0,0.0,,,
Thane,2018,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2018,Ambarnath,4.0,104.0,200.0,1.0,0.0,0.0,,,
Thane,2018,Murbad,23.0,598.0,980.0,3.0,0.0,0.0,,,
Thane,2019,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2019,Bhivandi,5.0,138.0,0.0,0.0,0.0,0.0,,,
Thane,2019,Shahapur,56.0,1556.0,430.0,1.2,0.0,0.0,,,
Thane,2019,Kalyan,10.0,261.0,50.0,0.1,0.0,0.0,,,
Thane,2019,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2019,Ambarnath,4.0,122.0,0.0,0.0,0.0,0.0,,,
Thane,2019,Murbad,24.0,627.0,200.0,0.5,0.0,0.0,,,
Thane,2020,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2020,Bhivandi,5.0,104.0,200.0,0.5,0.0,0.0,,,
Thane,2020,Shahapur,57.0,1482.0,520.0,1.4,0.0,0.0,,,
Thane,2020,Kalyan,11.0,286.0,250.0,1.0,0.0,0.0,,,
Thane,2020,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2020,Ambarnath,4.0,104.0,200.0,1.0,0.0,0.0,,,
Thane,2020,Murbad,24.0,628.0,980.0,3.0,0.0,0.0,,,
Thane,2021,Thane,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2021,Bhivandi,5.0,125.0,18000.0,540.0,0.0,0.0,,,
Thane,2021,Shahapur,56.0,1400.0,25000.0,750.0,0.0,0.0,,,
Thane,2021,Kalyan,11.0,286.0,20000.0,600.0,0.0,0.0,,,
Thane,2021,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,,,
Thane,2021,Ambarnath,4.0,100.0,17000.0,5100.0,0.0,0.0,,,
Thane,2021,Murbad,26.0,650.0,17000.0,5100.0,0.0,0.0,,,
Wardha,2012,Ashti,14.0,400.0,23000.0,60.0,0.0,0.0,,,
Wardha,2012,Karanja,80.0,3404.0,262000.0,710.0,0.0,0.0,,,
Wardha,2012,Aarvi,71.0,2867.0,607000.0,1660.0,1.0,30000.0,,,
Wardha,2012,Selu,61.0,3990.0,570000.0,1560.0,0.0,0.0,,,
Wardha,2012,Wardha,72.0,4105.0,4621000.0,12660.0,1.0,50000.0,,,
Wardha,2012,Devali,25.0,1757.0,84000.0,230.0,0.0,0.0,,,
Wardha,2012,Hinganghat,22.0,775.0,82000.0,220.0,0.0,0.0,,,
Wardha,2012,Samudrapur,22.0,654.0,100000.0,270.0,0.0,0.0,,,
Wardha,2013,Ashti,14.0,400.0,21000.0,60.0,0.0,0.0,,,
Wardha,2013,Karanja,80.0,3404.0,264000.0,700.0,0.0,0.0,,,
Wardha,2013,Aarvi,71.0,2867.0,402000.0,1100.0,1.0,30000.0,,,
Wardha,2013,Selu,61.0,3990.0,547000.0,1500.0,0.0,0.0,,,
Wardha,2013,Wardha,72.0,4105.0,4772000.0,13070.0,1.0,50000.0,,,
Wardha,2013,Devali,25.0,1757.0,45000.0,120.0,0.0,0.0,,,
Wardha,2013,Hinganghat,22.0,775.0,72000.0,200.0,0.0,0.0,,,
Wardha,2013,Samudrapur,22.0,654.0,75000.0,210.0,0.0,0.0,,,
Wardha,2014,Ashti,4.0,120.0,48000.0,130.0,0.0,0.0,,,
Wardha,2014,Karanja,22.0,1094.0,285000.0,780.0,0.0,0.0,,,
Wardha,2014,Aarvi,25.0,1206.0,449000.0,1230.0,1.0,30000.0,,,
Wardha,2014,Selu,14.0,705.0,650000.0,1780.0,0.0,0.0,,,
Wardha,2014,Wardha,38.0,2109.0,5184000.0,14200.0,1.0,50000.0,,,
Wardha,2014,Devali,6.0,415.0,74000.0,200.0,0.0,0.0,,,
Wardha,2014,Hinganghat,5.0,255.0,109000.0,300.0,0.0,0.0,,,
Wardha,2014,Samudrapur,5.0,265.0,105000.0,290.0,0.0,0.0,,,
Wardha,2015,Ashti,4.0,120.0,73000.0,200.0,,,,,
Wardha,2015,Karanja,22.0,1394.0,328000.0,900.0,,,,,
Wardha,2015,Aarvi,25.0,1206.0,474000.0,1300.0,1.0,30000.0,,,
Wardha,2015,Selu,15.0,905.0,737000.0,2020.0,,,,,
Wardha,2015,Wardha,38.0,2209.0,5365000.0,14700.0,1.0,50000.0,,,
Wardha,2015,Devali,6.0,415.0,182000.0,500.0,,,,,
Wardha,2015,Hinganghat,5.0,255.0,237000.0,650.0,,,,,
Wardha,2015,Samudrapur,5.0,265.0,179000.0,490.0,,,,,
Wardha,2016,Ashti,2.0,70.0,73000.0,200.0,,,,,
Wardha,2016,Karanja,8.0,394.0,292000.0,800.0,,,,,
Wardha,2016,Aarvi,9.0,406.0,402000.0,1100.0,1.0,30000.0,,,
Wardha,2016,Selu,14.0,605.0,664000.0,1820.0,,,,,
Wardha,2016,Wardha,33.0,2109.0,4927000.0,13500.0,1.0,50000.0,,,
Wardha,2016,Devali,1.0,50.0,109000.0,300.0,,,,,
Wardha,2016,Hinganghat,3.0,155.0,194000.0,530.0,,,,,
Wardha,2016,Samudrapur,2.0,65.0,128000.0,350.0,,,,,
Wardha,2017,Ashti,2.0,70.0,77000.0,210.0,,,,,
Wardha,2017,Karanja,8.0,394.0,296000.0,810.0,,,,,
Wardha,2017,Aarvi,9.0,406.0,409000.0,1120.0,1.0,30000.0,,,
Wardha,2017,Selu,15.0,605.0,672000.0,1840.0,,,,,
Wardha,2017,Wardha,33.0,2109.0,4942000.0,13540.0,1.0,50000.0,,,
Wardha,2017,Devali,1.0,50.0,113000.0,310.0,,,,,
Wardha,2017,Hinganghat,5.0,155.0,197000.0,540.0,,,,,
Wardha,2017,Samudrapur,2.0,65.0,131000.0,360.0,,,,,
Wardha,2018,Ashti,2.0,70.0,131000.0,360.0,0.0,0.0,,,
Wardha,2018,Karanja,10.0,470.0,423000.0,1160.0,0.0,0.0,,,
Wardha,2018,Aarvi,10.0,450.0,573000.0,1570.0,1.0,30000.0,,,
Wardha,2018,Selu,15.0,605.0,785000.0,2150.0,0.0,0.0,,,
Wardha,2018,Wardha,33.0,2109.0,5602000.0,15350.0,1.0,50000.0,,,
Wardha,2018,Devali,1.0,50.0,179000.0,490.0,0.0,0.0,,,
Wardha,2018,Hinganghat,6.0,225.0,274000.0,750.0,0.0,0.0,,,
Wardha,2018,Samudrapur,2.0,65.0,179000.0,490.0,0.0,0.0,,,
Wardha,2019,Ashti,2.0,70.0,130000.0,360.0,0.0,0.0,,,
Wardha,2019,Karanja,10.0,470.0,425000.0,1160.0,0.0,0.0,,,
Wardha,2019,Aarvi,10.0,450.0,595000.0,1630.0,1.0,30000.0,,,
Wardha,2019,Selu,15.0,605.0,792000.0,2170.0,0.0,0.0,,,
Wardha,2019,Wardha,33.0,2109.0,2558000.0,7010.0,1.0,50000.0,,,
Wardha,2019,Devali,1.0,50.0,188000.0,520.0,0.0,0.0,,,
Wardha,2019,Hinganghat,6.0,225.0,275000.0,750.0,0.0,0.0,,,
Wardha,2019,Samudrapur,2.0,65.0,180000.0,490.0,0.0,0.0,,,
Wardha,2020,Ashti,2.0,70.0,0.0,0.0,0.0,0.0,,,
Wardha,2020,Karanja,10.0,470.0,0.0,0.0,0.0,0.0,,,
Wardha,2020,Aarvi,10.0,450.0,333000.0,910.0,1.0,30000.0,,,
Wardha,2020,Selu,15.0,605.0,287000.0,790.0,0.0,0.0,,,
Wardha,2020,Wardha,33.0,2109.0,1155000.0,3160.0,1.0,50000.0,,,
Wardha,2020,Devali,1.0,50.0,33000.0,90.0,0.0,0.0,,,
Wardha,2020,Hinganghat,6.0,225.0,87000.0,240.0,0.0,0.0,,,
Wardha,2020,Samudrapur,2.0,65.0,0.0,0.0,0.0,0.0,,,
Wardha,2021,Ashti,2.0,70.0,0.0,0.0,0.0,0.0,,,
Wardha,2021,Karanja,3.0,313.0,0.0,0.0,0.0,0.0,,,
Wardha,2021,Aarvi,7.0,300.0,326650.0,900.0,1.0,30000.0,,,
Wardha,2021,Selu,10.0,404.0,278540.0,760.0,0.0,0.0,,,
Wardha,2021,Wardha,29.0,1406.0,1144700.0,3140.0,1.0,50000.0,,,
Wardha,2021,Devali,1.0,50.0,30840.0,84.0,0.0,0.0,,,
Wardha,2021,Hinganghat,1.0,150.0,79760.0,218.0,0.0,0.0,,,
Wardha,2021,Samudrapur,1.0,44.0,0.0,0.0,0.0,0.0,,,
Washim,2008,Malegaon,25.0,625.0,839500.0,2300.0,,,,,
Washim,2008,Mangrulpir,37.0,925.0,1821350.0,4990.0,,,,,
Washim,2008,Karanja,35.0,875.0,,,1.0,5000.0,,,
Washim,2008,Manora,30.0,750.0,817600.0,2240.0,,,,,
Washim,2008,Washim,52.0,1300.0,343100.0,940.0,,,,,
Washim,2008,Resod,36.0,900.0,1613300.0,4420.0,,,,,
Washim,2009,Malegaon,25.0,750.0,463550.0,1270.0,,,,,
Washim,2009,Mangrulpir,39.0,1170.0,445300.0,1220.0,,,,,
Washim,2009,Karanja,35.0,1050.0,10950.0,30.0,1.0,5000.0,,,
Washim,2009,Manora,30.0,900.0,,,,,,,
Washim,2009,Washim,53.0,1590.0,54750.0,150.0,,,,,
Washim,2009,Resod,38.0,1140.0,310250.0,850.0,1.0,10000.0,,,
Washim,2010,Malegaon,22.0,621.0,772370.0,212000.0,,,,,
Washim,2010,Mangrulpir,28.0,728.0,,,,,,,
Washim,2010,Karanja,35.0,915.0,378600.0,104000.0,,,,,
Washim,2010,Manora,19.0,513.0,,,1.0,5000.0,,,
Washim,2010,Washim,45.0,1220.0,385800.0,1060.0,1.0,10000.0,,,
Washim,2010,Resod,31.0,810.0,302100.0,82770.0,,,,,
Washim,2011,Malegaon,24.0,648.0,181000.0,496.0,0.0,0.0,,,
Washim,2011,Mangrulpir,36.0,972.0,113000.0,311.0,0.0,0.0,,,
Washim,2011,Karanja,19.0,513.0,0.0,0.0,1.0,5000.0,,,
Washim,2011,Manora,28.0,728.0,0.0,0.0,0.0,0.0,,,
Washim,2011,Washim,44.0,1188.0,33000.0,91.0,1.0,10000.0,,,
Washim,2011,Resod,33.0,825.0,40000.0,112.0,0.0,0.0,,,
Washim,2012,Malegaon,24.0,648.0,323000.0,884.0,0.0,0.0,,,
Washim,2012,Mangrulpir,37.0,797.0,212000.0,582.0,0.0,0.0,,,
Washim,2012,Karanja,19.0,513.0,0.0,0.0,1.0,5000.0,,,
Washim,2012,Manora,29.0,753.0,0.0,0.0,0.0,0.0,,,
Washim,2012,Washim,44.0,1188.0,115000.0,314.0,1.0,10000.0,,,
Washim,2012,Resod,35.0,875.0,87000.0,218.0,0.0,0.0,,,
Washim,2013,Malegaon,26.0,650.0,13822000.0,37870.0,6.0,2000000.0,,,
Washim,2013,Manora,37.0,925.0,5692000.0,15590.0,11.0,3000000.0,,,
Washim,2013,Mangrulpir,19.0,475.0,0.0,0.0,0.0,0.0,,,
Washim,2013,Karanja,29.0,725.0,0.0,0.0,5.0,1800000.0,,,
Washim,2013,Washim,45.0,1125.0,4499000.0,12330.0,3.0,4200000.0,,,
Washim,2013,Resod,36.0,900.0,3996000.0,10950.0,9.0,3700000.0,,,
Washim,2014,Malegaon,25.0,675.0,491290000.0,1346000.0,6.0,2000000.0,,,
Washim,2014,Mangrulpir,35.0,875.0,161330000.0,442000.0,11.0,3000000.0,,,
Washim,2014,Karanja,19.0,475.0,0.0,0.0,0.0,0.0,,,
Washim,2014,Manora,13.0,325.0,0.0,0.0,5.0,1800000.0,,,
Washim,2014,Washim,42.0,1070.0,205860000.0,564000.0,3.0,4200000.0,,,
Washim,2014,Resod,35.0,880.0,131035000.0,359000.0,9.0,3700000.0,,,
Washim,2015,Malegaon,16.0,448.0,443226000.0,1214000.0,6.0,2000000.0,,,
Washim,2015,Mangrulpir,24.0,610.0,199470000.0,546000.0,11.0,3000000.0,,,
Washim,2015,Karanja,0.0,0.0,0.0,0.0,0.0,0.0,,,
Washim,2015,Manora,13.0,377.0,0.0,0.0,5.0,1800000.0,,,
Washim,2015,Washim,35.0,1055.0,177510000.0,486000.0,3.0,4200000.0,,,
Washim,2015,Resod,23.0,667.0,150060000.0,411000.0,9.0,3700000.0,,,
Washim,2016,Malegaon,16.0,448.0,2613400.0,7200.0,6.0,2000.0,,,
Washim,2016,Mangrulpir,24.0,610.0,1610750.0,4400.0,11.0,3000.0,,,
Washim,2016,Karanja,0.0,0.0,0.0,0.0,0.0,0.0,,,
Washim,2016,Manora,13.0,377.0,0.0,0.0,5.0,1800.0,,,
Washim,2016,Washim,35.0,1055.0,1261080.0,3500.0,3.0,4200.0,,,
Washim,2016,Resod,23.0,667.0,1161070.0,3200.0,9.0,3700.0,,,
Washim,2017,Malegaon,16.0,448.0,42960.0,118.0,6.0,2000.0,,,
Washim,2017,Mangrulpir,24.0,690.0,32659.999999999996,89.0,11.0,3000.0,,,
Washim,2017,Karanja,0.0,0.0,0.0,0.0,0.0,0.0,,,
Washim,2017,Manora,13.0,377.0,0.0,0.0,5.0,1800.0,,,
Washim,2017,Washim,36.0,1055.0,65140.0,178.0,3.0,4200.0,,,
Washim,2017,Resod,23.0,667.0,29330.0,800.0,9.0,3700.0,,,
Washim,2018,Malegaon,16.0,448.0,109210.0,299.0,6.0,2000.0,,,
Washim,2018,Mangrulpir,24.0,610.0,96710.0,265.0,11.0,3000.0,,,
Washim,2018,Karanja,0.0,0.0,0.0,0.0,0.0,0.0,,,
Washim,2018,Manora,13.0,377.0,18710.0,51.0,5.0,1800.0,,,
Washim,2018,Washim,36.0,1055.0,179980.0,493.0,3.0,4200.0,,,
Washim,2018,Resod,23.0,667.0,61260.0,168.0,9.0,3700.0,,,
Washim,2019,Malegaon,3.0,75.0,53150.0,146.0,6.0,2000.0,,,
Washim,2019,Mangrulpir,10.0,250.0,65069.99999999999,178.0,11.0,3000.0,,,
Washim,2019,Karanja,0.0,0.0,0.0,0.0,0.0,0.0,,,
Washim,2019,Manora,3.0,75.0,1770.0,50.0,5.0,1800.0,,,
Washim,2019,Washim,4.0,116.0,84490.0,231.0,3.0,4200.0,,,
Washim,2019,Resod,3.0,75.0,38810.0,106.0,9.0,3700.0,,,
Washim,2020,Malegaon,3.0,75.0,32618.000000000004,89.0,6.0,2000.0,,,
Washim,2020,Mangrulpir,10.0,250.0,31343.0,86.0,11.0,3000.0,,,
Washim,2020,Karanja,1.0,25.0,989.0,3.0,0.0,0.0,,,
Washim,2020,Manora,3.0,75.0,2695.0,7.0,5.0,1800.0,,,
Washim,2020,Washim,4.0,100.0,77083.0,211.0,3.0,4200.0,,,
Washim,2020,Resod,3.0,75.0,10189.0,28.0,9.0,3700.0,,,
