District,Year,Taluka,Aggregate Current Demand,Arrears,Aggregate Demand,Discount,Amount of suspended recovery,Amount Eligible for Recovery,Value Recovery,Number of Account Holders
Amravati,2014,Nandgaon Kh,34000.0,0.0,34000.0,0.0,0.0,34000.0,160690.0,39567
Amravati,2014,Chandur Railway,45000.0,0.0,45000.0,0.0,0.0,45000.0,179590.0,23654
Amravati,2014,Dhamangaon Re,39000.0,0.0,39000.0,0.0,0.0,39000.0,47850.0,28945
Amravati,2015,Dharani,17600.0,0.0,17600.0,0.0,0.0,17600.0,45960.0,19174
Amravati,2015,Chikhraldara,12140.0,0.0,12140.0,0.0,0.0,12140.0,29030.0,10297
Amravati,2015,Anjangaon Su,126500.0,0.0,126500.0,0.0,0.0,126500.0,73930.0,33239
Amravati,2015,Achalpur,700000.0,0.0,700000.0,0.0,0.0,700000.0,900560.0,37414
Amravati,2015,Chandurbazar,205630.0,0.0,205630.0,0.0,0.0,205630.0,204750.0,40193
Amravati,2015,Morshi,89300.0,0.0,89300.0,0.0,0.0,89300.0,111660.0,39213
Amravati,2015,Warud,75180.0,0.0,75180.0,0.0,0.0,75180.0,170230.0,37698
Amravati,2015,Tivas,125620.0,0.0,125620.0,0.0,0.0,125620.0,53040.0,22521
Amravati,2015,Amravati,1211700.0,0.0,1211700.0,0.0,0.0,1211700.0,2263510.0,35848
Amravati,2015,Bhatkuli,42210.0,0.0,42210.0,0.0,0.0,42210.0,90100.0,30838
Amravati,2015,Daryapur,100000.0,0.0,100000.0,0.0,0.0,100000.0,127080.0,34945
Amravati,2015,Nandgaon Kh,52660.0,0.0,52660.0,0.0,0.0,52660.0,145800.0,39567
Amravati,2015,Chandur Railway,116000.0,0.0,116000.0,0.0,0.0,116000.0,126920.0,23654
Amravati,2015,Dhamangaon Re,54000.0,0.0,54000.0,0.0,0.0,54000.0,74140.0,28945
Amravati,2016,Dharani,3270.0,0.0,3270.0,0.0,0.0,3270.0,68320.0,24874
Amravati,2016,Chikhraldara,12000.0,0.0,12000.0,0.0,0.0,12000.0,7330.0,12170
Amravati,2016,Anjangaon Su,126500.0,0.0,126500.0,0.0,0.0,126500.0,76320.0,33239
Amravati,2016,Achalpur,700170.0,0.0,700170.0,0.0,0.0,700170.0,501320.0,38719
Amravati,2016,Chandurbazar,205630.0,0.0,205630.0,0.0,0.0,205630.0,69400.0,43986
Amravati,2016,Morshi,89300.0,0.0,89300.0,0.0,0.0,89300.0,95440.0,40286
Amravati,2016,Warud,75180.0,0.0,75180.0,0.0,0.0,75180.0,462040.0,36885
Amravati,2016,Tivas,125620.0,0.0,125620.0,0.0,0.0,125620.0,34110.0,22521
Amravati,2016,Amravati,1142460.0,0.0,1142460.0,0.0,0.0,1142460.0,1415370.0,34008
Amravati,2016,Bhatkuli,42210.0,0.0,42210.0,0.0,0.0,42210.0,46620.0,32495
Amravati,2016,Daryapur,100000.0,0.0,100000.0,0.0,0.0,100000.0,110460.0,45298
Amravati,2016,Nandgaon Kh,52660.0,0.0,52660.0,0.0,0.0,52660.0,166540.0,39567
Amravati,2016,Chandur Railway,116000.0,0.0,116000.0,0.0,0.0,116000.0,41450.0,23191
Amravati,2016,Dhamangaon Re,54000.0,0.0,54000.0,0.0,0.0,54000.0,65510.00000000001,28945
Amravati,2017,Dharani,3270.0,0.0,3270.0,0.0,0.0,3270.0,43800.0,24874
Amravati,2017,Chikhraldara,12000.0,0.0,12000.0,0.0,0.0,12000.0,6590.0,12170
Amravati,2017,Anjangaon Su,126500.0,0.0,126500.0,0.0,0.0,126500.0,66080.0,33239
Amravati,2017,Achalpur,700170.0,0.0,700170.0,0.0,0.0,700170.0,487640.0,38719
Amravati,2017,Chandurbazar,205630.0,0.0,205630.0,0.0,0.0,205630.0,275110.0,45260
Amravati,2017,Morshi,89300.0,0.0,89300.0,0.0,0.0,89300.0,706340.0,40286
Amravati,2017,Warud,75180.0,0.0,75180.0,0.0,0.0,75180.0,173850.0,36885
Amravati,2017,Tivas,125620.0,0.0,125620.0,0.0,0.0,125620.0,37370.0,26853
Amravati,2017,Amravati,1142460.0,0.0,1142460.0,0.0,0.0,1142460.0,1847670.0,34063
Amravati,2017,Bhatkuli,42210.0,0.0,42210.0,0.0,0.0,42210.0,137870.0,33236
Amravati,2017,Daryapur,100000.0,0.0,100000.0,0.0,0.0,100000.0,109940.0,41697
Amravati,2017,Nandgaon Kh,52660.0,0.0,52660.0,0.0,0.0,52660.0,239650.0,39567
Amravati,2017,Chandur Railway,116000.0,0.0,116000.0,0.0,0.0,116000.0,88610.0,23191
Amravati,2017,Dhamangaon Re,54000.0,0.0,54000.0,0.0,0.0,54000.0,72310.0,26227
Amravati,2018,Dharani,1245000.0,0.0,1245000.0,0.0,0.0,1245000.0,822000.0,20522
Amravati,2018,Chikhraldara,1945000.0,0.0,1945000.0,0.0,0.0,1945000.0,2565000.0,12626
Amravati,2018,Anjangaon Su,15083000.0,0.0,15083000.0,0.0,0.0,15083000.0,15964000.0,34115
Amravati,2018,Achalpur,23716000.0,0.0,23716000.0,0.0,0.0,23716000.0,25190000.0,38719
Amravati,2018,Chandurbazar,18061000.0,0.0,18061000.0,0.0,0.0,18061000.0,6721000.0,45260
Amravati,2018,Morshi,11430000.0,0.0,11430000.0,0.0,0.0,11430000.0,8982000.0,40286
Amravati,2018,Warud,12818000.0,0.0,12818000.0,0.0,0.0,12818000.0,14218000.0,39613
Amravati,2018,Tivas,5739000.0,0.0,5739000.0,0.0,0.0,5739000.0,5623000.0,29141
Amravati,2018,Amravati,142509000.0,0.0,142509000.0,0.0,0.0,142509000.0,204328000.0,37111
Amravati,2018,Bhatkuli,7513000.0,0.0,7513000.0,0.0,0.0,7513000.0,6555000.0,34151
Amravati,2018,Daryapur,11465000.0,0.0,11465000.0,0.0,0.0,11465000.0,11022000.0,34945
Amravati,2018,Nandgaon Kh,14916000.0,0.0,14916000.0,0.0,0.0,14916000.0,6563000.0,43852
Amravati,2018,Chandur Railway,8023000.0,0.0,8023000.0,0.0,0.0,8023000.0,3161000.0,23469
Amravati,2018,Dhamangaon Re,10037000.0,0.0,10037000.0,0.0,0.0,10037000.0,10451000.0,52692
Amravati,2019,Dharani,2337000.0,0.0,2337000.0,0.0,0.0,2337000.0,633000.0,20522
Amravati,2019,Chikhraldara,2845000.0,0.0,2845000.0,0.0,0.0,2845000.0,6552000.0,11416
Amravati,2019,Anjangaon Su,16483000.0,0.0,16483000.0,0.0,0.0,16483000.0,6963000.0,34796
Amravati,2019,Achalpur,25216000.0,0.0,25216000.0,0.0,0.0,25216000.0,57959000.0,37087
Amravati,2019,Chandurbazar,19514000.0,0.0,19514000.0,0.0,0.0,19514000.0,5083000.0,52032
Amravati,2019,Morshi,13312000.0,0.0,13312000.0,0.0,0.0,13312000.0,3003000.0,47000
Amravati,2019,Warud,14418000.0,0.0,14418000.0,0.0,0.0,14418000.0,7493000.0,39633
Amravati,2019,Tivas,7339000.0,0.0,7339000.0,0.0,0.0,7339000.0,4104000.0,29141
Amravati,2019,Amravati,144709000.0,0.0,144709000.0,0.0,0.0,144709000.0,333055000.0,39079
Amravati,2019,Bhatkuli,9118000.0,0.0,9118000.0,0.0,0.0,9118000.0,3529000.0,33424
Amravati,2019,Daryapur,13045000.0,0.0,13045000.0,0.0,0.0,13045000.0,7043000.0,55019
Amravati,2019,Nandgaon Kh,14916000.0,0.0,14916000.0,0.0,0.0,14916000.0,3803000.0,41147
Amravati,2019,Chandur Railway,9512000.0,0.0,9512000.0,0.0,0.0,9512000.0,6063000.0,23469
Amravati,2019,Dhamangaon Re,11736000.0,0.0,11736000.0,0.0,0.0,11736000.0,4301000.0,28945
Amravati,2020,Dharani,4327000.0,0.0,4327000.0,0.0,0.0,4327000.0,8587000.0,20522
Amravati,2020,Chikhraldara,4938000.0,0.0,4938000.0,0.0,0.0,4938000.0,9726000.0,11416
Amravati,2020,Anjangaon Su,19963000.0,0.0,19963000.0,0.0,0.0,19963000.0,32596000.0,34796
Amravati,2020,Achalpur,33396000.0,0.0,33396000.0,0.0,0.0,33396000.0,52838000.0,37087
Amravati,2020,Chandurbazar,20504000.0,0.0,20504000.0,0.0,0.0,20504000.0,9204000.0,52032
Amravati,2020,Morshi,17111000.0,0.0,17111000.0,0.0,0.0,17111000.0,20908000.0,47000
Amravati,2020,Warud,21208000.0,0.0,21208000.0,0.0,0.0,21208000.0,16312000.0,39633
Amravati,2020,Tivas,10319000.0,0.0,10319000.0,0.0,0.0,10319000.0,5730000.0,29141
Amravati,2020,Amravati,155909000.0,0.0,155909000.0,0.0,0.0,155909000.0,147302000.0,39079
Amravati,2020,Bhatkuli,13258000.0,0.0,13258000.0,0.0,0.0,13258000.0,9860000.0,33424
Amravati,2020,Daryapur,18445000.0,0.0,18445000.0,0.0,0.0,18445000.0,17907000.0,55019
Amravati,2020,Nandgaon Kh,15101000.0,0.0,15101000.0,0.0,0.0,15101000.0,5812000.0,41147
Amravati,2020,Chandur Railway,10704000.0,0.0,10704000.0,0.0,0.0,10704000.0,24441000.0,23469
Amravati,2020,Dhamangaon Re,13817000.0,0.0,13817000.0,0.0,0.0,13817000.0,9513000.0,28945
Amravati,2021,Dharani,15324000.0,0.0,15324000.0,0.0,0.0,15324000.0,6252000.0,29079
Amravati,2021,Chikhraldara,13325000.0,0.0,13325000.0,0.0,0.0,13325000.0,21326000.0,12626
Amravati,2021,Anjangaon Su,15963000.0,0.0,15963000.0,0.0,0.0,15963000.0,17272000.0,34125
Amravati,2021,Achalpur,30783000.0,0.0,30783000.0,0.0,0.0,30783000.0,30040000.0,42234
Amravati,2021,Chandurbazar,22871000.0,0.0,22871000.0,0.0,0.0,22871000.0,10945000.0,46922
Amravati,2021,Morshi,18916000.0,0.0,18916000.0,0.0,0.0,18916000.0,14707000.0,45327
Amravati,2021,Warud,13956000.0,0.0,13956000.0,0.0,0.0,13956000.0,18082000.0,43487
Amravati,2021,Tivas,11600000.0,0.0,11600000.0,0.0,0.0,11600000.0,9125000.0,29809
Amravati,2021,Amravati,149010000.0,0.0,149010000.0,0.0,0.0,149010000.0,198657000.0,35981
Amravati,2021,Bhatkuli,13248000.0,0.0,13248000.0,0.0,0.0,13248000.0,7869000.0,31440
Amravati,2021,Daryapur,18430000.0,0.0,18430000.0,0.0,0.0,18430000.0,24285000.0,49810
Amravati,2021,Nandgaon Kh,12309000.0,0.0,12309000.0,0.0,0.0,12309000.0,8887000.0,40606
Amravati,2021,Chandur Railway,11781000.0,0.0,11781000.0,0.0,0.0,11781000.0,7144000.0,23469
Amravati,2021,Dhamangaon Re,11484000.0,0.0,11484000.0,0.0,0.0,11484000.0,7555000.0,28945
Beed,2013,Ashti,5566000.0,0.0,5566000.0,0.0,0.0,5566000.0,4859000.0,8140
Beed,2013,Patoda,422000.0,0.0,422000.0,0.0,0.0,422000.0,758000.0,5321
Beed,2013,Shirur Kasar,440000.0,0.0,440000.0,0.0,0.0,440000.0,1106000.0,17862
Beed,2013,Gevrai,4552000.0,0.0,4552000.0,0.0,0.0,4552000.0,4952000.0,19315
Beed,2013,Majalgaon,1666000.0,0.0,1666000.0,0.0,0.0,1666000.0,1815000.0,23510
Beed,2013,Wadwani,802000.0,0.0,802000.0,0.0,0.0,802000.0,1502000.0,20326
Beed,2013,Beed,5326000.0,0.0,5326000.0,0.0,0.0,5326000.0,3306000.0,18742
Beed,2013,Cage,1722000.0,0.0,1722000.0,0.0,0.0,1722000.0,2667000.0,17233
Beed,2013,Dharur,652000.0,0.0,652000.0,0.0,0.0,652000.0,2790000.0,16928
Beed,2013,Parli,8133000.0,0.0,8133000.0,0.0,0.0,8133000.0,7993000.0,17234
Beed,2013,Ambajogai,3030000.0,0.0,3030000.0,0.0,0.0,3030000.0,13997000.0,16355
Beed,2014,Ashti,3047000.0,0.0,3047000.0,0.0,0.0,3047000.0,8787000.0,8140
Beed,2014,Patoda,410000.0,0.0,410000.0,0.0,0.0,410000.0,1202000.0,5321
Beed,2014,Shirur Kasar,1435000.0,0.0,1435000.0,0.0,0.0,1435000.0,1774000.0,17862
Beed,2014,Gevrai,3176000.0,0.0,3176000.0,0.0,0.0,3176000.0,3176000.0,19315
Beed,2014,Majalgaon,2506000.0,0.0,2506000.0,0.0,0.0,2506000.0,3732000.0,23510
Beed,2014,Wadwani,676000.0,0.0,676000.0,0.0,0.0,676000.0,1250000.0,20326
Beed,2014,Beed,4603000.0,0.0,4603000.0,0.0,0.0,4603000.0,31509000.0,18742
Beed,2014,Cage,1625000.0,0.0,1625000.0,0.0,0.0,1625000.0,8262000.0,17233
Beed,2014,Dharur,867000.0,0.0,867000.0,0.0,0.0,867000.0,3258000.0,16928
Beed,2014,Parli,15000000.0,0.0,15000000.0,0.0,0.0,15000000.0,7686000.0,17234
Beed,2014,Ambajogai,3474000.0,0.0,3474000.0,0.0,0.0,3474000.0,7704000.0,16355
Beed,2015,Ashti,3471000.0,0.0,3471000.0,0.0,0.0,3471000.0,11730000.0,8140
Beed,2015,Patoda,335000.0,0.0,335000.0,0.0,0.0,335000.0,2916000.0,5321
Beed,2015,Shirur Kasar,360000.0,0.0,360000.0,0.0,0.0,360000.0,1576000.0,17862
Beed,2015,Gevrai,3968000.0,0.0,3968000.0,0.0,0.0,3968000.0,5424000.0,19315
Beed,2015,Majalgaon,2068000.0,0.0,2068000.0,0.0,0.0,2068000.0,8567000.0,23510
Beed,2015,Wadwani,961000.0,0.0,961000.0,0.0,0.0,961000.0,1495000.0,20326
Beed,2015,Beed,4497000.0,0.0,4497000.0,0.0,0.0,4497000.0,53070000.0,18742
Beed,2015,Cage,1172000.0,0.0,1172000.0,0.0,0.0,1172000.0,3966000.0,17233
Beed,2015,Dharur,774000.0,0.0,774000.0,0.0,0.0,774000.0,4777000.0,16928
Beed,2015,Parli,10836000.0,0.0,10836000.0,0.0,0.0,10836000.0,8900000.0,17234
Beed,2015,Ambajogai,2994000.0,0.0,2994000.0,0.0,0.0,2994000.0,7597000.0,16355
Beed,2016,Ashti,11892000.0,0.0,11892000.0,0.0,0.0,11892000.0,2670000.0,8140
Beed,2016,Patoda,3623000.0,0.0,3623000.0,0.0,0.0,3623000.0,763000.0,5321
Beed,2016,Shirur Kasar,3376000.0,0.0,3376000.0,0.0,0.0,3376000.0,849000.0,17862
Beed,2016,Gevrai,5951000.0,0.0,5951000.0,0.0,0.0,5951000.0,1865000.0,19315
Beed,2016,Majalgaon,8633000.0,0.0,8633000.0,0.0,0.0,8633000.0,1211000.0,23510
Beed,2016,Wadwani,1761000.0,0.0,1761000.0,0.0,0.0,1761000.0,574000.0,20326
Beed,2016,Beed,66371000.0,0.0,66371000.0,0.0,0.0,66371000.0,87765000.0,18742
Beed,2016,Cage,5132000.0,0.0,5132000.0,0.0,0.0,5132000.0,2076000.0,17233
Beed,2016,Dharur,5827000.0,0.0,5827000.0,0.0,0.0,5827000.0,1604000.0,16928
Beed,2016,Parli,9916000.0,0.0,9916000.0,0.0,0.0,9916000.0,19455000.0,17234
Beed,2016,Ambajogai,11468000.0,0.0,11468000.0,0.0,0.0,11468000.0,43217000.0,16355
Beed,2017,Ashti,35700000.0,0.0,35700000.0,0.0,0.0,35700000.0,158000000.0,94080
Beed,2017,Patoda,37300000.0,0.0,37300000.0,0.0,0.0,37300000.0,15000000.0,79768
Beed,2017,Shirur Kasar,43500000.0,0.0,43500000.0,0.0,0.0,43500000.0,15000000.0,57805
Beed,2017,Gevrai,211700000.0,0.0,211700000.0,0.0,0.0,211700000.0,7000000.0,14873
Beed,2017,Majalgaon,25100000.0,0.0,25100000.0,0.0,0.0,25100000.0,23000000.0,76762
Beed,2017,Wadwani,6030000.0,0.0,6030000.0,0.0,0.0,6030000.0,12000000.0,27234
Beed,2017,Beed,46880000.0,0.0,46880000.0,0.0,0.0,46880000.0,7000000.0,115000
Beed,2017,Cage,14540000.0,0.0,14540000.0,0.0,0.0,14540000.0,20000000.0,17233
Beed,2017,Dharur,9190000.0,0.0,9190000.0,0.0,0.0,9190000.0,9000000.0,16928
Beed,2017,Parli,111380000.0,0.0,111380000.0,0.0,0.0,111380000.0,13000000.0,63395
Beed,2017,Ambajogai,33190000.0,0.0,33190000.0,0.0,0.0,33190000.0,43000000.0,34354
Beed,2018,Ashti,13153000.0,0.0,13153000.0,0.0,0.0,13153000.0,2301000.0,136626
Beed,2018,Patoda,4004000.0,0.0,4004000.0,0.0,0.0,4004000.0,693000.0,53014
Beed,2018,Shirur Kasar,3737000.0,0.0,3737000.0,0.0,0.0,3737000.0,1508000.0,57805
Beed,2018,Gevrai,8296000.0,0.0,8296000.0,0.0,0.0,8296000.0,15535000.0,138793
Beed,2018,Majalgaon,9549000.0,0.0,9549000.0,0.0,0.0,9549000.0,1191000.0,71165
Beed,2018,Wadwani,1943000.0,0.0,1943000.0,0.0,0.0,1943000.0,685000.0,31551
Beed,2018,Beed,82781000.0,0.0,82781000.0,0.0,0.0,82781000.0,15806000.0,113870
Beed,2018,Cage,5679000.0,0.0,5679000.0,0.0,0.0,5679000.0,1950000.0,76688
Beed,2018,Dharur,6450000.0,0.0,6450000.0,0.0,0.0,6450000.0,865000.0,45638
Beed,2018,Parli,10998000.0,0.0,10998000.0,0.0,0.0,10998000.0,1255000.0,63564
Beed,2018,Ambajogai,12693000.0,0.0,12693000.0,0.0,0.0,12693000.0,4267000.0,72506
Beed,2019,Ashti,42064000.0,0.0,42064000.0,0.0,0.0,42064000.0,1655000.0,136626
Beed,2019,Patoda,18774000.0,0.0,18774000.0,0.0,0.0,18774000.0,19977000.0,53014
Beed,2019,Shirur Kasar,21382000.0,0.0,21382000.0,0.0,0.0,21382000.0,1419000.0,57805
Beed,2019,Gevrai,78431000.0,0.0,78431000.0,0.0,0.0,78431000.0,1918000.0,138793
Beed,2019,Majalgaon,48412000.0,0.0,48412000.0,0.0,0.0,48412000.0,2503000.0,71165
Beed,2019,Wadwani,11310000.0,0.0,11310000.0,0.0,0.0,11310000.0,1177000.0,31551
Beed,2019,Beed,83591000.0,0.0,83591000.0,0.0,0.0,83591000.0,27284000.0,113870
Beed,2019,Cage,20192000.0,0.0,20192000.0,0.0,0.0,20192000.0,321000.0,76688
Beed,2019,Dharur,11342000.0,0.0,11342000.0,0.0,0.0,11342000.0,615000.0,45638
Beed,2019,Parli,41257000.0,0.0,41257000.0,0.0,0.0,41257000.0,401000.0,63564
Beed,2019,Ambajogai,8295000.0,0.0,8295000.0,0.0,0.0,8295000.0,5841000.0,72506
Beed,2020,Ashti,41935000.0,40409000.0,82344000.0,0.0,0.0,82344000.0,1627000.0,136630
Beed,2020,Patoda,18680000.0,0.0,18680000.0,0.0,0.0,18680000.0,19900000.0,53025
Beed,2020,Shirur Kasar,21227000.0,19963000.0,41190000.0,0.0,0.0,41190000.0,1395000.0,57812
Beed,2020,Gevrai,78402000.0,76513000.0,154915000.0,0.0,0.0,154915000.0,1877000.0,138798
Beed,2020,Majalgaon,48318000.0,45909000.0,94227000.0,0.0,0.0,94227000.0,2500000.0,71176
Beed,2020,Wadwani,11235000.0,10133000.0,21368000.0,0.0,0.0,21368000.0,1125000.0,31565
Beed,2020,Beed,83585000.0,56307000.0,139892000.0,0.0,0.0,139892000.0,27207000.0,113887
Beed,2020,Cage,20155000.0,19871000.0,40026000.0,0.0,0.0,40026000.0,318000.0,76697
Beed,2020,Dharur,11278000.0,10727000.0,22005000.0,0.0,0.0,22005000.0,605000.0,45651
Beed,2020,Parli,41202000.0,40856000.0,82058000.0,0.0,0.0,82058000.0,370000.0,63571
Beed,2020,Ambajogai,8290000.0,2454000.0,10744000.0,0.0,0.0,10744000.0,5805000.0,72513
Beed,2021,Ashti,42064000.0,0.0,42064000.0,0.0,0.0,42064000.0,4011520.0,136630
Beed,2021,Patoda,18774000.0,0.0,18774000.0,0.0,0.0,18774000.0,4593090.0,53025
Beed,2021,Shirur Kasar,31382000.0,0.0,31382000.0,0.0,0.0,31382000.0,3829640.0,57812
Beed,2021,Gevrai,78431000.0,0.0,78431000.0,0.0,0.0,78431000.0,6940720.0,138798
Beed,2021,Majalgaon,48412000.0,0.0,48412000.0,0.0,0.0,48412000.0,7193700.0,71176
Beed,2021,Wadwani,11310000.0,0.0,11310000.0,0.0,0.0,11310000.0,1995520.0,31565
Beed,2021,Beed,83591000.0,0.0,83591000.0,0.0,0.0,83591000.0,14900500.0,113887
Beed,2021,Cage,20192000.0,0.0,20192000.0,0.0,0.0,20192000.0,5728580.0,76697
Beed,2021,Dharur,11342000.0,0.0,11342000.0,0.0,0.0,11342000.0,8666010.0,45651
Beed,2021,Parli,41257000.0,0.0,41257000.0,0.0,0.0,41257000.0,12561950.0,63571
Beed,2021,Ambajogai,8295000.0,0.0,8295000.0,0.0,0.0,8295000.0,8420550.0,72513
Bhandara,2012,Tumsar,5837000.0,7385000.0,13222000.0,0.0,0.0,13222000.0,7588000.0,41199
Bhandara,2012,Mohadi,3284000.0,535000.0,3819000.0,0.0,0.0,3819000.0,3678000.0,27492
Bhandara,2012,Bhandara,15899000.0,6533000.0,22432000.0,0.0,0.0,22432000.0,17960000.0,85700
Bhandara,2012,Sakoli,2605000.0,197000.0,2802000.0,0.0,0.0,2802000.0,3781000.0,18382
Bhandara,2012,Lakhani,2463000.0,1107000.0,3570000.0,0.0,0.0,3570000.0,3981000.0,39432
Bhandara,2012,Pavani,4451000.0,492000.0,4943000.0,0.0,0.0,4943000.0,4764000.0,25547
Bhandara,2012,Lakhandur,3737000.0,282000.0,4019000.0,0.0,0.0,4019000.0,3954000.0,103545
Bhandara,2013,Tumsar,4096000.0,2078000.0,6174000.0,0.0,1206000.0,4968000.0,3913000.0,19161
Bhandara,2013,Mohadi,3365000.0,475000.0,3840000.0,0.0,0.0,3840000.0,3487000.0,23825
Bhandara,2013,Bhandara,11141000.0,4950000.0,16091000.0,0.0,0.0,16091000.0,17545000.0,34076
Bhandara,2013,Sakoli,3344000.0,193000.0,3537000.0,0.0,0.0,3537000.0,3106000.0,8735
Bhandara,2013,Lakhani,2140000.0,848000.0,2988000.0,0.0,0.0,2988000.0,2942000.0,13909
Bhandara,2013,Pavani,2622000.0,494000.0,3116000.0,0.0,0.0,3116000.0,3138000.0,21342
Bhandara,2013,Lakhandur,1293000.0,134000.0,1427000.0,0.0,0.0,1427000.0,1625000.0,21726
Bhandara,2014,Tumsar,5038000.0,1036000.0,6074000.0,1000.0,0.0,6073000.0,3718000.0,20047
Bhandara,2014,Mohadi,3358000.0,487000.0,3845000.0,9000.0,0.0,3836000.0,3192000.0,27416
Bhandara,2014,Bhandara,7024000.0,6220000.0,13244000.0,0.0,0.0,13244000.0,12588000.0,37103
Bhandara,2014,Sakoli,2235000.0,141000.0,2376000.0,0.0,0.0,2376000.0,1907000.0,12221
Bhandara,2014,Lakhani,2095000.0,757000.0,2852000.0,0.0,0.0,2852000.0,2311000.0,19523
Bhandara,2014,Pavani,2505000.0,328000.0,2833000.0,0.0,0.0,2833000.0,3408000.0,24811
Bhandara,2014,Lakhandur,4256000.0,22000.0,4278000.0,0.0,0.0,4278000.0,4303000.0,29539
Bhandara,2015,Tumsar,4363000.0,5055000.0,9418000.0,0.0,0.0,9418000.0,11210000.0,21021
Bhandara,2015,Mohadi,3345000.0,826000.0,4171000.0,0.0,0.0,4171000.0,5520000.0,23124
Bhandara,2015,Bhandara,7252000.0,5281000.0,12533000.0,0.0,0.0,12533000.0,23256000.0,38810
Bhandara,2015,Sakoli,1492000.0,139000.0,1631000.0,0.0,0.0,1631000.0,17979000.0,22091
Bhandara,2015,Lakhani,2122000.0,534000.0,2656000.0,0.0,0.0,2656000.0,8162000.0,23910
Bhandara,2015,Pavani,1824000.0,449000.0,2273000.0,0.0,0.0,2273000.0,26767000.0,37063
Bhandara,2015,Lakhandur,4599000.0,0.0,4599000.0,0.0,0.0,4599000.0,3265000.0,18963
Bhandara,2016,Tumsar,4413000.0,4379000.0,8792000.0,0.0,0.0,8792000.0,8790000.0,20705
Bhandara,2016,Mohadi,3449000.0,216000.0,3665000.0,0.0,0.0,3665000.0,7033000.0,29496
Bhandara,2016,Bhandara,7471000.0,4862000.0,12333000.0,0.0,0.0,12333000.0,65936000.0,45636
Bhandara,2016,Sakoli,1472000.0,156000.0,1628000.0,0.0,0.0,1628000.0,4303000.0,23398
Bhandara,2016,Lakhani,2067000.0,488000.0,2555000.0,0.0,0.0,2555000.0,3170000.0,45891
Bhandara,2016,Pavani,2123000.0,384000.0,2507000.0,0.0,0.0,2507000.0,15127000.0,37063
Bhandara,2016,Lakhandur,3401000.0,0.0,3401000.0,0.0,0.0,3401000.0,3385000.0,8848
Bhandara,2017,Tumsar,6650000.0,5636000.0,12286000.0,0.0,0.0,12286000.0,12332000.0,20434
Bhandara,2017,Mohadi,3464000.0,400000.0,3864000.0,0.0,0.0,3864000.0,14316000.0,29181
Bhandara,2017,Bhandara,8920000.0,4126000.0,13046000.0,0.0,0.0,13046000.0,27649000.0,46543
Bhandara,2017,Sakoli,1482000.0,78000.0,1560000.0,0.0,0.0,1560000.0,3662000.0,35871
Bhandara,2017,Lakhani,2060000.0,518000.0,2578000.0,0.0,0.0,2578000.0,4688000.0,11943
Bhandara,2017,Pavani,1842000.0,34000.0,1876000.0,0.0,0.0,1876000.0,3195000.0,16372
Bhandara,2017,Lakhandur,4263000.0,0.0,4263000.0,0.0,0.0,4263000.0,5321000.0,4945
Bhandara,2018,Tumsar,8808000.0,2650000.0,11458000.0,0.0,0.0,11458000.0,16782000.0,47887
Bhandara,2018,Mohadi,3494000.0,284000.0,3778000.0,0.0,0.0,3778000.0,3684000.0,29313
Bhandara,2018,Bhandara,6077000.0,4161000.0,10238000.0,0.0,0.0,10238000.0,8973000.0,20166
Bhandara,2018,Sakoli,7582000.0,15000.0,7597000.0,0.0,0.0,7597000.0,7203000.0,9573
Bhandara,2018,Lakhani,1835000.0,123000.0,1958000.0,0.0,0.0,1958000.0,1727000.0,8557
Bhandara,2018,Pavani,12206000.0,0.0,12206000.0,0.0,0.0,12206000.0,2054000.0,4945
Bhandara,2018,Lakhandur,2081000.0,415000.0,2496000.0,0.0,0.0,2496000.0,4258000.0,43411
Bhandara,2019,Tumsar,4382000.0,4161000.0,8543000.0,0.0,0.0,8543000.0,11288000.0,23129
Bhandara,2019,Mohadi,3497000.0,630000.0,4127000.0,0.0,0.0,4127000.0,4210000.0,28868
Bhandara,2019,Bhandara,9296000.0,2499000.0,11795000.0,0.0,0.0,11795000.0,14503000.0,47887
Bhandara,2019,Sakoli,7482000.0,243000.0,7725000.0,0.0,0.0,7725000.0,43689000.0,19048
Bhandara,2019,Lakhani,2153000.0,662000.0,2815000.0,0.0,0.0,2815000.0,3148000.0,43067
Bhandara,2019,Pavani,4984000.0,1000.0,4985000.0,0.0,0.0,4985000.0,2782000.0,9573
Bhandara,2019,Lakhandur,1775000.0,0.0,1775000.0,0.0,0.0,1775000.0,1495000.0,4444
Bhandara,2020,Tumsar,5606000.0,742000.0,6348000.0,0.0,0.0,6348000.0,5897000.0,47887
Bhandara,2020,Mohadi,3379000.0,790000.0,4169000.0,0.0,0.0,4169000.0,4922000.0,21322
Bhandara,2020,Bhandara,13309000.0,1792000.0,15101000.0,0.0,0.0,15101000.0,11085000.0,30602
Bhandara,2020,Sakoli,1590000.0,221000.0,1811000.0,0.0,0.0,1811000.0,9014000.0,9573
Bhandara,2020,Lakhani,1714000.0,645000.0,2359000.0,0.0,0.0,2359000.0,9450000.0,39556
Bhandara,2020,Pavani,4928000.0,0.0,4928000.0,0.0,0.0,4928000.0,4596000.0,8508
Bhandara,2020,Lakhandur,4504000.0,0.0,4504000.0,0.0,0.0,4504000.0,4409000.0,28467
Bhandara,2021,Tumsar,10152000.0,5648000.0,15800000.0,0.0,0.0,15800000.0,10007000.0,30390
