Year,District,Select Class,Social Category,Boys,Girls
2018,Bhandara,Pre-Primary,Overall,3144,2802
2018,Bhandara,Pre-Primary,General,318,305
2018,Bhandara,Pre-Primary,OBC,2192,1902
2018,Bhandara,Pre-Primary,SC,485,477
2018,Bhandara,Pre-Primary,ST,149,118
2018,Bhandara,Class 1,Overall,8777,8015
2018,Bhandara,Class 1,General,346,328
2018,Bhandara,Class 1,OBC,6613,5993
2018,Bhandara,Class 1,SC,1190,1089
2018,Bhandara,Class 1,ST,628,605
2018,Bhandara,Class 2,Overall,9176,8410
2018,Bhandara,Class 2,General,330,303
2018,Bhandara,Class 2,OBC,6876,6244
2018,Bhandara,Class 2,SC,1247,1215
2018,Bhandara,Class 2,ST,723,648
2018,Bhandara,Class 3,Overall,8823,8391
2018,Bhandara,Class 3,General,352,283
2018,Bhandara,Class 3,OBC,6599,6346
2018,Bhandara,Class 3,SC,1242,1180
2018,Bhandara,Class 3,ST,630,582
2018,Bhandara,Class 4,Overall,8663,8233
2018,Bhandara,Class 4,General,323,294
2018,Bhandara,Class 4,OBC,6446,6142
2018,Bhandara,Class 4,SC,1231,1211
2018,Bhandara,Class 4,ST,663,586
2018,Bhandara,Class 5,Overall,9235,8668
2018,Bhandara,Class 5,General,333,300
2018,Bhandara,Class 5,OBC,6824,6416
2018,Bhandara,Class 5,SC,1353,1364
2018,Bhandara,Class 5,ST,725,588
2018,Bhandara,Class 6,Overall,9407,8591
2018,Bhandara,Class 6,General,373,371
2018,Bhandara,Class 6,OBC,6915,6330
2018,Bhandara,Class 6,SC,1374,1301
2018,Bhandara,Class 6,ST,745,589
2018,Bhandara,Class 7,Overall,9360,9073
2018,Bhandara,Class 7,General,369,335
2018,Bhandara,Class 7,OBC,6891,6641
2018,Bhandara,Class 7,SC,1387,1442
2018,Bhandara,Class 7,ST,713,655
2018,Bhandara,Class 8,Overall,9363,8649
2018,Bhandara,Class 8,General,386,333
2018,Bhandara,Class 8,OBC,6740,6379
2018,Bhandara,Class 8,SC,1485,1360
2018,Bhandara,Class 8,ST,752,577
2018,Bhandara,Class 9,Overall,9607,9056
2018,Bhandara,Class 9,General,394,384
2018,Bhandara,Class 9,OBC,6988,6643
2018,Bhandara,Class 9,SC,1456,1419
2018,Bhandara,Class 9,ST,769,610
2018,Bhandara,Class 10,Overall,10452,9395
2018,Bhandara,Class 10,General,444,364
2018,Bhandara,Class 10,OBC,7556,6840
2018,Bhandara,Class 10,SC,1687,1510
2018,Bhandara,Class 10,ST,765,681
2018,Bhandara,Class 11,Overall,9234,8856
2018,Bhandara,Class 11,General,392,329
2018,Bhandara,Class 11,OBC,6698,6485
2018,Bhandara,Class 11,SC,1544,1455
2018,Bhandara,Class 11,ST,600,587
2018,Bhandara,Class 12,Overall,8932,8997
2018,Bhandara,Class 12,General,324,350
2018,Bhandara,Class 12,OBC,6484,6650
2018,Bhandara,Class 12,SC,1596,1455
2018,Bhandara,Class 12,ST,528,542
2018,Buldhana,Pre-Primary,Overall,9982,7291
2018,Buldhana,Pre-Primary,General,2602,1805
2018,Buldhana,Pre-Primary,OBC,5935,4406
2018,Buldhana,Pre-Primary,SC,1178,902
2018,Buldhana,Pre-Primary,ST,267,178
2018,Buldhana,Class 1,Overall,24233,21617
2018,Buldhana,Class 1,General,4542,3854
2018,Buldhana,Class 1,OBC,13672,12132
2018,Buldhana,Class 1,SC,4501,4218
2018,Buldhana,Class 1,ST,1518,1413
2018,Buldhana,Class 2,Overall,25372,21080
2018,Buldhana,Class 2,General,4641,3960
2018,Buldhana,Class 2,OBC,14512,11543
2018,Buldhana,Class 2,SC,4732,4246
2018,Buldhana,Class 2,ST,1487,1331
2018,Buldhana,Class 3,Overall,25790,21448
2018,Buldhana,Class 3,General,4562,4011
2018,Buldhana,Class 3,OBC,14677,11703
2018,Buldhana,Class 3,SC,4954,4343
2018,Buldhana,Class 3,ST,1597,1391
2018,Buldhana,Class 4,Overall,25529,21311
2018,Buldhana,Class 4,General,4616,3879
2018,Buldhana,Class 4,OBC,14410,11599
2018,Buldhana,Class 4,SC,4896,4313
2018,Buldhana,Class 4,ST,1607,1520
2018,Buldhana,Class 5,Overall,25342,21509
2018,Buldhana,Class 5,General,4810,3968
2018,Buldhana,Class 5,OBC,14246,11704
2018,Buldhana,Class 5,SC,4834,4387
2018,Buldhana,Class 5,ST,1452,1450
2018,Buldhana,Class 6,Overall,25201,21238
2018,Buldhana,Class 6,General,4521,3922
2018,Buldhana,Class 6,OBC,14519,11745
2018,Buldhana,Class 6,SC,4745,4254
2018,Buldhana,Class 6,ST,1416,1317
2018,Buldhana,Class 7,Overall,24539,20906
2018,Buldhana,Class 7,General,4494,4020
2018,Buldhana,Class 7,OBC,13921,11326
2018,Buldhana,Class 7,SC,4691,4248
2018,Buldhana,Class 7,ST,1433,1312
2018,Buldhana,Class 8,Overall,25026,21094
2018,Buldhana,Class 8,General,4826,4141
2018,Buldhana,Class 8,OBC,13935,11262
2018,Buldhana,Class 8,SC,4813,4464
2018,Buldhana,Class 8,ST,1452,1227
2018,Buldhana,Class 9,Overall,25212,21318
2018,Buldhana,Class 9,General,4760,4143
2018,Buldhana,Class 9,OBC,14304,11903
2018,Buldhana,Class 9,SC,4992,4353
2018,Buldhana,Class 9,ST,1156,919
2018,Buldhana,Class 10,Overall,24452,20174
2018,Buldhana,Class 10,General,4564,3853
2018,Buldhana,Class 10,OBC,13977,11293
2018,Buldhana,Class 10,SC,4945,4323
2018,Buldhana,Class 10,ST,966,705
2018,Buldhana,Class 11,Overall,17663,14257
2018,Buldhana,Class 11,General,3144,2580
2018,Buldhana,Class 11,OBC,10070,8058
2018,Buldhana,Class 11,SC,3672,3088
2018,Buldhana,Class 11,ST,777,531
2018,Buldhana,Class 12,Overall,17691,14177
2018,Buldhana,Class 12,General,3244,2525
2018,Buldhana,Class 12,OBC,9960,8145
2018,Buldhana,Class 12,SC,3693,3003
2018,Buldhana,Class 12,ST,794,504
2018,Chandrapur,Pre-Primary,Overall,10421,9499
2018,Chandrapur,Pre-Primary,General,1828,1644
2018,Chandrapur,Pre-Primary,OBC,5543,4968
2018,Chandrapur,Pre-Primary,SC,2181,2136
2018,Chandrapur,Pre-Primary,ST,869,751
2018,Chandrapur,Class 1,Overall,16034,15134
2018,Chandrapur,Class 1,General,1468,1284
2018,Chandrapur,Class 1,OBC,8960,8573
2018,Chandrapur,Class 1,SC,2526,2342
2018,Chandrapur,Class 1,ST,3080,2935
2018,Chandrapur,Class 2,Overall,16276,15187
2018,Chandrapur,Class 2,General,1401,1346
2018,Chandrapur,Class 2,OBC,9119,8449
2018,Chandrapur,Class 2,SC,2637,2373
2018,Chandrapur,Class 2,ST,3119,3019
2018,Chandrapur,Class 3,Overall,17174,16172
2018,Chandrapur,Class 3,General,1415,1360
2018,Chandrapur,Class 3,OBC,9719,8927
2018,Chandrapur,Class 3,SC,2712,2545
2018,Chandrapur,Class 3,ST,3328,3340
2018,Chandrapur,Class 4,Overall,17100,15590
2018,Chandrapur,Class 4,General,1462,1306
2018,Chandrapur,Class 4,OBC,9459,8601
2018,Chandrapur,Class 4,SC,2591,2476
2018,Chandrapur,Class 4,ST,3588,3207
2018,Chandrapur,Class 5,Overall,16438,15798
2018,Chandrapur,Class 5,General,1427,1419
2018,Chandrapur,Class 5,OBC,9165,8731
2018,Chandrapur,Class 5,SC,2566,2527
2018,Chandrapur,Class 5,ST,3280,3121
2018,Chandrapur,Class 6,Overall,16984,15988
2018,Chandrapur,Class 6,General,1441,1280
2018,Chandrapur,Class 6,OBC,9462,8872
2018,Chandrapur,Class 6,SC,2747,2590
2018,Chandrapur,Class 6,ST,3334,3246
2018,Chandrapur,Class 7,Overall,17195,16271
2018,Chandrapur,Class 7,General,1463,1299
2018,Chandrapur,Class 7,OBC,9530,9114
2018,Chandrapur,Class 7,SC,2792,2614
2018,Chandrapur,Class 7,ST,3410,3244
2018,Chandrapur,Class 8,Overall,17122,16149
2018,Chandrapur,Class 8,General,1521,1380
2018,Chandrapur,Class 8,OBC,9423,8915
2018,Chandrapur,Class 8,SC,2833,2713
2018,Chandrapur,Class 8,ST,3345,3141
2018,Chandrapur,Class 9,Overall,17873,16327
2018,Chandrapur,Class 9,General,1522,1331
2018,Chandrapur,Class 9,OBC,9851,9174
2018,Chandrapur,Class 9,SC,3094,2732
2018,Chandrapur,Class 9,ST,3406,3090
2018,Chandrapur,Class 10,Overall,18675,16682
2018,Chandrapur,Class 10,General,1518,1411
2018,Chandrapur,Class 10,OBC,10509,9305
2018,Chandrapur,Class 10,SC,3115,2789
2018,Chandrapur,Class 10,ST,3533,3177
2018,Chandrapur,Class 11,Overall,14501,14453
2018,Chandrapur,Class 11,General,1146,1126
2018,Chandrapur,Class 11,OBC,8256,8229
2018,Chandrapur,Class 11,SC,2590,2527
2018,Chandrapur,Class 11,ST,2509,2571
2018,Chandrapur,Class 12,Overall,14221,13966
2018,Chandrapur,Class 12,General,1225,1120
2018,Chandrapur,Class 12,OBC,7979,7884
2018,Chandrapur,Class 12,SC,2619,2527
2018,Chandrapur,Class 12,ST,2398,2435
2018,Chhatrapati Sambhaji Nagar,Pre-Primary,Overall,14034,10977
2018,Chhatrapati Sambhaji Nagar,Pre-Primary,General,9385,7224
2018,Chhatrapati Sambhaji Nagar,Pre-Primary,OBC,2491,1897
2018,Chhatrapati Sambhaji Nagar,Pre-Primary,SC,1890,1665
2018,Chhatrapati Sambhaji Nagar,Pre-Primary,ST,268,191
2018,Chhatrapati Sambhaji Nagar,Class 1,Overall,46957,40919
2018,Chhatrapati Sambhaji Nagar,Class 1,General,25251,21975
2018,Chhatrapati Sambhaji Nagar,Class 1,OBC,12183,10541
2018,Chhatrapati Sambhaji Nagar,Class 1,SC,6925,6171
2018,Chhatrapati Sambhaji Nagar,Class 1,ST,2598,2232
2018,Chhatrapati Sambhaji Nagar,Class 2,Overall,47532,40338
2018,Chhatrapati Sambhaji Nagar,Class 2,General,25566,21567
2018,Chhatrapati Sambhaji Nagar,Class 2,OBC,12532,10294
2018,Chhatrapati Sambhaji Nagar,Class 2,SC,6989,6309
2018,Chhatrapati Sambhaji Nagar,Class 2,ST,2445,2168
2018,Chhatrapati Sambhaji Nagar,Class 3,Overall,49032,40188
2018,Chhatrapati Sambhaji Nagar,Class 3,General,26223,21458
2018,Chhatrapati Sambhaji Nagar,Class 3,OBC,12996,10156
2018,Chhatrapati Sambhaji Nagar,Class 3,SC,7254,6297
2018,Chhatrapati Sambhaji Nagar,Class 3,ST,2559,2277
2018,Chhatrapati Sambhaji Nagar,Class 4,Overall,48136,39450
2018,Chhatrapati Sambhaji Nagar,Class 4,General,25526,20728
2018,Chhatrapati Sambhaji Nagar,Class 4,OBC,12802,10094
2018,Chhatrapati Sambhaji Nagar,Class 4,SC,7191,6326
2018,Chhatrapati Sambhaji Nagar,Class 4,ST,2617,2302
2018,Chhatrapati Sambhaji Nagar,Class 5,Overall,47059,39149
2018,Chhatrapati Sambhaji Nagar,Class 5,General,24674,20601
2018,Chhatrapati Sambhaji Nagar,Class 5,OBC,12555,10034
2018,Chhatrapati Sambhaji Nagar,Class 5,SC,7398,6341
2018,Chhatrapati Sambhaji Nagar,Class 5,ST,2432,2173
2018,Chhatrapati Sambhaji Nagar,Class 6,Overall,45359,39351
2018,Chhatrapati Sambhaji Nagar,Class 6,General,23753,20840
2018,Chhatrapati Sambhaji Nagar,Class 6,OBC,12388,10122
2018,Chhatrapati Sambhaji Nagar,Class 6,SC,6849,6245
2018,Chhatrapati Sambhaji Nagar,Class 6,ST,2369,2144
2018,Chhatrapati Sambhaji Nagar,Class 7,Overall,44756,38936
2018,Chhatrapati Sambhaji Nagar,Class 7,General,23105,20426
2018,Chhatrapati Sambhaji Nagar,Class 7,OBC,12257,10057
2018,Chhatrapati Sambhaji Nagar,Class 7,SC,6963,6228
2018,Chhatrapati Sambhaji Nagar,Class 7,ST,2431,2225
2018,Chhatrapati Sambhaji Nagar,Class 8,Overall,42632,36303
2018,Chhatrapati Sambhaji Nagar,Class 8,General,21650,18985
2018,Chhatrapati Sambhaji Nagar,Class 8,OBC,11828,9414
2018,Chhatrapati Sambhaji Nagar,Class 8,SC,6746,5915
2018,Chhatrapati Sambhaji Nagar,Class 8,ST,2408,1989
2018,Chhatrapati Sambhaji Nagar,Class 9,Overall,41542,34771
2018,Chhatrapati Sambhaji Nagar,Class 9,General,20820,17679
2018,Chhatrapati Sambhaji Nagar,Class 9,OBC,11937,9675
2018,Chhatrapati Sambhaji Nagar,Class 9,SC,6722,5832
2018,Chhatrapati Sambhaji Nagar,Class 9,ST,2063,1585
2018,Chhatrapati Sambhaji Nagar,Class 10,Overall,40753,33165
2018,Chhatrapati Sambhaji Nagar,Class 10,General,19990,16458
2018,Chhatrapati Sambhaji Nagar,Class 10,OBC,12235,9557
2018,Chhatrapati Sambhaji Nagar,Class 10,SC,6648,5737
2018,Chhatrapati Sambhaji Nagar,Class 10,ST,1880,1413
2018,Chhatrapati Sambhaji Nagar,Class 11,Overall,35353,26179
2018,Chhatrapati Sambhaji Nagar,Class 11,General,17346,13390
2018,Chhatrapati Sambhaji Nagar,Class 11,OBC,11059,7585
2018,Chhatrapati Sambhaji Nagar,Class 11,SC,5516,4255
2018,Chhatrapati Sambhaji Nagar,Class 11,ST,1432,949
2018,Chhatrapati Sambhaji Nagar,Class 12,Overall,37115,25517
2018,Chhatrapati Sambhaji Nagar,Class 12,General,17625,12797
2018,Chhatrapati Sambhaji Nagar,Class 12,OBC,12054,7442
2018,Chhatrapati Sambhaji Nagar,Class 12,SC,5929,4398
2018,Chhatrapati Sambhaji Nagar,Class 12,ST,1507,880
2018,Dharashiv,Pre-Primary,Overall,18235,15042
2018,Dharashiv,Pre-Primary,General,10928,8838
2018,Dharashiv,Pre-Primary,OBC,4791,3938
2018,Dharashiv,Pre-Primary,SC,2106,1849
2018,Dharashiv,Pre-Primary,ST,410,417
2018,Dharashiv,Class 1,Overall,14261,12816
2018,Dharashiv,Class 1,General,7163,6525
2018,Dharashiv,Class 1,OBC,4440,3938
2018,Dharashiv,Class 1,SC,2186,1898
2018,Dharashiv,Class 1,ST,472,455
2018,Dharashiv,Class 2,Overall,14013,12156
2018,Dharashiv,Class 2,General,7106,5994
2018,Dharashiv,Class 2,OBC,4351,3826
2018,Dharashiv,Class 2,SC,2103,1904
2018,Dharashiv,Class 2,ST,453,432
2018,Dharashiv,Class 3,Overall,14436,12218
2018,Dharashiv,Class 3,General,7294,5983
2018,Dharashiv,Class 3,OBC,4504,3844
2018,Dharashiv,Class 3,SC,2179,1944
2018,Dharashiv,Class 3,ST,459,447
2018,Dharashiv,Class 4,Overall,13788,11997
2018,Dharashiv,Class 4,General,7046,5894
2018,Dharashiv,Class 4,OBC,4234,3796
2018,Dharashiv,Class 4,SC,2073,1904
2018,Dharashiv,Class 4,ST,435,403
2018,Dharashiv,Class 5,Overall,14128,12183
2018,Dharashiv,Class 5,General,7263,6034
2018,Dharashiv,Class 5,OBC,4265,3820
2018,Dharashiv,Class 5,SC,2179,1946
2018,Dharashiv,Class 5,ST,421,383
2018,Dharashiv,Class 6,Overall,13331,12347
2018,Dharashiv,Class 6,General,6715,6116
2018,Dharashiv,Class 6,OBC,4092,3767
2018,Dharashiv,Class 6,SC,2096,2047
2018,Dharashiv,Class 6,ST,428,417
2018,Dharashiv,Class 7,Overall,13501,12149
2018,Dharashiv,Class 7,General,6801,6031
2018,Dharashiv,Class 7,OBC,4201,3748
2018,Dharashiv,Class 7,SC,2091,2026
2018,Dharashiv,Class 7,ST,408,344
2018,Dharashiv,Class 8,Overall,13727,12105
2018,Dharashiv,Class 8,General,6788,6005
2018,Dharashiv,Class 8,OBC,4184,3737
2018,Dharashiv,Class 8,SC,2284,2013
2018,Dharashiv,Class 8,ST,471,350
2018,Dharashiv,Class 9,Overall,13754,12588
2018,Dharashiv,Class 9,General,7050,6353
2018,Dharashiv,Class 9,OBC,4013,3780
2018,Dharashiv,Class 9,SC,2274,2126
2018,Dharashiv,Class 9,ST,417,329
2018,Dharashiv,Class 10,Overall,13577,11957
2018,Dharashiv,Class 10,General,6896,6183
2018,Dharashiv,Class 10,OBC,4074,3517
2018,Dharashiv,Class 10,SC,2214,1987
2018,Dharashiv,Class 10,ST,393,270
2018,Dharashiv,Class 11,Overall,9157,7920
2018,Dharashiv,Class 11,General,4712,4298
2018,Dharashiv,Class 11,OBC,2737,2187
2018,Dharashiv,Class 11,SC,1501,1304
2018,Dharashiv,Class 11,ST,207,131
2018,Dharashiv,Class 12,Overall,8941,7695
2018,Dharashiv,Class 12,General,4645,4070
2018,Dharashiv,Class 12,OBC,2561,2109
2018,Dharashiv,Class 12,SC,1519,1321
2018,Dharashiv,Class 12,ST,216,195
2018,Dhule,Pre-Primary,Overall,9799,7913
2018,Dhule,Pre-Primary,General,2584,1930
2018,Dhule,Pre-Primary,OBC,5113,4154
2018,Dhule,Pre-Primary,SC,787,658
2018,Dhule,Pre-Primary,ST,1315,1171
2018,Dhule,Class 1,Overall,22453,19609
2018,Dhule,Class 1,General,2582,2158
2018,Dhule,Class 1,OBC,8626,7169
2018,Dhule,Class 1,SC,1216,1152
2018,Dhule,Class 1,ST,10029,9130
2018,Dhule,Class 2,Overall,22523,19503
2018,Dhule,Class 2,General,2718,2237
2018,Dhule,Class 2,OBC,8944,7072
2018,Dhule,Class 2,SC,1244,1178
2018,Dhule,Class 2,ST,9617,9016
2018,Dhule,Class 3,Overall,22851,20097
2018,Dhule,Class 3,General,2673,2211
2018,Dhule,Class 3,OBC,9075,7687
2018,Dhule,Class 3,SC,1305,1113
2018,Dhule,Class 3,ST,9798,9086
2018,Dhule,Class 4,Overall,22557,19747
2018,Dhule,Class 4,General,2534,2257
2018,Dhule,Class 4,OBC,9063,7345
2018,Dhule,Class 4,SC,1244,1122
2018,Dhule,Class 4,ST,9716,9023
2018,Dhule,Class 5,Overall,21599,18973
2018,Dhule,Class 5,General,2711,2376
2018,Dhule,Class 5,OBC,8722,7427
2018,Dhule,Class 5,SC,1295,1097
2018,Dhule,Class 5,ST,8871,8073
2018,Dhule,Class 6,Overall,21786,18953
2018,Dhule,Class 6,General,2604,2265
2018,Dhule,Class 6,OBC,8915,7532
2018,Dhule,Class 6,SC,1315,1101
2018,Dhule,Class 6,ST,8952,8055
2018,Dhule,Class 7,Overall,21822,18814
2018,Dhule,Class 7,General,2612,2248
2018,Dhule,Class 7,OBC,8831,7317
2018,Dhule,Class 7,SC,1282,1158
2018,Dhule,Class 7,ST,9097,8091
2018,Dhule,Class 8,Overall,21629,18238
2018,Dhule,Class 8,General,2669,2369
2018,Dhule,Class 8,OBC,9007,7479
2018,Dhule,Class 8,SC,1347,1163
2018,Dhule,Class 8,ST,8606,7227
2018,Dhule,Class 9,Overall,21354,17139
2018,Dhule,Class 9,General,2626,2328
2018,Dhule,Class 9,OBC,9319,7247
2018,Dhule,Class 9,SC,1320,1157
2018,Dhule,Class 9,ST,8089,6407
2018,Dhule,Class 10,Overall,19521,15175
2018,Dhule,Class 10,General,2617,2279
2018,Dhule,Class 10,OBC,8868,7114
2018,Dhule,Class 10,SC,1311,1162
2018,Dhule,Class 10,ST,6725,4620
2018,Dhule,Class 11,Overall,13910,10477
2018,Dhule,Class 11,General,2120,1653
2018,Dhule,Class 11,OBC,7539,5799
2018,Dhule,Class 11,SC,1090,845
2018,Dhule,Class 11,ST,3161,2180
2018,Dhule,Class 12,Overall,14065,10296
2018,Dhule,Class 12,General,2372,1717
2018,Dhule,Class 12,OBC,7599,5658
2018,Dhule,Class 12,SC,1068,849
2018,Dhule,Class 12,ST,3026,2072
2018,Gadchiroli,Pre-Primary,Overall,3758,3356
2018,Gadchiroli,Pre-Primary,General,699,589
2018,Gadchiroli,Pre-Primary,OBC,1810,1624
2018,Gadchiroli,Pre-Primary,SC,653,586
2018,Gadchiroli,Pre-Primary,ST,596,557
2018,Gadchiroli,Class 1,Overall,9148,8647
2018,Gadchiroli,Class 1,General,704,655
2018,Gadchiroli,Class 1,OBC,3543,3240
2018,Gadchiroli,Class 1,SC,912,911
2018,Gadchiroli,Class 1,ST,3989,3841
2018,Gadchiroli,Class 2,Overall,8556,8334
2018,Gadchiroli,Class 2,General,692,698
2018,Gadchiroli,Class 2,OBC,3468,3329
2018,Gadchiroli,Class 2,SC,852,815
2018,Gadchiroli,Class 2,ST,3544,3492
2018,Gadchiroli,Class 3,Overall,8560,8491
2018,Gadchiroli,Class 3,General,709,688
2018,Gadchiroli,Class 3,OBC,3342,3300
2018,Gadchiroli,Class 3,SC,903,865
2018,Gadchiroli,Class 3,ST,3606,3638
2018,Gadchiroli,Class 4,Overall,8423,8021
2018,Gadchiroli,Class 4,General,652,654
2018,Gadchiroli,Class 4,OBC,3433,3156
2018,Gadchiroli,Class 4,SC,886,801
2018,Gadchiroli,Class 4,ST,3452,3410
2018,Gadchiroli,Class 5,Overall,8492,8045
2018,Gadchiroli,Class 5,General,750,683
2018,Gadchiroli,Class 5,OBC,3426,3118
2018,Gadchiroli,Class 5,SC,902,910
2018,Gadchiroli,Class 5,ST,3414,3334
2018,Gadchiroli,Class 6,Overall,8688,8327
2018,Gadchiroli,Class 6,General,758,657
2018,Gadchiroli,Class 6,OBC,3443,3369
2018,Gadchiroli,Class 6,SC,880,858
2018,Gadchiroli,Class 6,ST,3607,3443
2018,Gadchiroli,Class 7,Overall,8346,7880
2018,Gadchiroli,Class 7,General,733,677
2018,Gadchiroli,Class 7,OBC,3302,3076
2018,Gadchiroli,Class 7,SC,906,807
2018,Gadchiroli,Class 7,ST,3405,3320
2018,Gadchiroli,Class 8,Overall,8400,7901
2018,Gadchiroli,Class 8,General,780,657
2018,Gadchiroli,Class 8,OBC,3303,3147
2018,Gadchiroli,Class 8,SC,901,841
2018,Gadchiroli,Class 8,ST,3416,3256
2018,Gadchiroli,Class 9,Overall,8945,8170
2018,Gadchiroli,Class 9,General,833,744
2018,Gadchiroli,Class 9,OBC,3415,3233
2018,Gadchiroli,Class 9,SC,1013,892
2018,Gadchiroli,Class 9,ST,3684,3301
2018,Gadchiroli,Class 10,Overall,9092,8153
2018,Gadchiroli,Class 10,General,869,811
2018,Gadchiroli,Class 10,OBC,3512,3179
2018,Gadchiroli,Class 10,SC,1119,998
2018,Gadchiroli,Class 10,ST,3592,3165
2018,Gadchiroli,Class 11,Overall,6871,6663
2018,Gadchiroli,Class 11,General,636,627
2018,Gadchiroli,Class 11,OBC,2820,2797
2018,Gadchiroli,Class 11,SC,943,846
2018,Gadchiroli,Class 11,ST,2472,2393
2018,Gadchiroli,Class 12,Overall,6832,6409
2018,Gadchiroli,Class 12,General,613,600
2018,Gadchiroli,Class 12,OBC,2928,2823
2018,Gadchiroli,Class 12,SC,992,866
2018,Gadchiroli,Class 12,ST,2299,2120
2018,Gondia,Pre-Primary,Overall,2952,2661
2018,Gondia,Pre-Primary,General,444,377
2018,Gondia,Pre-Primary,OBC,1815,1649
2018,Gondia,Pre-Primary,SC,514,469
2018,Gondia,Pre-Primary,ST,179,166
2018,Gondia,Class 1,Overall,9630,9007
2018,Gondia,Class 1,General,610,575
2018,Gondia,Class 1,OBC,6180,5723
2018,Gondia,Class 1,SC,1137,1134
2018,Gondia,Class 1,ST,1703,1575
2018,Gondia,Class 2,Overall,10417,9706
2018,Gondia,Class 2,General,678,567
2018,Gondia,Class 2,OBC,6584,6121
2018,Gondia,Class 2,SC,1230,1192
2018,Gondia,Class 2,ST,1925,1826
2018,Gondia,Class 3,Overall,10525,9926
2018,Gondia,Class 3,General,669,570
2018,Gondia,Class 3,OBC,6670,6341
2018,Gondia,Class 3,SC,1330,1173
2018,Gondia,Class 3,ST,1856,1842
2018,Gondia,Class 4,Overall,9992,9501
2018,Gondia,Class 4,General,678,631
2018,Gondia,Class 4,OBC,6360,5949
2018,Gondia,Class 4,SC,1172,1212
2018,Gondia,Class 4,ST,1782,1709
2018,Gondia,Class 5,Overall,9984,9393
2018,Gondia,Class 5,General,610,653
2018,Gondia,Class 5,OBC,6373,5912
2018,Gondia,Class 5,SC,1282,1192
2018,Gondia,Class 5,ST,1719,1636
2018,Gondia,Class 6,Overall,10033,9512
2018,Gondia,Class 6,General,695,569
2018,Gondia,Class 6,OBC,6294,6013
2018,Gondia,Class 6,SC,1253,1233
2018,Gondia,Class 6,ST,1791,1697
2018,Gondia,Class 7,Overall,10503,10134
2018,Gondia,Class 7,General,681,646
2018,Gondia,Class 7,OBC,6662,6422
2018,Gondia,Class 7,SC,1374,1297
2018,Gondia,Class 7,ST,1786,1769
2018,Gondia,Class 8,Overall,10666,10100
2018,Gondia,Class 8,General,659,648
2018,Gondia,Class 8,OBC,6701,6295
2018,Gondia,Class 8,SC,1369,1338
2018,Gondia,Class 8,ST,1937,1819
2018,Gondia,Class 9,Overall,10947,10542
2018,Gondia,Class 9,General,712,709
2018,Gondia,Class 9,OBC,6941,6597
2018,Gondia,Class 9,SC,1378,1340
2018,Gondia,Class 9,ST,1916,1896
2018,Gondia,Class 10,Overall,11922,11239
2018,Gondia,Class 10,General,774,625
2018,Gondia,Class 10,OBC,7544,7169
2018,Gondia,Class 10,SC,1509,1417
2018,Gondia,Class 10,ST,2095,2028
2018,Gondia,Class 11,Overall,10554,10302
2018,Gondia,Class 11,General,630,638
2018,Gondia,Class 11,OBC,6889,6637
2018,Gondia,Class 11,SC,1339,1221
2018,Gondia,Class 11,ST,1696,1806
2018,Gondia,Class 12,Overall,10054,10151
2018,Gondia,Class 12,General,607,630
2018,Gondia,Class 12,OBC,6379,6505
2018,Gondia,Class 12,SC,1500,1335
2018,Gondia,Class 12,ST,1568,1681
2018,Hingoli,Pre-Primary,Overall,1938,1509
2018,Hingoli,Pre-Primary,General,1047,814
2018,Hingoli,Pre-Primary,OBC,522,429
2018,Hingoli,Pre-Primary,SC,272,197
2018,Hingoli,Pre-Primary,ST,97,69
2018,Hingoli,Class 1,Overall,12236,11337
2018,Hingoli,Class 1,General,5210,4688
2018,Hingoli,Class 1,OBC,3753,3456
2018,Hingoli,Class 1,SC,1998,1969
2018,Hingoli,Class 1,ST,1275,1224
2018,Hingoli,Class 2,Overall,11939,10488
2018,Hingoli,Class 2,General,4878,4133
2018,Hingoli,Class 2,OBC,3814,3282
2018,Hingoli,Class 2,SC,2019,1868
2018,Hingoli,Class 2,ST,1228,1205
2018,Hingoli,Class 3,Overall,11999,10103
2018,Hingoli,Class 3,General,5034,3992
2018,Hingoli,Class 3,OBC,3753,3213
2018,Hingoli,Class 3,SC,2058,1872
2018,Hingoli,Class 3,ST,1154,1026
2018,Hingoli,Class 4,Overall,11556,10191
2018,Hingoli,Class 4,General,4739,3937
2018,Hingoli,Class 4,OBC,3594,3270
2018,Hingoli,Class 4,SC,2058,1965
2018,Hingoli,Class 4,ST,1165,1019
2018,Hingoli,Class 5,Overall,11317,10370
2018,Hingoli,Class 5,General,4519,4055
2018,Hingoli,Class 5,OBC,3660,3309
2018,Hingoli,Class 5,SC,2134,1941
2018,Hingoli,Class 5,ST,1004,1065
2018,Hingoli,Class 6,Overall,10697,10140
2018,Hingoli,Class 6,General,4217,4020
2018,Hingoli,Class 6,OBC,3553,3233
2018,Hingoli,Class 6,SC,1941,1870
2018,Hingoli,Class 6,ST,986,1017
2018,Hingoli,Class 7,Overall,10865,10269
