Year,District,Social Category,Gender,Pre-Primary,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12
2017,Mumbai Suburban,Overall,Girls,42311,69162,72023,74032,76928,20195,19342,19492,14745,8776,6378,0,0
2017,Mumbai Suburban,General,Total,76317,125034,129547,132748,137103,33382,31740,31458,23348,14683,10002,0,0
2017,Mumbai Suburban,General,Boys,39555,65754,68159,70010,72424,17168,16448,16343,12103,7801,5167,0,0
2017,Mumbai Suburban,General,Girls,36762,59280,61388,62738,64679,16214,15292,15115,11245,6882,4835,0,0
2017,Mumbai Suburban,OBC,Total,5001,9481,10229,10705,11563,3012,3117,3315,2510,1470,1263,0,0
2017,Mumbai Suburban,OBC,Boys,2388,4851,5281,5514,5883,1469,1514,1636,1232,730,632,0,0
2017,Mumbai Suburban,OBC,Girls,2613,4630,4948,5191,5680,1543,1603,1679,1278,740,631,0,0
2017,Mumbai Suburban,SC,Total,5195,9813,10633,11193,11998,4311,4270,4722,3893,2172,1650,0,0
2017,Mumbai Suburban,SC,Boys,2530,5026,5470,5653,5994,2136,2093,2292,1880,1099,804,0,0
2017,Mumbai Suburban,SC,Girls,2665,4787,5163,5540,6004,2175,2177,2430,2013,1073,846,0,0
2017,Mumbai Suburban,ST,Total,544,906,1036,1052,1148,506,550,497,432,180,142,0,0
2017,Mumbai Suburban,ST,Boys,273,441,512,489,583,243,280,229,223,99,76,0,0
2017,Mumbai Suburban,ST,Girls,271,465,524,563,565,263,270,268,209,81,66,0,0
2017,Nagpur,Overall,Total,44584,77118,77663,75930,78424,77414,77127,76595,78082,77547,74501,66565,66078
2017,Nagpur,Overall,Boys,23678,40408,40626,39793,40806,40602,40291,39913,41123,41055,38911,34255,33296
2017,Nagpur,Overall,Girls,20906,36710,37037,36137,37618,36812,36836,36682,36959,36492,35590,32310,32782
2017,Nagpur,General,Total,10494,15083,14932,14731,15074,14728,15029,14747,14966,14541,12937,13099,12600
2017,Nagpur,General,Boys,5807,7811,7845,7823,8025,7982,8049,7973,8062,7603,6806,6876,6488
2017,Nagpur,General,Girls,4687,7272,7087,6908,7049,6746,6980,6774,6904,6938,6131,6223,6112
2017,Nagpur,OBC,Total,23486,40730,40562,39399,40850,41023,40484,40135,41225,41225,40432,35935,35925
2017,Nagpur,OBC,Boys,12337,21413,21209,20677,21265,21363,21067,20777,21537,21937,21146,18394,18055
2017,Nagpur,OBC,Girls,11149,19317,19353,18722,19585,19660,19417,19358,19688,19288,19286,17541,17870
2017,Nagpur,SC,Total,7837,14077,14291,13964,14735,14441,14251,14443,14702,14818,14472,12829,12993
2017,Nagpur,SC,Boys,4136,7447,7462,7258,7578,7561,7412,7403,7641,7779,7536,6581,6490
2017,Nagpur,SC,Girls,3701,6630,6829,6706,7157,6880,6839,7040,7061,7039,6936,6248,6503
2017,Nagpur,ST,Total,2767,7228,7878,7836,7765,7222,7363,7270,7189,6963,6660,4702,4560
2017,Nagpur,ST,Boys,1398,3737,4110,4035,3938,3696,3763,3760,3883,3736,3423,2404,2263
2017,Nagpur,ST,Girls,1369,3491,3768,3801,3827,3526,3600,3510,3306,3227,3237,2298,2297
2017,Nanded,Overall,Total,12265,67768,67354,65348,63016,62141,61587,62580,60483,59133,54613,39844,36490
2017,Nanded,Overall,Boys,6726,35454,35424,34232,32818,32050,31370,32314,31029,30568,28967,22029,20745
2017,Nanded,Overall,Girls,5539,32314,31930,31116,30198,30091,30217,30266,29454,28565,25646,17815,15745
2017,Nanded,General,Total,6409,24220,23670,23051,22141,21562,21154,21052,19859,19270,18333,14080,12744
2017,Nanded,General,Boys,3542,12859,12491,12121,11585,11109,10852,10923,10205,9818,9472,7729,7017
2017,Nanded,General,Girls,2867,11361,11179,10930,10556,10453,10302,10129,9654,9452,8861,6351,5727
2017,Nanded,OBC,Total,3544,24019,24633,23675,23148,22721,22595,23045,22579,21859,19554,13814,13157
2017,Nanded,OBC,Boys,1937,12528,13020,12380,12033,11847,11461,11850,11675,11421,10617,7821,7757
2017,Nanded,OBC,Girls,1607,11491,11613,11295,11115,10874,11134,11195,10904,10438,8937,5993,5400
2017,Nanded,SC,Total,1874,13304,13107,12969,12396,12285,12368,12970,12635,12835,12168,8595,7531
2017,Nanded,SC,Boys,1008,6844,6882,6736,6477,6251,6319,6722,6383,6634,6422,4654,4276
2017,Nanded,SC,Girls,866,6460,6225,6233,5919,6034,6049,6248,6252,6201,5746,3941,3255
2017,Nanded,ST,Total,438,6225,5944,5653,5331,5573,5470,5513,5410,5169,4558,3355,3058
2017,Nanded,ST,Boys,239,3223,3031,2995,2723,2843,2738,2819,2766,2695,2456,1825,1695
2017,Nanded,ST,Girls,199,3002,2913,2658,2608,2730,2732,2694,2644,2474,2102,1530,1363
2017,Nandurbar,Overall,Total,3504,32398,33952,35603,33425,32154,31563,32284,30757,28026,25190,17283,16707
2017,Nandurbar,Overall,Boys,1976,16965,17724,18399,17163,16510,16337,16879,16161,14892,13627,9497,9361
2017,Nandurbar,Overall,Girls,1528,15433,16228,17204,16262,15644,15226,15405,14596,13134,11563,7786,7346
2017,Nandurbar,General,Total,901,2292,2286,2418,2328,2491,2534,2610,2525,2488,2435,1825,1830
2017,Nandurbar,General,Boys,528,1259,1235,1369,1280,1350,1392,1488,1391,1358,1347,1062,1053
2017,Nandurbar,General,Girls,373,1033,1051,1049,1048,1141,1142,1122,1134,1130,1088,763,777
2017,Nandurbar,OBC,Total,1908,4507,4891,4790,4602,4715,4768,4919,5029,5041,4845,4295,4293
2017,Nandurbar,OBC,Boys,1048,2478,2660,2532,2401,2519,2539,2660,2766,2812,2683,2373,2306
2017,Nandurbar,OBC,Girls,860,2029,2231,2258,2201,2196,2229,2259,2263,2229,2162,1922,1987
2017,Nandurbar,SC,Total,279,846,860,897,901,869,858,943,954,941,989,777,831
2017,Nandurbar,SC,Boys,164,432,461,459,462,463,449,486,486,513,541,402,488
2017,Nandurbar,SC,Girls,115,414,399,438,439,406,409,457,468,428,448,375,343
2017,Nandurbar,ST,Total,416,24753,25915,27498,25594,24079,23403,23812,22249,19556,16921,10386,9753
2017,Nandurbar,ST,Boys,236,12796,13368,14039,13020,12178,11957,12245,11518,10209,9056,5660,5514
2017,Nandurbar,ST,Girls,180,11957,12547,13459,12574,11901,11446,11567,10731,9347,7865,4726,4239
2017,Nashik,Overall,Total,36272,120009,123693,123584,121730,119149,119199,117648,113344,109072,97627,72296,67342
2017,Nashik,Overall,Boys,19484,64251,66420,65911,64299,63051,63145,62392,60052,58089,52954,39831,36076
2017,Nashik,Overall,Girls,16788,55758,57273,57673,57431,56098,56054,55256,53292,50983,44673,32465,31266
2017,Nashik,General,Total,19024,33120,33660,33707,33329,33424,33484,33555,33889,32873,30220,24136,22530
2017,Nashik,General,Boys,9996,18079,18250,18538,18003,18209,18000,18158,17980,17350,15996,12777,11588
2017,Nashik,General,Girls,9028,15041,15410,15169,15326,15215,15484,15397,15909,15523,14224,11359,10942
2017,Nashik,OBC,Total,12295,37829,40051,38959,38936,36558,36646,36794,34204,33909,32050,24937,24549
2017,Nashik,OBC,Boys,6759,20813,22221,21137,21006,19732,19959,19839,18459,18277,17742,13962,13320
2017,Nashik,OBC,Girls,5536,17016,17830,17822,17930,16826,16687,16955,15745,15632,14308,10975,11229
2017,Nashik,SC,Total,3121,11220,11451,11250,11564,10971,11283,11108,11113,11440,10032,7542,6517
2017,Nashik,SC,Boys,1731,5863,6062,5883,6002,5676,5787,5777,5793,6081,5436,4115,3436
2017,Nashik,SC,Girls,1390,5357,5389,5367,5562,5295,5496,5331,5320,5359,4596,3427,3081
2017,Nashik,ST,Total,1832,37840,38531,39668,37901,38196,37786,36191,34138,30850,25325,15681,13746
2017,Nashik,ST,Boys,998,19496,19887,20353,19288,19434,19399,18618,17820,16381,13780,8977,7732
2017,Nashik,ST,Girls,834,18344,18644,19315,18613,18762,18387,17573,16318,14469,11545,6704,6014
2017,Palghar,Overall,Total,22741,77055,74090,79654,76458,74527,73119,72321,70025,65099,54106,40046,36075
2017,Palghar,Overall,Boys,12355,40604,38965,41516,39818,38985,38350,38044,37547,35689,29075,21694,19535
2017,Palghar,Overall,Girls,10386,36451,35125,38138,36640,35542,34769,34277,32478,29410,25031,18352,16540
2017,Palghar,General,Total,16583,37904,37284,37571,37031,35388,32966,31188,29945,27590,24353,18312,16939
2017,Palghar,General,Boys,9069,20349,20142,20067,20002,19128,17848,16875,16483,15297,13448,10135,9454
2017,Palghar,General,Girls,7514,17555,17142,17504,17029,16260,15118,14313,13462,12293,10905,8177,7485
2017,Palghar,OBC,Total,3989,10118,9858,10029,10115,9787,10152,9818,10030,10404,9477,7047,6628
2017,Palghar,OBC,Boys,2085,5331,5175,5133,5171,5100,5275,5017,5196,5566,4897,3626,3286
2017,Palghar,OBC,Girls,1904,4787,4683,4896,4944,4687,4877,4801,4834,4838,4580,3421,3342
2017,Palghar,SC,Total,681,1983,2008,2111,2154,2041,2029,2011,2009,2172,1878,2344,1942
2017,Palghar,SC,Boys,370,1028,1027,1094,1133,1022,1024,1027,1038,1118,984,1151,945
2017,Palghar,SC,Girls,311,955,981,1017,1021,1019,1005,984,971,1054,894,1193,997
2017,Palghar,ST,Total,1488,27050,24940,29943,27158,27311,27972,29304,28041,24933,18398,12343,10566
2017,Palghar,ST,Boys,831,13896,12621,15222,13512,13735,14203,15125,14830,13708,9746,6782,5850
2017,Palghar,ST,Girls,657,13154,12319,14721,13646,13576,13769,14179,13211,11225,8652,5561,4716
2017,Parbhani,Overall,Total,17211,38196,38731,38437,37096,36687,36688,36675,37533,35678,32874,24560,24033
2017,Parbhani,Overall,Boys,8983,20549,20852,20772,19669,19334,19441,19186,19710,19129,18470,14010,13983
2017,Parbhani,Overall,Girls,8228,17647,17879,17665,17427,17353,17247,17489,17823,16549,14404,10550,10050
2017,Parbhani,General,Total,7958,17798,17893,17518,17111,16732,16570,16181,16405,15693,14036,10662,10334
2017,Parbhani,General,Boys,4146,9572,9734,9596,9170,8981,8847,8386,8581,8477,7789,6005,5817
2017,Parbhani,General,Girls,3812,8226,8159,7922,7941,7751,7723,7795,7824,7216,6247,4657,4517
2017,Parbhani,OBC,Total,6021,13508,13788,13848,13185,13170,13282,13381,13803,12908,12175,8997,8877
2017,Parbhani,OBC,Boys,3180,7321,7500,7452,6990,6914,7068,7045,7324,6860,6902,5255,5311
2017,Parbhani,OBC,Girls,2841,6187,6288,6396,6195,6256,6214,6336,6479,6048,5273,3742,3566
2017,Parbhani,SC,Total,2572,5490,5634,5741,5599,5632,5555,5886,6059,5967,5671,4069,3983
2017,Parbhani,SC,Boys,1308,2879,2883,3009,2876,2834,2882,3121,3134,3164,3181,2250,2334
2017,Parbhani,SC,Girls,1264,2611,2751,2732,2723,2798,2673,2765,2925,2803,2490,1819,1649
2017,Parbhani,ST,Total,660,1400,1416,1330,1201,1153,1281,1227,1266,1110,992,832,839
2017,Parbhani,ST,Boys,349,777,735,715,633,605,644,634,671,628,598,500,521
2017,Parbhani,ST,Girls,311,623,681,615,568,548,637,593,595,482,394,332,318
2017,Pune,Overall,Total,146059,187624,188164,185479,181633,176643,172891,168315,164749,164509,145143,128462,113153
2017,Pune,Overall,Boys,77900,101275,101097,100013,97279,95055,92860,90863,89039,89614,78347,70046,59735
2017,Pune,Overall,Girls,68159,86349,87067,85466,84354,81588,80031,77452,75710,74895,66796,58416,53418
2017,Pune,General,Total,86184,99768,99649,98366,96314,93670,91844,88968,87772,86799,79013,71967,64999
2017,Pune,General,Boys,45982,54309,53733,53529,52019,50797,49829,48369,47835,47363,42628,39230,34066
2017,Pune,General,Girls,40202,45459,45916,44837,44295,42873,42015,40599,39937,39436,36385,32737,30933
2017,Pune,OBC,Total,34506,49074,49153,48539,47655,46503,44895,43892,42501,42629,37171,33215,29240
2017,Pune,OBC,Boys,18609,26658,26787,26312,25658,25139,24174,23891,22905,23288,20447,18460,15875
2017,Pune,OBC,Girls,15897,22416,22366,22227,21997,21364,20721,20001,19596,19341,16724,14755,13365
2017,Pune,SC,Total,22141,30678,31129,30223,30018,28905,28601,28243,27665,28269,23402,18573,15075
2017,Pune,SC,Boys,11571,16152,16206,15697,15602,15139,14880,14749,14617,15257,12260,9732,7708
2017,Pune,SC,Girls,10570,14526,14923,14526,14416,13766,13721,13494,13048,13012,11142,8841,7367
2017,Pune,ST,Total,3228,8104,8233,8351,7646,7565,7551,7212,6811,6812,5557,4707,3839
2017,Pune,ST,Boys,1738,4156,4371,4475,4000,3980,3977,3854,3682,3706,3012,2624,2086
2017,Pune,ST,Girls,1490,3948,3862,3876,3646,3585,3574,3358,3129,3106,2545,2083,1753
2017,Raigad,Overall,Total,34210,47831,48072,48815,48949,46428,45266,45225,45834,46432,40318,32580,30954
2017,Raigad,Overall,Boys,18325,25310,24996,25814,25171,24335,23592,23672,24300,25073,21330,17374,16012
2017,Raigad,Overall,Girls,15885,22521,23076,23001,23778,22093,21674,21553,21534,21359,18988,15206,14942
2017,Raigad,General,Total,19423,19016,19204,18744,18666,18081,17481,16988,17075,16929,14789,12619,12019
2017,Raigad,General,Boys,10341,10361,9982,9977,9729,9562,9275,9031,9188,9220,7866,6821,6181
2017,Raigad,General,Girls,9082,8655,9222,8767,8937,8519,8206,7957,7887,7709,6923,5798,5838
2017,Raigad,OBC,Total,11861,18235,18199,18911,19006,17905,17675,17852,18525,19710,18636,15585,15152
2017,Raigad,OBC,Boys,6447,9461,9550,10044,9749,9335,9127,9237,9762,10525,9746,8129,7786
2017,Raigad,OBC,Girls,5414,8774,8649,8867,9257,8570,8548,8615,8763,9185,8890,7456,7366
2017,Raigad,SC,Total,1931,3587,3489,3544,3538,3435,3137,3291,3246,3324,3066,2439,2251
2017,Raigad,SC,Boys,1031,1899,1788,1868,1842,1775,1599,1700,1675,1770,1604,1236,1160
2017,Raigad,SC,Girls,900,1688,1701,1676,1696,1660,1538,1591,1571,1554,1462,1203,1091
2017,Raigad,ST,Total,995,6993,7180,7616,7739,7007,6973,7094,6988,6469,3827,1937,1532
2017,Raigad,ST,Boys,506,3589,3676,3925,3851,3663,3591,3704,3675,3558,2114,1188,885
2017,Raigad,ST,Girls,489,3404,3504,3691,3888,3344,3382,3390,3313,2911,1713,749,647
2017,Ratnagiri,Overall,Total,6278,19725,19794,20776,20366,21136,22752,23046,24798,25304,26189,21417,21126
2017,Ratnagiri,Overall,Boys,3426,9857,10235,10680,10389,11052,11587,11766,12748,13118,13545,11353,10866
2017,Ratnagiri,Overall,Girls,2852,9868,9559,10096,9977,10084,11165,11280,12050,12186,12644,10064,10260
2017,Ratnagiri,General,Total,3127,5929,6048,6120,6083,6240,6602,6814,7176,7341,7258,6361,6121
2017,Ratnagiri,General,Boys,1696,2978,3098,3166,3142,3315,3349,3488,3704,3844,3749,3242,3122
2017,Ratnagiri,General,Girls,1431,2951,2950,2954,2941,2925,3253,3326,3472,3497,3509,3119,2999
2017,Ratnagiri,OBC,Total,2681,11921,11866,12718,12389,12989,13965,14092,15343,15575,16609,13097,13104
2017,Ratnagiri,OBC,Boys,1475,5928,6158,6544,6298,6741,7104,7210,7883,8008,8582,7065,6760
2017,Ratnagiri,OBC,Girls,1206,5993,5708,6174,6091,6248,6861,6882,7460,7567,8027,6032,6344
2017,Ratnagiri,SC,Total,412,1494,1532,1555,1536,1592,1832,1801,1962,2083,2122,1847,1782
2017,Ratnagiri,SC,Boys,224,769,787,784,773,840,950,897,987,1096,1107,977,919
2017,Ratnagiri,SC,Girls,188,725,745,771,763,752,882,904,975,987,1015,870,863
2017,Ratnagiri,ST,Total,58,381,348,383,358,315,353,339,317,305,200,112,119
2017,Ratnagiri,ST,Boys,31,182,192,186,176,156,184,171,174,170,107,69,65
2017,Ratnagiri,ST,Girls,27,199,156,197,182,159,169,168,143,135,93,43,54
2017,Sangli,Overall,Total,21989,43973,43858,44214,43328,43659,43857,45175,44256,46837,44795,38089,35745
2017,Sangli,Overall,Boys,11759,23696,23447,23652,23181,23552,23681,24211,23665,25664,24791,21322,19491
2017,Sangli,Overall,Girls,10230,20277,20411,20562,20147,20107,20176,20964,20591,21173,20004,16767,16254
2017,Sangli,General,Total,12408,21103,21122,21392,21287,21464,21276,22133,21432,22743,22232,19568,18922
2017,Sangli,General,Boys,6582,11441,11331,11625,11535,11752,11480,11920,11499,12452,12351,10846,10059
2017,Sangli,General,Girls,5826,9662,9791,9767,9752,9712,9796,10213,9933,10291,9881,8722,8863
2017,Sangli,OBC,Total,6320,16082,16112,16083,15645,15879,15955,16200,15993,17052,15904,13087,12075
2017,Sangli,OBC,Boys,3404,8657,8544,8426,8325,8475,8618,8704,8596,9402,8827,7531,6904
2017,Sangli,OBC,Girls,2916,7425,7568,7657,7320,7404,7337,7496,7397,7650,7077,5556,5171
2017,Sangli,SC,Total,2971,6312,6225,6418,6053,5961,6314,6570,6557,6812,6473,5233,4572
2017,Sangli,SC,Boys,1605,3300,3342,3420,3139,3119,3395,3409,3398,3662,3495,2868,2456
2017,Sangli,SC,Girls,1366,3012,2883,2998,2914,2842,2919,3161,3159,3150,2978,2365,2116
2017,Sangli,ST,Total,290,476,399,321,343,355,312,272,274,230,186,201,176
2017,Sangli,ST,Boys,168,298,230,181,182,206,188,178,172,148,118,77,72
2017,Sangli,ST,Girls,122,178,169,140,161,149,124,94,102,82,68,124,104
2017,Satara,Overall,Total,19538,41776,42450,43468,42722,42769,42945,44854,44860,47390,45549,39728,37672
2017,Satara,Overall,Boys,10720,22034,22681,23084,22577,22674,22803,23809,23885,25258,24852,22289,20531
2017,Satara,Overall,Girls,8818,19742,19769,20384,20145,20095,20142,21045,20975,22132,20697,17439,17141
2017,Satara,General,Total,11571,21387,21651,22399,22178,22362,22392,23652,23958,25462,24845,22182,21421
2017,Satara,General,Boys,6350,11326,11688,11991,11825,11876,11948,12482,12772,13559,13603,12511,11575
2017,Satara,General,Girls,5221,10061,9963,10408,10353,10486,10444,11170,11186,11903,11242,9671,9846
2017,Satara,OBC,Total,5694,14363,14457,14450,14350,14202,14051,14655,14614,15275,14467,12350,11752
2017,Satara,OBC,Boys,3155,7554,7633,7675,7568,7516,7450,7841,7774,8157,7839,6896,6548
2017,Satara,OBC,Girls,2539,6809,6824,6775,6782,6686,6601,6814,6840,7118,6628,5454,5204
2017,Satara,SC,Total,2105,5321,5315,5503,5278,5279,5210,5631,5559,6058,5831,4896,4245
2017,Satara,SC,Boys,1124,2790,2800,2796,2711,2753,2683,2944,2908,3181,3173,2692,2253
2017,Satara,SC,Girls,981,2531,2515,2707,2567,2526,2527,2687,2651,2877,2658,2204,1992
2017,Satara,ST,Total,168,705,1027,1116,916,926,1292,916,729,595,406,300,254
2017,Satara,ST,Boys,91,364,560,622,473,529,722,542,431,361,237,190,155
2017,Satara,ST,Girls,77,341,467,494,443,397,570,374,298,234,169,110,99
2017,Sindhudurg,Overall,Total,2818,8684,8820,9565,9430,9757,10547,10552,11825,11936,12286,11285,11436
2017,Sindhudurg,Overall,Boys,1491,4506,4560,4982,4943,5109,5472,5523,6162,6225,6497,5759,5726
2017,Sindhudurg,Overall,Girls,1327,4178,4260,4583,4487,4648,5075,5029,5663,5711,5789,5526,5710
2017,Sindhudurg,General,Total,1903,4584,4633,5032,5125,5299,5672,5732,6389,6441,6813,5964,6059
2017,Sindhudurg,General,Boys,1030,2367,2381,2634,2671,2840,2980,3012,3297,3370,3551,3074,3077
2017,Sindhudurg,General,Girls,873,2217,2252,2398,2454,2459,2692,2720,3092,3071,3262,2890,2982
2017,Sindhudurg,OBC,Total,763,3353,3452,3773,3537,3682,4006,4001,4499,4558,4556,4472,4420
2017,Sindhudurg,OBC,Boys,377,1738,1782,1962,1865,1867,2024,2089,2398,2368,2424,2285,2202
2017,Sindhudurg,OBC,Girls,386,1615,1670,1811,1672,1815,1982,1912,2101,2190,2132,2187,2218
2017,Sindhudurg,SC,Total,119,640,616,644,634,655,742,708,831,857,826,760,885
2017,Sindhudurg,SC,Boys,65,336,333,328,343,346,396,362,416,449,476,358,408
2017,Sindhudurg,SC,Girls,54,304,283,316,291,309,346,346,415,408,350,402,477
2017,Sindhudurg,ST,Total,33,107,119,116,134,121,127,111,106,80,91,89,72
2017,Sindhudurg,ST,Boys,19,65,64,58,64,56,72,60,51,38,46,42,39
2017,Sindhudurg,ST,Girls,14,42,55,58,70,65,55,51,55,42,45,47,33
2017,Solapur,Overall,Total,38570,77567,78065,77511,76867,76558,76325,77443,75756,77689,72343,55046,52315
2017,Solapur,Overall,Boys,20872,41850,41915,41119,40710,40350,40399,41155,40547,41974,40427,31824,29933
2017,Solapur,Overall,Girls,17698,35717,36150,36392,36157,36208,35926,36288,35209,35715,31916,23222,22382
2017,Solapur,General,Total,19345,32771,32955,32516,32852,32433,31721,32341,31862,32438,31267,24560,23722
2017,Solapur,General,Boys,10554,17901,17971,17557,17755,17292,17075,17347,17373,17603,17453,13951,13392
2017,Solapur,General,Girls,8791,14870,14984,14959,15097,15141,14646,14994,14489,14835,13814,10609,10330
2017,Solapur,OBC,Total,13661,30843,30957,30601,30246,30249,30751,30665,30047,30797,28233,21795,20502
2017,Solapur,OBC,Boys,7339,16551,16477,16024,15831,15955,16119,16203,15961,16645,15813,12840,11926
2017,Solapur,OBC,Girls,6322,14292,14480,14577,14415,14294,14632,14462,14086,14152,12420,8955,8576
2017,Solapur,SC,Total,4862,12214,12323,12386,12074,12286,12283,12897,12506,13062,11671,8244,7678
2017,Solapur,SC,Boys,2593,6464,6515,6407,6223,6250,6378,6759,6448,6941,6441,4776,4371
2017,Solapur,SC,Girls,2269,5750,5808,5979,5851,6036,5905,6138,6058,6121,5230,3468,3307
2017,Solapur,ST,Total,702,1739,1830,2008,1695,1590,1570,1540,1341,1392,1172,447,413
2017,Solapur,ST,Boys,386,934,952,1131,901,853,827,846,765,785,720,257,244
2017,Solapur,ST,Girls,316,805,878,877,794,737,743,694,576,607,452,190,169
2017,Thane,Overall,Total,122722,153047,155731,158071,156055,151208,149574,146059,141725,138444,118322,93068,84396
2017,Thane,Overall,Boys,64562,80703,82209,83501,82382,79919,79031,77647,75472,74559,62016,49158,43710
2017,Thane,Overall,Girls,58160,72344,73522,74570,73673,71289,70543,68412,66253,63885,56306,43910,40686
2017,Thane,General,Total,90576,95514,96887,97446,95920,93458,91683,88103,85998,82983,70720,56891,51940
2017,Thane,General,Boys,48081,50963,51979,52207,51538,50254,49404,47796,46586,45092,37622,30175,27292
2017,Thane,General,Girls,42495,44551,44908,45239,44382,43204,42279,40307,39412,37891,33098,26716,24648
2017,Thane,OBC,Total,19821,34063,35025,35994,35420,34082,33254,33503,32411,32412,29064,22558,20893
2017,Thane,OBC,Boys,10025,17595,17967,18565,18119,17463,16929,17209,16643,17148,14863,11788,10396
2017,Thane,OBC,Girls,9796,16468,17058,17429,17301,16619,16325,16294,15768,15264,14201,10770,10497
2017,Thane,SC,Total,9611,14229,14628,14682,15145,14485,14762,14846,14438,14605,12399,9518,8133
2017,Thane,SC,Boys,5027,7472,7540,7572,7887,7396,7568,7623,7514,7660,6310,4934,4118
2017,Thane,SC,Girls,4584,6757,7088,7110,7258,7089,7194,7223,6924,6945,6089,4584,4015
2017,Thane,ST,Total,2714,9241,9191,9949,9570,9183,9875,9607,8878,8444,6139,4101,3430
2017,Thane,ST,Boys,1429,4673,4723,5157,4838,4806,5130,5019,4729,4659,3221,2261,1904
2017,Thane,ST,Girls,1285,4568,4468,4792,4732,4377,4745,4588,4149,3785,2918,1840,1526
2017,Wardha,Overall,Total,9209,17969,18323,18895,18770,18455,18577,18941,19337,20064,20447,16941,17085
2017,Wardha,Overall,Boys,4862,9416,9530,9826,9765,9669,9755,9852,10053,10598,10935,8348,8265
2017,Wardha,Overall,Girls,4347,8553,8793,9069,9005,8786,8822,9089,9284,9466,9512,8593,8820
2017,Wardha,General,Total,1761,1796,1759,1757,1810,1760,1747,1745,1799,1813,1766,1449,1405
2017,Wardha,General,Boys,925,949,937,916,939,953,921,922,981,937,937,695,674
