Year,District,Social Category,Gender,Primary (I-V),Upper Primary (VI-VIII),Secondary (IX-X)
2018,Thane,General,Boys,0.0,0.23,12.76
2018,Thane,General,Girls,0.0,0.49,10.02
2018,Thane,OBC,Overall,4.21,6.46,18.43
2018,Thane,OBC,Boys,4.49,5.97,19.88
2018,Thane,OBC,Girls,3.92,6.96,16.88
2018,Thane,SC,Overall,1.33,2.68,18.42
2018,Thane,SC,Boys,1.09,2.5,18.75
2018,Thane,SC,Girls,1.58,2.88,18.07
2018,Thane,ST,Overall,0.0,5.43,25.03
2018,Thane,ST,Boys,0.0,5.18,26.32
2018,Thane,ST,Girls,0.24,5.71,23.51
2018,Wardha,Overall,Overall,0.16,1.23,8.84
2018,Wardha,Overall,Boys,0.39,0.9,10.97
2018,Wardha,Overall,Girls,0.0,1.58,6.43
2018,Wardha,General,Overall,0.0,0.0,3.35
2018,Wardha,General,Boys,0.0,0.0,6.35
2018,Wardha,General,Girls,0.0,0.0,0.06
2018,Wardha,OBC,Overall,0.99,2.55,9.18
2018,Wardha,OBC,Boys,1.14,2.3,10.93
2018,Wardha,OBC,Girls,0.82,2.81,7.22
2018,Wardha,SC,Overall,0.09,0.51,4.32
2018,Wardha,SC,Boys,0.0,0.53,7.28
2018,Wardha,SC,Girls,0.3,0.48,0.87
2018,Wardha,ST,Overall,0.86,1.85,16.55
2018,Wardha,ST,Boys,1.66,1.52,18.83
2018,Wardha,ST,Girls,0.0,2.22,13.93
2018,Washim,Overall,Overall,1.26,0.28,11.24
2018,Washim,Overall,Boys,1.27,0.0,9.49
2018,Washim,Overall,Girls,1.24,0.89,13.37
2018,Washim,General,Overall,0.0,0.0,5.93
2018,Washim,General,Boys,0.0,0.0,4.73
2018,Washim,General,Girls,0.0,0.0,7.47
2018,Washim,OBC,Overall,2.16,1.42,11.04
2018,Washim,OBC,Boys,1.98,0.89,9.36
2018,Washim,OBC,Girls,2.37,2.02,13.04
2018,Washim,SC,Overall,1.81,1.51,12.24
2018,Washim,SC,Boys,1.93,1.87,10.53
2018,Washim,SC,Girls,1.69,1.12,14.36
2018,Washim,ST,Overall,0.22,1.56,19.96
2018,Washim,ST,Boys,0.0,0.19,16.45
2018,Washim,ST,Girls,0.83,3.13,24.51
2018,Yavatmal,Overall,Overall,1.33,2.34,17.35
2018,Yavatmal,Overall,Boys,1.45,1.88,18.42
2018,Yavatmal,Overall,Girls,1.2,2.83,16.1
2018,Yavatmal,General,Overall,0.0,0.0,14.82
2018,Yavatmal,General,Boys,0.0,0.0,18.48
2018,Yavatmal,General,Girls,0.0,0.0,10.66
2018,Yavatmal,OBC,Overall,2.09,3.25,17.14
2018,Yavatmal,OBC,Boys,2.37,2.86,17.35
2018,Yavatmal,OBC,Girls,1.78,3.68,16.91
2018,Yavatmal,SC,Overall,1.46,0.92,17.09
2018,Yavatmal,SC,Boys,1.51,0.09,19.13
2018,Yavatmal,SC,Girls,1.4,1.83,14.67
2018,Yavatmal,ST,Overall,2.2,2.91,19.81
2018,Yavatmal,ST,Boys,1.9,2.2,20.99
2018,Yavatmal,ST,Girls,2.52,3.67,18.45
2019,Ahilyanagar,Overall,Overall,0.0,0.0,13.3
2019,Ahilyanagar,Overall,Boys,0.0,0.0,13.99
2019,Ahilyanagar,Overall,Girls,0.0,0.59,12.43
2019,Ahilyanagar,General,Overall,0.0,0.0,12.22
2019,Ahilyanagar,General,Boys,0.0,0.0,13.2
2019,Ahilyanagar,General,Girls,0.0,0.0,10.99
2019,Ahilyanagar,OBC,Overall,0.16,1.1,7.41
2019,Ahilyanagar,OBC,Boys,0.0,1.11,8.22
2019,Ahilyanagar,OBC,Girls,0.49,1.08,6.34
2019,Ahilyanagar,SC,Overall,0.29,0.0,18.07
2019,Ahilyanagar,SC,Boys,0.31,0.0,18.92
2019,Ahilyanagar,SC,Girls,0.27,0.22,17.05
2019,Ahilyanagar,ST,Overall,0.0,1.68,29.68
2019,Ahilyanagar,ST,Boys,0.0,0.63,29.1
2019,Ahilyanagar,ST,Girls,0.0,2.84,30.37
2019,Akola,Overall,Overall,0.0,0.0,13.61
2019,Akola,Overall,Boys,0.0,0.0,14.72
2019,Akola,Overall,Girls,0.07,0.42,12.36
2019,Akola,General,Overall,0.0,0.0,14.28
2019,Akola,General,Boys,0.0,0.0,15.76
2019,Akola,General,Girls,0.0,0.0,12.67
2019,Akola,OBC,Overall,0.41,0.19,10.44
2019,Akola,OBC,Boys,0.28,0.34,11.46
2019,Akola,OBC,Girls,0.55,0.01,9.26
2019,Akola,SC,Overall,0.93,0.01,16.03
2019,Akola,SC,Boys,0.63,0.0,17.28
2019,Akola,SC,Girls,1.23,1.14,14.64
2019,Akola,ST,Overall,3.97,5.21,26.66
2019,Akola,ST,Boys,4.19,4.33,26.0
2019,Akola,ST,Girls,3.74,6.18,27.47
2019,Amravati,Overall,Overall,0.14,0.01,15.44
2019,Amravati,Overall,Boys,0.18,0.0,17.52
2019,Amravati,Overall,Girls,0.1,0.31,13.14
2019,Amravati,General,Overall,0.0,0.0,15.96
2019,Amravati,General,Boys,0.0,0.0,18.13
2019,Amravati,General,Girls,0.0,0.0,13.6
2019,Amravati,OBC,Overall,1.0,1.26,14.29
2019,Amravati,OBC,Boys,1.01,0.24,16.49
2019,Amravati,OBC,Girls,0.98,2.37,11.82
2019,Amravati,SC,Overall,0.25,0.0,11.06
2019,Amravati,SC,Boys,0.31,0.0,12.85
2019,Amravati,SC,Girls,0.19,0.0,9.05
2019,Amravati,ST,Overall,0.0,1.18,22.52
2019,Amravati,ST,Boys,0.0,0.81,24.51
2019,Amravati,ST,Girls,0.0,1.57,20.32
2019,Beed,Overall,Overall,0.77,1.76,13.45
2019,Beed,Overall,Boys,1.07,1.21,11.41
2019,Beed,Overall,Girls,0.42,2.41,15.96
2019,Beed,General,Overall,0.0,1.1,13.33
2019,Beed,General,Boys,0.01,0.67,11.24
2019,Beed,General,Girls,0.0,1.61,15.87
2019,Beed,OBC,Overall,1.46,1.77,11.89
2019,Beed,OBC,Boys,1.85,1.22,9.28
2019,Beed,OBC,Girls,0.96,2.41,15.08
2019,Beed,SC,Overall,1.84,3.57,16.06
2019,Beed,SC,Boys,2.33,2.89,14.87
2019,Beed,SC,Girls,1.3,4.3,17.52
2019,Beed,ST,Overall,2.31,2.55,24.38
2019,Beed,ST,Boys,1.25,1.09,25.64
2019,Beed,ST,Girls,3.52,4.34,22.44
2019,Bhandara,Overall,Overall,0.38,0.81,8.64
2019,Bhandara,Overall,Boys,0.27,0.62,10.79
2019,Bhandara,Overall,Girls,0.49,1.01,6.28
2019,Bhandara,General,Overall,6.7,8.35,17.21
2019,Bhandara,General,Boys,7.84,8.87,21.24
2019,Bhandara,General,Girls,5.44,7.8,12.7
2019,Bhandara,OBC,Overall,2.28,2.25,9.45
2019,Bhandara,OBC,Boys,2.14,2.06,11.57
2019,Bhandara,OBC,Girls,2.42,2.45,7.16
2019,Bhandara,SC,Overall,0.28,1.02,5.58
2019,Bhandara,SC,Boys,0.0,0.71,6.74
2019,Bhandara,SC,Girls,0.71,1.34,4.33
2019,Bhandara,ST,Overall,0.0,0.0,2.23
2019,Bhandara,ST,Boys,0.0,0.0,6.0
2019,Bhandara,ST,Girls,0.0,0.0,0.0
2019,Buldhana,Overall,Overall,0.4,0.89,17.0
2019,Buldhana,Overall,Boys,0.41,0.51,17.24
2019,Buldhana,Overall,Girls,0.39,1.34,16.7
2019,Buldhana,General,Overall,1.07,1.35,19.06
2019,Buldhana,General,Boys,0.94,0.55,19.93
2019,Buldhana,General,Girls,1.22,2.27,18.04
2019,Buldhana,OBC,Overall,0.0,0.0,15.51
2019,Buldhana,OBC,Boys,0.0,0.0,15.84
2019,Buldhana,OBC,Girls,0.0,0.0,15.1
2019,Buldhana,SC,Overall,1.34,1.74,18.39
2019,Buldhana,SC,Boys,1.9,1.19,17.92
2019,Buldhana,SC,Girls,0.72,2.34,18.95
2019,Buldhana,ST,Overall,0.84,7.63,20.98
2019,Buldhana,ST,Boys,0.73,7.02,21.07
2019,Buldhana,ST,Girls,0.96,8.3,20.88
2019,Chandrapur,Overall,Overall,0.0,0.04,13.57
2019,Chandrapur,Overall,Boys,0.0,0.0,14.93
2019,Chandrapur,Overall,Girls,0.0,0.48,12.05
2019,Chandrapur,General,Overall,0.0,0.0,4.25
2019,Chandrapur,General,Boys,0.0,0.0,4.05
2019,Chandrapur,General,Girls,0.0,0.0,4.49
2019,Chandrapur,OBC,Overall,0.0,0.66,13.85
2019,Chandrapur,OBC,Boys,0.06,0.38,15.49
2019,Chandrapur,OBC,Girls,0.0,0.96,12.05
2019,Chandrapur,SC,Overall,0.0,0.65,12.32
2019,Chandrapur,SC,Boys,0.0,0.17,13.25
2019,Chandrapur,SC,Girls,0.0,1.16,11.26
2019,Chandrapur,ST,Overall,0.0,0.0,17.9
2019,Chandrapur,ST,Boys,0.0,0.0,19.55
2019,Chandrapur,ST,Girls,0.0,0.0,16.07
2019,Chh. Sambhaji Nagar,Overall,Overall,0.0,2.96,16.51
2019,Chh. Sambhaji Nagar,Overall,Boys,0.0,2.23,17.0
2019,Chh. Sambhaji Nagar,Overall,Girls,0.0,3.82,15.92
2019,Chh. Sambhaji Nagar,General,Overall,0.0,3.16,16.32
2019,Chh. Sambhaji Nagar,General,Boys,0.0,2.25,17.44
2019,Chh. Sambhaji Nagar,General,Girls,0.0,4.19,14.98
2019,Chh. Sambhaji Nagar,OBC,Overall,0.59,2.44,14.1
2019,Chh. Sambhaji Nagar,OBC,Boys,0.62,2.26,14.36
2019,Chh. Sambhaji Nagar,OBC,Girls,0.55,2.67,13.78
2019,Chh. Sambhaji Nagar,SC,Overall,0.0,1.72,20.12
2019,Chh. Sambhaji Nagar,SC,Boys,0.0,1.08,19.97
2019,Chh. Sambhaji Nagar,SC,Girls,0.0,2.43,20.3
2019,Chh. Sambhaji Nagar,ST,Overall,0.08,7.2,20.6
2019,Chh. Sambhaji Nagar,ST,Boys,0.25,5.09,18.57
2019,Chh. Sambhaji Nagar,ST,Girls,0.0,9.59,23.28
2019,Dharashiv,Overall,Overall,0.91,0.97,22.03
2019,Dharashiv,Overall,Boys,1.05,0.6,22.97
2019,Dharashiv,Overall,Girls,0.74,1.37,20.99
2019,Dharashiv,General,Overall,1.14,0.0,19.59
2019,Dharashiv,General,Boys,1.11,0.0,21.57
2019,Dharashiv,General,Girls,1.17,0.31,17.39
2019,Dharashiv,OBC,Overall,0.65,3.44,25.65
2019,Dharashiv,OBC,Boys,1.21,4.34,25.78
2019,Dharashiv,OBC,Girls,0.03,2.44,25.5
2019,Dharashiv,SC,Overall,0.7,0.33,22.62
2019,Dharashiv,SC,Boys,0.9,0.0,22.04
2019,Dharashiv,SC,Girls,0.47,2.48,23.27
2019,Dharashiv,ST,Overall,0.71,1.7,24.98
2019,Dharashiv,ST,Boys,0.0,1.53,24.32
2019,Dharashiv,ST,Girls,2.36,1.89,25.88
2019,Dhule,Overall,Overall,0.45,2.62,19.9
2019,Dhule,Overall,Boys,0.6,2.06,19.48
2019,Dhule,Overall,Girls,0.28,3.26,20.43
2019,Dhule,General,Overall,0.02,1.32,15.87
2019,Dhule,General,Boys,0.0,1.78,14.0
2019,Dhule,General,Girls,0.45,0.8,18.0
2019,Dhule,OBC,Overall,0.5,1.37,11.65
2019,Dhule,OBC,Boys,0.79,0.85,11.31
2019,Dhule,OBC,Girls,0.14,1.99,12.07
2019,Dhule,SC,Overall,3.01,1.7,16.28
2019,Dhule,SC,Boys,3.3,1.12,13.46
2019,Dhule,SC,Girls,2.68,2.37,19.49
2019,Dhule,ST,Overall,0.19,4.35,32.52
2019,Dhule,ST,Boys,0.32,3.49,32.51
2019,Dhule,ST,Girls,0.06,5.34,32.51
2019,Gadchiroli,Overall,Overall,1.78,0.86,16.27
2019,Gadchiroli,Overall,Boys,1.92,0.86,17.31
2019,Gadchiroli,Overall,Girls,1.64,0.85,15.1
2019,Gadchiroli,General,Overall,0.0,0.0,4.48
2019,Gadchiroli,General,Boys,0.0,0.0,6.4
2019,Gadchiroli,General,Girls,0.0,0.0,2.38
2019,Gadchiroli,OBC,Overall,3.37,3.11,15.83
2019,Gadchiroli,OBC,Boys,3.5,3.01,16.87
2019,Gadchiroli,OBC,Girls,3.22,3.22,14.7
2019,Gadchiroli,SC,Overall,2.17,2.25,14.42
2019,Gadchiroli,SC,Boys,2.27,3.05,14.63
2019,Gadchiroli,SC,Girls,2.07,1.4,14.18
2019,Gadchiroli,ST,Overall,2.24,0.05,20.02
2019,Gadchiroli,ST,Boys,2.55,0.0,21.09
2019,Gadchiroli,ST,Girls,1.92,0.16,18.83
2019,Gondia,Overall,Overall,0.0,0.0,8.13
2019,Gondia,Overall,Boys,0.0,0.0,9.61
2019,Gondia,Overall,Girls,0.15,0.0,6.59
2019,Gondia,General,Overall,0.0,0.0,0.0
2019,Gondia,General,Boys,0.0,0.0,0.0
2019,Gondia,General,Girls,0.0,0.0,0.0
2019,Gondia,OBC,Overall,3.36,3.82,11.19
2019,Gondia,OBC,Boys,3.17,3.58,12.83
2019,Gondia,OBC,Girls,3.56,4.06,9.47
2019,Gondia,SC,Overall,0.0,0.0,3.78
2019,Gondia,SC,Boys,0.0,0.0,3.57
2019,Gondia,SC,Girls,0.0,0.0,3.99
2019,Gondia,ST,Overall,0.0,0.0,5.31
2019,Gondia,ST,Boys,0.0,0.0,7.03
2019,Gondia,ST,Girls,0.0,0.0,3.56
2019,Hingoli,Overall,Overall,1.8,2.73,19.89
2019,Hingoli,Overall,Boys,2.21,2.41,19.86
2019,Hingoli,Overall,Girls,1.34,3.08,19.94
2019,Hingoli,General,Overall,2.09,0.96,16.49
2019,Hingoli,General,Boys,2.1,0.55,18.23
2019,Hingoli,General,Girls,2.09,1.41,14.56
2019,Hingoli,OBC,Overall,1.73,6.35,23.73
2019,Hingoli,OBC,Boys,2.67,5.99,22.41
2019,Hingoli,OBC,Girls,0.67,6.74,25.19
2019,Hingoli,SC,Overall,0.0,0.0,17.85
2019,Hingoli,SC,Boys,0.0,0.0,16.42
2019,Hingoli,SC,Girls,0.0,0.0,19.34
2019,Hingoli,ST,Overall,4.75,4.63,25.13
2019,Hingoli,ST,Boys,5.13,5.19,25.09
2019,Hingoli,ST,Girls,4.35,4.05,25.19
2019,Jalgaon,Overall,Overall,0.08,1.36,20.07
2019,Jalgaon,Overall,Boys,0.48,1.31,20.48
2019,Jalgaon,Overall,Girls,0.0,1.42,19.55
2019,Jalgaon,General,Overall,1.57,3.45,20.81
2019,Jalgaon,General,Boys,2.16,3.14,18.56
2019,Jalgaon,General,Girls,0.87,3.81,23.51
2019,Jalgaon,OBC,Overall,0.0,0.0,15.11
2019,Jalgaon,OBC,Boys,0.14,0.2,17.11
2019,Jalgaon,OBC,Girls,0.0,0.0,12.5
2019,Jalgaon,SC,Overall,1.02,0.0,21.24
2019,Jalgaon,SC,Boys,1.41,0.0,21.91
2019,Jalgaon,SC,Girls,0.59,0.22,20.48
2019,Jalgaon,ST,Overall,0.0,3.6,33.43
2019,Jalgaon,ST,Boys,0.0,3.38,31.93
2019,Jalgaon,ST,Girls,0.0,3.87,35.37
2019,Jalna,Overall,Overall,1.54,2.35,13.13
2019,Jalna,Overall,Boys,1.48,2.07,11.69
2019,Jalna,Overall,Girls,1.62,2.64,14.8
2019,Jalna,General,Overall,1.6,3.65,13.18
2019,Jalna,General,Boys,1.84,4.2,12.86
2019,Jalna,General,Girls,1.31,3.03,13.55
2019,Jalna,OBC,Overall,0.92,0.85,11.95
2019,Jalna,OBC,Boys,0.53,0.0,9.45
2019,Jalna,OBC,Girls,1.36,2.18,14.87
2019,Jalna,SC,Overall,2.38,1.76,15.72
2019,Jalna,SC,Boys,1.94,1.14,14.44
2019,Jalna,SC,Girls,2.85,2.43,17.21
2019,Jalna,ST,Overall,3.64,3.83,12.94
2019,Jalna,ST,Boys,4.36,3.82,6.62
2019,Jalna,ST,Girls,2.81,3.84,21.1
2019,Kolhapur,Overall,Overall,0.07,0.25,8.02
2019,Kolhapur,Overall,Boys,0.0,0.0,9.15
2019,Kolhapur,Overall,Girls,0.27,0.61,6.65
2019,Kolhapur,General,Overall,0.15,0.36,5.82
2019,Kolhapur,General,Boys,0.0,0.23,6.74
2019,Kolhapur,General,Girls,0.5,0.53,4.68
2019,Kolhapur,OBC,Overall,0.1,0.46,10.81
2019,Kolhapur,OBC,Boys,0.34,0.0,12.5
2019,Kolhapur,OBC,Girls,0.0,1.54,8.73
2019,Kolhapur,SC,Overall,0.01,0.0,13.44
2019,Kolhapur,SC,Boys,0.0,0.0,14.66
2019,Kolhapur,SC,Girls,0.19,0.0,12.1
2019,Kolhapur,ST,Overall,0.0,0.0,0.0
2019,Kolhapur,ST,Boys,0.0,5.38,6.03
2019,Kolhapur,ST,Girls,0.0,0.0,0.0
2019,Latur,Overall,Overall,0.0,1.22,15.44
2019,Latur,Overall,Boys,0.0,0.6,16.18
2019,Latur,Overall,Girls,0.41,1.97,14.51
2019,Latur,General,Overall,0.0,0.01,13.91
2019,Latur,General,Boys,0.0,0.0,15.16
2019,Latur,General,Girls,0.0,1.26,12.37
2019,Latur,OBC,Overall,0.61,3.07,15.04
2019,Latur,OBC,Boys,0.17,2.85,15.77
2019,Latur,OBC,Girls,1.15,3.36,14.07
2019,Latur,SC,Overall,0.73,1.21,18.49
2019,Latur,SC,Boys,0.65,0.64,18.17
2019,Latur,SC,Girls,0.81,1.85,18.88
2019,Latur,ST,Overall,0.0,0.18,21.82
2019,Latur,ST,Boys,0.0,0.6,21.94
2019,Latur,ST,Girls,0.0,0.0,21.68
2019,Mumbai,Overall,Overall,0.0,0.0,7.25
2019,Mumbai,Overall,Boys,0.0,0.0,9.1
2019,Mumbai,Overall,Girls,0.0,0.0,5.16
2019,Mumbai,General,Overall,0.0,0.0,7.39
2019,Mumbai,General,Boys,0.0,0.0,9.03
2019,Mumbai,General,Girls,0.0,0.0,5.53
2019,Mumbai,OBC,Overall,0.0,3.99,0.84
2019,Mumbai,OBC,Boys,0.0,4.21,2.59
2019,Mumbai,OBC,Girls,0.0,3.75,0.0
2019,Mumbai,SC,Overall,0.0,0.0,12.88
2019,Mumbai,SC,Boys,0.0,0.0,16.81
2019,Mumbai,SC,Girls,0.0,0.0,8.63
2019,Mumbai,ST,Overall,0.0,0.0,6.36
2019,Mumbai,ST,Boys,0.0,0.0,10.84
2019,Mumbai,ST,Girls,0.0,0.0,1.13
2019,Mumbai Suburban,Overall,Overall,18.62,17.33,53.0
2019,Mumbai Suburban,Overall,Boys,18.76,16.55,54.67
2019,Mumbai Suburban,Overall,Girls,18.46,18.16,51.25
2019,Mumbai Suburban,General,Overall,18.42,16.06,52.72
2019,Mumbai Suburban,General,Boys,18.47,15.13,54.36
2019,Mumbai Suburban,General,Girls,18.38,17.07,50.98
2019,Mumbai Suburban,OBC,Overall,22.9,26.41,54.33
2019,Mumbai Suburban,OBC,Boys,23.99,28.0,55.71
2019,Mumbai Suburban,OBC,Girls,21.74,24.84,53.01
2019,Mumbai Suburban,SC,Overall,16.73,18.89,54.0
2019,Mumbai Suburban,SC,Boys,17.08,18.36,56.43
2019,Mumbai Suburban,SC,Girls,16.36,19.38,51.57
2019,Mumbai Suburban,ST,Overall,21.38,29.36,56.55
2019,Mumbai Suburban,ST,Boys,23.23,24.96,55.77
2019,Mumbai Suburban,ST,Girls,19.48,33.44,57.32
2019,Nagpur,Overall,Overall,0.34,0.71,11.19
2019,Nagpur,Overall,Boys,0.14,1.01,13.92
2019,Nagpur,Overall,Girls,0.56,0.37,8.18
2019,Nagpur,General,Overall,0.0,0.0,0.0
2019,Nagpur,General,Boys,0.0,0.0,2.22
2019,Nagpur,General,Girls,0.0,0.0,0.0
2019,Nagpur,OBC,Overall,2.37,3.88,15.13
2019,Nagpur,OBC,Boys,2.22,3.17,17.41
2019,Nagpur,OBC,Girls,2.53,4.63,12.62
2019,Nagpur,SC,Overall,1.35,0.86,11.79
2019,Nagpur,SC,Boys,1.23,0.93,14.57
2019,Nagpur,SC,Girls,1.47,0.78,8.76
2019,Nagpur,ST,Overall,0.0,0.0,13.32
2019,Nagpur,ST,Boys,0.0,0.0,16.71
2019,Nagpur,ST,Girls,0.0,0.0,9.43
2019,Nanded,Overall,Overall,1.34,2.21,18.3
2019,Nanded,Overall,Boys,1.6,1.69,16.7
2019,Nanded,Overall,Girls,1.06,2.76,20.05
2019,Nanded,General,Overall,2.51,4.65,15.63
2019,Nanded,General,Boys,2.86,4.37,14.01
2019,Nanded,General,Girls,2.13,4.95,17.36
2019,Nanded,OBC,Overall,0.0,0.0,18.57
2019,Nanded,OBC,Boys,0.0,0.0,16.89
2019,Nanded,OBC,Girls,0.0,0.49,20.48
2019,Nanded,SC,Overall,2.01,2.54,20.41
2019,Nanded,SC,Boys,2.39,1.98,18.4
2019,Nanded,SC,Girls,1.59,3.11,22.53
2019,Nanded,ST,Overall,1.04,0.91,22.64
2019,Nanded,ST,Boys,0.87,0.0,22.35
2019,Nanded,ST,Girls,1.21,2.17,22.95
2019,Nandurbar,Overall,Overall,1.07,3.54,21.21
2019,Nandurbar,Overall,Boys,1.24,2.9,20.88
2019,Nandurbar,Overall,Girls,0.88,4.22,21.58
2019,Nandurbar,General,Overall,0.0,0.0,9.29
2019,Nandurbar,General,Boys,0.0,0.0,10.65
2019,Nandurbar,General,Girls,0.0,0.0,7.52
2019,Nandurbar,OBC,Overall,0.0,0.0,8.88
2019,Nandurbar,OBC,Boys,0.0,0.0,9.42
2019,Nandurbar,OBC,Girls,0.0,0.0,8.22
2019,Nandurbar,SC,Overall,0.0,3.63,18.13
2019,Nandurbar,SC,Boys,0.0,4.58,19.57
2019,Nandurbar,SC,Girls,0.0,2.57,16.45
2019,Nandurbar,ST,Overall,2.3,5.17,26.07
2019,Nandurbar,ST,Boys,2.57,4.42,25.44
2019,Nandurbar,ST,Girls,2.02,5.96,26.75
2019,Nashik,Overall,Overall,0.0,1.91,18.85
2019,Nashik,Overall,Boys,0.0,1.43,19.57
2019,Nashik,Overall,Girls,0.0,2.44,18.02
2019,Nashik,General,Overall,0.0,0.26,16.14
2019,Nashik,General,Boys,0.0,0.0,17.23
2019,Nashik,General,Girls,0.0,0.61,14.9
2019,Nashik,OBC,Overall,0.59,3.31,12.28
2019,Nashik,OBC,Boys,0.0,2.95,13.61
2019,Nashik,OBC,Girls,1.45,3.73,10.7
2019,Nashik,SC,Overall,0.0,0.0,20.2
2019,Nashik,SC,Boys,0.0,0.0,21.65
2019,Nashik,SC,Girls,0.0,0.0,18.58
2019,Nashik,ST,Overall,0.59,3.29,28.5
2019,Nashik,ST,Boys,0.6,2.72,28.01
2019,Nashik,ST,Girls,0.57,3.89,29.05
2019,Palghar,Overall,Overall,0.0,3.02,18.58
2019,Palghar,Overall,Boys,0.0,2.61,19.21
2019,Palghar,Overall,Girls,0.0,3.48,17.83
2019,Palghar,General,Overall,0.0,0.97,8.47
2019,Palghar,General,Boys,0.0,0.99,8.85
2019,Palghar,General,Girls,0.0,0.94,8.0
2019,Palghar,OBC,Overall,2.27,0.83,17.36
2019,Palghar,OBC,Boys,2.61,0.36,18.1
2019,Palghar,OBC,Girls,1.91,1.33,16.56
2019,Palghar,SC,Overall,0.0,3.04,20.86
2019,Palghar,SC,Boys,0.0,0.19,21.2
2019,Palghar,SC,Girls,0.0,5.88,20.49
2019,Palghar,ST,Overall,0.08,6.28,32.16
2019,Palghar,ST,Boys,0.01,5.68,33.69
2019,Palghar,ST,Girls,0.16,6.92,30.43
2019,Parbhani,Overall,Overall,1.43,2.37,19.44
2019,Parbhani,Overall,Boys,1.38,1.75,19.89
2019,Parbhani,Overall,Girls,1.49,3.05,18.89
2019,Parbhani,General,Overall,0.15,1.95,17.24
2019,Parbhani,General,Boys,0.09,1.91,18.82
2019,Parbhani,General,Girls,0.22,1.99,15.37
2019,Parbhani,OBC,Overall,3.83,3.39,19.9
2019,Parbhani,OBC,Boys,4.08,2.24,19.01
2019,Parbhani,OBC,Girls,3.55,4.69,20.96
2019,Parbhani,SC,Overall,1.65,2.19,23.3
2019,Parbhani,SC,Boys,1.2,1.28,23.23
2019,Parbhani,SC,Girls,2.13,3.19,23.39
2019,Parbhani,ST,Overall,0.0,0.0,23.84
2019,Parbhani,ST,Boys,0.0,0.0,26.88
2019,Parbhani,ST,Girls,0.0,0.0,19.78
2019,Pune,Overall,Overall,0.0,0.29,12.88
2019,Pune,Overall,Boys,0.0,0.0,15.26
2019,Pune,Overall,Girls,0.0,0.96,10.14
2019,Pune,General,Overall,0.0,0.0,9.07
2019,Pune,General,Boys,0.0,0.0,10.98
2019,Pune,General,Girls,0.0,0.0,6.86
2019,Pune,OBC,Overall,0.0,1.99,14.19
2019,Pune,OBC,Boys,0.0,0.44,16.73
2019,Pune,OBC,Girls,0.01,3.81,11.18
2019,Pune,SC,Overall,0.0,0.0,21.23
2019,Pune,SC,Boys,0.0,0.0,24.79
2019,Pune,SC,Girls,0.0,0.05,17.24
2019,Pune,ST,Overall,0.0,1.49,21.45
2019,Pune,ST,Boys,0.0,0.12,24.56
2019,Pune,ST,Girls,0.0,3.03,17.75
2019,Raigad,Overall,Overall,0.0,1.34,17.78
2019,Raigad,Overall,Boys,0.0,1.32,19.69
2019,Raigad,Overall,Girls,0.0,1.36,15.61
2019,Raigad,General,Overall,3.16,4.65,16.57
2019,Raigad,General,Boys,3.36,5.42,18.57
2019,Raigad,General,Girls,2.94,3.76,14.24
2019,Raigad,OBC,Overall,0.0,0.0,11.94
2019,Raigad,OBC,Boys,0.0,0.0,13.8
2019,Raigad,OBC,Girls,0.0,0.0,9.88
2019,Raigad,SC,Overall,0.0,0.95,20.06
2019,Raigad,SC,Boys,0.0,0.95,22.65
2019,Raigad,SC,Girls,0.0,0.96,17.13
2019,Raigad,ST,Overall,0.52,3.71,40.66
2019,Raigad,ST,Boys,0.28,2.08,41.0
2019,Raigad,ST,Girls,0.76,5.54,40.25
2019,Ratnagiri,Overall,Overall,0.59,0.92,14.52
2019,Ratnagiri,Overall,Boys,0.41,0.58,16.03
2019,Ratnagiri,Overall,Girls,0.78,1.27,12.91
2019,Ratnagiri,General,Overall,0.0,0.54,12.66
2019,Ratnagiri,General,Boys,0.0,0.26,15.0
2019,Ratnagiri,General,Girls,0.28,0.83,10.13
2019,Ratnagiri,OBC,Overall,1.16,1.0,15.21
2019,Ratnagiri,OBC,Boys,1.06,0.71,16.27
2019,Ratnagiri,OBC,Girls,1.26,1.3,14.07
2019,Ratnagiri,SC,Overall,0.0,0.46,14.18
2019,Ratnagiri,SC,Boys,0.0,0.0,16.22
2019,Ratnagiri,SC,Girls,0.0,1.02,12.03
2019,Ratnagiri,ST,Overall,2.85,7.35,29.21
2019,Ratnagiri,ST,Boys,4.63,5.05,28.12
2019,Ratnagiri,ST,Girls,1.06,9.77,30.51
2019,Sangli,Overall,Overall,0.0,0.0,14.16
2019,Sangli,Overall,Boys,0.0,0.0,15.83
2019,Sangli,Overall,Girls,0.0,0.15,12.17
2019,Sangli,General,Overall,0.0,0.0,9.03
2019,Sangli,General,Boys,0.0,0.0,11.49
2019,Sangli,General,Girls,0.0,0.0,6.1
2019,Sangli,OBC,Overall,3.56,3.3,19.75
2019,Sangli,OBC,Boys,3.01,3.03,20.0
2019,Sangli,OBC,Girls,4.19,3.61,19.44
2019,Sangli,SC,Overall,0.09,0.0,18.27
2019,Sangli,SC,Boys,0.11,0.0,20.96
2019,Sangli,SC,Girls,0.08,0.0,15.27
2019,Sangli,ST,Overall,0.0,0.0,0.0
2019,Sangli,ST,Boys,0.0,0.0,0.0
2019,Sangli,ST,Girls,0.0,0.0,0.57
2019,Satara,Overall,Overall,0.22,0.0,11.91
