Year,District,Taluka,Size Class,Total Holdings Number,Total Holdings Area,Area Classified as Cultivated,Area Classified as Uncultivated,Area Not Available For Agriculture,Net Sown Area,Current Fallow,Actually Uncultivated Area,Other Fallow Land,Cultivable Waste Land
2015,Buldhana,Deolgaon Raja,Semimedium (2 to 4 ha),1860,7501,7454,47,0,7407,47,47,0,0
2015,Buldhana,Jalgoan(Jamod),Semimedium (2 to 4 ha),1874,7714,7590,114,0,7451,148,114,0,0
2015,Buldhana,Khamgaon,Semimedium (2 to 4 ha),1146,4149,1981,157,0,1818,154,157,0,0
2015,Buldhana,Lonar,Semimedium (2 to 4 ha),4101,8576,8509,67,0,8449,60,67,0,0
2015,Buldhana,Malkapur,Semimedium (2 to 4 ha),44494,44749,4,74,0,467,44476,44,7,44
2015,Buldhana,Mehkar,Semimedium (2 to 4 ha),44759,44447,46,65,0,474,44644,94,55,474
2015,Buldhana,Motala,Semimedium (2 to 4 ha),46474,45774,6,49,0,450,46444,6,0,44
2015,Buldhana,Nandura,Semimedium (2 to 4 ha),7747,7444,4,40,0,544,7776,47,44,44
2015,Buldhana,Sangarampur,Semimedium (2 to 4 ha),44799,44947,67,466,0,574,44494,74,4,444
2015,Buldhana,Shegaon,Semimedium (2 to 4 ha),46444,45760,65,4,0,404,46064,0,44,77
2015,Buldhana,Shindhkhedraja,Semimedium (2 to 4 ha),44449,44074,0,47,0,440,44404,1,0,0
2000,Buldhana,Buldhana,Medium (4 to 10 ha),1048,5784,5609,161,14,5464,145,40,84,49
2000,Buldhana,Chikhali,Medium (4 to 10 ha),611,4401,4461,40,0,4151,111,14,14,4
2000,Buldhana,Deolgaon Raja,Medium (4 to 10 ha),404,1115,1095,18,1,1084,11,0,10,8
2000,Buldhana,Jalgoan(Jamod),Medium (4 to 10 ha),854,4478,4401,164,14,4970,441,4,104,57
2000,Buldhana,Khamgaon,Medium (4 to 10 ha),811,4448,4444,61,44,4165,168,5,51,5
2000,Buldhana,Lonar,Medium (4 to 10 ha),409,1445,1447,5,4,1489,48,0,4,1
2000,Buldhana,Malkapur,Medium (4 to 10 ha),897,4851,4759,84,7,4448,411,0,84,0
2000,Buldhana,Mehkar,Medium (4 to 10 ha),44404,44964,0,406,8,44,44997,0,0,0
2000,Buldhana,Motala,Medium (4 to 10 ha),45477,45446,9,54,5,404,45447,0,1,47
2000,Buldhana,Nandura,Medium (4 to 10 ha),44474,44767,0,447,5,476,44044,4,4,4
2000,Buldhana,Sangarampur,Medium (4 to 10 ha),9054,7476,0,544,6,44,7540,0,0,0
2000,Buldhana,Shegaon,Medium (4 to 10 ha),45007,44790,709,0,4,440,44400,0,0,709
2000,Buldhana,Shindhkhedraja,Medium (4 to 10 ha),47665,45649,4447,0,4,4799,47547,0,41,4447
2010,Buldhana,Buldhana,Medium (4 to 10 ha),774,4188,4991,51,145,4746,144,7,8,47
2010,Buldhana,Chikhali,Medium (4 to 10 ha),546,1944,1744,4,107,1641,94,0,1,0
2010,Buldhana,Deolgaon Raja,Medium (4 to 10 ha),195,1596,1561,11,14,1511,49,1,15,5
2010,Buldhana,Jalgoan(Jamod),Medium (4 to 10 ha),616,4478,4400,17,61,4140,159,14,1,1
2010,Buldhana,Khamgaon,Medium (4 to 10 ha),569,4104,1968,16,110,1906,61,7,1,7
2010,Buldhana,Lonar,Medium (4 to 10 ha),169,888,885,1,1,859,16,0,1,0
2010,Buldhana,Malkapur,Medium (4 to 10 ha),714,4911,4746,108,67,4564,184,47,47,14
2010,Buldhana,Mehkar,Medium (4 to 10 ha),515,644,0,0,6,44776,667,0,667,0
2010,Buldhana,Motala,Medium (4 to 10 ha),111,644,6,5,5,44744,905,48,905,0
2010,Buldhana,Nandura,Medium (4 to 10 ha),655,494,0,6,1,44407,4444,5,4444,0
2010,Buldhana,Sangarampur,Medium (4 to 10 ha),615,445,0,1,4,45764,4475,0,4475,0
2010,Buldhana,Shegaon,Medium (4 to 10 ha),411,469,0,54,5,9449,677,0,677,0
2010,Buldhana,Shindhkhedraja,Medium (4 to 10 ha),485,56,45,5,8,44479,4,6,44,409
2015,Buldhana,Buldhana,Medium (4 to 10 ha),510,1759,1566,194,0,1448,119,194,0,0
2015,Buldhana,Chikhali,Medium (4 to 10 ha),495,1150,1108,41,0,1091,18,41,0,0
2015,Buldhana,Deolgaon Raja,Medium (4 to 10 ha),468,1547,1461,76,0,1401,159,76,0,0
2015,Buldhana,Jalgoan(Jamod),Medium (4 to 10 ha),547,1880,1851,19,0,1819,11,19,0,0
2015,Buldhana,Khamgaon,Medium (4 to 10 ha),549,1996,1894,104,0,1796,97,104,0,0
2015,Buldhana,Lonar,Medium (4 to 10 ha),119,1155,1110,45,0,1101,18,45,0,0
2015,Buldhana,Malkapur,Medium (4 to 10 ha),841,4544,4499,45,0,4491,7,45,0,0
2015,Buldhana,Mehkar,Medium (4 to 10 ha),115,586,118,116,88,47,108,194,51,149
2015,Buldhana,Motala,Medium (4 to 10 ha),141,595,147,104,95,18,56,189,67,175
2015,Buldhana,Nandura,Medium (4 to 10 ha),485,1008,101,110,184,144,471,175,151,455
2015,Buldhana,Sangarampur,Medium (4 to 10 ha),579,1497,440,194,144,111,111,671,111,191
2015,Buldhana,Shegaon,Medium (4 to 10 ha),144,467,46,149,97,45,94,104,61,155
2015,Buldhana,Shindhkhedraja,Medium (4 to 10 ha),455,1181,149,116,405,194,479,445,111,191
2000,Buldhana,Buldhana,Large (>10 ha),66,850,797,51,1,748,59,41,0,11
2000,Buldhana,Chikhali,Large (>10 ha),46,644,644,0,0,619,14,0,0,0
2000,Buldhana,Deolgaon Raja,Large (>10 ha),15,196,196,0,0,181,14,0,0,0
2000,Buldhana,Jalgoan(Jamod),Large (>10 ha),54,694,681,11,1,518,164,4,0,8
2000,Buldhana,Khamgaon,Large (>10 ha),61,916,884,41,0,855,19,8,16,8
2000,Buldhana,Lonar,Large (>10 ha),4,58,58,0,0,58,0,0,0,0
2000,Buldhana,Malkapur,Large (>10 ha),49,641,618,5,0,597,41,0,5,0
2000,Buldhana,Mehkar,Large (>10 ha),107,565,69,107,48,15,90,440,14,118
2000,Buldhana,Motala,Large (>10 ha),156,909,148,61,18,0,0,714,18,149
2000,Buldhana,Nandura,Large (>10 ha),110,671,18,175,101,40,164,101,71,485
2000,Buldhana,Sangarampur,Large (>10 ha),14,109,0,71,14,0,0,0,14,96
2000,Buldhana,Shegaon,Large (>10 ha),17,95,0,0,17,17,95,0,0,0
2000,Buldhana,Shindhkhedraja,Large (>10 ha),514,1989,476,141,48,0,0,1671,48,111
2010,Buldhana,Buldhana,Large (>10 ha),41,407,474,44,0,471,4,0,44,0
2010,Buldhana,Chikhali,Large (>10 ha),44,665,594,74,0,591,1,0,74,0
2010,Buldhana,Deolgaon Raja,Large (>10 ha),14,416,416,0,0,416,0,0,0,0
2010,Buldhana,Jalgoan(Jamod),Large (>10 ha),41,617,616,10,1,466,150,10,0,0
2010,Buldhana,Khamgaon,Large (>10 ha),44,684,681,0,1,600,81,0,0,0
2010,Buldhana,Lonar,Large (>10 ha),47,1070,1070,0,0,1070,0,0,0,0
2010,Buldhana,Malkapur,Large (>10 ha),44,448,411,16,1,457,55,0,16,0
2010,Buldhana,Mehkar,Large (>10 ha),66,464,44,66,44,7,59,101,16,118
2010,Buldhana,Motala,Large (>10 ha),48,169,7,7,41,44,171,59,7,46
2010,Buldhana,Nandura,Large (>10 ha),74,485,18,66,46,14,106,161,11,109
2010,Buldhana,Sangarampur,Large (>10 ha),167,951,140,86,17,0,0,718,17,111
2010,Buldhana,Shegaon,Large (>10 ha),104,566,41,111,61,14,111,117,49,114
2010,Buldhana,Shindhkhedraja,Large (>10 ha),9,46,9,0,0,0,0,46,0,0
2015,Buldhana,Buldhana,Large (>10 ha),51,1809,1654,156,0,1181,471,156,0,0
2015,Buldhana,Chikhali,Large (>10 ha),14,460,460,0,0,449,11,0,0,0
2015,Buldhana,Deolgaon Raja,Large (>10 ha),44,989,987,1,0,870,117,1,0,0
2015,Buldhana,Jalgoan(Jamod),Large (>10 ha),51,914,914,0,0,894,41,0,0,0
2015,Buldhana,Khamgaon,Large (>10 ha),50,1018,987,41,0,916,61,41,0,0
2015,Buldhana,Lonar,Large (>10 ha),68,1804,1804,0,0,1541,161,0,0,0
2015,Buldhana,Malkapur,Large (>10 ha),84,1041,1014,19,0,1979,44,19,0,0
2015,Buldhana,Mehkar,Large (>10 ha),617,4441,471,448,145,41,104,1651,104,1044
2015,Buldhana,Motala,Large (>10 ha),44,140,19,47,14,0,0,117,14,71
2015,Buldhana,Nandura,Large (>10 ha),44,184,19,15,15,4,11,78,11,50
2015,Buldhana,Sangarampur,Large (>10 ha),79,408,5,166,74,5,44,19,69,441
2015,Buldhana,Shegaon,Large (>10 ha),91,478,64,51,18,11,56,149,16,66
2015,Buldhana,Shindhkhedraja,Large (>10 ha),14,64,11,6,1,0,0,16,1,11
2000,Chandrapur,Ballarpur,Marginal (Below 1 ha),1459,855,853,1,1,847,6,0,0,1
2000,Chandrapur,Bhadrawati,Marginal (Below 1 ha),3860,2306,2287,17,2,2242,44,6,11,0
2000,Chandrapur,Brahmapuri,Marginal (Below 1 ha),11061,6375,6314,57,5,6129,185,0,35,22
2000,Chandrapur,Chandrapur,Marginal (Below 1 ha),2198,1451,1412,32,6,1367,45,0,20,13
2000,Chandrapur,Chimur,Marginal (Below 1 ha),7892,4722,4656,53,12,4367,289,19,30,5
2000,Chandrapur,Gondpimpri,Marginal (Below 1 ha),4305,1937,1903,11,23,1866,36,0,7,4
2000,Chandrapur,Korpana,Marginal (Below 1 ha),791,562,559,1,3,551,8,0,0,0
2000,Chandrapur,Mool,Marginal (Below 1 ha),7107,3761,3742,3,15,3687,56,0,0,3
2000,Chandrapur,Nagbhid,Marginal (Below 1 ha),10396,6046,5977,66,4,5910,67,0,44,21
2000,Chandrapur,Pamurna,Marginal (Below 1 ha),3475,1869,1861,6,1,1849,13,1,4,1
2000,Chandrapur,Rajura,Marginal (Below 1 ha),1869,1252,1240,1,10,1194,46,0,0,0
2000,Chandrapur,Sawali,Marginal (Below 1 ha),9622,5304,5278,24,2,5173,106,0,11,13
2000,Chandrapur,Shindewahi,Marginal (Below 1 ha),7461,4104,4082,18,4,3995,87,3,14,1
2000,Chandrapur,Varora,Marginal (Below 1 ha),2933,1957,1947,9,1,1817,130,0,4,5
2010,Chandrapur,Ballarpur,Marginal (Below 1 ha),2507,1384,1384,0,0,1384,0,0,0,0
2010,Chandrapur,Bhadravati,Marginal (Below 1 ha),5743,3505,3496,9,0,3343,154,1,6,2
2010,Chandrapur,Bramhapuri,Marginal (Below 1 ha),14547,7999,7994,5,0,7762,232,0,3,2
2010,Chandrapur,Chandrapur,Marginal (Below 1 ha),3964,2365,2347,0,18,2255,92,0,0,0
2010,Chandrapur,Chimur,Marginal (Below 1 ha),12785,7345,7310,0,34,7267,44,0,0,0
2010,Chandrapur,Gondpimpri,Marginal (Below 1 ha),5764,2527,2526,0,0,2392,134,0,0,0
2010,Chandrapur,Jivati,Marginal (Below 1 ha),750,339,339,0,1,339,0,0,0,0
2010,Chandrapur,Korpana,Marginal (Below 1 ha),1238,870,870,0,0,869,1,0,0,0
2010,Chandrapur,Mul,Marginal (Below 1 ha),10503,5718,5677,16,25,5054,623,0,0,16
2010,Chandrapur,Nagbhid,Marginal (Below 1 ha),16265,8758,8736,5,17,8676,60,0,5,0
2010,Chandrapur,Pamuna,Marginal (Below 1 ha),4546,2313,2303,1,9,2218,84,0,0,0
2010,Chandrapur,Rajura,Marginal (Below 1 ha),4260,2781,2781,0,0,2757,24,0,0,0
2010,Chandrapur,Sawali,Marginal (Below 1 ha),14454,7878,7859,16,2,7839,20,8,6,2
2010,Chandrapur,Shindewadi,Marginal (Below 1 ha),10692,5671,5643,6,22,5257,386,0,1,6
2010,Chandrapur,Varora,Marginal (Below 1 ha),5209,3299,3292,6,1,3208,85,1,2,3
2015,Chandrapur,Ballarpur,Marginal (Below 1 ha),2650,1413,1405,7,0,1399,7,7,0,0
2015,Chandrapur,Bhadravati,Marginal (Below 1 ha),7037,4138,4116,22,0,3931,185,22,0,0
2015,Chandrapur,Brahmapuri,Marginal (Below 1 ha),13601,6995,6975,20,0,6750,225,20,0,0
2015,Chandrapur,Chandrapur,Marginal (Below 1 ha),3889,2359,2341,18,0,2247,94,18,0,0
2015,Chandrapur,Chimur,Marginal (Below 1 ha),13717,7789,7770,19,0,7407,363,19,0,0
2015,Chandrapur,Gondpipri,Marginal (Below 1 ha),5776,2399,2274,126,0,2040,234,126,0,0
2015,Chandrapur,Korpana,Marginal (Below 1 ha),2257,1416,1404,12,0,1403,2,12,0,0
2015,Chandrapur,Mul,Marginal (Below 1 ha),12514,6272,6249,22,0,5786,464,22,0,0
2015,Chandrapur,Nagbhid,Marginal (Below 1 ha),16211,8933,8929,4,0,8838,91,4,0,0
2015,Chandrapur,Pombhurna,Marginal (Below 1 ha),4844,2623,2591,32,0,2514,76,32,0,0
2015,Chandrapur,Rajura,Marginal (Below 1 ha),6478,3883,3866,17,0,3832,34,17,0,0
2015,Chandrapur,Sawali,Marginal (Below 1 ha),16617,8421,8363,57,0,8000,363,57,0,0
2015,Chandrapur,Sindewahi,Marginal (Below 1 ha),14006,6809,6741,68,0,6279,462,68,0,0
2015,Chandrapur,Warora,Marginal (Below 1 ha),6463,3472,3400,72,0,3317,82,72,0,0
2000,Chandrapur,Ballarpur,Small (1 to 2 ha),1669,2369,2331,28,10,2291,39,0,13,15
2000,Chandrapur,Bhadrawati,Small (1 to 2 ha),6101,8734,8564,153,16,8253,312,44,94,15
2000,Chandrapur,Brahmapuri,Small (1 to 2 ha),7165,10084,9924,128,31,9518,406,6,58,64
2000,Chandrapur,Chandrapur,Small (1 to 2 ha),3924,5621,5493,113,15,5244,250,2,65,45
2000,Chandrapur,Chimur,Small (1 to 2 ha),8351,11889,11634,176,79,10500,1134,70,94,12
2000,Chandrapur,Gondpimpri,Small (1 to 2 ha),2719,4052,4014,21,17,3929,85,0,14,8
2000,Chandrapur,Korpana,Small (1 to 2 ha),4964,8179,8124,23,32,8038,86,0,21,2
2000,Chandrapur,Mool,Small (1 to 2 ha),4227,5899,5862,9,28,5717,145,0,4,5
2000,Chandrapur,Nagbhid,Small (1 to 2 ha),6636,9055,8910,139,6,8690,220,0,104,35
2000,Chandrapur,Pamurna,Small (1 to 2 ha),2326,3026,3014,12,0,2983,30,0,7,5
2000,Chandrapur,Rajura,Small (1 to 2 ha),5541,8417,8352,22,43,8126,227,0,15,7
2000,Chandrapur,Sawali,Small (1 to 2 ha),5530,7922,7806,113,4,7245,560,0,60,53
2000,Chandrapur,Shindewahi,Small (1 to 2 ha),4113,5761,5685,43,33,5504,181,7,29,7
2000,Chandrapur,Varora,Small (1 to 2 ha),7460,11053,10995,41,16,10098,898,4,16,21
2010,Chandrapur,Ballarpur,Small (1 to 2 ha),2136,3004,3004,0,0,3004,0,0,0,0
2010,Chandrapur,Bhadravati,Small (1 to 2 ha),8709,12426,12329,81,16,11765,564,1,49,32
2010,Chandrapur,Bramhapuri,Small (1 to 2 ha),8330,11535,11531,4,0,11297,234,0,0,4
2010,Chandrapur,Chandrapur,Small (1 to 2 ha),5167,7330,7279,0,51,7116,162,0,0,0
2010,Chandrapur,Chimur,Small (1 to 2 ha),12232,17650,17504,1,146,17417,87,0,1,0
2010,Chandrapur,Gondpimpri,Small (1 to 2 ha),3965,5782,5751,0,31,5584,167,0,0,0
2010,Chandrapur,Jivati,Small (1 to 2 ha),1786,2617,2593,0,25,2593,0,0,0,0
2010,Chandrapur,Korpana,Small (1 to 2 ha),5805,8598,8595,2,0,8583,13,0,0,2
2010,Chandrapur,Mul,Small (1 to 2 ha),6250,8859,8663,26,170,8110,553,0,8,18
2010,Chandrapur,Nagbhid,Small (1 to 2 ha),7795,10721,10715,0,5,10697,18,0,0,0
2010,Chandrapur,Pamuna,Small (1 to 2 ha),2938,4199,4157,0,42,3926,231,0,0,0
2010,Chandrapur,Rajura,Small (1 to 2 ha),9088,13021,13021,0,0,12838,184,0,0,0
2010,Chandrapur,Sawali,Small (1 to 2 ha),7840,10931,10858,66,7,10781,77,3,42,21
2010,Chandrapur,Shindewadi,Small (1 to 2 ha),4715,6523,6437,4,82,6113,324,0,0,4
2010,Chandrapur,Varora,Small (1 to 2 ha),10753,15765,15688,65,12,15432,256,34,13,17
2015,Chandrapur,Ballarpur,Small (1 to 2 ha),2181,3098,3067,31,0,3037,30,31,0,0
2015,Chandrapur,Bhadravati,Small (1 to 2 ha),9562,13030,12837,192,0,12167,670,192,0,0
2015,Chandrapur,Brahmapuri,Small (1 to 2 ha),7339,9899,9872,27,0,9589,284,27,0,0
2015,Chandrapur,Chandrapur,Small (1 to 2 ha),5322,7284,7203,81,0,7016,187,81,0,0
2015,Chandrapur,Chimur,Small (1 to 2 ha),13009,17077,16871,206,0,16152,719,206,0,0
2015,Chandrapur,Gondpipri,Small (1 to 2 ha),4510,5845,5721,125,0,5382,338,125,0,0
2015,Chandrapur,Korpana,Small (1 to 2 ha),7685,9646,9414,232,0,9409,5,232,0,0
2015,Chandrapur,Mul,Small (1 to 2 ha),6787,9585,9493,92,0,8856,637,92,0,0
2015,Chandrapur,Nagbhid,Small (1 to 2 ha),7819,10372,10351,22,0,10311,39,22,0,0
2015,Chandrapur,Pombhurna,Small (1 to 2 ha),3089,4485,4340,145,0,4104,236,145,0,0
2015,Chandrapur,Rajura,Small (1 to 2 ha),10786,14945,14759,186,0,14529,230,186,0,0
2015,Chandrapur,Sawali,Small (1 to 2 ha),9320,12168,12057,111,0,11550,507,111,0,0
2015,Chandrapur,Sindewahi,Small (1 to 2 ha),5496,7374,7217,157,0,6880,337,157,0,0
2015,Chandrapur,Warora,Small (1 to 2 ha),12537,16299,15821,479,0,15613,208,479,0,0
2000,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),1225,3345,3252,90,4,3123,129,0,66,23
2000,Chandrapur,Bhadrawati,Semimedium (2 to 4 ha),5033,14066,13664,374,28,12987,677,124,215,34
2000,Chandrapur,Brahmapuri,Semimedium (2 to 4 ha),3470,9395,9187,149,59,8708,479,4,93,53
2000,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),2971,8160,7889,248,23,7473,416,5,170,72
2000,Chandrapur,Chimur,Semimedium (2 to 4 ha),7120,19462,19005,339,118,15922,3084,135,155,49
2000,Chandrapur,Gondpimpri,Semimedium (2 to 4 ha),3417,9529,9413,95,21,9283,130,19,53,23
2000,Chandrapur,Korpana,Semimedium (2 to 4 ha),6389,18050,17959,33,58,17698,261,0,18,15
2000,Chandrapur,Mool,Semimedium (2 to 4 ha),2575,7014,6950,33,31,6665,284,0,30,3
2000,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),2866,7674,7482,175,18,7172,309,2,148,26
2000,Chandrapur,Pamurna,Semimedium (2 to 4 ha),1929,5721,5704,16,1,5563,141,7,7,2
2000,Chandrapur,Rajura,Semimedium (2 to 4 ha),10182,24805,24575,109,120,23623,952,0,88,21
2000,Chandrapur,Sawali,Semimedium (2 to 4 ha),2950,7858,7627,231,0,6741,886,2,197,32
2000,Chandrapur,Shindewahi,Semimedium (2 to 4 ha),1925,5148,5043,57,48,4865,178,9,46,2
2000,Chandrapur,Varora,Semimedium (2 to 4 ha),7495,20833,20649,154,29,18007,2642,9,60,85
2010,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),1282,3392,3392,0,0,3392,0,0,0,0
2010,Chandrapur,Bhadravati,Semimedium (2 to 4 ha),5968,16357,16147,152,58,15334,813,0,88,64
2010,Chandrapur,Bramhapuri,Semimedium (2 to 4 ha),3400,9059,9059,0,0,8890,169,0,0,0
2010,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),3284,8978,8886,6,86,8511,375,0,6,0
2010,Chandrapur,Chimur,Semimedium (2 to 4 ha),9211,25280,24914,1,366,24841,73,0,1,0
2010,Chandrapur,Gondpimpri,Semimedium (2 to 4 ha),4365,12148,12104,0,44,11950,154,0,0,0
2010,Chandrapur,Jivati,Semimedium (2 to 4 ha),3367,7458,7355,0,103,7355,0,0,0,0
2010,Chandrapur,Korpana,Semimedium (2 to 4 ha),5739,15601,15598,3,0,15521,78,1,0,2
2010,Chandrapur,Mul,Semimedium (2 to 4 ha),3466,9302,8679,88,534,8082,597,0,25,63
2010,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),2708,7135,7078,49,7,6951,127,0,0,49
2010,Chandrapur,Pamuna,Semimedium (2 to 4 ha),2088,5627,5546,32,49,5362,184,18,12,1
2010,Chandrapur,Rajura,Semimedium (2 to 4 ha),7609,20672,20672,0,0,20390,282,0,0,0
2010,Chandrapur,Sawali,Semimedium (2 to 4 ha),3709,9845,9809,25,11,9722,87,14,8,3
2010,Chandrapur,Shindewadi,Semimedium (2 to 4 ha),1558,4084,3965,1,117,3757,208,0,0,1
2010,Chandrapur,Varora,Semimedium (2 to 4 ha),9695,26489,26311,79,99,25723,588,26,39,14
2015,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),1610,4489,4417,72,0,4405,12,72,0,0
2015,Chandrapur,Bhadravati,Semimedium (2 to 4 ha),6257,16603,16295,307,0,15383,912,307,0,0
2015,Chandrapur,Brahmapuri,Semimedium (2 to 4 ha),5683,15040,14864,176,0,14467,398,176,0,0
2015,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),2804,7509,7336,172,0,6864,472,172,0,0
2015,Chandrapur,Chimur,Semimedium (2 to 4 ha),10668,26694,26390,304,0,24669,1721,304,0,0
2015,Chandrapur,Gondpipri,Semimedium (2 to 4 ha),5620,15278,14917,362,0,14665,251,362,0,0
2015,Chandrapur,Korpana,Semimedium (2 to 4 ha),6610,16661,15895,766,0,15834,61,766,0,0
2015,Chandrapur,Mul,Semimedium (2 to 4 ha),3669,9779,9520,258,0,8823,697,258,0,0
2015,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),3613,9424,9378,46,0,9193,184,46,0,0
2015,Chandrapur,Pombhurna,Semimedium (2 to 4 ha),2521,6893,6708,185,0,6510,198,185,0,0
2015,Chandrapur,Rajura,Semimedium (2 to 4 ha),8548,22597,21999,599,0,21680,319,599,0,0
2015,Chandrapur,Sawali,Semimedium (2 to 4 ha),4075,10351,10191,159,0,9510,681,159,0,0
2015,Chandrapur,Sindewahi,Semimedium (2 to 4 ha),2023,5200,5035,165,0,4796,239,165,0,0
2015,Chandrapur,Warora,Semimedium (2 to 4 ha),11106,28696,27819,878,0,27262,556,878,0,0
2000,Chandrapur,Ballarpur,Medium (4 to 10 ha),509,2879,2753,126,0,2584,169,0,26,100
2000,Chandrapur,Bhadrawati,Medium (4 to 10 ha),2910,16719,16297,385,36,15342,955,82,278,25
2000,Chandrapur,Brahmapuri,Medium (4 to 10 ha),1128,6191,5899,129,164,5565,334,0,64,65
2000,Chandrapur,Chandrapur,Medium (4 to 10 ha),1349,7769,7315,421,33,6637,678,0,211,209
2000,Chandrapur,Chimur,Medium (4 to 10 ha),3851,22113,21465,454,194,15438,6028,192,162,100
2000,Chandrapur,Gondpimpri,Medium (4 to 10 ha),2167,13110,12900,124,87,12603,296,12,91,20
2000,Chandrapur,Korpana,Medium (4 to 10 ha),2361,13671,13512,48,111,13316,196,0,6,42
2000,Chandrapur,Mool,Medium (4 to 10 ha),1001,5646,5362,19,264,4703,659,0,19,0
2000,Chandrapur,Nagbhid,Medium (4 to 10 ha),707,3896,3777,106,13,3555,222,0,92,14
2000,Chandrapur,Pamurna,Medium (4 to 10 ha),1030,5954,5838,109,7,5514,324,28,49,32
2000,Chandrapur,Rajura,Medium (4 to 10 ha),2878,16605,16294,206,105,14694,1600,0,206,0
2000,Chandrapur,Sawali,Medium (4 to 10 ha),909,5224,5037,184,2,4810,227,0,173,11
2000,Chandrapur,Shindewahi,Medium (4 to 10 ha),460,2465,2407,50,7,2339,68,0,42,9
2000,Chandrapur,Varora,Medium (4 to 10 ha),4900,28380,27975,361,44,21048,6926,20,138,203
2010,Chandrapur,Ballarpur,Medium (4 to 10 ha),397,2152,2152,0,0,2152,0,0,0,0
2010,Chandrapur,Bhadravati,Medium (4 to 10 ha),2598,14413,14235,172,6,13466,769,5,32,136
2010,Chandrapur,Bramhapuri,Medium (4 to 10 ha),788,4193,4163,30,0,4087,76,0,30,0
2010,Chandrapur,Chandrapur,Medium (4 to 10 ha),1172,6423,6288,34,101,6081,207,0,34,0
2010,Chandrapur,Chimur,Medium (4 to 10 ha),3686,20525,19879,11,636,19740,139,0,11,0
2010,Chandrapur,Gondpimpri,Medium (4 to 10 ha),2362,13602,13532,0,70,13338,194,0,0,0
2010,Chandrapur,Jivati,Medium (4 to 10 ha),535,2888,2773,0,115,2773,0,0,0,0
2010,Chandrapur,Korpana,Medium (4 to 10 ha),2442,13608,13576,32,0,13561,16,6,0,27
2010,Chandrapur,Mul,Medium (4 to 10 ha),992,5432,4712,50,670,4455,257,0,16,34
2010,Chandrapur,Nagbhid,Medium (4 to 10 ha),541,2962,2962,0,0,2962,0,0,0,0
2010,Chandrapur,Pamuna,Medium (4 to 10 ha),865,4910,4903,0,7,4772,131,0,0,0
2010,Chandrapur,Rajura,Medium (4 to 10 ha),3142,17515,17515,0,0,17429,86,0,0,0
2010,Chandrapur,Sawali,Medium (4 to 10 ha),952,5386,5321,65,0,5167,154,5,0,60
2010,Chandrapur,Shindewadi,Medium (4 to 10 ha),237,1258,1243,0,15,1160,83,0,0,0
2010,Chandrapur,Varora,Medium (4 to 10 ha),3850,21317,21077,129,110,20152,926,61,30,38
2015,Chandrapur,Ballarpur,Medium (4 to 10 ha),617,3306,3259,46,0,3217,42,46,0,0
2015,Chandrapur,Bhadravati,Medium (4 to 10 ha),2371,13012,12716,296,0,11942,774,296,0,0
2015,Chandrapur,Brahmapuri,Medium (4 to 10 ha),911,4737,4561,176,0,4427,135,176,0,0
2015,Chandrapur,Chandrapur,Medium (4 to 10 ha),894,4964,4784,180,0,4384,400,180,0,0
2015,Chandrapur,Chimur,Medium (4 to 10 ha),3379,18831,18312,519,0,16165,2147,519,0,0
2015,Chandrapur,Gondpipri,Medium (4 to 10 ha),3332,18384,17967,417,0,17804,164,417,0,0
2015,Chandrapur,Korpana,Medium (4 to 10 ha),2583,13415,12927,488,0,12909,18,488,0,0
2015,Chandrapur,Mul,Medium (4 to 10 ha),1071,5901,5444,457,0,5051,394,457,0,0
2015,Chandrapur,Nagbhid,Medium (4 to 10 ha),714,3858,3821,37,0,3811,10,37,0,0
2015,Chandrapur,Pombhurna,Medium (4 to 10 ha),1086,6182,6093,89,0,5985,108,89,0,0
2015,Chandrapur,Rajura,Medium (4 to 10 ha),3229,17925,17449,476,0,17364,85,476,0,0
2015,Chandrapur,Sawali,Medium (4 to 10 ha),1034,5869,5693,176,0,5266,426,176,0,0
2015,Chandrapur,Sindewahi,Medium (4 to 10 ha),335,1736,1691,45,0,1592,99,45,0,0
2015,Chandrapur,Warora,Medium (4 to 10 ha),3625,19933,19083,850,0,18401,682,850,0,0
2000,Chandrapur,Ballarpur,Large (>10 ha),28,355,302,53,0,302,0,0,0,53
2000,Chandrapur,Bhadrawati,Large (>10 ha),297,3868,3770,79,18,3547,223,14,65,0
2000,Chandrapur,Brahmapuri,Large (>10 ha),64,891,891,0,0,883,9,0,0,0
2000,Chandrapur,Chandrapur,Large (>10 ha),82,1035,1034,1,0,592,442,0,0,1
2000,Chandrapur,Chimur,Large (>10 ha),407,5640,5420,179,42,3411,2009,40,67,72
2000,Chandrapur,Gondpimpri,Large (>10 ha),283,4785,4680,60,46,4570,110,58,2,0
2000,Chandrapur,Korpana,Large (>10 ha),170,2535,2525,2,8,2490,35,0,2,0
