Year,District,Taluka,Kharif,Rabi
2013,Thane,Thane,268.0,118.0
2013,Thane,Bhivandi,3370.0,1791.0
2013,Thane,Shahapur,2707.0,1467.0
2013,Thane,Kalyan,770.0,820.0
2013,Thane,Ulhasnagar,0.0,0.0
2013,Thane,Ambarnath,861.0,766.0
2013,Thane,Murbad,2915.0,2138.0
2014,Thane,Thane,134.0,249.0
2014,Thane,Bhivandi,2778.0,1368.0
2014,Thane,Shahapur,2589.0,1691.0
2014,Thane,Kalyan,942.0,758.0
2014,Thane,Ulhasnagar,0.0,0.0
2014,Thane,Ambarnath,894.0,613.0
2014,Thane,Murbad,2384.0,1890.0
2015,Thane,Thane,212.0,113.0
2015,Thane,Bhivandi,2642.0,1261.0
2015,Thane,Shahapur,2452.0,1116.0
2015,Thane,Kalyan,925.0,663.0
2015,Thane,Ulhasnagar,0.0,0.0
2015,Thane,Ambarnath,1105.0,658.0
2015,Thane,Murbad,2957.0,139.0
2016,Thane,Thane,158.0,78.0
2016,Thane,Bhivandi,2153.0,953.0
2016,Thane,Shahapur,2305.0,1499.0
2016,Thane,Kalyan,888.0,687.0
2016,Thane,Ulhasnagar,0.0,0.0
2016,Thane,Ambarnath,1184.0,821.0
2016,Thane,Murbad,2309.0,1532.0
2017,Thane,Thane,140.0,100.0
2017,Thane,Bhivandi,2546.0,2553.0
2017,Thane,Shahapur,2734.0,1843.0
2017,Thane,Kalyan,803.0,659.0
2017,Thane,Ulhasnagar,0.0,0.0
2017,Thane,Ambarnath,1024.0,565.0
2017,Thane,Murbad,2663.0,2193.0
2018,Thane,Thane,190.0,100.0
2018,Thane,Bhivandi,2749.0,2534.0
2018,Thane,Shahapur,2712.0,1844.0
2018,Thane,Kalyan,1184.0,659.0
2018,Thane,Ulhasnagar,0.0,0.0
2018,Thane,Ambarnath,1268.0,565.0
2018,Thane,Murbad,3079.0,2193.0
2019,Thane,Thane,187.15,149.16
2019,Thane,Bhivandi,2543.93,1164.2
2019,Thane,Shahapur,2951.93,1267.3
2019,Thane,Kalyan,887.32,621.5
2019,Thane,Ulhasnagar,0.0,0.0
2019,Thane,Ambarnath,1260.0,623.5
2019,Thane,Murbad,2515.46,1440.6
2020,Thane,Thane,135.0,130.0
2020,Thane,Bhivandi,3571.0,1384.0
2020,Thane,Shahapur,2973.0,1498.0
2020,Thane,Kalyan,967.0,794.0
2020,Thane,Ulhasnagar,0.0,0.0
2020,Thane,Ambarnath,968.0,538.0
2020,Thane,Murbad,3410.0,2016.0
2021,Thane,Thane,104.0,64.0
2021,Thane,Bhivandi,2749.0,963.0
2021,Thane,Shahapur,2931.0,1543.0
2021,Thane,Kalyan,848.0,493.0
2021,Thane,Ulhasnagar,0.0,0.0
2021,Thane,Ambarnath,782.0,206.0
2021,Thane,Murbad,3772.0,2353.0
2012,Wardha,Ashti,8494.0,3270.0
2012,Wardha,Karanja,8215.0,3205.0
2012,Wardha,Aarvi,9602.0,2750.0
2012,Wardha,Selu,9875.0,3095.0
2012,Wardha,Wardha,10995.0,3595.0
2012,Wardha,Devali,9629.0,3300.0
2012,Wardha,Hinganghat,11135.0,3215.0
2012,Wardha,Samudrapur,9752.0,3341.0
2013,Wardha,Ashti,6700.0,3065.0
2013,Wardha,Karanja,6290.0,2995.0
2013,Wardha,Aarvi,7465.0,2555.0
2013,Wardha,Selu,8005.0,2985.0
2013,Wardha,Wardha,8585.0,3395.0
2013,Wardha,Devali,7389.0,3095.0
2013,Wardha,Hinganghat,8955.0,3035.0
2013,Wardha,Samudrapur,8045.0,3133.0
2014,Wardha,Ashti,7210.0,2425.0
2014,Wardha,Karanja,6750.0,2230.0
2014,Wardha,Aarvi,7440.0,2200.0
2014,Wardha,Selu,8545.0,2433.0
2014,Wardha,Wardha,9115.0,2935.0
2014,Wardha,Devali,7719.0,2330.0
2014,Wardha,Hinganghat,9575.0,2725.0
2014,Wardha,Samudrapur,8800.0,2510.0
2015,Wardha,Ashti,8350.0,2472.0
2015,Wardha,Karanja,7905.0,2256.0
2015,Wardha,Aarvi,8530.0,2624.0
2015,Wardha,Selu,8680.0,2701.0
2015,Wardha,Wardha,9105.0,2780.0
2015,Wardha,Devali,8965.0,2792.0
2015,Wardha,Hinganghat,9240.0,2806.0
2015,Wardha,Samudrapur,9668.0,2901.0
2016,Wardha,Ashti,3464.0,1970.0
2016,Wardha,Karanja,3940.0,1743.0
2016,Wardha,Aarvi,4990.0,1965.0
2016,Wardha,Selu,5098.0,2102.0
2016,Wardha,Wardha,5909.0,2510.0
2016,Wardha,Devali,5275.0,1782.0
2016,Wardha,Hinganghat,6200.0,2586.0
2016,Wardha,Samudrapur,6618.0,2126.0
2017,Wardha,Ashti,6740.0,1854.0
2017,Wardha,Karanja,8020.0,1585.0
2017,Wardha,Aarvi,9675.0,1810.0
2017,Wardha,Selu,9885.0,1990.0
2017,Wardha,Wardha,11472.0,2270.0
2017,Wardha,Devali,10565.0,1647.0
2017,Wardha,Hinganghat,12030.0,2370.0
2017,Wardha,Samudrapur,14783.0,2010.0
2018,Wardha,Ashti,9580.0,2270.0
2018,Wardha,Karanja,8340.0,2370.0
2018,Wardha,Aarvi,9195.0,2541.0
2018,Wardha,Selu,10385.0,3175.0
2018,Wardha,Wardha,10825.0,2665.0
2018,Wardha,Devali,9055.0,1995.0
2018,Wardha,Hinganghat,10460.0,2990.0
2018,Wardha,Samudrapur,10030.0,2770.0
2019,Wardha,Ashti,10864.0,4270.0
2019,Wardha,Karanja,8580.0,3680.0
2019,Wardha,Aarvi,9980.0,3830.0
2019,Wardha,Selu,8765.0,3730.0
2019,Wardha,Wardha,9005.0,3200.0
2019,Wardha,Devali,7785.0,2945.0
2019,Wardha,Hinganghat,10230.0,4020.0
2019,Wardha,Samudrapur,9820.0,3865.0
2020,Wardha,Ashti,10545.0,2570.0
2020,Wardha,Karanja,8830.0,2330.0
2020,Wardha,Aarvi,10710.0,2635.0
2020,Wardha,Selu,7835.0,2270.0
2020,Wardha,Wardha,13650.0,3335.0
2020,Wardha,Devali,13905.0,3460.0
2020,Wardha,Hinganghat,9860.0,3115.0
2020,Wardha,Samudrapur,11310.0,3095.0
2021,Wardha,Ashti,8265.0,3405.0
2021,Wardha,Karanja,7690.0,3215.0
2021,Wardha,Aarvi,10195.0,3973.0
2021,Wardha,Selu,6895.0,3010.0
2021,Wardha,Wardha,12728.0,4800.0
2021,Wardha,Devali,12465.0,4570.0
2021,Wardha,Hinganghat,9270.0,3975.0
2021,Wardha,Samudrapur,11546.0,4725.0
2009,Washim,Malegaon,13962.0,3131.0
2009,Washim,Mangrulpir,7316.0,1900.0
2009,Washim,Karanja,7063.0,1585.0
2009,Washim,Manora,6615.0,1761.0
2009,Washim,Washim,6745.0,1841.0
2009,Washim,Resod,6337.0,2322.0
2010,Washim,Malegaon,7230.0,4596.0
2010,Washim,Mangrulpir,7160.0,3069.0
2010,Washim,Karanja,9113.0,3723.0
2010,Washim,Manora,7908.0,2637.0
2010,Washim,Washim,13620.0,7973.0
2010,Washim,Resod,8971.0,5310.0
2011,Washim,Malegaon,7910.0,2890.0
2011,Washim,Mangrulpir,9895.0,1890.0
2011,Washim,Karanja,8009.0,2100.0
2011,Washim,Manora,12827.0,2800.0
2011,Washim,Washim,8963.0,5142.0
2011,Washim,Resod,7915.0,5300.0
2012,Washim,Malegaon,6920.0,3890.0
2012,Washim,Mangrulpir,8200.0,3850.0
2012,Washim,Karanja,7450.0,3150.0
2012,Washim,Manora,10970.0,3800.0
2012,Washim,Washim,9248.0,4880.0
2012,Washim,Resod,7199.0,6700.0
2013,Washim,Malegaon,7118.0,4103.0
2013,Washim,Mangrulpir,9685.0,5164.0
2013,Washim,Karanja,8047.0,4384.0
2013,Washim,Manora,9228.0,4662.0
2013,Washim,Washim,12021.0,4259.0
2013,Washim,Resod,9638.0,3578.0
2014,Washim,Malegaon,7321.0,3755.0
2014,Washim,Mangrulpir,8575.0,3952.0
2014,Washim,Karanja,9359.0,3360.0
2014,Washim,Manora,6265.0,3060.0
2014,Washim,Washim,8667.0,4831.0
2014,Washim,Resod,8329.0,4441.0
2015,Washim,Malegaon,6469.0,1610.0
2015,Washim,Mangrulpir,7303.0,1767.0
2015,Washim,Karanja,7910.0,1810.0
2015,Washim,Manora,6212.0,1680.0
2015,Washim,Washim,8040.0,2418.0
2015,Washim,Resod,7390.0,1910.0
2016,Washim,Malegaon,5890.0,3245.0
2016,Washim,Mangrulpir,7211.0,3568.0
2016,Washim,Karanja,7256.0,3110.0
2016,Washim,Manora,6920.0,3360.0
2016,Washim,Washim,7980.0,4231.0
2016,Washim,Resod,7630.0,3977.0
2017,Washim,Malegaon,4690.0,1641.0
2017,Washim,Mangrulpir,5930.0,1820.0
2017,Washim,Karanja,5839.0,1490.0
2017,Washim,Manora,4740.0,1330.0
2017,Washim,Washim,5720.0,2620.0
2017,Washim,Resod,5878.0,1927.0
2018,Washim,Malegaon,,
2018,Washim,Mangrulpir,,
2018,Washim,Karanja,,
2018,Washim,Manora,,
2018,Washim,Washim,,
2018,Washim,Resod,,
2019,Washim,Malegaon,8218.0,5320.0
2019,Washim,Mangrulpir,9340.0,6428.0
2019,Washim,Karanja,8970.0,5722.0
2019,Washim,Manora,8620.0,6721.0
2019,Washim,Washim,11161.0,9240.0
2019,Washim,Resod,9952.0,7032.0
2020,Washim,Malegaon,10588.0,4129.0
2020,Washim,Mangrulpir,10498.0,4042.0
2020,Washim,Karanja,11128.0,4465.0
2020,Washim,Manora,10835.0,5448.0
2020,Washim,Washim,14340.0,8189.0
2020,Washim,Resod,13105.0,5889.0
2021,Washim,Malegaon,10669.0,5224.0
2021,Washim,Mangrulpir,9149.0,5353.0
2021,Washim,Karanja,10333.0,5455.0
2021,Washim,Manora,7803.0,6266.0
2021,Washim,Washim,11126.0,5993.0
2021,Washim,Resod,10907.0,6451.0
2012,Yavatmal,Ner,7686.0,4225.0
2012,Yavatmal,Babhulgaon,7596.0,2635.0
2012,Yavatmal,Kalamb,7680.0,3953.0
2012,Yavatmal,Yavatmal,15588.0,7551.0
2012,Yavatmal,Darvha,10350.0,5636.0
2012,Yavatmal,Digras,9795.0,4150.0
2012,Yavatmal,Pusad,16690.0,6733.0
2012,Yavatmal,Umarkhed,10951.0,3100.0
2012,Yavatmal,Mahagaon,12250.0,6918.0
2012,Yavatmal,Aarni,9483.0,5135.0
2012,Yavatmal,Ghantaji,10711.0,6818.0
2012,Yavatmal,Kelapur,16120.0,8143.0
2012,Yavatmal,Ralegaon,10485.0,6174.0
2012,Yavatmal,Maregaon,9169.0,4255.0
2012,Yavatmal,Zari Jamani,9515.0,3667.0
2012,Yavatmal,Vani,16373.0,5470.0
2013,Yavatmal,Ner,5696.0,2120.0
2013,Yavatmal,Babhulgaon,3493.0,2368.0
2013,Yavatmal,Kalamb,7868.0,1937.0
2013,Yavatmal,Yavatmal,7847.0,2719.0
2013,Yavatmal,Darvha,7245.0,4511.0
2013,Yavatmal,Digras,7549.0,4020.0
2013,Yavatmal,Pusad,12549.0,4637.0
2013,Yavatmal,Umarkhed,12570.0,4053.0
2013,Yavatmal,Mahagaon,10836.0,6918.0
2013,Yavatmal,Aarni,7447.0,5454.0
2013,Yavatmal,Ghantaji,6399.0,3725.0
2013,Yavatmal,Kelapur,13672.0,3834.0
2013,Yavatmal,Ralegaon,7525.0,2749.0
2013,Yavatmal,Maregaon,7014.0,2154.0
2013,Yavatmal,Zari Jamani,5310.0,3834.0
2013,Yavatmal,Vani,20171.0,5834.0
2014,Yavatmal,Ner,6700.0,2916.0
2014,Yavatmal,Babhulgaon,4542.0,2756.0
2014,Yavatmal,Kalamb,8371.0,1226.0
2014,Yavatmal,Yavatmal,7957.0,4511.0
2014,Yavatmal,Darvha,7549.0,4718.0
2014,Yavatmal,Digras,6987.0,3915.0
2014,Yavatmal,Pusad,13563.0,5975.0
2014,Yavatmal,Umarkhed,13140.0,4853.0
2014,Yavatmal,Mahagaon,10129.0,6541.0
2014,Yavatmal,Aarni,7350.0,5736.0
2014,Yavatmal,Ghantaji,5447.0,3583.0
2014,Yavatmal,Kelapur,13898.0,5893.0
2014,Yavatmal,Ralegaon,9274.0,5367.0
2014,Yavatmal,Maregaon,7361.0,2647.0
2014,Yavatmal,Zari Jamani,5430.0,2820.0
2014,Yavatmal,Vani,20784.0,6049.0
2015,Yavatmal,Ner,9520.0,1046.0
2015,Yavatmal,Babhulgaon,3154.0,1105.0
2015,Yavatmal,Kalamb,8014.0,856.0
2015,Yavatmal,Yavatmal,11305.0,2740.0
2015,Yavatmal,Darvha,7626.0,2115.0
2015,Yavatmal,Digras,6580.0,3266.0
2015,Yavatmal,Pusad,14096.0,3893.0
2015,Yavatmal,Umarkhed,17117.0,5011.0
2015,Yavatmal,Mahagaon,13550.0,3970.0
2015,Yavatmal,Aarni,9303.0,2415.0
2015,Yavatmal,Ghantaji,5756.0,3915.0
2015,Yavatmal,Kelapur,18255.0,2684.0
2015,Yavatmal,Ralegaon,8093.0,910.0
2015,Yavatmal,Maregaon,9186.0,1742.0
2015,Yavatmal,Zari Jamani,5540.0,2920.0
2015,Yavatmal,Vani,14068.0,3041.0
2016,Yavatmal,Ner,6315.0,2450.0
2016,Yavatmal,Babhulgaon,5844.0,1785.0
2016,Yavatmal,Kalamb,8742.0,2096.0
2016,Yavatmal,Yavatmal,8159.0,5914.0
2016,Yavatmal,Darvha,7070.0,2740.0
2016,Yavatmal,Digras,6780.0,2934.0
2016,Yavatmal,Pusad,17300.0,6209.0
2016,Yavatmal,Umarkhed,11926.0,6018.0
2016,Yavatmal,Mahagaon,13967.0,8279.0
2016,Yavatmal,Aarni,8268.0,3317.0
2016,Yavatmal,Ghantaji,9850.0,2925.0
2016,Yavatmal,Kelapur,14521.0,4049.0
2016,Yavatmal,Ralegaon,8118.0,3110.0
2016,Yavatmal,Maregaon,6519.0,2728.0
2016,Yavatmal,Zari Jamani,7240.0,1455.0
2016,Yavatmal,Vani,10604.0,3438.0
2017,Yavatmal,Ner,6517.0,2620.0
2017,Yavatmal,Babhulgaon,4125.0,1324.0
2017,Yavatmal,Kalamb,9429.0,507.0
2017,Yavatmal,Yavatmal,12668.0,2939.0
2017,Yavatmal,Darvha,5076.0,3015.0
2017,Yavatmal,Digras,13331.0,1497.0
2017,Yavatmal,Pusad,14416.0,7959.0
2017,Yavatmal,Umarkhed,12824.0,5378.0
2017,Yavatmal,Mahagaon,14067.0,8379.0
2017,Yavatmal,Aarni,8782.0,3128.0
2017,Yavatmal,Ghantaji,10361.0,3496.0
2017,Yavatmal,Kelapur,5035.0,1946.0
2017,Yavatmal,Ralegaon,8213.0,3227.0
2017,Yavatmal,Maregaon,3763.0,1499.0
2017,Yavatmal,Zari Jamani,3629.0,1216.0
2017,Yavatmal,Vani,11140.0,3235.0
2018,Yavatmal,Ner,9528.0,1870.0
2018,Yavatmal,Babhulgaon,5230.0,838.0
2018,Yavatmal,Kalamb,8620.0,839.0
2018,Yavatmal,Yavatmal,11379.0,3418.0
2018,Yavatmal,Darvha,9822.0,1970.0
2018,Yavatmal,Digras,9624.0,1925.0
2018,Yavatmal,Pusad,16186.0,8209.0
2018,Yavatmal,Umarkhed,12645.0,6215.0
2018,Yavatmal,Mahagaon,14000.0,3130.0
2018,Yavatmal,Aarni,9043.0,3261.0
2018,Yavatmal,Ghantaji,13961.0,2295.0
2018,Yavatmal,Kelapur,16080.0,3240.0
2018,Yavatmal,Ralegaon,8213.0,3669.0
2018,Yavatmal,Maregaon,11390.0,2650.0
2018,Yavatmal,Zari Jamani,10910.0,3360.0
2018,Yavatmal,Vani,10466.0,2721.0
2019,Yavatmal,Ner,7051.0,5020.0
2019,Yavatmal,Babhulgaon,4754.0,4425.0
2019,Yavatmal,Kalamb,8260.0,3794.0
2019,Yavatmal,Yavatmal,12280.0,3780.0
2019,Yavatmal,Darvha,7710.0,4562.0
2019,Yavatmal,Digras,8620.0,6360.0
2019,Yavatmal,Pusad,8479.0,10266.0
2019,Yavatmal,Umarkhed,9970.0,8758.0
2019,Yavatmal,Mahagaon,13002.0,9903.0
2019,Yavatmal,Aarni,6243.0,5794.0
2019,Yavatmal,Ghantaji,11300.0,4710.0
2019,Yavatmal,Kelapur,10710.0,5685.0
2019,Yavatmal,Ralegaon,7562.0,6251.0
2019,Yavatmal,Maregaon,3776.0,4282.0
2019,Yavatmal,Zari Jamani,4391.0,4382.0
2019,Yavatmal,Vani,8815.0,5134.0
2020,Yavatmal,Ner,10051.0,8997.0
2020,Yavatmal,Babhulgaon,7754.0,10451.0
2020,Yavatmal,Kalamb,11260.0,8425.0
2020,Yavatmal,Yavatmal,24600.0,12132.0
2020,Yavatmal,Darvha,11562.0,9160.0
2020,Yavatmal,Digras,11620.0,9794.0
2020,Yavatmal,Pusad,11478.0,10426.0
2020,Yavatmal,Umarkhed,14971.0,13769.0
2020,Yavatmal,Mahagaon,17002.0,10191.0
2020,Yavatmal,Aarni,9643.0,8422.0
2020,Yavatmal,Ghantaji,14300.0,10251.0
2020,Yavatmal,Kelapur,13710.0,8865.0
2020,Yavatmal,Ralegaon,10562.0,7794.0
2020,Yavatmal,Maregaon,8775.0,9623.0
2020,Yavatmal,Zari Jamani,7480.0,8242.0
2020,Yavatmal,Vani,11816.0,8467.0
2021,Yavatmal,Ner,9768.0,2444.0
2021,Yavatmal,Babhulgaon,8161.0,3109.0
2021,Yavatmal,Kalamb,9949.0,3283.0
2021,Yavatmal,Yavatmal,10985.0,2710.0
2021,Yavatmal,Darvha,12081.0,4625.0
2021,Yavatmal,Digras,6981.0,2557.0
2021,Yavatmal,Pusad,14019.0,5723.0
2021,Yavatmal,Umarkhed,12209.0,11429.0
2021,Yavatmal,Mahagaon,12916.0,7913.0
2021,Yavatmal,Aarni,10023.0,3476.0
2021,Yavatmal,Ghantaji,11311.0,2344.0
2021,Yavatmal,Kelapur,9774.0,3057.0
2021,Yavatmal,Ralegaon,11057.0,1938.0
2021,Yavatmal,Maregaon,8261.0,2423.0
2021,Yavatmal,Zari Jamani,7820.0,1585.0
2021,Yavatmal,Vani,11242.0,2780.0
