Year,District,Taluka,Project Size,Irrigation Beneficiary Area,Irrigated Area,Share of Beneficiary Area Irrigated
2017,Raigad,Alibag,Big,0.0,0.0,
2017,Raigad,Alibag,Medium,2973.0,0.0,
2017,Raigad,Alibag,Small,194.0,60.0,
2017,Raigad,Khalapur,Big,0.0,0.0,
2017,Raigad,Khalapur,Medium,0.0,0.0,
2017,Raigad,Khalapur,Small,548.0,203.0,
2017,Raigad,Mahad,Big,0.0,0.0,
2017,Raigad,Mahad,Medium,0.0,0.0,
2017,Raigad,Mahad,Small,800.0,124.0,
2017,Raigad,Mangaon,Big,14274.0,941.0,
2017,Raigad,Mangaon,Medium,0.0,0.0,
2017,Raigad,Mangaon,Small,395.0,21.0,
2017,Raigad,Mhasala,Big,0.0,0.0,
2017,Raigad,Mhasala,Medium,0.0,0.0,
2017,Raigad,Mhasala,Small,252.0,7.0,
2017,Raigad,Murud,Big,0.0,0.0,
2017,Raigad,Murud,Medium,0.0,0.0,
2017,Raigad,Murud,Small,744.0,73.0,
2017,Raigad,Panwel,Big,0.0,0.0,
2017,Raigad,Panwel,Medium,0.0,0.0,
2017,Raigad,Panwel,Small,255.0,66.0,
2017,Raigad,Pen,Big,0.0,0.0,
2017,Raigad,Pen,Medium,5457.0,90.0,
2017,Raigad,Pen,Small,472.0,9.0,
2017,Raigad,Poladpur,Big,0.0,0.0,
2017,Raigad,Poladpur,Medium,0.0,0.0,
2017,Raigad,Poladpur,Small,3054.0,0.0,
2017,Raigad,Roha,Big,0.0,0.0,
2017,Raigad,Roha,Medium,277.0,84.0,
2017,Raigad,Roha,Small,529.0,131.0,
2017,Raigad,Shreevardhan,Big,0.0,0.0,
2017,Raigad,Shreevardhan,Medium,0.0,0.0,
2017,Raigad,Shreevardhan,Small,1241.0,23.0,
2017,Raigad,Sudhagad,Big,0.0,0.0,
2017,Raigad,Sudhagad,Medium,0.0,0.0,
2017,Raigad,Sudhagad,Small,942.0,244.0,
2017,Raigad,Tala,Big,0.0,0.0,
2017,Raigad,Tala,Medium,0.0,0.0,
2017,Raigad,Tala,Small,222.0,86.0,
2017,Raigad,Uran,Big,0.0,0.0,
2017,Raigad,Uran,Medium,0.0,0.0,
2017,Raigad,Uran,Small,105.0,0.0,
2017,Sangli,Aatpadi,Big,22240.0,7605.0,
2017,Sangli,Aatpadi,Medium,942.0,0.0,
2017,Sangli,Aatpadi,Small,14861.0,11343.0,
2017,Sangli,Jat,Big,22889.0,1054.0,
2017,Sangli,Jat,Medium,5174.0,3325.0,
2017,Sangli,Jat,Small,21220.0,16099.0,
2017,Sangli,Kadegaon,Big,27901.0,17864.0,
2017,Sangli,Kadegaon,Medium,0.0,0.0,
2017,Sangli,Kadegaon,Small,7598.0,4930.0,
2017,Sangli,Khanapur,Big,33151.0,8666.0,
2017,Sangli,Khanapur,Medium,0.0,0.0,
2017,Sangli,Khanapur,Small,8812.0,5621.0,
2017,Sangli,Ku. Mahakal,Big,27472.0,13154.0,
2017,Sangli,Ku. Mahakal,Medium,499.0,366.0,
2017,Sangli,Ku. Mahakal,Small,7518.0,6208.0,
2017,Sangli,Miraj,Big,31454.0,24750.0,
2017,Sangli,Miraj,Medium,0.0,0.0,
2017,Sangli,Miraj,Small,15390.0,23218.0,
2017,Sangli,Palus,Big,3029.0,1730.0,
2017,Sangli,Palus,Medium,3675.0,3156.0,
2017,Sangli,Palus,Small,16931.0,22143.0,
2017,Sangli,Shirala,Big,0.0,0.0,
2017,Sangli,Shirala,Medium,2566.0,1696.0,
2017,Sangli,Shirala,Small,3794.0,2781.0,
2017,Sangli,Tasgaon,Big,38887.0,11985.0,
2017,Sangli,Tasgaon,Medium,4692.0,2723.0,
2017,Sangli,Tasgaon,Small,7594.0,15914.0,
2017,Sangli,Valava,Big,129.0,32.0,
2017,Sangli,Valava,Medium,2440.0,1772.0,
2017,Sangli,Valava,Small,31170.0,47877.0,
2017,Satara,Faltan,Big,58970.0,27759.0,
2017,Satara,Faltan,Medium,0.0,0.0,
2017,Satara,Faltan,Small,1744.0,1052.0,
2017,Satara,Javali,Big,2200.0,2200.0,
2017,Satara,Javali,Medium,8523.0,0.0,
2017,Satara,Javali,Small,0.0,0.0,
2017,Satara,Karad,Big,47149.0,42163.0,
2017,Satara,Karad,Medium,20871.0,4902.0,
2017,Satara,Karad,Small,6250.0,7966.0,
2017,Satara,Khandala,Big,23129.0,6984.0,
2017,Satara,Khandala,Medium,0.0,0.0,
2017,Satara,Khandala,Small,370.0,79.0,
2017,Satara,Khatav,Big,35002.0,7811.0,
2017,Satara,Khatav,Medium,6673.0,4109.0,
2017,Satara,Khatav,Small,1365.0,0.0,
2017,Satara,Koregaon,Big,20999.0,20919.0,
2017,Satara,Koregaon,Medium,11932.0,0.0,
2017,Satara,Koregaon,Small,2045.0,411.0,
2017,Satara,Mahableshwar,Big,0.0,0.0,
2017,Satara,Mahableshwar,Medium,0.0,0.0,
2017,Satara,Mahableshwar,Small,0.0,0.0,
2017,Satara,Man,Big,39102.0,0.0,
2017,Satara,Man,Medium,6640.0,1103.0,
2017,Satara,Man,Small,1673.0,509.0,
2017,Satara,Patan,Big,25787.0,15138.0,
2017,Satara,Patan,Medium,10536.0,795.0,
2017,Satara,Patan,Small,12925.0,7920.0,
2017,Satara,Satara,Big,30530.0,20392.0,
2017,Satara,Satara,Medium,0.0,0.0,
2017,Satara,Satara,Small,5107.0,3438.0,
2017,Satara,Vai,Big,26980.5,16480.23,
2017,Satara,Vai,Medium,5783.8,2666.84,
2017,Satara,Vai,Small,346.0,0.0,
2017,Sindhudurg,Devgad,Big,0.0,0.0,
2017,Sindhudurg,Devgad,Medium,2569.0,250.0,
2017,Sindhudurg,Devgad,Small,1273.0,555.0,
2017,Sindhudurg,Dodamarg,Big,6676.0,3115.0,
2017,Sindhudurg,Dodamarg,Medium,0.0,0.0,
2017,Sindhudurg,Dodamarg,Small,1551.0,1867.0,
2017,Sindhudurg,Kankavali,Big,0.0,0.0,
2017,Sindhudurg,Kankavali,Medium,18568.0,1763.21,
2017,Sindhudurg,Kankavali,Small,5929.0,1158.0,
2017,Sindhudurg,Kudal,Big,28900.0,0.0,
2017,Sindhudurg,Kudal,Medium,0.0,0.0,
2017,Sindhudurg,Kudal,Small,4765.0,782.0,
2017,Sindhudurg,Malvan,Big,0.0,0.0,
2017,Sindhudurg,Malvan,Medium,0.0,0.0,
2017,Sindhudurg,Malvan,Small,3137.0,1248.0,
2017,Sindhudurg,Sawantwadi,Big,0.0,0.0,
2017,Sindhudurg,Sawantwadi,Medium,7464.0,0.0,
2017,Sindhudurg,Sawantwadi,Small,4871.0,646.0,
2017,Sindhudurg,Vaibhavwadi,Big,0.0,0.0,
2017,Sindhudurg,Vaibhavwadi,Medium,7185.0,0.0,
2017,Sindhudurg,Vaibhavwadi,Small,1043.0,100.0,
2017,Sindhudurg,Vengurla,Big,0.0,0.0,
2017,Sindhudurg,Vengurla,Medium,0.0,0.0,
2017,Sindhudurg,Vengurla,Small,1144.0,277.0,
2017,Thane,Ambarnath,Big,0.0,0.0,
2017,Thane,Ambarnath,Medium,0.0,0.0,
2017,Thane,Ambarnath,Small,425.0,35.0,
2017,Thane,Bhivandi,Big,8466.0,4676.0,
2017,Thane,Bhivandi,Medium,0.0,0.0,
2017,Thane,Bhivandi,Small,1568.0,24.0,
2017,Thane,Kalyan,Big,0.0,63.0,
2017,Thane,Kalyan,Medium,0.0,0.0,
2017,Thane,Kalyan,Small,904.0,60.0,
2017,Thane,Murbad,Big,0.0,0.0,
2017,Thane,Murbad,Medium,0.0,0.0,
2017,Thane,Murbad,Small,3862.0,517.0,
2017,Thane,Shahapur,Big,5347.0,5150.0,
2017,Thane,Shahapur,Medium,0.0,0.0,
2017,Thane,Shahapur,Small,3144.0,1327.0,
2017,Thane,Thane,Big,0.0,0.0,
2017,Thane,Thane,Medium,0.0,0.0,
2017,Thane,Thane,Small,0.0,0.0,
2017,Thane,Ulhasnagar,Big,0.0,0.0,
2017,Thane,Ulhasnagar,Medium,0.0,0.0,
2017,Thane,Ulhasnagar,Small,0.0,0.0,
2017,Wardha,Karanja,Big,0.0,0.0,
2017,Wardha,Karanja,Medium,10364.0,5395.0,
2017,Wardha,Karanja,Small,445.0,324.0,
2017,Wardha,Aarvi,Big,0.0,0.0,
2017,Wardha,Aarvi,Medium,20960.0,7612.0,
2017,Wardha,Aarvi,Small,7009.0,4215.0,
2017,Wardha,Ashti,Big,0.0,0.0,
2017,Wardha,Ashti,Medium,0.0,0.0,
2017,Wardha,Ashti,Small,579.0,364.0,
2017,Wardha,Hinganghat,Big,35940.0,0.0,
2017,Wardha,Hinganghat,Medium,0.0,0.0,
2017,Wardha,Hinganghat,Small,0.0,0.0,
2017,Wardha,Samudrapur,Big,0.0,0.0,
2017,Wardha,Samudrapur,Medium,13423.0,4297.0,
2017,Wardha,Samudrapur,Small,0.0,0.0,
2017,Wardha,Selu,Big,35584.0,10262.0,
2017,Wardha,Selu,Medium,4854.0,1971.0,
2017,Wardha,Selu,Small,1138.0,792.0,
2017,Wardha,Wardha,Big,0.0,0.0,
2017,Wardha,Wardha,Medium,0.0,0.0,
2017,Wardha,Wardha,Small,505.0,307.0,
2017,Wardha,Devali,Big,0.0,0.0,
2017,Wardha,Devali,Medium,0.0,0.0,
2017,Wardha,Devali,Small,0.0,0.0,
2017,Yavatmal,Kalamb,Big,0.0,0.0,
2017,Yavatmal,Kalamb,Medium,0.0,0.0,
2017,Yavatmal,Kalamb,Small,3545.0,969.0,
2017,Yavatmal,Aarni,Big,0.0,0.0,
2017,Yavatmal,Aarni,Medium,0.0,0.0,
2017,Yavatmal,Aarni,Small,1668.0,759.0,
2017,Yavatmal,Babhulgaon,Big,24010.0,3940.0,
2017,Yavatmal,Babhulgaon,Medium,7855.0,0.0,
2017,Yavatmal,Babhulgaon,Small,2212.0,653.0,
2017,Yavatmal,Darvha,Big,0.0,0.0,
2017,Yavatmal,Darvha,Medium,147366.0,365.0,
2017,Yavatmal,Darvha,Small,1484.0,1223.0,
2017,Yavatmal,Digras,Big,30170.0,2814.0,
2017,Yavatmal,Digras,Medium,0.0,0.0,
2017,Yavatmal,Digras,Small,0.0,0.0,
2017,Yavatmal,Ghantaji,Big,218129.0,0.0,
2017,Yavatmal,Ghantaji,Medium,0.0,0.0,
2017,Yavatmal,Ghantaji,Small,296.0,0.0,
2017,Yavatmal,Kelapur,Big,0.0,0.0,
2017,Yavatmal,Kelapur,Medium,4865.0,2926.0,
2017,Yavatmal,Kelapur,Small,2745.0,1911.0,
2017,Yavatmal,Mahagaon,Big,0.0,0.0,
2017,Yavatmal,Mahagaon,Medium,10880.0,2158.0,
2017,Yavatmal,Mahagaon,Small,2221.0,1111.0,
2017,Yavatmal,Maregaon,Big,0.0,0.0,
2017,Yavatmal,Maregaon,Medium,3216.0,0.0,
2017,Yavatmal,Maregaon,Small,1767.0,451.0,
2017,Yavatmal,Ner,Big,0.0,0.0,
2017,Yavatmal,Ner,Medium,0.0,0.0,
2017,Yavatmal,Ner,Small,2797.0,2390.0,
2017,Yavatmal,Pusad,Big,43114.0,7260.0,
2017,Yavatmal,Pusad,Medium,0.0,0.0,
2017,Yavatmal,Pusad,Small,0.0,0.0,
2017,Yavatmal,Ralegaon,Big,0.0,0.0,
2017,Yavatmal,Ralegaon,Medium,0.0,0.0,
2017,Yavatmal,Ralegaon,Small,7544.0,5201.0,
2017,Yavatmal,Umarkhed,Big,0.0,0.0,
2017,Yavatmal,Umarkhed,Medium,0.0,0.0,
2017,Yavatmal,Umarkhed,Small,2783.0,306.0,
2017,Yavatmal,Vani,Big,0.0,0.0,
2017,Yavatmal,Vani,Medium,0.0,0.0,
2017,Yavatmal,Vani,Small,1555.0,231.0,
2017,Yavatmal,Yavatmal,Big,0.0,0.0,
2017,Yavatmal,Yavatmal,Medium,14276.0,351.0,
2017,Yavatmal,Yavatmal,Small,629.0,141.0,
2017,Yavatmal,Zari Jamani,Big,0.0,0.0,
2017,Yavatmal,Zari Jamani,Medium,0.0,0.0,
2017,Yavatmal,Zari Jamani,Small,1730.0,494.0,
2017,Beed,Ashti,Big,0.0,0.0,
2017,Beed,Ashti,Medium,9048.0,3903.0,
2017,Beed,Ashti,Small,13689.0,13689.0,
2017,Beed,Ambajogai,Big,0.0,0.0,
2017,Beed,Ambajogai,Medium,0.0,0.0,
2017,Beed,Ambajogai,Small,1607.0,1607.0,
2017,Beed,Beed,Big,0.0,0.0,
2017,Beed,Beed,Medium,1288.0,128.0,
2017,Beed,Beed,Small,15621.0,15621.0,
2017,Beed,Cage,Big,4957.0,4957.0,
2017,Beed,Cage,Medium,769.0,769.0,
2017,Beed,Cage,Small,2402.0,2402.0,
2017,Beed,Dharur,Big,0.0,0.0,
2017,Beed,Dharur,Medium,1230.0,1230.0,
2017,Beed,Dharur,Small,992.0,992.0,
2017,Beed,Gevrai,Big,0.0,0.0,
2017,Beed,Gevrai,Medium,0.0,0.0,
2017,Beed,Gevrai,Small,3905.0,3905.0,
2017,Beed,Majalgaon,Big,48450.0,26868.0,
2017,Beed,Majalgaon,Medium,0.0,0.0,
2017,Beed,Majalgaon,Small,846.0,846.0,
2017,Beed,Parli,Big,0.0,0.0,
2017,Beed,Parli,Medium,12285.0,12285.0,
2017,Beed,Parli,Small,1431.0,1431.0,
2017,Beed,Patoda,Big,0.0,0.0,
2017,Beed,Patoda,Medium,3036.0,538.0,
2017,Beed,Patoda,Small,14403.0,14403.0,
2017,Beed,Shirur Kasar,Big,0.0,0.0,
2017,Beed,Shirur Kasar,Medium,1782.0,1080.0,
2017,Beed,Shirur Kasar,Small,7621.0,7621.0,
2017,Beed,Wadwani,Big,0.0,0.0,
2017,Beed,Wadwani,Medium,1797.0,1797.0,
2017,Beed,Wadwani,Small,1090.0,1090.0,
2017,Buldhana,Buldhana,Big,0.0,0.0,
2017,Buldhana,Buldhana,Medium,0.0,0.0,
2017,Buldhana,Buldhana,Small,4296.0,2117.0,
2017,Buldhana,Chikhali,Big,4500.0,1097.0,
2017,Buldhana,Chikhali,Medium,0.0,0.0,
2017,Buldhana,Chikhali,Small,4092.0,1571.0,
2017,Buldhana,Deulgaon Raja,Big,8490.0,1454.0,
2017,Buldhana,Deulgaon Raja,Medium,0.0,0.0,
2017,Buldhana,Deulgaon Raja,Small,1697.0,300.0,
2017,Buldhana,Jalgaon Jamod,Big,16758.0,0.0,
2017,Buldhana,Jalgaon Jamod,Medium,0.0,0.0,
2017,Buldhana,Jalgaon Jamod,Small,1348.0,0.0,
2017,Buldhana,Khamgaon,Big,24923.0,0.0,
2017,Buldhana,Khamgaon,Medium,9913.0,1033.0,
2017,Buldhana,Khamgaon,Small,4277.0,366.0,
2017,Buldhana,Lonar,Big,0.0,0.0,
2017,Buldhana,Lonar,Medium,1721.0,400.0,
2017,Buldhana,Lonar,Small,5196.0,607.0,
2017,Buldhana,Malkapur,Big,10021.0,1081.0,
2017,Buldhana,Malkapur,Medium,0.0,0.0,
2017,Buldhana,Malkapur,Small,176.0,52.0,
2017,Buldhana,Mehkar,Big,13292.0,8575.0,
2017,Buldhana,Mehkar,Medium,1439.0,728.0,
2017,Buldhana,Mehkar,Small,2983.0,1182.0,
2017,Buldhana,Motala,Big,1700.0,950.0,
2017,Buldhana,Motala,Medium,2415.0,615.0,
2017,Buldhana,Motala,Small,3721.0,55.0,
2017,Buldhana,Nandura,Big,37201.0,170.0,
2017,Buldhana,Nandura,Medium,180.0,0.0,
2017,Buldhana,Nandura,Small,509.0,91.0,
2017,Buldhana,Sangrampur,Big,11250.0,0.0,
2017,Buldhana,Sangrampur,Medium,0.0,0.0,
2017,Buldhana,Sangrampur,Small,0.0,0.0,
2017,Buldhana,Shegaon,Big,37573.0,0.0,
2017,Buldhana,Shegaon,Medium,6347.0,0.0,
2017,Buldhana,Shegaon,Small,990.0,0.0,
2017,Buldhana,Sindkhed Raja,Big,5500.0,0.0,
2017,Buldhana,Sindkhed Raja,Medium,0.0,0.0,
2017,Buldhana,Sindkhed Raja,Small,5168.0,1425.0,
2017,Jalna,Ambad,Medium,3440.0,1.441,
2017,Jalna,Ambad,Small,7570.0,4473.021,
2017,Jalna,Badnapur,Medium,5708.0,0.249,
2017,Jalna,Badnapur,Small,2675.0,1672.307,
2017,Jalna,Bhokardan,Medium,5725.0,0.626,
2017,Jalna,Bhokardan,Small,3629.0,1509.0,
2017,Jalna,Ghansawangi,Small,6088.0,4570.284,
2017,Jalna,Jaffrabad,Medium,3237.0,0.555,
2017,Jalna,Jaffrabad,Small,2256.0,251.574,
2017,Jalna,Jalna,Medium,5381.0,2.099,
2017,Jalna,Jalna,Small,4459.0,3095.243,
2017,Jalna,Mantha,Small,4184.0,681.347,
2017,Jalna,Partur,Big,47988.0,6.64,
2017,Jalna,Partur,Small,4265.0,2342.0,
2017,Parbhani,Selu,Big,53933.0,5032.0,
2017,Parbhani,Selu,Medium,0.0,0.0,
2017,Parbhani,Selu,Small,1751.0,32.0,
2017,Parbhani,Gangakhed,Big,8347.0,2057.0,
2017,Parbhani,Gangakhed,Medium,6320.0,1898.0,
2017,Parbhani,Gangakhed,Small,4924.0,359.0,
2017,Parbhani,Jintur,Big,0.0,0.0,
2017,Parbhani,Jintur,Medium,3818.0,2095.0,
2017,Parbhani,Jintur,Small,8508.0,79.0,
2017,Parbhani,Manvat,Big,11039.0,6456.0,
2017,Parbhani,Manvat,Medium,0.0,0.0,
2017,Parbhani,Manvat,Small,1020.0,41.0,
2017,Parbhani,Palam,Big,0.0,0.0,
2017,Parbhani,Palam,Medium,4812.0,0.0,
2017,Parbhani,Palam,Small,2630.0,28.0,
2017,Parbhani,Parbhani,Big,34301.0,29670.0,
2017,Parbhani,Parbhani,Medium,0.0,0.0,
2017,Parbhani,Parbhani,Small,3278.0,81.0,
2017,Parbhani,Pathari,Big,32996.0,16902.0,
2017,Parbhani,Pathari,Medium,4149.0,0.0,
2017,Parbhani,Pathari,Small,919.0,8.0,
2017,Parbhani,Purna,Big,34616.0,14295.0,
2017,Parbhani,Purna,Medium,0.0,0.0,
2017,Parbhani,Purna,Small,978.0,12.0,
2017,Parbhani,Sonpeth,Big,0.0,0.0,
2017,Parbhani,Sonpeth,Medium,0.0,0.0,
2017,Parbhani,Sonpeth,Small,267.0,11.0,
2017,Nanded,Andhrapur,Small,0.0,428.0,
2017,Nanded,Bhokar,Medium,405.0,359.0,
2017,Nanded,Bhokar,Small,3775.0,2278.0,
2017,Nanded,Biloli,Small,1430.0,964.0,
2017,Nanded,Deglur,Medium,1781.0,1268.0,
2017,Nanded,Deglur,Small,2920.0,2254.0,
2017,Nanded,Dharmabad,Medium,9995.0,1481.0,
2017,Nanded,Dharmabad,Small,0.0,305.0,
2017,Nanded,Hadgaon,Small,5549.0,2969.0,
2017,Nanded,Himalay Nagar,Small,2577.0,1113.0,
2017,Nanded,Kandhar,Big,23310.0,1993.0,
2017,Nanded,Kandhar,Medium,2290.0,350.0,
2017,Nanded,Kandhar,Small,1801.0,3220.0,
2017,Nanded,Kinvat,Medium,5183.0,2457.0,
2017,Nanded,Kinvat,Small,5981.0,3095.0,
2017,Nanded,Loha,Medium,9900.0,3699.0,
2017,Nanded,Loha,Small,1679.0,2137.0,
2017,Nanded,Mahur,Small,1429.0,639.0,
2017,Nanded,Mudkhed,Big,1116.0,2700.0,
2017,Nanded,Mudkhed,Medium,0.0,,
2017,Nanded,Mudkhed,Small,287.0,806.0,
2017,Nanded,Mukhed,Big,32410.0,26924.0,
2017,Nanded,Mukhed,Medium,1012.0,1137.0,
2017,Nanded,Mukhed,Small,3778.0,3877.0,
2017,Nanded,Nanded,Big,33725.0,17472.0,
2017,Nanded,Nanded,Medium,0.0,,
2017,Nanded,Nanded,Small,625.0,838.0,
2017,Nanded,Naygaon,Small,679.0,1253.0,
2017,Nanded,Umari,Medium,1600.0,2054.0,
2017,Nanded,Umari,Small,1690.0,1127.0,
2017,Palghar,Dahanu,Big,6141.0,4469.09,
2017,Palghar,Dahanu,Medium,0.0,0.0,
2017,Palghar,Dahanu,Small,323.0,97.95,
2017,Palghar,Javhar,Big,0.0,0.0,
2017,Palghar,Javhar,Medium,0.0,0.0,
2017,Palghar,Javhar,Small,150.0,0.0,
2017,Palghar,Mokhada,Big,0.0,0.0,
2017,Palghar,Mokhada,Medium,0.0,0.0,
2017,Palghar,Mokhada,Small,144.0,0.0,
2017,Palghar,Palghar,Big,8525.0,7397.25,
2017,Palghar,Palghar,Medium,4088.0,2754.2,
2017,Palghar,Palghar,Small,1037.0,261.73,
2017,Palghar,Talasari,Big,0.0,0.0,
2017,Palghar,Talasari,Medium,0.0,0.0,
2017,Palghar,Talasari,Small,0.0,0.0,
2017,Palghar,Vasai,Big,0.0,0.0,
2017,Palghar,Vasai,Medium,0.0,0.0,
2017,Palghar,Vasai,Small,0.0,0.0,
2017,Palghar,Vikramgad,Big,30.0,43.66,
2017,Palghar,Vikramgad,Medium,0.0,0.0,
2017,Palghar,Vikramgad,Small,578.0,151.13,
2017,Palghar,Wada,Big,0.0,0.0,
2017,Palghar,Wada,Medium,0.0,0.0,
2017,Palghar,Wada,Small,299.0,0.0,
2018,Nandurbar,Akkalkuva,Big,0.0,0.0,
2018,Nandurbar,Akkalkuva,Medium,4857.0,0.0,
2018,Nandurbar,Akkalkuva,Small,1188.0,0.0,
2018,Nandurbar,Akrani,Big,0.0,0.0,
2018,Nandurbar,Akrani,Medium,0.0,0.0,
2018,Nandurbar,Akrani,Small,0.0,0.0,
2018,Nandurbar,Nandurbar,Big,0.0,0.0,
2018,Nandurbar,Nandurbar,Medium,5395.0,0.0,
2018,Nandurbar,Nandurbar,Small,5393.0,0.0,
2018,Nandurbar,Navapur,Big,0.0,0.0,
2018,Nandurbar,Navapur,Medium,8873.0,173.0,
2018,Nandurbar,Navapur,Small,8057.0,0.0,
2018,Nandurbar,Shahada,Big,0.0,0.0,
2018,Nandurbar,Shahada,Medium,4407.0,0.0,
2018,Nandurbar,Shahada,Small,2098.0,138.0,
2018,Nandurbar,Taloda,Big,0.0,0.0,
2018,Nandurbar,Taloda,Medium,0.0,0.0,
2018,Nandurbar,Taloda,Small,1807.0,0.0,
2018,Ratnagiri,Chiplun,Big,0.0,0.0,
2018,Ratnagiri,Chiplun,Medium,0.0,0.0,
2018,Ratnagiri,Chiplun,Small,2112.0,1708.0,
2018,Ratnagiri,Dapoli,Big,0.0,0.0,
2018,Ratnagiri,Dapoli,Medium,0.0,0.0,
2018,Ratnagiri,Dapoli,Small,1584.0,1382.0,
2018,Ratnagiri,Guhagar,Big,0.0,0.0,
2018,Ratnagiri,Guhagar,Medium,0.0,0.0,
2018,Ratnagiri,Guhagar,Small,315.0,207.0,
2018,Ratnagiri,Khed,Big,0.0,0.0,
2018,Ratnagiri,Khed,Medium,2050.0,181.0,
2018,Ratnagiri,Khed,Small,5696.0,5006.0,
2018,Ratnagiri,Lanja,Big,0.0,0.0,
2018,Ratnagiri,Lanja,Medium,0.0,0.0,
2018,Ratnagiri,Lanja,Small,991.0,875.0,
2018,Ratnagiri,Mandangad,Big,0.0,0.0,
2018,Ratnagiri,Mandangad,Medium,0.0,0.0,
2018,Ratnagiri,Mandangad,Small,726.0,695.0,
2018,Ratnagiri,Rajapur,Big,0.0,0.0,
2018,Ratnagiri,Rajapur,Medium,12107.0,247.0,
2018,Ratnagiri,Rajapur,Small,1940.0,1593.0,
2018,Ratnagiri,Ratnagiri,Big,0.0,0.0,
2018,Ratnagiri,Ratnagiri,Medium,0.0,0.0,
2018,Ratnagiri,Ratnagiri,Small,0.0,0.0,
2018,Ratnagiri,Sangameshwar,Big,0.0,0.0,
2018,Ratnagiri,Sangameshwar,Medium,3971.0,2.0,
2018,Ratnagiri,Sangameshwar,Small,2157.0,1863.0,
2018,Pune,Khed,Big,21911.0,27017.0,
2018,Pune,Khed,Medium,2105.0,20.0,
2018,Pune,Khed,Small,12748.0,8269.0,
2018,Pune,Aambegaon,Big,15418.0,7993.0,
2018,Pune,Aambegaon,Medium,3820.0,0.0,
2018,Pune,Aambegaon,Small,11999.0,13585.0,
2018,Pune,Baramati,Big,26576.0,72039.0,
2018,Pune,Baramati,Medium,4076.0,3442.0,
2018,Pune,Baramati,Small,13376.0,20779.0,
2018,Pune,Bhor,Big,9693.0,1746.0,
2018,Pune,Bhor,Medium,0.0,0.0,
2018,Pune,Bhor,Small,5281.0,12856.0,
2018,Pune,Daund,Big,46119.0,56284.0,
2018,Pune,Daund,Medium,0.0,0.0,
2018,Pune,Daund,Small,22219.0,27068.0,
2018,Pune,Haveli,Big,15451.0,16700.0,
2018,Pune,Haveli,Medium,1500.0,0.0,
2018,Pune,Haveli,Small,8394.0,2512.0,
2018,Pune,Indapur,Big,50196.0,62630.0,
2018,Pune,Indapur,Medium,1920.0,644.0,
2018,Pune,Indapur,Small,9174.0,14028.0,
2018,Pune,Junnar,Big,27115.0,28836.0,
2018,Pune,Junnar,Medium,7960.0,6372.0,
2018,Pune,Junnar,Small,13580.0,14517.0,
2018,Pune,Maval,Big,6365.0,5376.0,
2018,Pune,Maval,Medium,10353.0,17343.0,
2018,Pune,Maval,Small,8259.0,3580.0,
2018,Pune,Mulashi,Big,1000.0,103.0,
2018,Pune,Mulashi,Medium,2832.0,5827.0,
2018,Pune,Mulashi,Small,13688.0,10437.0,
2018,Pune,Pune City,Big,0.0,0.0,
2018,Pune,Pune City,Medium,0.0,0.0,
2018,Pune,Pune City,Small,0.0,0.0,
2018,Pune,Purandar,Big,29320.0,26484.0,
2018,Pune,Purandar,Medium,3494.0,2894.0,
2018,Pune,Purandar,Small,8609.0,18941.0,
2018,Pune,Shirur,Big,64887.0,70889.0,
2018,Pune,Shirur,Medium,0.0,0.0,
2018,Pune,Shirur,Small,18113.0,16905.0,
2018,Pune,Welhe,Big,0.0,0.0,
2018,Pune,Welhe,Medium,0.0,0.0,
2018,Pune,Welhe,Small,4785.0,3402.0,
2018,Ahilyanagar,Akole,Big,0.0,4513.15,
2018,Ahilyanagar,Akole,Medium,2178.0,2961.0,
2018,Ahilyanagar,Akole,Small,17461.0,4162.0,
2018,Ahilyanagar,Jamkhed,Big,0.0,0.0,
2018,Ahilyanagar,Jamkhed,Medium,2718.0,104.0,
2018,Ahilyanagar,Jamkhed,Small,5235.0,275.0,
2018,Ahilyanagar,Karjat,Big,59980.0,29765.0,
2018,Ahilyanagar,Karjat,Medium,8445.0,1024.0,
2018,Ahilyanagar,Karjat,Small,4779.0,1948.0,
2018,Ahilyanagar,Kopargaon,Big,0.0,5666.0,
2018,Ahilyanagar,Kopargaon,Medium,0.0,0.0,
2018,Ahilyanagar,Kopargaon,Small,0.0,0.0,
2018,Ahilyanagar,Nagar,Big,3089.0,0.0,
2018,Ahilyanagar,Nagar,Medium,0.0,0.0,
2018,Ahilyanagar,Nagar,Small,6607.0,0.0,
2018,Ahilyanagar,Nevasa,Big,84304.0,54492.0,
2018,Ahilyanagar,Nevasa,Medium,0.0,0.0,
2018,Ahilyanagar,Nevasa,Small,3481.0,474.0,
2018,Ahilyanagar,Parner,Big,14739.0,10319.0,
2018,Ahilyanagar,Parner,Medium,2266.0,0.0,
2018,Ahilyanagar,Parner,Small,8711.0,852.0,
2018,Ahilyanagar,Pathardi,Big,22315.0,8189.0,
2018,Ahilyanagar,Pathardi,Medium,1548.0,0.0,
2018,Ahilyanagar,Pathardi,Small,1292.0,0.0,
2018,Ahilyanagar,Rahata,Big,1785.0,21128.2,
2018,Ahilyanagar,Rahata,Medium,0.0,0.0,
2018,Ahilyanagar,Rahata,Small,0.0,0.0,
2018,Ahilyanagar,Rahuri,Big,37940.0,31866.5,
2018,Ahilyanagar,Rahuri,Medium,0.0,0.0,
