Year,District,Taluka,Total Irrigation Wells,Wells In Use With Diesel Pump,Wells In Use With Electric Pump,Irrigation Wells Not in Use
2021,Wardha,Hinganghat,13120,900.0,12220.0,0
2021,Wardha,Samudrapur,9387,0.0,9387.0,0
2008,Washim,Malegaon,2589,138.0,57.0,719
2008,Washim,Mangrulpir,2934,94.0,1823.0,2048
2008,Washim,Karanja,2154,0.0,476.0,735
2008,Washim,Manora,1230,0.0,1366.0,861
2008,Washim,Washim,2785,110.0,1250.0,220
2008,Washim,Resod,975,130.0,1758.0,197
2009,Washim,Malegaon,2222,191.0,1112.0,0
2009,Washim,Mangrulpir,3215,134.0,1823.0,0
2009,Washim,Karanja,3143,87.0,476.0,0
2009,Washim,Manora,896,84.0,812.0,0
2009,Washim,Washim,2776,265.0,1250.0,0
2009,Washim,Resod,1951,195.0,1758.0,0
2010,Washim,Malegaon,2222,658.0,3982.0,512
2010,Washim,Mangrulpir,3215,362.0,2980.0,1139
2010,Washim,Karanja,3143,489.0,4891.0,1021
2010,Washim,Manora,896,306.0,2824.0,665
2010,Washim,Washim,2776,,,
2010,Washim,Resod,1951,712.0,5700.0,246
2011,Washim,Malegaon,2222,658.0,3982.0,512
2011,Washim,Mangrulpir,3215,362.0,2980.0,1139
2011,Washim,Karanja,3146,489.0,4891.0,1021
2011,Washim,Manora,896,306.0,2824.0,665
2011,Washim,Washim,2776,,,
2011,Washim,Resod,1951,712.0,5700.0,246
2012,Washim,Malegaon,2222,658.0,3982.0,512
2012,Washim,Mangrulpir,3215,362.0,2980.0,1139
2012,Washim,Karanja,3146,489.0,4891.0,1021
2012,Washim,Manora,896,306.0,2824.0,665
2012,Washim,Washim,2776,,,
2012,Washim,Resod,1951,712.0,5700.0,246
2013,Washim,Malegaon,1747,188.0,1162.0,397
2013,Washim,Mangrulpir,2407,235.0,1882.0,290
2013,Washim,Karanja,653,40.0,488.0,125
2013,Washim,Manora,1889,55.0,1129.0,705
2013,Washim,Washim,1655,160.0,1285.0,210
2013,Washim,Resod,2206,189.0,1819.0,198
2014,Washim,Malegaon,1747,188.0,1162.0,397
2014,Washim,Mangrulpir,2407,235.0,1882.0,290
2014,Washim,Karanja,653,40.0,488.0,125
2014,Washim,Manora,1889,55.0,1129.0,705
2014,Washim,Washim,1655,160.0,1285.0,210
2014,Washim,Resod,2206,189.0,1819.0,198
2015,Washim,Malegaon,1747,188.0,1162.0,397
2015,Washim,Mangrulpir,2407,235.0,1882.0,290
2015,Washim,Karanja,653,40.0,488.0,125
2015,Washim,Manora,1889,55.0,1129.0,705
2015,Washim,Washim,1655,160.0,1285.0,210
2015,Washim,Resod,2206,189.0,1819.0,198
2016,Washim,Malegaon,1747,188.0,1162.0,397
2016,Washim,Mangrulpir,2407,235.0,1882.0,290
2016,Washim,Karanja,653,40.0,488.0,125
2016,Washim,Manora,1889,55.0,1129.0,705
2016,Washim,Washim,1655,160.0,1285.0,210
2016,Washim,Resod,2206,189.0,1819.0,198
2017,Washim,Malegaon,4414,1258.0,2601.0,555
2017,Washim,Mangrulpir,7282,709.0,3511.0,1701
2017,Washim,Karanja,5114,706.0,4408.0,1228
2017,Washim,Manora,3316,75.0,2068.0,792
2017,Washim,Washim,6250,0.0,1670.0,842
2017,Washim,Resod,7465,0.0,470.0,177
2018,Washim,Malegaon,,,,
2018,Washim,Mangrulpir,,,,
2018,Washim,Karanja,,,,
2018,Washim,Manora,,,,
2018,Washim,Washim,,,,
2018,Washim,Resod,,,,
2019,Washim,Malegaon,4935,53.0,3500.0,369
2019,Washim,Mangrulpir,,,,
2019,Washim,Karanja,5264,690.0,4574.0,1078
2019,Washim,Manora,5208,104.0,4711.0,
2019,Washim,Washim,2093,46.0,3285.0,153
2019,Washim,Resod,8850,75.0,7460.0,1390
2020,Washim,Malegaon,,,,
2020,Washim,Mangrulpir,,,,
2020,Washim,Karanja,,,,
2020,Washim,Manora,,,,
2020,Washim,Washim,2160,46.0,3335.0,158
2020,Washim,Resod,8850,75.0,7460.0,1395
2021,Washim,Malegaon,6323,259.0,4435.0,430
2021,Washim,Mangrulpir,7282,201.0,6910.0,171
2021,Washim,Karanja,,,,
2021,Washim,Manora,3206,41.0,3117.0,266
2021,Washim,Washim,2286,47.0,3383.0,167
2021,Washim,Resod,8820,75.0,7460.0,7390
2012,Yavatmal,Ner,3155,40.0,0.0,239
2012,Yavatmal,Babhulgaon,2034,103.0,0.0,241
2012,Yavatmal,Kalamb,1496,91.0,0.0,206
2012,Yavatmal,Yavatmal,3460,170.0,0.0,278
2012,Yavatmal,Darvha,2946,95.0,0.0,181
2012,Yavatmal,Digras,9634,103.0,0.0,153
2012,Yavatmal,Pusad,1847,39.0,0.0,475
2012,Yavatmal,Umarkhed,3111,456.0,0.0,211
2012,Yavatmal,Mahagaon,1987,51.0,0.0,560
2012,Yavatmal,Aarni,2089,60.0,0.0,165
2012,Yavatmal,Ghantaji,1312,143.0,0.0,140
2012,Yavatmal,Kelapur,2138,303.0,0.0,220
2012,Yavatmal,Ralegaon,2056,133.0,0.0,225
2012,Yavatmal,Maregaon,753,41.0,0.0,168
2012,Yavatmal,Zari Jamani,1805,77.0,0.0,125
2012,Yavatmal,Vani,1647,177.0,0.0,159
2013,Yavatmal,Ner,3155,40.0,0.0,239
2013,Yavatmal,Babhulgaon,2034,103.0,0.0,241
2013,Yavatmal,Kalamb,1496,91.0,0.0,206
2013,Yavatmal,Yavatmal,3460,170.0,0.0,278
2013,Yavatmal,Darvha,2946,95.0,0.0,181
2013,Yavatmal,Digras,9634,103.0,0.0,153
2013,Yavatmal,Pusad,1847,39.0,0.0,475
2013,Yavatmal,Umarkhed,3111,456.0,0.0,211
2013,Yavatmal,Mahagaon,1987,51.0,0.0,560
2013,Yavatmal,Aarni,2089,60.0,0.0,165
2013,Yavatmal,Ghantaji,1312,143.0,0.0,140
2013,Yavatmal,Kelapur,2138,303.0,0.0,220
2013,Yavatmal,Ralegaon,2056,133.0,0.0,225
2013,Yavatmal,Maregaon,753,41.0,0.0,168
2013,Yavatmal,Zari Jamani,1805,77.0,0.0,125
2013,Yavatmal,Vani,1647,177.0,0.0,159
2014,Yavatmal,Ner,3155,40.0,,239
2014,Yavatmal,Babhulgaon,2034,103.0,,241
2014,Yavatmal,Kalamb,1496,91.0,,206
2014,Yavatmal,Yavatmal,3460,170.0,,278
2014,Yavatmal,Darvha,2946,95.0,,181
2014,Yavatmal,Digras,9634,103.0,,153
2014,Yavatmal,Pusad,1847,39.0,,475
2014,Yavatmal,Umarkhed,3111,456.0,,211
2014,Yavatmal,Mahagaon,1987,51.0,,560
2014,Yavatmal,Aarni,2089,60.0,,165
2014,Yavatmal,Ghantaji,1312,143.0,,140
2014,Yavatmal,Kelapur,2138,303.0,,220
2014,Yavatmal,Ralegaon,2056,133.0,,225
2014,Yavatmal,Maregaon,753,41.0,,168
2014,Yavatmal,Zari Jamani,1805,77.0,,125
2014,Yavatmal,Vani,1647,177.0,,159
2015,Yavatmal,Ner,2305,21.0,1249.0,892
2015,Yavatmal,Babhulgaon,2303,20.0,1073.0,0
2015,Yavatmal,Kalamb,3328,95.0,1300.0,0
2015,Yavatmal,Yavatmal,4934,654.0,219.0,1352
2015,Yavatmal,Darvha,5976,0.0,0.0,0
2015,Yavatmal,Digras,,,,
2015,Yavatmal,Pusad,5075,34.0,5072.0,0
2015,Yavatmal,Umarkhed,4018,90.0,3597.0,977
2015,Yavatmal,Mahagaon,1315,98.0,491.0,191
2015,Yavatmal,Aarni,1926,316.0,361.0,193
2015,Yavatmal,Ghantaji,,,,
2015,Yavatmal,Kelapur,946,37.0,378.0,0
2015,Yavatmal,Ralegaon,3027,248.0,1011.0,428
2015,Yavatmal,Maregaon,1052,212.0,353.0,91
2015,Yavatmal,Zari Jamani,,,,
2015,Yavatmal,Vani,336,86.0,85.0,114
2016,Yavatmal,Ner,,,,
2016,Yavatmal,Babhulgaon,2417,45.0,1170.0,
2016,Yavatmal,Kalamb,3328,95.0,1310.0,
2016,Yavatmal,Yavatmal,4834,654.0,219.0,1352
2016,Yavatmal,Darvha,5985,,,
2016,Yavatmal,Digras,2046,121.0,1661.0,
2016,Yavatmal,Pusad,4698,46.0,4329.0,
2016,Yavatmal,Umarkhed,4068,95.0,3638.0,277
2016,Yavatmal,Mahagaon,4029,,,577
2016,Yavatmal,Aarni,3303,113.0,1397.0,481
2016,Yavatmal,Ghantaji,,,,
2016,Yavatmal,Kelapur,1552,87.0,803.0,183
2016,Yavatmal,Ralegaon,3332,256.0,1128.0,546
2016,Yavatmal,Maregaon,1127,275.0,425.0,105
2016,Yavatmal,Zari Jamani,,,,
2016,Yavatmal,Vani,570,35.0,95.0,394
2017,Yavatmal,Ner,4114,,7020.0,233
2017,Yavatmal,Babhulgaon,3613,45.0,5748.0,1907
2017,Yavatmal,Kalamb,4372,95.0,3988.0,669
2017,Yavatmal,Yavatmal,6450,654.0,5624.0,1582
2017,Yavatmal,Darvha,7204,,9111.0,1317
2017,Yavatmal,Digras,3693,121.0,6105.0,729
2017,Yavatmal,Pusad,3754,46.0,12267.0,414
2017,Yavatmal,Umarkhed,5973,95.0,13637.0,325
2017,Yavatmal,Mahagaon,4336,,11594.0,540
2017,Yavatmal,Aarni,6648,113.0,8747.0,685
2017,Yavatmal,Ghantaji,3120,,7217.0,284
2017,Yavatmal,Kelapur,1282,87.0,4420.0,250
2017,Yavatmal,Ralegaon,3887,256.0,4472.0,285
2017,Yavatmal,Maregaon,2988,275.0,2713.0,880
2017,Yavatmal,Zari Jamani,610,,4567.0,148
2017,Yavatmal,Vani,32,35.0,4469.0,10
2018,Yavatmal,Ner,3573,388.0,4847.0,945
2018,Yavatmal,Babhulgaon,2405,91.0,4247.0,1278
2018,Yavatmal,Kalamb,4753,579.0,2527.0,737
2018,Yavatmal,Yavatmal,5918,398.0,4296.0,600
2018,Yavatmal,Darvha,5997,255.0,6134.0,557
2018,Yavatmal,Digras,3418,146.0,3213.0,971
2018,Yavatmal,Pusad,3754,0.0,7509.0,414
2018,Yavatmal,Umarkhed,6184,403.0,8757.0,167
2018,Yavatmal,Mahagaon,5158,140.0,8507.0,375
2018,Yavatmal,Aarni,5128,54.0,5727.0,766
2018,Yavatmal,Ghantaji,3246,12.0,5867.0,284
2018,Yavatmal,Kelapur,1282,288.0,3708.0,250
2018,Yavatmal,Ralegaon,4422,178.0,3638.0,190
2018,Yavatmal,Maregaon,2165,201.0,2738.0,90
2018,Yavatmal,Zari Jamani,725,117.0,3906.0,207
2018,Yavatmal,Vani,1861,208.0,4272.0,801
2019,Yavatmal,Ner,3573,379.0,4917.0,943
2019,Yavatmal,Babhulgaon,2412,95.0,4307.0,1320
2019,Yavatmal,Kalamb,4753,579.0,2587.0,737
2019,Yavatmal,Yavatmal,8819,504.0,4756.0,1050
2019,Yavatmal,Darvha,5997,255.0,6304.0,557
2019,Yavatmal,Digras,4808,145.0,3383.0,361
2019,Yavatmal,Pusad,3754,0.0,7789.0,414
2019,Yavatmal,Umarkhed,6275,415.0,9387.0,147
2019,Yavatmal,Mahagaon,5158,140.0,8767.0,375
2019,Yavatmal,Aarni,5819,20.0,5857.0,754
2019,Yavatmal,Ghantaji,3246,12.0,6027.0,284
2019,Yavatmal,Kelapur,1282,288.0,3888.0,250
2019,Yavatmal,Ralegaon,4187,967.0,3768.0,285
2019,Yavatmal,Maregaon,2178,220.0,2858.0,90
2019,Yavatmal,Zari Jamani,956,70.0,3986.0,213
2019,Yavatmal,Vani,1872,212.0,4434.0,783
2020,Yavatmal,Ner,3586,372.0,7677.0,940
2020,Yavatmal,Babhulgaon,2412,98.0,6545.0,1320
2020,Yavatmal,Kalamb,4753,579.0,3409.0,737
2020,Yavatmal,Yavatmal,6563,504.0,6442.0,718
2020,Yavatmal,Darvha,3183,708.0,9675.0,213
2020,Yavatmal,Digras,4950,150.0,6375.0,389
2020,Yavatmal,Pusad,3754,0.0,12748.0,414
2020,Yavatmal,Umarkhed,6275,415.0,14435.0,147
2020,Yavatmal,Mahagaon,5158,140.0,12274.0,375
2020,Yavatmal,Aarni,5819,20.0,9131.0,754
2020,Yavatmal,Ghantaji,3246,12.0,7607.0,284
2020,Yavatmal,Kelapur,1282,288.0,4575.0,250
2020,Yavatmal,Ralegaon,4187,967.0,5043.0,285
2020,Yavatmal,Maregaon,2178,223.0,3215.0,90
2020,Yavatmal,Zari Jamani,1227,57.0,4891.0,257
2020,Yavatmal,Vani,1930,212.0,4745.0,208
2021,Yavatmal,Ner,6377,40.0,7769.0,1026
2021,Yavatmal,Babhulgaon,3954,31.0,6629.0,1907
2021,Yavatmal,Kalamb,4220,1912.0,3480.0,962
2021,Yavatmal,Yavatmal,6544,737.0,6487.0,975
2021,Yavatmal,Darvha,3516,708.0,9757.0,213
2021,Yavatmal,Digras,6386,411.0,6424.0,205
2021,Yavatmal,Pusad,3044,0.0,12902.0,414
2021,Yavatmal,Umarkhed,6538,415.0,14671.0,147
2021,Yavatmal,Mahagaon,5384,140.0,12477.0,375
2021,Yavatmal,Aarni,6103,27.0,9272.0,758
2021,Yavatmal,Ghantaji,5153,168.0,7700.0,728
2021,Yavatmal,Kelapur,5493,295.0,4697.0,306
2021,Yavatmal,Ralegaon,4478,967.0,5171.0,285
2021,Yavatmal,Maregaon,2434,235.0,3371.0,92
2021,Yavatmal,Zari Jamani,1411,57.0,5113.0,257
2021,Yavatmal,Vani,2014,190.0,4871.0,788
