Year,District,Taluka,Size Class,Irrigated Area,Unirrigated Area,Gross Cropped Area,Share of Cropped Area Irrigated,Share of Total Land Holdings Cropped,Unnamed: 9,Total Holding Number,Total Holding Area
2010,Akola,Akot,Small (1 to 2 ha),679,36467,36037,1.884174598329495,2.0399,,13164,17666
2010,Akola,Balapur,Small (1 to 2 ha),1939,13744,16673,11.62958075931146,0.9926,,11331,16797
2010,Akola,Akola,Small (1 to 2 ha),3776,13167,16033,23.55142518555479,0.9566,,11736,16760
2010,Akola,Murtijapur,Small (1 to 2 ha),6093,14619,19613,31.06612960791312,0.9939,,14177,19733
2010,Akola,Patur,Small (1 to 2 ha),649,40399,41047,1.58111433235072,2.7935,,10336,14694
2010,Akola,Barshitakali,Small (1 to 2 ha),1079,3313,4391,24.57299020724209,0.8938,,3471,4913
2015,Akola,Telhara,Small (1 to 2 ha),7637,16037,33666,22.6846076159924,1.0189,,16369,33043
2015,Akola,Akot,Small (1 to 2 ha),1660,13633,16073,10.32787905182604,0.9646,,13761,16663
2015,Akola,Balapur,Small (1 to 2 ha),4490,13646,17036,26.35595210143226,1.0394,,11736,16390
2015,Akola,Akola,Small (1 to 2 ha),66,17019,17073,0.3865752943243718,0.9642,,13379,17707
2015,Akola,Murtijapur,Small (1 to 2 ha),734,16044,16779,4.37451576375231,1.0004,,13133,16773
2015,Akola,Patur,Small (1 to 2 ha),9636,13667,33103,29.10914418632752,1.0863,,14970,30474
2015,Akola,Barshitakali,Small (1 to 2 ha),0,6741,6741,0.0,1.1174,,4467,6033
2000,Akola,Telhara,Semimedium (2 to 4 ha),999,10793,11791,8.472563819862607,1.0067,,4396,11713
2000,Akola,Akot,Semimedium (2 to 4 ha),3413,11647,14967,22.80350103561168,0.998,,6677,14997
2000,Akola,Balapur,Semimedium (2 to 4 ha),699,14367,14966,4.670586663103034,0.8926,,6707,16767
2000,Akola,Akola,Semimedium (2 to 4 ha),40,13037,13066,0.3061380682687892,0.9756,,4907,13393
2000,Akola,Murtijapur,Semimedium (2 to 4 ha),473,11174,11667,4.054169880860547,0.9913,,4179,11769
2000,Akola,Patur,Semimedium (2 to 4 ha),3317,13676,16994,19.51865364246204,1.0508,,6636,16173
2000,Akola,Barshitakali,Semimedium (2 to 4 ha),77,7367,7336,1.049618320610687,0.9482,,3701,7737
2010,Akola,Telhara,Semimedium (2 to 4 ha),4730,9166,13976,33.84373211219233,0.9444,,6616,14799
2010,Akola,Akot,Semimedium (2 to 4 ha),3436,31971,36407,9.437745488504957,2.2553,,6133,16143
2010,Akola,Balapur,Semimedium (2 to 4 ha),1610,9673,11073,14.53987176013727,0.9783,,4367,11319
2010,Akola,Akola,Semimedium (2 to 4 ha),6093,7776,13970,43.61488904795991,1.0423,,4999,13403
2010,Akola,Murtijapur,Semimedium (2 to 4 ha),6613,9613,16336,40.4811459353575,0.9975,,6793,16377
2010,Akola,Patur,Semimedium (2 to 4 ha),704,31717,33633,2.093182291202093,2.553,,4669,13174
2010,Akola,Barshitakali,Semimedium (2 to 4 ha),1639,6767,7497,21.86207816459917,0.8274,,3337,9061
2015,Akola,Telhara,Semimedium (2 to 4 ha),7066,10313,17377,40.66294527248662,1.0856,,6774,16007
2015,Akola,Akot,Semimedium (2 to 4 ha),3307,16403,17611,18.77803645448867,0.9969,,7601,17666
2015,Akola,Balapur,Semimedium (2 to 4 ha),4666,9640,14096,33.10158910329172,1.0332,,6311,13643
2015,Akola,Akola,Semimedium (2 to 4 ha),11,13471,13493,0.08152375305714074,0.9837,,6664,13717
2015,Akola,Murtijapur,Semimedium (2 to 4 ha),917,13971,13779,6.655054793526381,1.0101,,6370,13641
2015,Akola,Patur,Semimedium (2 to 4 ha),11614,10647,33163,35.02095709073365,1.958,,6661,16937
2015,Akola,Barshitakali,Semimedium (2 to 4 ha),40,9766,9704,0.4122011541632316,0.9698,,3743,10006
2000,Akola,Telhara,Medium (4 to 10 ha),967,13633,13470,7.178916109873794,0.9883,,3393,13630
2000,Akola,Akot,Medium (4 to 10 ha),3396,7779,11374,29.85756989625462,0.9969,,3019,11409
2000,Akola,Balapur,Medium (4 to 10 ha),616,14109,14636,4.208800218638972,0.8905,,3674,16436
2000,Akola,Akola,Medium (4 to 10 ha),61,13333,13373,0.456142974650415,0.9697,,3376,13791
2000,Akola,Murtijapur,Medium (4 to 10 ha),676,11779,13464,5.020796197266786,0.9851,,3010,13667
2000,Akola,Patur,Medium (4 to 10 ha),1769,11176,13064,13.54102878138396,0.9816,,3169,13309
2000,Akola,Barshitakali,Medium (4 to 10 ha),134,11799,13033,1.028159287961329,0.9469,,3137,13764
2010,Akola,Telhara,Medium (4 to 10 ha),3044,4937,6973,43.65409436397533,0.917,,1374,7604
2010,Akola,Akot,Medium (4 to 10 ha),3143,13716,16766,18.7462722175832,1.6268,,1746,10306
2010,Akola,Balapur,Medium (4 to 10 ha),673,7013,7674,8.769872296064634,0.9698,,1403,7913
2010,Akola,Akola,Medium (4 to 10 ha),6693,4360,9741,68.70957807206652,0.9745,,1771,9996
2010,Akola,Murtijapur,Medium (4 to 10 ha),4337,6339,9666,44.86861162838817,1.003,,1733,9637
2010,Akola,Patur,Medium (4 to 10 ha),764,33637,34493,2.214942162177833,3.5219,,1763,9794
2010,Akola,Barshitakali,Medium (4 to 10 ha),4136,6979,10116,40.88572558323447,0.9681,,1709,10449
2015,Akola,Telhara,Medium (4 to 10 ha),3717,4369,7076,52.52967778405879,1.0716,,1316,6603
2015,Akola,Akot,Medium (4 to 10 ha),3076,11364,13449,22.87158896572236,0.9789,,3411,13739
2015,Akola,Balapur,Medium (4 to 10 ha),3767,6631,9377,40.17276314386265,1.2264,,1374,7646
2015,Akola,Akola,Medium (4 to 10 ha),0,7667,7667,0.0,1.0,,1663,7667
2015,Akola,Murtijapur,Medium (4 to 10 ha),711,10764,11676,6.089414182939363,1.0173,,3103,11477
2015,Akola,Patur,Medium (4 to 10 ha),6633,7636,14067,47.1529110684581,1.3221,,1930,10640
2015,Akola,Barshitakali,Medium (4 to 10 ha),0,13769,13769,0.0,1.056,,3163,13039
2000,Akola,Telhara,Large (>10 ha),74,1607,1691,4.376108811354229,0.9971,,133,1696
2000,Akola,Akot,Large (>10 ha),177,1600,1677,10.55456171735242,0.9905,,136,1693
2000,Akola,Balapur,Large (>10 ha),109,4631,4630,2.354211663066955,0.9303,,330,4977
2000,Akola,Akola,Large (>10 ha),7,6073,6079,0.1151505181773318,0.9907,,373,6136
2000,Akola,Murtijapur,Large (>10 ha),166,3667,3733,4.446825609429413,0.9477,,369,3939
2000,Akola,Patur,Large (>10 ha),340,3369,3709,9.166891345376111,0.9899,,193,3747
2000,Akola,Barshitakali,Large (>10 ha),36,3347,3374,1.066982809721399,0.8942,,377,3773
2010,Akola,Telhara,Large (>10 ha),103,737,741,13.90013495276653,0.7084,,67,1046
2010,Akola,Akot,Large (>10 ha),1364,3967,4333,31.47934456496654,1.2491,,173,3469
2010,Akola,Balapur,Large (>10 ha),136,1101,1336,10.17964071856287,1.0023,,93,1333
2010,Akola,Akola,Large (>10 ha),1373,1004,3377,40.65738821439147,0.9953,,161,3393
2010,Akola,Murtijapur,Large (>10 ha),606,1331,1736,34.90783410138249,0.9994,,133,1737
2010,Akola,Patur,Large (>10 ha),739,3609,4347,17.00023004370831,1.1761,,173,3696
2010,Akola,Barshitakali,Large (>10 ha),764,1101,1766,43.26160815402039,0.5612,,166,3147
2015,Akola,Telhara,Large (>10 ha),19,631,660,2.878787878787879,0.3727,,66,1771
2015,Akola,Akot,Large (>10 ha),1436,3006,4433,32.39341303857433,1.2192,,349,3636
2015,Akola,Balapur,Large (>10 ha),397,1167,1466,27.08049113233288,1.3739,,79,1067
2015,Akola,Akola,Large (>10 ha),0,3637,3637,0.0,1.8806,,97,1934
2015,Akola,Murtijapur,Large (>10 ha),147,3994,4141,3.549867181840135,1.0433,,163,3969
2015,Akola,Patur,Large (>10 ha),1034,1371,3396,30.44758539458186,2.2655,,107,1499
2015,Akola,Barshitakali,Large (>10 ha),0,3093,3093,0.0,1.886,,137,1640
2000,Amravati,Aanjangoan,Marginal (Below 1 ha),246,5336,5582,4.40702257255464,1.0005,,8114,5579
2000,Amravati,Achalpur,Marginal (Below 1 ha),647,6594,7241,8.935229940615937,0.9899,,10405,7315
2000,Amravati,Amravati,Marginal (Below 1 ha),103,4457,4560,2.258771929824562,0.9608,,6584,4746
2000,Amravati,Bhatkulee,Marginal (Below 1 ha),2,6139,6141,0.03256798567008631,0.9832,,8209,6246
2000,Amravati,Chandur Railway,Marginal (Below 1 ha),84,2321,2405,3.492723492723493,0.9725,,2827,2473
2000,Amravati,Chandurbajar,Marginal (Below 1 ha),519,7354,7873,6.592150387399974,0.9982,,10629,7887
2000,Amravati,Chikhaldara,Marginal (Below 1 ha),9,669,678,1.327433628318584,0.9028,,1205,751
2000,Amravati,Daryapur,Marginal (Below 1 ha),0,8182,8182,0.0,1.0869,,9358,7528
2000,Amravati,Dhamangoan,Marginal (Below 1 ha),47,2704,2750,1.709090909090909,0.9466,,3611,2905
2000,Amravati,Dharnee,Marginal (Below 1 ha),6,1320,1325,0.4528301886792453,0.9771,,2025,1356
2000,Amravati,Mosshi,Marginal (Below 1 ha),424,4891,5315,7.977422389463781,0.9742,,7599,5456
2000,Amravati,Nandgoan Khand,Marginal (Below 1 ha),51,4295,4346,1.173492867004142,0.9596,,5745,4529
2000,Amravati,Tiwasa,Marginal (Below 1 ha),106,3039,3146,3.36935791481246,0.945,,4536,3329
2000,Amravati,Varud,Marginal (Below 1 ha),1797,6589,8385,21.43112701252236,0.9574,,14642,8758
2010,Amravati,Achalpur,Marginal (Below 1 ha),1755,8254,10009,17.53421920271755,0.9693,,15287,10326
2010,Amravati,Amravati,Marginal (Below 1 ha),599,9215,9814,6.103525575708172,1.3998,,10200,7011
2010,Amravati,Anjangaon,Marginal (Below 1 ha),726,7837,8563,8.478337031414224,0.9888,,12982,8660
2010,Amravati,Bhatkuli,Marginal (Below 1 ha),1864,5992,7856,23.72708757637475,0.9867,,11466,7962
2010,Amravati,Chandpurbajar,Marginal (Below 1 ha),1515,8501,10017,15.12428870919437,0.9784,,15409,10238
2010,Amravati,Chandur Railway,Marginal (Below 1 ha),264,9019,9283,2.843908219325649,2.7456,,4552,3381
2010,Amravati,Chikaldhara,Marginal (Below 1 ha),862,541,1403,61.43977191732003,0.9943,,2226,1411
2010,Amravati,Daryapur,Marginal (Below 1 ha),0,10517,10517,0.0,1.0402,,14045,10111
2010,Amravati,Dhamangaon Railway,Marginal (Below 1 ha),21,3914,3935,0.5336721728081322,0.9553,,5471,4119
2010,Amravati,Dharani,Marginal (Below 1 ha),131,1808,1939,6.756059824651881,1.0173,,2843,1906
2010,Amravati,Morshi,Marginal (Below 1 ha),1657,8384,10041,16.5023404043422,1.2195,,12014,8234
2010,Amravati,Nandgaon Khandeshwari,Marginal (Below 1 ha),101,10903,11004,0.9178480552526354,1.6867,,8809,6524
2010,Amravati,Tiwasa,Marginal (Below 1 ha),182,9782,9964,1.826575672420715,1.994,,7053,4997
2010,Amravati,Varur,Marginal (Below 1 ha),3979,6865,10844,36.6931021763187,0.9589,,18066,11309
2015,Amravati,Achalpur,Marginal (Below 1 ha),2707,9443,12150,22.2798353909465,1.0975,,16347,11071
2015,Amravati,Amravati,Marginal (Below 1 ha),520,5338,5858,8.87674974393991,0.9695,,12587,6042
2015,Amravati,Anjangaon,Marginal (Below 1 ha),2042,7451,9493,21.5105867481302,1.0701,,13907,8871
2015,Amravati,Bhatkuli,Marginal (Below 1 ha),41,9543,9584,0.42779632721202,0.9539,,14327,10047
2015,Amravati,Chandur Railway,Marginal (Below 1 ha),269,3820,4089,6.578625580826608,1.0162,,5819,4024
2015,Amravati,Chandurbazar,Marginal (Below 1 ha),3339,8138,11477,29.09296854578723,1.1495,,15372,9984
2015,Amravati,Chikhaldara,Marginal (Below 1 ha),0,1869,1869,0.0,0.9575,,3167,1952
2015,Amravati,Daryapur,Marginal (Below 1 ha),0,9621,9621,0.0,0.9574,,16461,10049
2015,Amravati,Dhamangaon Railway,Marginal (Below 1 ha),1077,4628,5704,18.88148667601683,1.043,,7889,5469
2015,Amravati,Dharni,Marginal (Below 1 ha),31,2354,2386,1.299245599329422,0.9699,,3727,2460
2015,Amravati,Morshi,Marginal (Below 1 ha),3260,6693,9953,32.75394353461268,1.0717,,14477,9287
2015,Amravati,Nandgaon-Khandeshwar,Marginal (Below 1 ha),0,5617,5617,0.0,0.959,,10173,5857
2015,Amravati,Tivasa,Marginal (Below 1 ha),731,4583,5314,13.75611592021077,0.9948,,8486,5342
2015,Amravati,Warud,Marginal (Below 1 ha),7136,5461,12598,56.64391173202096,1.2423,,18369,10141
2000,Amravati,Aanjangoan,Small (1 to 2 ha),961,12453,13414,7.16415685105114,1.0076,,8623,13313
2000,Amravati,Achalpur,Small (1 to 2 ha),3621,14029,17650,20.51558073654391,0.9928,,12493,17778
2000,Amravati,Amravati,Small (1 to 2 ha),482,14204,14686,3.282037314449135,0.965,,10611,15219
2000,Amravati,Bhatkulee,Small (1 to 2 ha),42,12950,12991,0.3233007466707721,0.9817,,9258,13233
2000,Amravati,Chandur Railway,Small (1 to 2 ha),310,11112,11423,2.713822988706994,0.9775,,7702,11686
2000,Amravati,Chandurbajar,Small (1 to 2 ha),2155,16009,18164,11.86412684430742,0.9952,,11200,18252
2000,Amravati,Chikhaldara,Small (1 to 2 ha),10,2969,2979,0.3356831151393085,0.8935,,2342,3334
2000,Amravati,Daryapur,Small (1 to 2 ha),16,19816,19832,0.08067769261799113,1.0601,,10816,18707
2000,Amravati,Dhamangoan,Small (1 to 2 ha),374,12300,12675,2.95069033530572,0.9381,,10044,13511
2000,Amravati,Dharnee,Small (1 to 2 ha),64,6261,6325,1.011857707509881,0.9861,,4358,6414
2000,Amravati,Mosshi,Small (1 to 2 ha),2287,17188,19474,11.74386361302249,0.9779,,13877,19914
2000,Amravati,Nandgoan Khand,Small (1 to 2 ha),290,17775,18065,1.60531414337116,0.9702,,12026,18620
2000,Amravati,Tiwasa,Small (1 to 2 ha),617,10717,11334,5.44379742368096,0.9465,,8163,11975
2000,Amravati,Varud,Small (1 to 2 ha),5138,11617,16754,30.66730333054793,0.9584,,12148,17482
2010,Amravati,Achalpur,Small (1 to 2 ha),5663,14916,20579,27.51834394285437,0.9562,,15259,21521
2010,Amravati,Amravati,Small (1 to 2 ha),579,25458,26037,2.223758497522756,1.4025,,13154,18565
2010,Amravati,Anjangaon,Small (1 to 2 ha),1939,13744,15683,12.36370592361155,0.9865,,11231,15897
2010,Amravati,Bhatkuli,Small (1 to 2 ha),2875,13158,16032,17.93288423153693,0.9571,,11826,16750
2010,Amravati,Chandpurbajar,Small (1 to 2 ha),5092,14519,19612,25.96369569651234,0.9894,,14177,19822
2010,Amravati,Chandur Railway,Small (1 to 2 ha),649,40399,41048,1.581075813681543,2.8127,,10325,14594
2010,Amravati,Chikaldhara,Small (1 to 2 ha),1079,3312,4391,24.57299020724209,0.8939,,3471,4912
2010,Amravati,Daryapur,Small (1 to 2 ha),0,21131,21131,0.0,1.0229,,14493,20658
2010,Amravati,Dhamangaon Railway,Small (1 to 2 ha),202,18055,18257,1.106424932902448,0.9675,,13323,18870
2010,Amravati,Dharani,Small (1 to 2 ha),547,7448,7995,6.841776110068793,1.0001,,5637,7994
2010,Amravati,Morshi,Small (1 to 2 ha),6142,22020,28162,21.8095305731127,1.2498,,15891,22534
2010,Amravati,Nandgaon Khandeshwari,Small (1 to 2 ha),350,38291,38641,0.9057736601019643,1.6494,,16535,23428
2010,Amravati,Tiwasa,Small (1 to 2 ha),603,31241,31844,1.893606330862957,2.0038,,11254,15892
2010,Amravati,Varur,Small (1 to 2 ha),9918,10464,20382,48.6605828672358,0.9597,,15256,21237
2015,Amravati,Achalpur,Small (1 to 2 ha),7627,16038,23665,32.22903021339531,1.0736,,16259,22043
2015,Amravati,Amravati,Small (1 to 2 ha),1550,13533,15083,10.27647019823642,0.9692,,13851,15563
2015,Amravati,Anjangaon,Small (1 to 2 ha),4490,12545,17035,26.35749926621661,1.0457,,11836,16290
2015,Amravati,Bhatkuli,Small (1 to 2 ha),65,17019,17083,0.3804952291752035,0.9593,,13379,17808
2015,Amravati,Chandur Railway,Small (1 to 2 ha),834,15044,15879,5.252219913092764,1.0061,,12123,15783
2015,Amravati,Chandurbazar,Small (1 to 2 ha),9536,13567,23102,41.27781144489654,1.1278,,14970,20484
2015,Amravati,Chikhaldara,Small (1 to 2 ha),0,5841,5841,0.0,0.9682,,4467,6033
2015,Amravati,Daryapur,Small (1 to 2 ha),0,21175,21175,0.0,1.023,,16742,20698
2015,Amravati,Dhamangaon Railway,Small (1 to 2 ha),3065,18533,21598,14.19112880822298,1.0284,,15023,21002
2015,Amravati,Dharni,Small (1 to 2 ha),79,7170,7249,1.089805490412471,0.9836,,6678,7370
2015,Amravati,Morshi,Small (1 to 2 ha),8842,14480,23322,37.91270045450648,1.0502,,17572,22207
2015,Amravati,Nandgaon-Khandeshwar,Small (1 to 2 ha),17,21950,21967,0.07738881048845997,1.0097,,17022,21756
2015,Amravati,Tivasa,Small (1 to 2 ha),2573,12740,15313,16.80271664598707,0.9448,,13225,16208
2015,Amravati,Warud,Small (1 to 2 ha),13920,9031,22951,60.65095202823406,1.1559,,15609,19855
2000,Amravati,Aanjangoan,Semimedium (2 to 4 ha),999,10792,11791,8.472563819862607,1.0067,,4296,11713
2000,Amravati,Achalpur,Semimedium (2 to 4 ha),3412,11547,14958,22.81053616793689,0.9974,,5587,14997
2000,Amravati,Amravati,Semimedium (2 to 4 ha),599,14357,14956,4.005081572612998,0.9486,,5808,15767
2000,Amravati,Bhatkulee,Semimedium (2 to 4 ha),40,13027,13066,0.3061380682687892,0.9829,,4907,13293
2000,Amravati,Chandur Railway,Semimedium (2 to 4 ha),473,11184,11657,4.057647765291241,0.983,,4179,11859
2000,Amravati,Chandurbajar,Semimedium (2 to 4 ha),2318,13675,15994,14.49293485056896,0.9889,,5536,16173
2000,Amravati,Chikhaldara,Semimedium (2 to 4 ha),78,7257,7335,1.063394683026585,0.937,,2801,7828
2000,Amravati,Daryapur,Semimedium (2 to 4 ha),16,20438,20454,0.07822430820377432,1.0554,,6394,19381
2000,Amravati,Dhamangoan,Semimedium (2 to 4 ha),597,13298,13894,4.296818770692385,0.9201,,5815,15101
2000,Amravati,Dharnee,Semimedium (2 to 4 ha),136,12852,12987,1.047201047201047,0.9845,,4861,13191
2000,Amravati,Mosshi,Semimedium (2 to 4 ha),2307,14969,17277,13.35301267581177,0.9731,,6729,17755
2000,Amravati,Nandgoan Khand,Semimedium (2 to 4 ha),354,17612,17965,1.970498190926802,0.9672,,6895,18575
2000,Amravati,Tiwasa,Semimedium (2 to 4 ha),752,9569,10321,7.286115686464489,0.946,,4080,10910
2000,Amravati,Varud,Semimedium (2 to 4 ha),5202,9222,14423,36.06739235942592,0.9495,,5414,15190
2010,Amravati,Achalpur,Semimedium (2 to 4 ha),4830,9156,13986,34.53453453453454,0.9451,,5615,14799
2010,Amravati,Amravati,Semimedium (2 to 4 ha),3426,21981,25408,13.48394206549118,1.574,,6122,16142
2010,Amravati,Anjangaon,Semimedium (2 to 4 ha),1510,9572,11082,13.6256993322505,0.9791,,4258,11319
2010,Amravati,Bhatkuli,Semimedium (2 to 4 ha),5093,7876,12970,39.26754047802621,0.9677,,4999,13403
2010,Amravati,Chandpurbajar,Semimedium (2 to 4 ha),5613,9612,15226,36.86457375541836,0.9895,,5792,15388
2010,Amravati,Chandur Railway,Semimedium (2 to 4 ha),804,31718,32522,2.47217268310682,2.6714,,4559,12174
2010,Amravati,Chikaldhara,Semimedium (2 to 4 ha),1629,6868,8497,19.17147228433565,0.9388,,3328,9051
2010,Amravati,Daryapur,Semimedium (2 to 4 ha),0,18444,18444,0.0,0.9717,,7074,18982
2010,Amravati,Dhamangaon Railway,Semimedium (2 to 4 ha),284,17078,17362,1.635756249280037,0.9558,,6793,18164
2010,Amravati,Dharani,Semimedium (2 to 4 ha),1659,11642,13302,12.47180875056382,0.9969,,5030,13343
2010,Amravati,Morshi,Semimedium (2 to 4 ha),5013,14666,19680,25.47256097560975,1.2103,,6139,16260
2010,Amravati,Nandgaon Khandeshwari,Semimedium (2 to 4 ha),223,27447,27670,0.8059269967473798,1.6587,,6335,16682
2010,Amravati,Tiwasa,Semimedium (2 to 4 ha),595,23935,24530,2.425601304525071,2.0112,,4558,12197
2010,Amravati,Varur,Semimedium (2 to 4 ha),6164,5840,12004,51.34955014995002,0.9552,,4784,12567
2015,Amravati,Achalpur,Semimedium (2 to 4 ha),7065,10313,17377,40.6571905392185,1.1578,,5774,15008
2015,Amravati,Amravati,Semimedium (2 to 4 ha),2208,15403,17611,12.53761853387088,0.9435,,7601,18665
2015,Amravati,Anjangaon,Semimedium (2 to 4 ha),4556,9540,14096,32.32122587968218,1.1239,,5211,12542
2015,Amravati,Bhatkuli,Semimedium (2 to 4 ha),11,13481,13492,0.08152979543433145,0.9836,,5554,13717
2015,Amravati,Chandur Railway,Semimedium (2 to 4 ha),918,12971,13889,6.609547123623011,1.0257,,5370,13541
2015,Amravati,Chandurbazar,Semimedium (2 to 4 ha),11614,10548,22162,52.40501759768974,1.3085,,6651,16937
2015,Amravati,Chikhaldara,Semimedium (2 to 4 ha),40,9765,9804,0.4079967360261118,0.9798,,3843,10006
2015,Amravati,Daryapur,Semimedium (2 to 4 ha),0,22056,22056,0.0,1.0449,,8633,21109
2015,Amravati,Dhamangaon Railway,Semimedium (2 to 4 ha),3350,16205,19556,17.13029249335242,0.9841,,7013,19872
2015,Amravati,Dharni,Semimedium (2 to 4 ha),217,14679,14896,1.456766917293233,1.0012,,5918,14878
2015,Amravati,Morshi,Semimedium (2 to 4 ha),7606,10367,17974,42.316679648381,1.1032,,6573,16293
2015,Amravati,Nandgaon-Khandeshwar,Semimedium (2 to 4 ha),0,21504,21504,0.0,1.0188,,8877,21107
2015,Amravati,Tivasa,Semimedium (2 to 4 ha),2410,10514,12924,18.64747756112659,0.9004,,5841,14353
2015,Amravati,Warud,Semimedium (2 to 4 ha),12066,6524,18590,64.90586336740182,1.2763,,5748,14565
2000,Amravati,Aanjangoan,Medium (4 to 10 ha),958,12522,13480,7.106824925816024,0.9897,,2292,13620
2000,Amravati,Achalpur,Medium (4 to 10 ha),2395,8879,11274,21.24356927443676,0.9882,,2019,11409
2000,Amravati,Amravati,Medium (4 to 10 ha),516,14109,14626,3.52796389990428,0.9481,,2674,15426
2000,Amravati,Bhatkulee,Medium (4 to 10 ha),51,13322,13373,0.3813654378224782,0.9697,,2375,13791
2000,Amravati,Chandur Railway,Medium (4 to 10 ha),676,11779,12454,5.427974947807933,0.9839,,2010,12658
2000,Amravati,Chandurbajar,Medium (4 to 10 ha),1869,11185,13054,14.31745058985751,0.9883,,2159,13209
2000,Amravati,Chikhaldara,Medium (4 to 10 ha),124,11899,12023,1.03135656658072,0.9419,,2138,12764
2000,Amravati,Daryapur,Medium (4 to 10 ha),0,22160,22160,0.0,1.0464,,3191,21178
2000,Amravati,Dhamangoan,Medium (4 to 10 ha),682,11274,11956,5.704248912679826,0.8844,,2339,13519
2000,Amravati,Dharnee,Medium (4 to 10 ha),198,17168,17366,1.140158931244962,0.978,,3142,17756
2000,Amravati,Mosshi,Medium (4 to 10 ha),2098,10597,12696,16.52488972904852,0.9703,,2328,13085
2000,Amravati,Nandgoan Khand,Medium (4 to 10 ha),473,17367,17840,2.651345291479821,0.9602,,3229,18580
2000,Amravati,Tiwasa,Medium (4 to 10 ha),692,7196,7888,8.772819472616632,0.9298,,1494,8484
2000,Amravati,Varud,Medium (4 to 10 ha),3465,6413,9878,35.07795100222717,0.9113,,1796,10840
2010,Amravati,Achalpur,Medium (4 to 10 ha),2044,4938,6982,29.27527928960184,0.9304,,1384,7504
2010,Amravati,Amravati,Medium (4 to 10 ha),3142,13715,16856,18.64024679639298,1.6356,,1845,10306
2010,Amravati,Anjangaon,Medium (4 to 10 ha),672,7012,7684,8.745445080687142,0.9712,,1403,7912
2010,Amravati,Bhatkuli,Medium (4 to 10 ha),5592,4250,9841,56.82349354740371,0.9845,,1771,9996
2010,Amravati,Chandpurbajar,Medium (4 to 10 ha),4227,5339,9566,44.18774827514113,0.9937,,1722,9627
2010,Amravati,Chandur Railway,Medium (4 to 10 ha),854,23638,24492,3.486852849910175,2.4754,,1752,9894
2010,Amravati,Chikaldhara,Medium (4 to 10 ha),4135,5979,10115,40.87988136431043,0.968,,1809,10449
2010,Amravati,Daryapur,Medium (4 to 10 ha),0,16148,16148,0.0,1.0009,,2836,16134
2010,Amravati,Dhamangaon Railway,Medium (4 to 10 ha),306,13158,13464,2.272727272727273,0.9421,,2511,14291
2010,Amravati,Dharani,Medium (4 to 10 ha),4622,9523,14146,32.67354729252085,0.9997,,2472,14150
2010,Amravati,Morshi,Medium (4 to 10 ha),3524,8677,12201,28.88287845258585,1.1733,,1875,10399
2010,Amravati,Nandgaon Khandeshwari,Medium (4 to 10 ha),336,19846,20181,1.664932362122789,1.6833,,2116,11989
2010,Amravati,Tiwasa,Medium (4 to 10 ha),141,15545,15686,0.8988907305877853,2.0056,,1396,7821
2010,Amravati,Varur,Medium (4 to 10 ha),2390,3025,5414,44.14480975249354,0.9401,,1037,5759
