Year,District,Taluka,All Tubewells,High Capacity Tubewells,Successful Tubewells,Hand Pumps,Electric Pumps
2012,Ahilyanagar,Akole,10.0,1.0,9.0,9.0,0.0
2012,Ahilyanagar,Sangamner,19.0,5.0,12.0,12.0,0.0
2012,Ahilyanagar,Kopargaon,5.0,0.0,5.0,5.0,0.0
2012,Ahilyanagar,Rahata,9.0,2.0,6.0,6.0,0.0
2012,Ahilyanagar,Srirampur,27.0,4.0,27.0,27.0,0.0
2012,Ahilyanagar,Nevasa,8.0,6.0,8.0,8.0,0.0
2012,Ahilyanagar,Shevgaon,13.0,4.0,12.0,12.0,0.0
2012,Ahilyanagar,Pathardi,49.0,3.0,38.0,38.0,0.0
2012,Ahilyanagar,Nagar,13.0,0.0,11.0,11.0,0.0
2012,Ahilyanagar,Rahuri,24.0,9.0,21.0,21.0,0.0
2012,Ahilyanagar,Parner,7.0,1.0,7.0,7.0,0.0
2012,Ahilyanagar,Srigonda,13.0,2.0,12.0,12.0,0.0
2012,Ahilyanagar,Karjat,25.0,8.0,25.0,25.0,0.0
2012,Ahilyanagar,Jamkhed,13.0,1.0,13.0,13.0,0.0
2013,Ahilyanagar,Akole,3.0,0.0,3.0,3.0,0.0
2013,Ahilyanagar,Sangamner,14.0,2.0,11.0,11.0,0.0
2013,Ahilyanagar,Kopargaon,6.0,0.0,4.0,4.0,0.0
2013,Ahilyanagar,Rahata,2.0,1.0,1.0,1.0,0.0
2013,Ahilyanagar,Srirampur,3.0,2.0,3.0,3.0,0.0
2013,Ahilyanagar,Nevasa,5.0,3.0,2.0,2.0,0.0
2013,Ahilyanagar,Shevgaon,2.0,1.0,1.0,1.0,0.0
2013,Ahilyanagar,Pathardi,3.0,2.0,1.0,1.0,0.0
2013,Ahilyanagar,Nagar,8.0,0.0,6.0,6.0,0.0
2013,Ahilyanagar,Rahuri,5.0,4.0,1.0,1.0,0.0
2013,Ahilyanagar,Parner,4.0,0.0,3.0,3.0,0.0
2013,Ahilyanagar,Srigonda,0.0,0.0,0.0,0.0,0.0
2013,Ahilyanagar,Karjat,2.0,3.0,3.0,3.0,0.0
2013,Ahilyanagar,Jamkhed,3.0,0.0,3.0,3.0,0.0
2014,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2014,Ahilyanagar,Sangamner,16.0,0.0,16.0,16.0,0.0
2014,Ahilyanagar,Kopargaon,10.0,1.0,10.0,10.0,0.0
2014,Ahilyanagar,Rahata,2.0,0.0,2.0,2.0,0.0
2014,Ahilyanagar,Srirampur,12.0,0.0,12.0,12.0,0.0
2014,Ahilyanagar,Nevasa,15.0,0.0,15.0,15.0,0.0
2014,Ahilyanagar,Shevgaon,14.0,1.0,14.0,14.0,0.0
2014,Ahilyanagar,Pathardi,1.0,0.0,1.0,1.0,0.0
2014,Ahilyanagar,Nagar,6.0,0.0,6.0,6.0,0.0
2014,Ahilyanagar,Rahuri,6.0,0.0,6.0,6.0,0.0
2014,Ahilyanagar,Parner,11.0,0.0,11.0,11.0,0.0
2014,Ahilyanagar,Srigonda,43.0,0.0,42.0,42.0,0.0
2014,Ahilyanagar,Karjat,11.0,0.0,11.0,11.0,0.0
2014,Ahilyanagar,Jamkhed,3.0,0.0,3.0,3.0,0.0
2015,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2015,Ahilyanagar,Sangamner,16.0,2.0,16.0,16.0,0.0
2015,Ahilyanagar,Kopargaon,10.0,0.0,10.0,10.0,0.0
2015,Ahilyanagar,Rahata,2.0,0.0,2.0,2.0,0.0
2015,Ahilyanagar,Srirampur,12.0,1.0,12.0,12.0,0.0
2015,Ahilyanagar,Nevasa,15.0,3.0,15.0,15.0,0.0
2015,Ahilyanagar,Shevgaon,21.0,4.0,21.0,21.0,0.0
2015,Ahilyanagar,Pathardi,1.0,0.0,1.0,1.0,0.0
2015,Ahilyanagar,Nagar,6.0,0.0,6.0,6.0,0.0
2015,Ahilyanagar,Rahuri,6.0,1.0,6.0,6.0,0.0
2015,Ahilyanagar,Parner,11.0,2.0,11.0,11.0,0.0
2015,Ahilyanagar,Srigonda,47.0,5.0,46.0,46.0,0.0
2015,Ahilyanagar,Karjat,11.0,0.0,11.0,11.0,0.0
2015,Ahilyanagar,Jamkhed,3.0,0.0,3.0,3.0,0.0
2016,Ahilyanagar,Akole,1.0,0.0,1.0,1.0,0.0
2016,Ahilyanagar,Sangamner,1.0,0.0,0.0,0.0,0.0
2016,Ahilyanagar,Kopargaon,29.0,0.0,13.0,13.0,0.0
2016,Ahilyanagar,Rahata,9.0,0.0,8.0,7.0,0.0
2016,Ahilyanagar,Srirampur,10.0,0.0,9.0,8.0,0.0
2016,Ahilyanagar,Nevasa,7.0,0.0,6.0,6.0,0.0
2016,Ahilyanagar,Shevgaon,2.0,0.0,0.0,0.0,0.0
2016,Ahilyanagar,Pathardi,4.0,0.0,4.0,4.0,0.0
2016,Ahilyanagar,Nagar,24.0,0.0,22.0,22.0,0.0
2016,Ahilyanagar,Rahuri,4.0,0.0,3.0,3.0,0.0
2016,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2016,Ahilyanagar,Srigonda,7.0,0.0,7.0,7.0,0.0
2016,Ahilyanagar,Karjat,6.0,0.0,2.0,2.0,0.0
2016,Ahilyanagar,Jamkhed,3.0,0.0,1.0,1.0,0.0
2017,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2017,Ahilyanagar,Sangamner,4.0,0.0,4.0,4.0,0.0
2017,Ahilyanagar,Kopargaon,9.0,0.0,9.0,9.0,0.0
2017,Ahilyanagar,Rahata,8.0,0.0,8.0,8.0,0.0
2017,Ahilyanagar,Srirampur,3.0,0.0,3.0,3.0,0.0
2017,Ahilyanagar,Nevasa,15.0,0.0,15.0,15.0,0.0
2017,Ahilyanagar,Shevgaon,8.0,0.0,4.0,4.0,0.0
2017,Ahilyanagar,Pathardi,16.0,0.0,11.0,11.0,0.0
2017,Ahilyanagar,Nagar,3.0,0.0,2.0,2.0,0.0
2017,Ahilyanagar,Rahuri,0.0,0.0,0.0,0.0,0.0
2017,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2017,Ahilyanagar,Srigonda,10.0,0.0,9.0,9.0,0.0
2017,Ahilyanagar,Karjat,13.0,0.0,9.0,9.0,0.0
2017,Ahilyanagar,Jamkhed,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Sangamner,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Kopargaon,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Rahata,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Srirampur,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Nevasa,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Shevgaon,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Pathardi,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Nagar,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Rahuri,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Srigonda,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Karjat,0.0,0.0,0.0,0.0,0.0
2018,Ahilyanagar,Jamkhed,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Sangamner,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Kopargaon,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Rahata,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Srirampur,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Nevasa,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Shevgaon,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Pathardi,4.0,0.0,4.0,4.0,0.0
2019,Ahilyanagar,Nagar,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Rahuri,3.0,0.0,3.0,3.0,0.0
2019,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Srigonda,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Karjat,0.0,0.0,0.0,0.0,0.0
2019,Ahilyanagar,Jamkhed,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Sangamner,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Kopargaon,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Rahata,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Srirampur,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Nevasa,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Shevgaon,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Pathardi,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Nagar,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Rahuri,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Srigonda,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Karjat,0.0,0.0,0.0,0.0,0.0
2020,Ahilyanagar,Jamkhed,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Akole,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Sangamner,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Kopargaon,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Rahata,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Srirampur,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Nevasa,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Shevgaon,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Pathardi,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Nagar,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Rahuri,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Parner,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Srigonda,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Karjat,0.0,0.0,0.0,0.0,0.0
2021,Ahilyanagar,Jamkhed,0.0,0.0,0.0,0.0,0.0
2012,Akola,Telhara,25.0,25.0,25.0,0.0,0.0
2012,Akola,Akot,46.0,46.0,43.0,1.0,0.0
2012,Akola,Balapur,19.0,18.0,18.0,0.0,0.0
2012,Akola,Akola,23.0,23.0,22.0,1.0,0.0
2012,Akola,Murtijapur,17.0,17.0,15.0,1.0,0.0
2012,Akola,Patur,37.0,34.0,29.0,0.0,0.0
2012,Akola,Barshitakali,6.0,6.0,6.0,0.0,0.0
2013,Akola,Telhara,25.0,25.0,25.0,0.0,0.0
2013,Akola,Akot,46.0,46.0,43.0,1.0,0.0
2013,Akola,Balapur,19.0,18.0,18.0,0.0,0.0
2013,Akola,Akola,26.0,26.0,25.0,4.0,0.0
2013,Akola,Murtijapur,19.0,17.0,17.0,3.0,0.0
2013,Akola,Patur,38.0,34.0,7.0,1.0,0.0
2013,Akola,Barshitakali,9.0,6.0,32.0,3.0,0.0
2014,Akola,Telhara,,,,,
2014,Akola,Akot,,,,,
2014,Akola,Balapur,,,,,
2014,Akola,Akola,3.0,3.0,3.0,3.0,
2014,Akola,Murtijapur,2.0,2.0,2.0,2.0,
2014,Akola,Patur,1.0,1.0,1.0,1.0,
2014,Akola,Barshitakali,3.0,3.0,3.0,3.0,
2015,Akola,Telhara,,,,,
2015,Akola,Akot,,,,,
2015,Akola,Balapur,,,,,
2015,Akola,Akola,3.0,3.0,3.0,3.0,
2015,Akola,Murtijapur,2.0,2.0,2.0,2.0,
2015,Akola,Patur,1.0,1.0,1.0,1.0,
2015,Akola,Barshitakali,3.0,3.0,3.0,3.0,
2016,Akola,Telhara,38.0,38.0,38.0,35.0,3.0
2016,Akola,Akot,16.0,16.0,16.0,16.0,0.0
2016,Akola,Balapur,32.0,32.0,32.0,29.0,3.0
2016,Akola,Akola,38.0,37.0,37.0,37.0,0.0
2016,Akola,Murtijapur,19.0,19.0,19.0,16.0,3.0
2016,Akola,Patur,31.0,27.0,27.0,27.0,0.0
2016,Akola,Barshitakali,15.0,13.0,13.0,13.0,0.0
2017,Akola,Telhara,42.0,41.0,41.0,33.0,5.0
2017,Akola,Akot,29.0,26.0,26.0,20.0,3.0
2017,Akola,Balapur,67.0,63.0,63.0,60.0,3.0
2017,Akola,Akola,76.0,75.0,75.0,64.0,4.0
2017,Akola,Murtijapur,14.0,14.0,14.0,14.0,0.0
2017,Akola,Patur,35.0,30.0,30.0,29.0,0.0
2017,Akola,Barshitakali,60.0,59.0,59.0,58.0,1.0
2018,Akola,Telhara,28.0,28.0,28.0,23.0,2.0
2018,Akola,Akot,47.0,45.0,45.0,26.0,8.0
2018,Akola,Balapur,13.0,13.0,13.0,8.0,3.0
2018,Akola,Akola,32.0,32.0,32.0,29.0,0.0
2018,Akola,Murtijapur,9.0,9.0,9.0,5.0,3.0
2018,Akola,Patur,12.0,12.0,12.0,7.0,0.0
2018,Akola,Barshitakali,21.0,21.0,21.0,17.0,0.0
2019,Akola,Telhara,24.0,24.0,24.0,17.0,2.0
2019,Akola,Akot,11.0,11.0,11.0,9.0,8.0
2019,Akola,Balapur,5.0,5.0,5.0,3.0,3.0
2019,Akola,Akola,15.0,15.0,15.0,14.0,0.0
2019,Akola,Murtijapur,4.0,4.0,4.0,4.0,3.0
2019,Akola,Patur,7.0,7.0,7.0,5.0,0.0
2019,Akola,Barshitakali,2.0,2.0,2.0,2.0,0.0
2020,Akola,Telhara,49.0,48.0,48.0,32.0,16.0
2020,Akola,Akot,37.0,36.0,36.0,26.0,10.0
2020,Akola,Balapur,7.0,7.0,7.0,5.0,2.0
2020,Akola,Akola,30.0,29.0,29.0,29.0,0.0
2020,Akola,Murtijapur,34.0,33.0,33.0,32.0,1.0
2020,Akola,Patur,8.0,5.0,5.0,5.0,0.0
2020,Akola,Barshitakali,25.0,21.0,21.0,20.0,1.0
2021,Akola,Telhara,5.0,5.0,5.0,5.0,0.0
2021,Akola,Akot,5.0,5.0,5.0,5.0,0.0
2021,Akola,Balapur,0.0,0.0,0.0,0.0,0.0
2021,Akola,Akola,0.0,0.0,0.0,0.0,0.0
2021,Akola,Murtijapur,0.0,0.0,0.0,0.0,0.0
2021,Akola,Patur,0.0,0.0,0.0,0.0,0.0
2021,Akola,Barshitakali,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Dharani,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Chikhraldara,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Anjangaon Su,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Achalpur,10.0,2.0,10.0,7.0,1.0
2012,Amravati,Chandurbazar,9.0,3.0,9.0,7.0,1.0
2012,Amravati,Morshi,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Tivas,6.0,1.0,4.0,4.0,0.0
2012,Amravati,Amravati,3.0,0.0,3.0,3.0,0.0
2012,Amravati,Bhatkuli,1.0,0.0,1.0,1.0,0.0
2012,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Nandgaon Kh,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Chandur Railway,0.0,0.0,0.0,0.0,0.0
2012,Amravati,Dhamangaon Re,4.0,0.0,2.0,2.0,0.0
2013,Amravati,Dharani,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Chikhraldara,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Anjangaon Su,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Achalpur,6.0,1.0,6.0,2.0,3.0
2013,Amravati,Chandurbazar,16.0,5.0,16.0,12.0,4.0
2013,Amravati,Morshi,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Tivas,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Amravati,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Bhatkuli,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Nandgaon Kh,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Chandur Railway,0.0,0.0,0.0,0.0,0.0
2013,Amravati,Dhamangaon Re,0.0,0.0,0.0,0.0,0.0
2014,Amravati,Dharani,9.0,1.0,7.0,7.0,0.0
2014,Amravati,Chikhraldara,11.0,1.0,8.0,8.0,0.0
2014,Amravati,Anjangaon Su,1.0,0.0,1.0,1.0,0.0
2014,Amravati,Achalpur,14.0,7.0,14.0,11.0,1.0
2014,Amravati,Chandurbazar,13.0,6.0,13.0,12.0,0.0
2014,Amravati,Morshi,2.0,0.0,2.0,2.0,0.0
2014,Amravati,Warud,2.0,0.0,2.0,1.0,0.0
2014,Amravati,Tivas,1.0,0.0,1.0,1.0,0.0
2014,Amravati,Amravati,9.0,1.0,9.0,7.0,2.0
2014,Amravati,Bhatkuli,5.0,1.0,5.0,5.0,0.0
2014,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2014,Amravati,Nandgaon Kh,8.0,0.0,8.0,6.0,2.0
2014,Amravati,Chandur Railway,1.0,0.0,0.0,0.0,0.0
2014,Amravati,Dhamangaon Re,14.0,2.0,14.0,13.0,1.0
2015,Amravati,Dharani,10.0,0.0,7.0,7.0,0.0
2015,Amravati,Chikhraldara,10.0,1.0,9.0,9.0,0.0
2015,Amravati,Anjangaon Su,4.0,0.0,4.0,4.0,0.0
2015,Amravati,Achalpur,25.0,6.0,24.0,22.0,2.0
2015,Amravati,Chandurbazar,22.0,10.0,21.0,15.0,6.0
2015,Amravati,Morshi,6.0,1.0,6.0,5.0,1.0
2015,Amravati,Warud,3.0,0.0,2.0,2.0,0.0
2015,Amravati,Tivas,3.0,0.0,3.0,3.0,0.0
2015,Amravati,Amravati,43.0,5.0,40.0,36.0,2.0
2015,Amravati,Bhatkuli,15.0,5.0,14.0,14.0,0.0
2015,Amravati,Daryapur,1.0,0.0,1.0,1.0,0.0
2015,Amravati,Nandgaon Kh,32.0,3.0,28.0,25.0,1.0
2015,Amravati,Chandur Railway,10.0,1.0,10.0,9.0,1.0
2015,Amravati,Dhamangaon Re,20.0,3.0,18.0,14.0,3.0
2016,Amravati,Dharani,9.0,0.0,8.0,7.0,0.0
2016,Amravati,Chikhraldara,3.0,1.0,2.0,1.0,0.0
2016,Amravati,Anjangaon Su,1.0,1.0,1.0,1.0,0.0
2016,Amravati,Achalpur,23.0,10.0,22.0,14.0,5.0
2016,Amravati,Chandurbazar,16.0,6.0,15.0,7.0,7.0
2016,Amravati,Morshi,3.0,1.0,2.0,1.0,1.0
2016,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2016,Amravati,Tivas,2.0,1.0,1.0,0.0,1.0
2016,Amravati,Amravati,15.0,6.0,14.0,10.0,3.0
2016,Amravati,Bhatkuli,3.0,0.0,3.0,3.0,0.0
2016,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2016,Amravati,Nandgaon Kh,5.0,0.0,5.0,3.0,0.0
2016,Amravati,Chandur Railway,3.0,0.0,2.0,1.0,0.0
2016,Amravati,Dhamangaon Re,2.0,0.0,2.0,2.0,0.0
2017,Amravati,Dharani,12.0,0.0,10.0,7.0,1.0
2017,Amravati,Chikhraldara,26.0,1.0,24.0,24.0,0.0
2017,Amravati,Anjangaon Su,10.0,4.0,10.0,9.0,0.0
2017,Amravati,Achalpur,35.0,19.0,35.0,25.0,9.0
2017,Amravati,Chandurbazar,15.0,5.0,14.0,6.0,8.0
2017,Amravati,Morshi,8.0,0.0,7.0,4.0,2.0
2017,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2017,Amravati,Tivas,9.0,0.0,7.0,7.0,0.0
2017,Amravati,Amravati,31.0,5.0,29.0,22.0,5.0
2017,Amravati,Bhatkuli,21.0,3.0,20.0,20.0,0.0
2017,Amravati,Daryapur,1.0,1.0,1.0,1.0,0.0
2017,Amravati,Nandgaon Kh,21.0,0.0,21.0,19.0,2.0
2017,Amravati,Chandur Railway,10.0,0.0,8.0,8.0,0.0
2017,Amravati,Dhamangaon Re,8.0,4.0,8.0,7.0,1.0
2018,Amravati,Dharani,9.0,0.0,8.0,6.0,0.0
2018,Amravati,Chikhraldara,40.0,0.0,32.0,29.0,0.0
2018,Amravati,Anjangaon Su,17.0,4.0,17.0,16.0,1.0
2018,Amravati,Achalpur,58.0,22.0,58.0,44.0,7.0
2018,Amravati,Chandurbazar,47.0,20.0,46.0,31.0,10.0
2018,Amravati,Morshi,28.0,2.0,21.0,20.0,1.0
2018,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2018,Amravati,Tivas,19.0,0.0,16.0,14.0,2.0
2018,Amravati,Amravati,46.0,4.0,41.0,35.0,3.0
2018,Amravati,Bhatkuli,59.0,17.0,59.0,59.0,0.0
2018,Amravati,Daryapur,33.0,14.0,33.0,33.0,0.0
2018,Amravati,Nandgaon Kh,23.0,0.0,20.0,20.0,0.0
2018,Amravati,Chandur Railway,16.0,0.0,12.0,9.0,2.0
2018,Amravati,Dhamangaon Re,10.0,0.0,7.0,5.0,1.0
2019,Amravati,Dharani,23.0,1.0,19.0,15.0,1.0
2019,Amravati,Chikhraldara,18.0,1.0,14.0,11.0,1.0
2019,Amravati,Anjangaon Su,25.0,7.0,25.0,18.0,1.0
2019,Amravati,Achalpur,47.0,21.0,47.0,21.0,20.0
2019,Amravati,Chandurbazar,54.0,21.0,53.0,32.0,15.0
2019,Amravati,Morshi,24.0,3.0,23.0,11.0,8.0
2019,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2019,Amravati,Tivas,13.0,11.0,12.0,11.0,0.0
2019,Amravati,Amravati,42.0,8.0,42.0,37.0,3.0
2019,Amravati,Bhatkuli,15.0,18.0,14.0,14.0,0.0
2019,Amravati,Daryapur,41.0,0.0,39.0,38.0,0.0
2019,Amravati,Nandgaon Kh,21.0,0.0,19.0,18.0,0.0
2019,Amravati,Chandur Railway,11.0,0.0,11.0,11.0,0.0
2019,Amravati,Dhamangaon Re,12.0,0.0,12.0,12.0,0.0
2020,Amravati,Dharani,0.0,0.0,0.0,0.0,0.0
2020,Amravati,Chikhraldara,0.0,0.0,0.0,0.0,0.0
2020,Amravati,Anjangaon Su,0.0,0.0,0.0,0.0,0.0
2020,Amravati,Achalpur,7.0,3.0,7.0,6.0,1.0
2020,Amravati,Chandurbazar,6.0,2.0,6.0,5.0,1.0
2020,Amravati,Morshi,1.0,0.0,1.0,0.0,0.0
2020,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2020,Amravati,Tivas,5.0,1.0,5.0,5.0,0.0
2020,Amravati,Amravati,5.0,1.0,5.0,5.0,0.0
2020,Amravati,Bhatkuli,2.0,0.0,2.0,2.0,0.0
2020,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2020,Amravati,Nandgaon Kh,5.0,0.0,5.0,4.0,0.0
2020,Amravati,Chandur Railway,9.0,0.0,9.0,8.0,0.0
2020,Amravati,Dhamangaon Re,11.0,0.0,11.0,11.0,0.0
2021,Amravati,Dharani,2.0,0.0,2.0,2.0,0.0
2021,Amravati,Chikhraldara,7.0,0.0,7.0,7.0,0.0
2021,Amravati,Anjangaon Su,5.0,0.0,5.0,5.0,0.0
2021,Amravati,Achalpur,7.0,1.0,7.0,6.0,1.0
2021,Amravati,Chandurbazar,8.0,1.0,8.0,7.0,1.0
2021,Amravati,Morshi,4.0,0.0,4.0,4.0,0.0
2021,Amravati,Warud,0.0,0.0,0.0,0.0,0.0
2021,Amravati,Tivas,11.0,1.0,11.0,10.0,1.0
2021,Amravati,Amravati,13.0,2.0,13.0,9.0,4.0
2021,Amravati,Bhatkuli,5.0,0.0,5.0,5.0,0.0
2021,Amravati,Daryapur,0.0,0.0,0.0,0.0,0.0
2021,Amravati,Nandgaon Kh,10.0,0.0,9.0,9.0,0.0
2021,Amravati,Chandur Railway,15.0,0.0,15.0,14.0,0.0
2021,Amravati,Dhamangaon Re,14.0,0.0,14.0,14.0,0.0
2013,Beed,Ashti,13.0,0.0,13.0,11.0,0.0
2013,Beed,Patoda,59.0,1.0,56.0,21.0,1.0
2013,Beed,Shirur Kasar,24.0,0.0,23.0,18.0,0.0
2013,Beed,Gevrai,52.0,0.0,47.0,29.0,0.0
2013,Beed,Majalgaon,65.0,0.0,63.0,30.0,0.0
2013,Beed,Wadwani,22.0,0.0,21.0,17.0,0.0
2013,Beed,Beed,61.0,0.0,58.0,35.0,0.0
2013,Beed,Cage,36.0,0.0,36.0,24.0,0.0
2013,Beed,Dharur,50.0,2.0,47.0,15.0,2.0
2013,Beed,Parli,63.0,3.0,57.0,46.0,3.0
2013,Beed,Ambajogai,97.0,3.0,92.0,24.0,3.0
2014,Beed,Ashti,84.0,3.0,84.0,81.0,0.0
2014,Beed,Patoda,62.0,4.0,62.0,48.0,0.0
2014,Beed,Shirur Kasar,23.0,2.0,23.0,23.0,0.0
2014,Beed,Gevrai,42.0,2.0,42.0,40.0,0.0
2014,Beed,Majalgaon,46.0,3.0,46.0,35.0,0.0
2014,Beed,Wadwani,31.0,2.0,31.0,29.0,0.0
2014,Beed,Beed,82.0,4.0,82.0,73.0,0.0
2014,Beed,Cage,29.0,3.0,29.0,23.0,0.0
2014,Beed,Dharur,38.0,3.0,38.0,25.0,0.0
2014,Beed,Parli,85.0,5.0,85.0,65.0,0.0
2014,Beed,Ambajogai,93.0,6.0,93.0,71.0,0.0
2015,Beed,Ashti,162.0,4.0,162.0,84.0,0.0
2015,Beed,Patoda,160.0,3.0,160.0,35.0,0.0
2015,Beed,Shirur Kasar,31.0,1.0,31.0,16.0,0.0
2015,Beed,Gevrai,47.0,2.0,47.0,26.0,0.0
2015,Beed,Majalgaon,103.0,3.0,103.0,11.0,0.0
2015,Beed,Wadwani,25.0,1.0,25.0,4.0,0.0
2015,Beed,Beed,183.0,4.0,183.0,62.0,0.0
2015,Beed,Cage,73.0,2.0,73.0,11.0,0.0
2015,Beed,Dharur,28.0,1.0,28.0,0.0,0.0
2015,Beed,Parli,57.0,2.0,57.0,20.0,0.0
2015,Beed,Ambajogai,37.0,1.0,37.0,5.0,0.0
2016,Beed,Ashti,148.0,24.0,148.0,148.0,0.0
2016,Beed,Patoda,118.0,20.0,118.0,118.0,0.0
2016,Beed,Shirur Kasar,31.0,5.0,31.0,31.0,0.0
2016,Beed,Gevrai,33.0,7.0,33.0,33.0,0.0
2016,Beed,Majalgaon,40.0,5.0,40.0,40.0,0.0
2016,Beed,Wadwani,20.0,3.0,20.0,20.0,0.0
2016,Beed,Beed,138.0,15.0,138.0,138.0,0.0
2016,Beed,Cage,40.0,7.0,40.0,40.0,0.0
2016,Beed,Dharur,24.0,5.0,24.0,24.0,0.0
2016,Beed,Parli,39.0,4.0,39.0,39.0,0.0
2016,Beed,Ambajogai,14.0,6.0,14.0,14.0,0.0
2017,Beed,Ashti,9.0,8.0,8.0,8.0,0.0
2017,Beed,Patoda,3.0,3.0,3.0,3.0,0.0
2017,Beed,Shirur Kasar,0.0,0.0,0.0,0.0,0.0
2017,Beed,Gevrai,0.0,0.0,0.0,0.0,0.0
2017,Beed,Majalgaon,0.0,0.0,0.0,0.0,0.0
2017,Beed,Wadwani,0.0,0.0,0.0,0.0,0.0
