Year,District,Crime,Cases
2017,Ratnagiri,Protection of Children from Sexual Violence Act,140.0
2017,Sangli,Protection of Children from Sexual Violence Act,345.0
2017,Satara,Protection of Children from Sexual Violence Act,440.0
2017,Sindhudurg,Protection of Children from Sexual Violence Act,61.0
2017,Solapur,Protection of Children from Sexual Violence Act,486.0
2017,Thane,Protection of Children from Sexual Violence Act,799.0
2017,Wardha,Protection of Children from Sexual Violence Act,174.0
2017,Washim,Protection of Children from Sexual Violence Act,116.0
2017,Yavatmal,Protection of Children from Sexual Violence Act,346.0
2019,Ahilyanagar,Protection of Children from Sexual Violence Act,205.0
2019,Akola,Protection of Children from Sexual Violence Act,124.0
2019,Amravati,Protection of Children from Sexual Violence Act,240.0
2019,Chhatrapati Sambhaji Nagar,Protection of Children from Sexual Violence Act,184.0
2019,Beed,Protection of Children from Sexual Violence Act,113.0
2019,Bhandara,Protection of Children from Sexual Violence Act,44.0
2019,Buldhana,Protection of Children from Sexual Violence Act,121.0
2019,Chandrapur,Protection of Children from Sexual Violence Act,124.0
2019,Dhule,Protection of Children from Sexual Violence Act,52.0
2019,Gadchiroli,Protection of Children from Sexual Violence Act,58.0
2019,Gondia,Protection of Children from Sexual Violence Act,73.0
2019,Hingoli,Protection of Children from Sexual Violence Act,45.0
2019,Jalgaon,Protection of Children from Sexual Violence Act,132.0
2019,Jalna,Protection of Children from Sexual Violence Act,22.0
2019,Kolhapur,Protection of Children from Sexual Violence Act,135.0
2019,Latur,Protection of Children from Sexual Violence Act,52.0
2019,Mumbai City,Protection of Children from Sexual Violence Act,1285.0
2019,Nagpur,Protection of Children from Sexual Violence Act,331.0
2019,Nanded,Protection of Children from Sexual Violence Act,104.0
2019,Nandurbar,Protection of Children from Sexual Violence Act,45.0
2019,Nasik,Protection of Children from Sexual Violence Act,213.0
2019,Dharashiv,Protection of Children from Sexual Violence Act,75.0
2019,Palghar,Protection of Children from Sexual Violence Act,225.0
2019,Parbhani,Protection of Children from Sexual Violence Act,77.0
2019,Pune,Protection of Children from Sexual Violence Act,626.0
2019,Raigad,Protection of Children from Sexual Violence Act,31.0
2019,Ratnagiri,Protection of Children from Sexual Violence Act,54.0
2019,Sangli,Protection of Children from Sexual Violence Act,162.0
2019,Satara,Protection of Children from Sexual Violence Act,207.0
2019,Sindhudurg,Protection of Children from Sexual Violence Act,17.0
2019,Solapur,Protection of Children from Sexual Violence Act,265.0
2019,Thane,Protection of Children from Sexual Violence Act,688.0
2019,Wardha,Protection of Children from Sexual Violence Act,99.0
2019,Washim,Protection of Children from Sexual Violence Act,50.0
2019,Yavatmal,Protection of Children from Sexual Violence Act,124.0
2018,Ahilyanagar,Protection of Children from Sexual Violence Act,234.0
2018,Akola,Protection of Children from Sexual Violence Act,115.0
2018,Amravati,Protection of Children from Sexual Violence Act,291.0
2018,Chhatrapati Sambhaji Nagar,Protection of Children from Sexual Violence Act,162.0
2018,Beed,Protection of Children from Sexual Violence Act,99.0
2018,Bhandara,Protection of Children from Sexual Violence Act,50.0
2018,Buldhana,Protection of Children from Sexual Violence Act,163.0
2018,Chandrapur,Protection of Children from Sexual Violence Act,134.0
2018,Dhule,Protection of Children from Sexual Violence Act,27.0
2018,Gadchiroli,Protection of Children from Sexual Violence Act,39.0
2018,Gondia,Protection of Children from Sexual Violence Act,84.0
2018,Hingoli,Protection of Children from Sexual Violence Act,38.0
2018,Jalgaon,Protection of Children from Sexual Violence Act,118.0
2018,Jalna,Protection of Children from Sexual Violence Act,28.0
2018,Kolhapur,Protection of Children from Sexual Violence Act,141.0
2018,Latur,Protection of Children from Sexual Violence Act,60.0
2018,Mumbai City,Protection of Children from Sexual Violence Act,1171.0
2018,Nagpur,Protection of Children from Sexual Violence Act,325.0
2018,Nanded,Protection of Children from Sexual Violence Act,99.0
2018,Nandurbar,Protection of Children from Sexual Violence Act,35.0
2018,Nasik,Protection of Children from Sexual Violence Act,210.0
2018,Dharashiv,Protection of Children from Sexual Violence Act,78.0
2018,Palghar,Protection of Children from Sexual Violence Act,223.0
2018,Parbhani,Protection of Children from Sexual Violence Act,59.0
2018,Pune,Protection of Children from Sexual Violence Act,571.0
2018,Raigad,Protection of Children from Sexual Violence Act,54.0
2018,Ratnagiri,Protection of Children from Sexual Violence Act,54.0
2018,Sangli,Protection of Children from Sexual Violence Act,146.0
2018,Satara,Protection of Children from Sexual Violence Act,199.0
2018,Sindhudurg,Protection of Children from Sexual Violence Act,19.0
2018,Solapur,Protection of Children from Sexual Violence Act,247.0
2018,Thane,Protection of Children from Sexual Violence Act,596.0
2018,Wardha,Protection of Children from Sexual Violence Act,71.0
2018,Washim,Protection of Children from Sexual Violence Act,38.0
2018,Yavatmal,Protection of Children from Sexual Violence Act,157.0
2020,Ahilyanagar,Protection of Children from Sexual Violence Act,127.0
2020,Akola,Protection of Children from Sexual Violence Act,102.0
2020,Amravati,Protection of Children from Sexual Violence Act,230.0
2020,Chhatrapati Sambhaji Nagar,Protection of Children from Sexual Violence Act,141.0
2020,Beed,Protection of Children from Sexual Violence Act,136.0
2020,Bhandara,Protection of Children from Sexual Violence Act,64.0
2020,Buldhana,Protection of Children from Sexual Violence Act,132.0
2020,Chandrapur,Protection of Children from Sexual Violence Act,127.0
2020,Dhule,Protection of Children from Sexual Violence Act,54.0
2020,Gadchiroli,Protection of Children from Sexual Violence Act,54.0
2020,Gondia,Protection of Children from Sexual Violence Act,59.0
2020,Hingoli,Protection of Children from Sexual Violence Act,32.0
2020,Jalgaon,Protection of Children from Sexual Violence Act,117.0
2020,Jalna,Protection of Children from Sexual Violence Act,191.0
2020,Kolhapur,Protection of Children from Sexual Violence Act,121.0
2020,Latur,Protection of Children from Sexual Violence Act,49.0
2020,Mumbai City,Protection of Children from Sexual Violence Act,928.0
2020,Nagpur,Protection of Children from Sexual Violence Act,349.0
2020,Nanded,Protection of Children from Sexual Violence Act,116.0
2020,Nandurbar,Protection of Children from Sexual Violence Act,35.0
2020,Nasik,Protection of Children from Sexual Violence Act,187.0
2020,Dharashiv,Protection of Children from Sexual Violence Act,51.0
2020,Palghar,Protection of Children from Sexual Violence Act,54.0
2020,Parbhani,Protection of Children from Sexual Violence Act,77.0
2020,Pune,Protection of Children from Sexual Violence Act,551.0
2020,Raigad,Protection of Children from Sexual Violence Act,64.0
2020,Ratnagiri,Protection of Children from Sexual Violence Act,38.0
2020,Sangli,Protection of Children from Sexual Violence Act,124.0
2020,Satara,Protection of Children from Sexual Violence Act,151.0
2020,Sindhudurg,Protection of Children from Sexual Violence Act,27.0
2020,Solapur,Protection of Children from Sexual Violence Act,244.0
2020,Thane,Protection of Children from Sexual Violence Act,573.0
2020,Wardha,Protection of Children from Sexual Violence Act,90.0
2020,Washim,Protection of Children from Sexual Violence Act,57.0
2020,Yavatmal,Protection of Children from Sexual Violence Act,118.0
2021,Ahilyanagar,Protection of Children from Sexual Violence Act,156.0
2021,Akola,Protection of Children from Sexual Violence Act,106.0
2021,Amravati,Protection of Children from Sexual Violence Act,213.0
2021,Chhatrapati Sambhaji Nagar,Protection of Children from Sexual Violence Act,189.0
2021,Beed,Protection of Children from Sexual Violence Act,127.0
2021,Bhandara,Protection of Children from Sexual Violence Act,41.0
2021,Buldhana,Protection of Children from Sexual Violence Act,152.0
2021,Chandrapur,Protection of Children from Sexual Violence Act,124.0
2021,Dhule,Protection of Children from Sexual Violence Act,48.0
2021,Gadchiroli,Protection of Children from Sexual Violence Act,68.0
2021,Gondia,Protection of Children from Sexual Violence Act,66.0
2021,Hingoli,Protection of Children from Sexual Violence Act,37.0
2021,Jalgaon,Protection of Children from Sexual Violence Act,130.0
2021,Jalna,Protection of Children from Sexual Violence Act,67.0
2021,Kolhapur,Protection of Children from Sexual Violence Act,188.0
2021,Latur,Protection of Children from Sexual Violence Act,69.0
2021,Mumbai City,Protection of Children from Sexual Violence Act,1027.0
2021,Nagpur,Protection of Children from Sexual Violence Act,327.0
2021,Nanded,Protection of Children from Sexual Violence Act,109.0
2021,Nandurbar,Protection of Children from Sexual Violence Act,38.0
2021,Nasik,Protection of Children from Sexual Violence Act,195.0
2021,Dharashiv,Protection of Children from Sexual Violence Act,62.0
2021,Palghar,Protection of Children from Sexual Violence Act,46.0
2021,Parbhani,Protection of Children from Sexual Violence Act,71.0
2021,Pune,Protection of Children from Sexual Violence Act,637.0
2021,Raigad,Protection of Children from Sexual Violence Act,55.0
2021,Ratnagiri,Protection of Children from Sexual Violence Act,45.0
2021,Sangli,Protection of Children from Sexual Violence Act,68.0
2021,Satara,Protection of Children from Sexual Violence Act,190.0
2021,Sindhudurg,Protection of Children from Sexual Violence Act,35.0
2021,Solapur,Protection of Children from Sexual Violence Act,283.0
2021,Thane,Protection of Children from Sexual Violence Act,847.0
2021,Wardha,Protection of Children from Sexual Violence Act,96.0
2021,Washim,Protection of Children from Sexual Violence Act,45.0
2021,Yavatmal,Protection of Children from Sexual Violence Act,159.0
2014,Ahilyanagar,All Crimes against Women,822.0
2014,Akola,All Crimes against Women,479.0
2014,Amravati,All Crimes against Women,1159.0
2014,Chhatrapati Sambhaji Nagar,All Crimes against Women,944.0
2014,Beed,All Crimes against Women,744.0
2014,Bhandara,All Crimes against Women,192.0
2014,Buldhana,All Crimes against Women,562.0
2014,Chandrapur,All Crimes against Women,626.0
2014,Dhule,All Crimes against Women,405.0
2014,Gadchiroli,All Crimes against Women,83.0
2014,Gondia,All Crimes against Women,255.0
2014,Hingoli,All Crimes against Women,207.0
2014,Jalgaon,All Crimes against Women,898.0
2014,Jalna,All Crimes against Women,560.0
2014,Kolhapur,All Crimes against Women,477.0
2014,Latur,All Crimes against Women,646.0
2014,Mumbai City,All Crimes against Women,3965.0
2014,Nagpur,All Crimes against Women,1263.0
2014,Nanded,All Crimes against Women,464.0
2014,Nandurbar,All Crimes against Women,132.0
2014,Nasik,All Crimes against Women,1200.0
2014,Dharashiv,All Crimes against Women,321.0
2014,Palghar,All Crimes against Women,458.0
2014,Parbhani,All Crimes against Women,488.0
2014,Pune,All Crimes against Women,2276.0
2014,Raigad,All Crimes against Women,245.0
2014,Ratnagiri,All Crimes against Women,139.0
2014,Sangli,All Crimes against Women,434.0
2014,Satara,All Crimes against Women,658.0
2014,Sindhudurg,All Crimes against Women,74.0
2014,Solapur,All Crimes against Women,766.0
2014,Thane,All Crimes against Women,2451.0
2014,Wardha,All Crimes against Women,390.0
2014,Washim,All Crimes against Women,378.0
2014,Yavatmal,All Crimes against Women,1532.0
2015,Ahilyanagar,All Crimes against Women,953.0
2015,Akola,All Crimes against Women,489.0
2015,Amravati,All Crimes against Women,1449.0
2015,Chhatrapati Sambhaji Nagar,All Crimes against Women,1421.0
2015,Beed,All Crimes against Women,823.0
2015,Bhandara,All Crimes against Women,225.0
2015,Buldhana,All Crimes against Women,567.0
2015,Chandrapur,All Crimes against Women,751.0
2015,Dhule,All Crimes against Women,348.0
2015,Gadchiroli,All Crimes against Women,125.0
2015,Gondia,All Crimes against Women,286.0
2015,Hingoli,All Crimes against Women,214.0
2015,Jalgaon,All Crimes against Women,743.0
2015,Jalna,All Crimes against Women,607.0
2015,Kolhapur,All Crimes against Women,633.0
2015,Latur,All Crimes against Women,512.0
2015,Mumbai City,All Crimes against Women,4920.0
2015,Nagpur,All Crimes against Women,1754.0
2015,Nanded,All Crimes against Women,554.0
2015,Nandurbar,All Crimes against Women,142.0
2015,Nasik,All Crimes against Women,1416.0
2015,Dharashiv,All Crimes against Women,329.0
2015,Palghar,All Crimes against Women,691.0
2015,Parbhani,All Crimes against Women,473.0
2015,Pune,All Crimes against Women,3111.0
2015,Raigad,All Crimes against Women,316.0
2015,Ratnagiri,All Crimes against Women,171.0
2015,Sangli,All Crimes against Women,493.0
2015,Satara,All Crimes against Women,754.0
2015,Sindhudurg,All Crimes against Women,91.0
2015,Solapur,All Crimes against Women,874.0
2015,Thane,All Crimes against Women,2908.0
2015,Wardha,All Crimes against Women,443.0
2015,Washim,All Crimes against Women,425.0
2015,Yavatmal,All Crimes against Women,1115.0
2016,Ahilyanagar,All Crimes against Women,1037.0
2016,Akola,All Crimes against Women,469.0
2016,Amravati,All Crimes against Women,1370.0
2016,Chhatrapati Sambhaji Nagar,All Crimes against Women,1597.0
2016,Beed,All Crimes against Women,742.0
2016,Bhandara,All Crimes against Women,266.0
2016,Buldhana,All Crimes against Women,515.0
2016,Chandrapur,All Crimes against Women,597.0
2016,Dhule,All Crimes against Women,419.0
2016,Gadchiroli,All Crimes against Women,134.0
2016,Gondia,All Crimes against Women,266.0
2016,Hingoli,All Crimes against Women,202.0
2016,Jalgaon,All Crimes against Women,762.0
2016,Jalna,All Crimes against Women,559.0
2016,Kolhapur,All Crimes against Women,543.0
2016,Latur,All Crimes against Women,525.0
2016,Mumbai City,All Crimes against Women,5234.0
2016,Nagpur,All Crimes against Women,1837.0
2016,Nanded,All Crimes against Women,638.0
2016,Nandurbar,All Crimes against Women,203.0
2016,Nasik,All Crimes against Women,1339.0
2016,Dharashiv,All Crimes against Women,330.0
2016,Palghar,All Crimes against Women,724.0
2016,Parbhani,All Crimes against Women,450.0
2016,Pune,All Crimes against Women,3365.0
2016,Raigad,All Crimes against Women,286.0
2016,Ratnagiri,All Crimes against Women,223.0
2016,Sangli,All Crimes against Women,531.0
2016,Satara,All Crimes against Women,754.0
2016,Sindhudurg,All Crimes against Women,104.0
2016,Solapur,All Crimes against Women,954.0
2016,Thane,All Crimes against Women,2807.0
2016,Wardha,All Crimes against Women,375.0
2016,Washim,All Crimes against Women,285.0
2016,Yavatmal,All Crimes against Women,863.0
2017,Ahilyanagar,All Crimes against Women,953.0
2017,Akola,All Crimes against Women,489.0
2017,Amravati,All Crimes against Women,1449.0
2017,Chhatrapati Sambhaji Nagar,All Crimes against Women,1421.0
2017,Beed,All Crimes against Women,823.0
2017,Bhandara,All Crimes against Women,225.0
2017,Buldhana,All Crimes against Women,567.0
2017,Chandrapur,All Crimes against Women,751.0
2017,Dhule,All Crimes against Women,348.0
2017,Gadchiroli,All Crimes against Women,125.0
2017,Gondia,All Crimes against Women,286.0
2017,Hingoli,All Crimes against Women,214.0
2017,Jalgaon,All Crimes against Women,743.0
2017,Jalna,All Crimes against Women,607.0
2017,Kolhapur,All Crimes against Women,633.0
2017,Latur,All Crimes against Women,512.0
2017,Mumbai City,All Crimes against Women,4920.0
2017,Nagpur,All Crimes against Women,1754.0
2017,Nanded,All Crimes against Women,554.0
2017,Nandurbar,All Crimes against Women,142.0
2017,Nasik,All Crimes against Women,1416.0
2017,Dharashiv,All Crimes against Women,329.0
2017,Palghar,All Crimes against Women,691.0
2017,Parbhani,All Crimes against Women,473.0
2017,Pune,All Crimes against Women,3111.0
2017,Raigad,All Crimes against Women,316.0
2017,Ratnagiri,All Crimes against Women,171.0
2017,Sangli,All Crimes against Women,493.0
2017,Satara,All Crimes against Women,754.0
2017,Sindhudurg,All Crimes against Women,91.0
2017,Solapur,All Crimes against Women,874.0
2017,Thane,All Crimes against Women,2908.0
2017,Wardha,All Crimes against Women,443.0
2017,Washim,All Crimes against Women,425.0
2017,Yavatmal,All Crimes against Women,1115.0
2019,Ahilyanagar,All Crimes against Women,1670.0
2019,Akola,All Crimes against Women,724.0
2019,Amravati,All Crimes against Women,1290.0
2019,Chhatrapati Sambhaji Nagar,All Crimes against Women,1304.0
2019,Beed,All Crimes against Women,764.0
2019,Bhandara,All Crimes against Women,301.0
2019,Buldhana,All Crimes against Women,750.0
2019,Chandrapur,All Crimes against Women,652.0
2019,Dhule,All Crimes against Women,510.0
2019,Gadchiroli,All Crimes against Women,200.0
2019,Gondia,All Crimes against Women,376.0
2019,Hingoli,All Crimes against Women,326.0
2019,Jalgaon,All Crimes against Women,856.0
2019,Jalna,All Crimes against Women,794.0
2019,Kolhapur,All Crimes against Women,773.0
2019,Latur,All Crimes against Women,566.0
2019,Mumbai City,All Crimes against Women,6690.0
2019,Nagpur,All Crimes against Women,1521.0
2019,Nanded,All Crimes against Women,773.0
2019,Nandurbar,All Crimes against Women,214.0
2019,Nasik,All Crimes against Women,1906.0
2019,Dharashiv,All Crimes against Women,398.0
2019,Palghar,All Crimes against Women,1139.0
2019,Parbhani,All Crimes against Women,487.0
2019,Pune,All Crimes against Women,3815.0
2019,Raigad,All Crimes against Women,183.0
2019,Ratnagiri,All Crimes against Women,232.0
2019,Sangli,All Crimes against Women,745.0
2019,Satara,All Crimes against Women,933.0
2019,Sindhudurg,All Crimes against Women,104.0
2019,Solapur,All Crimes against Women,1241.0
2019,Thane,All Crimes against Women,3215.0
2019,Wardha,All Crimes against Women,428.0
2019,Washim,All Crimes against Women,388.0
2019,Yavatmal,All Crimes against Women,876.0
2018,Ahilyanagar,All Crimes against Women,1454.0
2018,Akola,All Crimes against Women,752.0
2018,Amravati,All Crimes against Women,1288.0
2018,Chhatrapati Sambhaji Nagar,All Crimes against Women,1293.0
2018,Beed,All Crimes against Women,771.0
2018,Bhandara,All Crimes against Women,355.0
2018,Buldhana,All Crimes against Women,755.0
2018,Chandrapur,All Crimes against Women,657.0
2018,Dhule,All Crimes against Women,401.0
2018,Gadchiroli,All Crimes against Women,166.0
2018,Gondia,All Crimes against Women,371.0
2018,Hingoli,All Crimes against Women,261.0
2018,Jalgaon,All Crimes against Women,784.0
2018,Jalna,All Crimes against Women,608.0
2018,Kolhapur,All Crimes against Women,681.0
2018,Latur,All Crimes against Women,538.0
2018,Mumbai City,All Crimes against Women,6242.0
2018,Nagpur,All Crimes against Women,1529.0
2018,Nanded,All Crimes against Women,642.0
2018,Nandurbar,All Crimes against Women,208.0
2018,Nasik,All Crimes against Women,1486.0
2018,Dharashiv,All Crimes against Women,386.0
2018,Palghar,All Crimes against Women,1005.0
2018,Parbhani,All Crimes against Women,523.0
2018,Pune,All Crimes against Women,3750.0
2018,Raigad,All Crimes against Women,321.0
2018,Ratnagiri,All Crimes against Women,249.0
2018,Sangli,All Crimes against Women,758.0
2018,Satara,All Crimes against Women,906.0
2018,Sindhudurg,All Crimes against Women,108.0
2018,Solapur,All Crimes against Women,1209.0
2018,Thane,All Crimes against Women,3374.0
2018,Wardha,All Crimes against Women,407.0
2018,Washim,All Crimes against Women,317.0
2018,Yavatmal,All Crimes against Women,942.0
2020,Ahilyanagar,All Crimes against Women,1645.0
2020,Akola,All Crimes against Women,721.0
2020,Amravati,All Crimes against Women,1229.0
2020,Chhatrapati Sambhaji Nagar,All Crimes against Women,1059.0
2020,Beed,All Crimes against Women,780.0
2020,Bhandara,All Crimes against Women,295.0
2020,Buldhana,All Crimes against Women,754.0
2020,Chandrapur,All Crimes against Women,653.0
2020,Dhule,All Crimes against Women,488.0
2020,Gadchiroli,All Crimes against Women,187.0
2020,Gondia,All Crimes against Women,199.0
2020,Hingoli,All Crimes against Women,224.0
2020,Jalgaon,All Crimes against Women,826.0
2020,Jalna,All Crimes against Women,742.0
2020,Kolhapur,All Crimes against Women,815.0
2020,Latur,All Crimes against Women,454.0
2020,Mumbai City,All Crimes against Women,4641.0
2020,Nagpur,All Crimes against Women,1326.0
2020,Nanded,All Crimes against Women,752.0
2020,Nandurbar,All Crimes against Women,167.0
2020,Nasik,All Crimes against Women,1494.0
2020,Dharashiv,All Crimes against Women,364.0
2020,Palghar,All Crimes against Women,207.0
2020,Parbhani,All Crimes against Women,421.0
2020,Pune,All Crimes against Women,3235.0
2020,Raigad,All Crimes against Women,270.0
2020,Ratnagiri,All Crimes against Women,180.0
2020,Sangli,All Crimes against Women,711.0
2020,Satara,All Crimes against Women,843.0
2020,Sindhudurg,All Crimes against Women,102.0
2020,Solapur,All Crimes against Women,1291.0
2020,Thane,All Crimes against Women,3201.0
2020,Wardha,All Crimes against Women,481.0
2020,Washim,All Crimes against Women,457.0
2020,Yavatmal,All Crimes against Women,740.0
2021,Ahilyanagar,All Crimes against Women,1936.0
2021,Akola,All Crimes against Women,731.0
2021,Amravati,All Crimes against Women,1324.0
2021,Chhatrapati Sambhaji Nagar,All Crimes against Women,1419.0
2021,Beed,All Crimes against Women,1163.0
2021,Bhandara,All Crimes against Women,275.0
2021,Buldhana,All Crimes against Women,899.0
2021,Chandrapur,All Crimes against Women,752.0
2021,Dhule,All Crimes against Women,621.0
2021,Gadchiroli,All Crimes against Women,210.0
2021,Gondia,All Crimes against Women,310.0
2021,Hingoli,All Crimes against Women,317.0
2021,Jalgaon,All Crimes against Women,1173.0
2021,Jalna,All Crimes against Women,1002.0
2021,Kolhapur,All Crimes against Women,952.0
2021,Latur,All Crimes against Women,673.0
2021,Mumbai City,All Crimes against Women,5599.0
2021,Nagpur,All Crimes against Women,1539.0
2021,Nanded,All Crimes against Women,772.0
2021,Nandurbar,All Crimes against Women,257.0
2021,Nasik,All Crimes against Women,1569.0
2021,Dharashiv,All Crimes against Women,491.0
2021,Palghar,All Crimes against Women,246.0
2021,Parbhani,All Crimes against Women,521.0
2021,Pune,All Crimes against Women,4100.0
2021,Raigad,All Crimes against Women,318.0
2021,Ratnagiri,All Crimes against Women,221.0
2021,Sangli,All Crimes against Women,762.0
2021,Satara,All Crimes against Women,921.0
2021,Sindhudurg,All Crimes against Women,132.0
2021,Solapur,All Crimes against Women,1562.0
2021,Thane,All Crimes against Women,4947.0
2021,Wardha,All Crimes against Women,413.0
2021,Washim,All Crimes against Women,468.0
2021,Yavatmal,All Crimes against Women,931.0
2022,Ahilyanagar,Rape/Attempt to Rape,112.0
2022,Ahilyanagar,Kidnapping & Abduction,465.0
2022,Ahilyanagar,Dowry Deaths,21.0
2022,Ahilyanagar,Assault on Women with intent to outrage her Modesty,707.0
2022,Ahilyanagar,Insult to the Modesty of Women,30.0
2022,Ahilyanagar,Cruelty by Husband or his Relatives,451.0
2022,Ahilyanagar,"Dowry Prohibition Act, 1961",0.0
2022,Ahilyanagar,Immoral Traffic Prevention Act,10.0
2022,Ahilyanagar,HumanTrafficking,3.0
2022,Ahilyanagar,Protection of Children from Sexual Violence Act,303.0
2022,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),27.0
2022,Ahilyanagar,Abetment of Suicides of Women,73.0
2022,Ahilyanagar,All Crimes against Women,2202.0
2022,Akola,Rape/Attempt to Rape,28.0
2022,Akola,Kidnapping & Abduction,100.0
2022,Akola,Dowry Deaths,7.0
2022,Akola,Assault on Women with intent to outrage her Modesty,218.0
2022,Akola,Insult to the Modesty of Women,4.0
2022,Akola,Cruelty by Husband or his Relatives,246.0
2022,Akola,"Dowry Prohibition Act, 1961",1.0
2022,Akola,Immoral Traffic Prevention Act,0.0
2022,Akola,HumanTrafficking,0.0
2022,Akola,Protection of Children from Sexual Violence Act,145.0
2022,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2022,Akola,Abetment of Suicides of Women,17.0
2022,Akola,All Crimes against Women,766.0
2022,Amravati,Rape/Attempt to Rape,90.0
2022,Amravati,Kidnapping & Abduction,238.0
2022,Amravati,Dowry Deaths,4.0
2022,Amravati,Assault on Women with intent to outrage her Modesty,436.0
2022,Amravati,Insult to the Modesty of Women,11.0
2022,Amravati,Cruelty by Husband or his Relatives,319.0
2022,Amravati,"Dowry Prohibition Act, 1961",3.0
2022,Amravati,Immoral Traffic Prevention Act,0.0
2022,Amravati,HumanTrafficking,0.0
2022,Amravati,Protection of Children from Sexual Violence Act,340.0
2022,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2022,Amravati,Abetment of Suicides of Women,29.0
2022,Amravati,All Crimes against Women,1481.0
2022,Beed,Rape/Attempt to Rape,52.0
2022,Beed,Kidnapping & Abduction,107.0
2022,Beed,Dowry Deaths,2.0
2022,Beed,Assault on Women with intent to outrage her Modesty,267.0
2022,Beed,Insult to the Modesty of Women,8.0
2022,Beed,Cruelty by Husband or his Relatives,621.0
2022,Beed,"Dowry Prohibition Act, 1961",0.0
2022,Beed,Immoral Traffic Prevention Act,9.0
2022,Beed,HumanTrafficking,0.0
2022,Beed,Protection of Children from Sexual Violence Act,133.0
2022,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2022,Beed,Abetment of Suicides of Women,29.0
2022,Beed,All Crimes against Women,1228.0
2022,Bhandara,Rape/Attempt to Rape,39.0
2022,Bhandara,Kidnapping & Abduction,66.0
2022,Bhandara,Dowry Deaths,2.0
2022,Bhandara,Assault on Women with intent to outrage her Modesty,75.0
2022,Bhandara,Insult to the Modesty of Women,11.0
2022,Bhandara,Cruelty by Husband or his Relatives,32.0
2022,Bhandara,"Dowry Prohibition Act, 1961",1.0
2022,Bhandara,Immoral Traffic Prevention Act,0.0
2022,Bhandara,HumanTrafficking,0.0
2022,Bhandara,Protection of Children from Sexual Violence Act,59.0
2022,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2022,Bhandara,Abetment of Suicides of Women,7.0
2022,Bhandara,All Crimes against Women,295.0
2022,Buldhana,Rape/Attempt to Rape,52.0
2022,Buldhana,Kidnapping & Abduction,133.0
2022,Buldhana,Dowry Deaths,12.0
2022,Buldhana,Assault on Women with intent to outrage her Modesty,321.0
2022,Buldhana,Insult to the Modesty of Women,11.0
2022,Buldhana,Cruelty by Husband or his Relatives,238.0
2022,Buldhana,"Dowry Prohibition Act, 1961",0.0
2022,Buldhana,Immoral Traffic Prevention Act,1.0
2022,Buldhana,HumanTrafficking,0.0
2022,Buldhana,Protection of Children from Sexual Violence Act,151.0
2022,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2022,Buldhana,Abetment of Suicides of Women,34.0
2022,Buldhana,All Crimes against Women,953.0
2022,Chandrapur,Rape/Attempt to Rape,38.0
2022,Chandrapur,Kidnapping & Abduction,193.0
2022,Chandrapur,Dowry Deaths,1.0
2022,Chandrapur,Assault on Women with intent to outrage her Modesty,221.0
2022,Chandrapur,Insult to the Modesty of Women,40.0
2022,Chandrapur,Cruelty by Husband or his Relatives,206.0
2022,Chandrapur,"Dowry Prohibition Act, 1961",1.0
2022,Chandrapur,Immoral Traffic Prevention Act,0.0
2022,Chandrapur,HumanTrafficking,3.0
2022,Chandrapur,Protection of Children from Sexual Violence Act,173.0
2022,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2022,Chandrapur,Abetment of Suicides of Women,7.0
2022,Chandrapur,All Crimes against Women,885.0
2022,Chhatrapati Sambhaji Nagar,Rape/Attempt to Rape,81.0
2022,Chhatrapati Sambhaji Nagar,Kidnapping & Abduction,277.0
2022,Chhatrapati Sambhaji Nagar,Dowry Deaths,9.0
2022,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,465.0
2022,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,15.0
2022,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,563.0
2022,Chhatrapati Sambhaji Nagar,"Dowry Prohibition Act, 1961",0.0
2022,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,3.0
2022,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2022,Chhatrapati Sambhaji Nagar,Protection of Children from Sexual Violence Act,209.0
2022,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2022,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,32.0
2022,Chhatrapati Sambhaji Nagar,All Crimes against Women,1663.0
2022,Dharashiv,Rape/Attempt to Rape,43.0
2022,Dharashiv,Kidnapping & Abduction,73.0
2022,Dharashiv,Dowry Deaths,7.0
2022,Dharashiv,Assault on Women with intent to outrage her Modesty,158.0
2022,Dharashiv,Insult to the Modesty of Women,6.0
2022,Dharashiv,Cruelty by Husband or his Relatives,129.0
2022,Dharashiv,"Dowry Prohibition Act, 1961",0.0
2022,Dharashiv,Immoral Traffic Prevention Act,9.0
