Year,District,Mother Tongue,Male,Female,Unnamed: 5,Unnamed: 6
2011,Yavatmal,Konkani,865.0,803.0,,
2011,Yavatmal,Korku,92.0,90.0,,
2011,Yavatmal,Kurukh/Oraon,7.0,7.0,,
2011,Yavatmal,Lahnda,605.0,582.0,,
2011,Yavatmal,Maithili,25.0,25.0,,
2011,Yavatmal,Malayalam,166.0,171.0,,
2011,Yavatmal,Malto,0.0,1.0,,
2011,Yavatmal,Manipuri,5.0,2.0,,
2011,Yavatmal,Marathi,958761.0,914500.0,,
2011,Yavatmal,Munda,2.0,0.0,,
2011,Yavatmal,Mundari,1.0,2.0,,
2011,Yavatmal,Nepali,53.0,17.0,,
2011,Yavatmal,Nissi/Dafla,1.0,0.0,,
2011,Yavatmal,Odia,262.0,198.0,,
2011,Yavatmal,Others,1124.0,1141.0,,
2011,Yavatmal,Paite,3.0,2.0,,
2011,Yavatmal,Punjabi,621.0,529.0,,
2011,Yavatmal,Sanskrit,13.0,15.0,,
2011,Yavatmal,Santali,5.0,4.0,,
2011,Yavatmal,Sindhi,3058.0,2844.0,,
2011,Yavatmal,Tamil,245.0,206.0,,
2011,Yavatmal,Telugu,23470.0,23303.0,,
2011,Yavatmal,Tibetan,16.0,13.0,,
2011,Yavatmal,Tulu,0.0,1.0,,
2011,Yavatmal,Urdu,76650.0,73314.0,,
