Year,District,Rural/Urban,Age Group,Population,Male,Female
2011,Nandurbar,Rural,30-34,90343.0,44102.0,46241.0
2011,Nandurbar,Rural,35-39,85798.0,42498.0,43300.0
2011,Nandurbar,Rural,40-44,77415.0,38625.0,38790.0
2011,Nandurbar,Rural,45-49,66548.0,33795.0,32753.0
2011,Nandurbar,Rural,50-54,52570.0,26705.0,25865.0
2011,Nandurbar,Rural,55-59,41460.0,20905.0,20555.0
2011,Nandurbar,Rural,60-64,36434.0,16766.0,19668.0
2011,Nandurbar,Rural,65-69,32829.0,15032.0,17797.0
2011,Nandurbar,Rural,70-74,20471.0,9341.0,11130.0
2011,Nandurbar,Rural,75-79,9404.0,4260.0,5144.0
2011,Nandurbar,Rural,80+,8776.0,3948.0,4828.0
2011,Nandurbar,Urban,0-4,22593.0,11854.0,10739.0
2011,Nandurbar,Urban,5-9,32647.0,19044.0,13603.0
2011,Nandurbar,Urban,10-14,26140.0,14178.0,11962.0
2011,Nandurbar,Urban,15-19,32921.0,18665.0,14256.0
2011,Nandurbar,Urban,20-24,28054.0,14981.0,13073.0
2011,Nandurbar,Urban,25-29,22941.0,11386.0,11555.0
2011,Nandurbar,Urban,30-34,20285.0,10036.0,10249.0
2011,Nandurbar,Urban,35-39,19416.0,9657.0,9759.0
2011,Nandurbar,Urban,40-44,16845.0,8836.0,8009.0
2011,Nandurbar,Urban,45-49,13769.0,7300.0,6469.0
2011,Nandurbar,Urban,50-54,10625.0,5620.0,5005.0
2011,Nandurbar,Urban,55-59,8223.0,4299.0,3924.0
2011,Nandurbar,Urban,60-64,6681.0,3143.0,3538.0
2011,Nandurbar,Urban,65-69,5976.0,2664.0,3312.0
2011,Nandurbar,Urban,70-74,3859.0,1762.0,2097.0
2011,Nandurbar,Urban,75-79,2111.0,990.0,1121.0
2011,Nandurbar,Urban,80+,2115.0,910.0,1205.0
2011,Nashik,Rural,0-4,351070.0,185857.0,165213.0
2011,Nashik,Rural,5-9,382361.0,200683.0,181678.0
2011,Nashik,Rural,10-14,358414.0,188634.0,169780.0
2011,Nashik,Rural,15-19,344433.0,182039.0,162394.0
2011,Nashik,Rural,20-24,336021.0,172847.0,163174.0
2011,Nashik,Rural,25-29,301607.0,157092.0,144515.0
2011,Nashik,Rural,30-34,254487.0,130974.0,123513.0
2011,Nashik,Rural,35-39,231323.0,118382.0,112941.0
2011,Nashik,Rural,40-44,197687.0,101108.0,96579.0
2011,Nashik,Rural,45-49,168501.0,86358.0,82143.0
2011,Nashik,Rural,50-54,138104.0,70636.0,67468.0
2011,Nashik,Rural,55-59,109563.0,54476.0,55087.0
2011,Nashik,Rural,60-64,105687.0,48014.0,57673.0
2011,Nashik,Rural,65-69,97452.0,43652.0,53800.0
2011,Nashik,Rural,70-74,65023.0,31265.0,33758.0
2011,Nashik,Rural,75-79,30957.0,14935.0,16022.0
2011,Nashik,Rural,80+,29721.0,13810.0,15911.0
2011,Nashik,Urban,0-4,234391.0,123643.0,110748.0
2011,Nashik,Urban,5-9,249900.0,132532.0,117368.0
2011,Nashik,Urban,10-14,239210.0,127189.0,112021.0
2011,Nashik,Urban,15-19,250200.0,132479.0,117721.0
2011,Nashik,Urban,20-24,275874.0,141590.0,134284.0
2011,Nashik,Urban,25-29,257152.0,131684.0,125468.0
2011,Nashik,Urban,30-34,219951.0,114557.0,105394.0
2011,Nashik,Urban,35-39,194349.0,100446.0,93903.0
2011,Nashik,Urban,40-44,165481.0,87243.0,78238.0
2011,Nashik,Urban,45-49,135473.0,71831.0,63642.0
2011,Nashik,Urban,50-54,107279.0,57867.0,49412.0
2011,Nashik,Urban,55-59,79052.0,41267.0,37785.0
2011,Nashik,Urban,60-64,66728.0,32859.0,33869.0
2011,Nashik,Urban,65-69,50353.0,23789.0,26564.0
2011,Nashik,Urban,70-74,33298.0,15788.0,17510.0
2011,Nashik,Urban,75-79,17276.0,8157.0,9119.0
2011,Nashik,Urban,80+,17976.0,7695.0,10281.0
2011,Parbhani,Rural,0-4,125714.0,67325.0,58389.0
2011,Parbhani,Rural,5-9,137830.0,72135.0,65695.0
2011,Parbhani,Rural,10-14,130305.0,68157.0,62148.0
2011,Parbhani,Rural,15-19,128900.0,72598.0,56302.0
2011,Parbhani,Rural,20-24,115666.0,61933.0,53733.0
2011,Parbhani,Rural,25-29,98375.0,50336.0,48039.0
2011,Parbhani,Rural,30-34,88263.0,43844.0,44419.0
2011,Parbhani,Rural,35-39,83237.0,41224.0,42013.0
2011,Parbhani,Rural,40-44,71428.0,37145.0,34283.0
2011,Parbhani,Rural,45-49,55909.0,28359.0,27550.0
2011,Parbhani,Rural,50-54,44379.0,23265.0,21114.0
2011,Parbhani,Rural,55-59,37730.0,16933.0,20797.0
2011,Parbhani,Rural,60-64,47718.0,20804.0,26914.0
2011,Parbhani,Rural,65-69,42370.0,20139.0,22231.0
2011,Parbhani,Rural,70-74,27493.0,13709.0,13784.0
2011,Parbhani,Rural,75-79,11644.0,5142.0,6502.0
2011,Parbhani,Rural,80+,15508.0,6779.0,8729.0
2011,Parbhani,Urban,0-4,53370.0,28030.0,25340.0
2011,Parbhani,Urban,5-9,62529.0,32376.0,30153.0
2011,Parbhani,Urban,10-14,58621.0,30534.0,28087.0
2011,Parbhani,Urban,15-19,60491.0,31985.0,28506.0
2011,Parbhani,Urban,20-24,57921.0,29653.0,28268.0
2011,Parbhani,Urban,25-29,48627.0,24537.0,24090.0
2011,Parbhani,Urban,30-34,40925.0,20503.0,20422.0
2011,Parbhani,Urban,35-39,38275.0,19416.0,18859.0
2011,Parbhani,Urban,40-44,32596.0,17028.0,15568.0
2011,Parbhani,Urban,45-49,25853.0,13311.0,12542.0
2011,Parbhani,Urban,50-54,21176.0,11023.0,10153.0
2011,Parbhani,Urban,55-59,16509.0,8332.0,8177.0
2011,Parbhani,Urban,60-64,17124.0,7739.0,9385.0
2011,Parbhani,Urban,65-69,13978.0,6451.0,7527.0
2011,Parbhani,Urban,70-74,8981.0,4244.0,4737.0
2011,Parbhani,Urban,75-79,3698.0,1619.0,2079.0
2011,Parbhani,Urban,80+,5147.0,2148.0,2999.0
2011,Pune,Rural,0-4,313694.0,167494.0,146200.0
2011,Pune,Rural,5-9,336345.0,177424.0,158921.0
2011,Pune,Rural,10-14,309054.0,164974.0,144080.0
2011,Pune,Rural,15-19,343011.0,183074.0,159937.0
2011,Pune,Rural,20-24,375152.0,194713.0,180439.0
2011,Pune,Rural,25-29,335023.0,175796.0,159227.0
2011,Pune,Rural,30-34,276117.0,143632.0,132485.0
2011,Pune,Rural,35-39,258449.0,130702.0,127747.0
2011,Pune,Rural,40-44,229403.0,118192.0,111211.0
2011,Pune,Rural,45-49,193803.0,98596.0,95207.0
2011,Pune,Rural,50-54,162877.0,83825.0,79052.0
2011,Pune,Rural,55-59,128062.0,64165.0,63897.0
2011,Pune,Rural,60-64,124549.0,58036.0,66513.0
2011,Pune,Rural,65-69,113226.0,52530.0,60696.0
2011,Pune,Rural,70-74,83689.0,42214.0,41475.0
2011,Pune,Rural,75-79,41168.0,21184.0,19984.0
2011,Pune,Rural,80+,46361.0,22544.0,23817.0
2011,Pune,Urban,0-4,475994.0,250900.0,225094.0
2011,Pune,Urban,5-9,451570.0,239705.0,211865.0
2011,Pune,Urban,10-14,452676.0,240880.0,211796.0
2011,Pune,Urban,15-19,476353.0,255623.0,220730.0
2011,Pune,Urban,20-24,652867.0,342915.0,309952.0
2011,Pune,Urban,25-29,662995.0,345318.0,317677.0
2011,Pune,Urban,30-34,543741.0,291331.0,252410.0
2011,Pune,Urban,35-39,454921.0,240757.0,214164.0
2011,Pune,Urban,40-44,368265.0,195305.0,172960.0
2011,Pune,Urban,45-49,299466.0,154314.0,145152.0
2011,Pune,Urban,50-54,244641.0,128071.0,116570.0
2011,Pune,Urban,55-59,194086.0,100002.0,94084.0
2011,Pune,Urban,60-64,165738.0,83333.0,82405.0
2011,Pune,Urban,65-69,111968.0,56134.0,55834.0
2011,Pune,Urban,70-74,76956.0,37994.0,38962.0
2011,Pune,Urban,75-79,43576.0,21254.0,22322.0
2011,Pune,Urban,80+,49235.0,22885.0,26350.0
2011,Raigad,Rural,0-4,133769.0,68619.0,65150.0
2011,Raigad,Rural,5-9,159424.0,81946.0,77478.0
2011,Raigad,Rural,10-14,140119.0,72036.0,68083.0
2011,Raigad,Rural,15-19,155325.0,80635.0,74690.0
2011,Raigad,Rural,20-24,155038.0,78999.0,76039.0
2011,Raigad,Rural,25-29,143521.0,73751.0,69770.0
2011,Raigad,Rural,30-34,125468.0,63407.0,62061.0
2011,Raigad,Rural,35-39,121621.0,60767.0,60854.0
2011,Raigad,Rural,40-44,107525.0,54559.0,52966.0
2011,Raigad,Rural,45-49,92071.0,45452.0,46619.0
2011,Raigad,Rural,50-54,78106.0,39396.0,38710.0
2011,Raigad,Rural,55-59,63772.0,31098.0,32674.0
2011,Raigad,Rural,60-64,58484.0,27009.0,31475.0
2011,Raigad,Rural,65-69,49172.0,22113.0,27059.0
2011,Raigad,Rural,70-74,36153.0,16459.0,19694.0
2011,Raigad,Rural,75-79,18482.0,8485.0,9997.0
2011,Raigad,Rural,80+,19798.0,9017.0,10781.0
2011,Raigad,Urban,0-4,78987.0,40977.0,38010.0
2011,Raigad,Urban,5-9,83753.0,44208.0,39545.0
2011,Raigad,Urban,10-14,81293.0,43259.0,38034.0
2011,Raigad,Urban,15-19,84255.0,45030.0,39225.0
2011,Raigad,Urban,20-24,98255.0,50248.0,48007.0
2011,Raigad,Urban,25-29,100415.0,50228.0,50187.0
2011,Raigad,Urban,30-34,90201.0,46386.0,43815.0
2011,Raigad,Urban,35-39,83569.0,42987.0,40582.0
2011,Raigad,Urban,40-44,70844.0,38237.0,32607.0
2011,Raigad,Urban,45-49,57040.0,30902.0,26138.0
2011,Raigad,Urban,50-54,44054.0,24727.0,19327.0
2011,Raigad,Urban,55-59,31378.0,17138.0,14240.0
2011,Raigad,Urban,60-64,23960.0,12595.0,11365.0
2011,Raigad,Urban,65-69,15544.0,7591.0,7953.0
2011,Raigad,Urban,70-74,10595.0,5097.0,5498.0
2011,Raigad,Urban,75-79,6061.0,2836.0,3225.0
2011,Raigad,Urban,80+,7182.0,3233.0,3949.0
2011,Ratnagiri,Rural,0-4,89129.0,46170.0,42959.0
2011,Ratnagiri,Rural,5-9,136447.0,69670.0,66777.0
2011,Ratnagiri,Rural,10-14,106382.0,54250.0,52132.0
2011,Ratnagiri,Rural,15-19,124191.0,63067.0,61124.0
2011,Ratnagiri,Rural,20-24,98682.0,44687.0,53995.0
2011,Ratnagiri,Rural,25-29,89531.0,40075.0,49456.0
2011,Ratnagiri,Rural,30-34,87598.0,38579.0,49019.0
2011,Ratnagiri,Rural,35-39,96017.0,42028.0,53989.0
2011,Ratnagiri,Rural,40-44,91457.0,41711.0,49746.0
2011,Ratnagiri,Rural,45-49,83246.0,38823.0,44423.0
2011,Ratnagiri,Rural,50-54,68175.0,31699.0,36476.0
2011,Ratnagiri,Rural,55-59,62108.0,27698.0,34410.0
2011,Ratnagiri,Rural,60-64,61911.0,26088.0,35823.0
2011,Ratnagiri,Rural,65-69,61772.0,24922.0,36850.0
2011,Ratnagiri,Rural,70-74,46379.0,20078.0,26301.0
2011,Ratnagiri,Rural,75-79,24366.0,10667.0,13699.0
2011,Ratnagiri,Rural,80+,22581.0,9274.0,13307.0
2011,Ratnagiri,Urban,0-4,18355.0,9443.0,8912.0
2011,Ratnagiri,Urban,5-9,24234.0,12675.0,11559.0
2011,Ratnagiri,Urban,10-14,20874.0,10995.0,9879.0
2011,Ratnagiri,Urban,15-19,23969.0,12454.0,11515.0
2011,Ratnagiri,Urban,20-24,23608.0,11672.0,11936.0
2011,Ratnagiri,Urban,25-29,22029.0,10371.0,11658.0
2011,Ratnagiri,Urban,30-34,21261.0,9935.0,11326.0
2011,Ratnagiri,Urban,35-39,22345.0,10586.0,11759.0
2011,Ratnagiri,Urban,40-44,20086.0,10071.0,10015.0
2011,Ratnagiri,Urban,45-49,16895.0,8603.0,8292.0
2011,Ratnagiri,Urban,50-54,13137.0,6888.0,6249.0
2011,Ratnagiri,Urban,55-59,10507.0,5181.0,5326.0
2011,Ratnagiri,Urban,60-64,9035.0,4310.0,4725.0
2011,Ratnagiri,Urban,65-69,6536.0,2932.0,3604.0
2011,Ratnagiri,Urban,70-74,4858.0,2184.0,2674.0
2011,Ratnagiri,Urban,75-79,2889.0,1287.0,1602.0
2011,Ratnagiri,Urban,80+,2713.0,1125.0,1588.0
2011,Sangli,Rural,0-4,162681.0,87476.0,75205.0
2011,Sangli,Rural,5-9,196703.0,106623.0,90080.0
2011,Sangli,Rural,10-14,171164.0,92211.0,78953.0
2011,Sangli,Rural,15-19,190206.0,104187.0,86019.0
2011,Sangli,Rural,20-24,186928.0,95271.0,91657.0
2011,Sangli,Rural,25-29,165578.0,82176.0,83402.0
2011,Sangli,Rural,30-34,146433.0,71337.0,75096.0
2011,Sangli,Rural,35-39,149575.0,72073.0,77502.0
2011,Sangli,Rural,40-44,135235.0,67981.0,67254.0
2011,Sangli,Rural,45-49,118507.0,58389.0,60118.0
2011,Sangli,Rural,50-54,102332.0,51044.0,51288.0
2011,Sangli,Rural,55-59,85017.0,42156.0,42861.0
2011,Sangli,Rural,60-64,84019.0,39744.0,44275.0
2011,Sangli,Rural,65-69,74037.0,33951.0,40086.0
2011,Sangli,Rural,70-74,58164.0,28359.0,29805.0
2011,Sangli,Rural,75-79,29445.0,15138.0,14307.0
2011,Sangli,Rural,80+,36053.0,17421.0,18632.0
2011,Sangli,Urban,0-4,53247.0,28065.0,25182.0
2011,Sangli,Urban,5-9,64556.0,34940.0,29616.0
2011,Sangli,Urban,10-14,58147.0,31123.0,27024.0
2011,Sangli,Urban,15-19,65960.0,34972.0,30988.0
2011,Sangli,Urban,20-24,71034.0,35176.0,35858.0
2011,Sangli,Urban,25-29,64703.0,31761.0,32942.0
2011,Sangli,Urban,30-34,56348.0,27533.0,28815.0
2011,Sangli,Urban,35-39,55126.0,26436.0,28690.0
2011,Sangli,Urban,40-44,49584.0,24864.0,24720.0
2011,Sangli,Urban,45-49,41495.0,20626.0,20869.0
2011,Sangli,Urban,50-54,35231.0,18283.0,16948.0
2011,Sangli,Urban,55-59,27221.0,13939.0,13282.0
2011,Sangli,Urban,60-64,24929.0,12240.0,12689.0
2011,Sangli,Urban,65-69,18392.0,8667.0,9725.0
2011,Sangli,Urban,70-74,13296.0,6326.0,6970.0
2011,Sangli,Urban,75-79,7139.0,3529.0,3610.0
2011,Sangli,Urban,80+,8464.0,3907.0,4557.0
2011,Satara,Rural,0-4,182563.0,96337.0,86226.0
2011,Satara,Rural,5-9,216365.0,114608.0,101757.0
2011,Satara,Rural,10-14,191946.0,101238.0,90708.0
2011,Satara,Rural,15-19,220040.0,116112.0,103928.0
2011,Satara,Rural,20-24,217770.0,108506.0,109264.0
2011,Satara,Rural,25-29,191628.0,95548.0,96080.0
2011,Satara,Rural,30-34,169029.0,83003.0,86026.0
2011,Satara,Rural,35-39,170728.0,82854.0,87874.0
2011,Satara,Rural,40-44,158528.0,79321.0,79207.0
2011,Satara,Rural,45-49,137873.0,66472.0,71401.0
2011,Satara,Rural,50-54,122017.0,60033.0,61984.0
2011,Satara,Rural,55-59,104594.0,50677.0,53917.0
2011,Satara,Rural,60-64,100551.0,46540.0,54011.0
2011,Satara,Rural,65-69,91573.0,41290.0,50283.0
2011,Satara,Rural,70-74,70139.0,33617.0,36522.0
2011,Satara,Rural,75-79,36156.0,18274.0,17882.0
2011,Satara,Rural,80+,40103.0,19280.0,20823.0
2011,Satara,Urban,0-4,40901.0,21544.0,19357.0
2011,Satara,Urban,5-9,53048.0,29219.0,23829.0
2011,Satara,Urban,10-14,46763.0,25103.0,21660.0
2011,Satara,Urban,15-19,52177.0,28214.0,23963.0
2011,Satara,Urban,20-24,54038.0,26706.0,27332.0
2011,Satara,Urban,25-29,50085.0,24291.0,25794.0
2011,Satara,Urban,30-34,45426.0,21925.0,23501.0
2011,Satara,Urban,35-39,44496.0,21891.0,22605.0
2011,Satara,Urban,40-44,40546.0,20220.0,20326.0
2011,Satara,Urban,45-49,33866.0,17264.0,16602.0
2011,Satara,Urban,50-54,27942.0,14544.0,13398.0
2011,Satara,Urban,55-59,22292.0,11466.0,10826.0
2011,Satara,Urban,60-64,19081.0,9496.0,9585.0
2011,Satara,Urban,65-69,14612.0,6904.0,7708.0
2011,Satara,Urban,70-74,10629.0,5212.0,5417.0
2011,Satara,Urban,75-79,5812.0,2865.0,2947.0
2011,Satara,Urban,80+,6201.0,2914.0,3287.0
2011,Sindhudurg,Rural,0-4,42427.0,22022.0,20405.0
2011,Sindhudurg,Rural,5-9,65849.0,33844.0,32005.0
2011,Sindhudurg,Rural,10-14,50942.0,26189.0,24753.0
2011,Sindhudurg,Rural,15-19,66266.0,33900.0,32366.0
2011,Sindhudurg,Rural,20-24,55802.0,27664.0,28138.0
2011,Sindhudurg,Rural,25-29,51246.0,25568.0,25678.0
2011,Sindhudurg,Rural,30-34,50973.0,24749.0,26224.0
2011,Sindhudurg,Rural,35-39,54720.0,26102.0,28618.0
2011,Sindhudurg,Rural,40-44,53717.0,26375.0,27342.0
2011,Sindhudurg,Rural,45-49,48893.0,24331.0,24562.0
2011,Sindhudurg,Rural,50-54,40171.0,20011.0,20160.0
2011,Sindhudurg,Rural,55-59,35208.0,16957.0,18251.0
2011,Sindhudurg,Rural,60-64,34967.0,15490.0,19477.0
2011,Sindhudurg,Rural,65-69,35300.0,15063.0,20237.0
2011,Sindhudurg,Rural,70-74,26681.0,11805.0,14876.0
2011,Sindhudurg,Rural,75-79,13666.0,6287.0,7379.0
2011,Sindhudurg,Rural,80+,13696.0,5798.0,7898.0
2011,Sindhudurg,Urban,0-4,6549.0,3459.0,3090.0
2011,Sindhudurg,Urban,5-9,8702.0,4572.0,4130.0
2011,Sindhudurg,Urban,10-14,7666.0,4086.0,3580.0
2011,Sindhudurg,Urban,15-19,8913.0,4606.0,4307.0
2011,Sindhudurg,Urban,20-24,8966.0,4420.0,4546.0
2011,Sindhudurg,Urban,25-29,8696.0,4322.0,4374.0
2011,Sindhudurg,Urban,30-34,8717.0,4282.0,4435.0
2011,Sindhudurg,Urban,35-39,9045.0,4471.0,4574.0
2011,Sindhudurg,Urban,40-44,8798.0,4522.0,4276.0
2011,Sindhudurg,Urban,45-49,7433.0,3933.0,3500.0
2011,Sindhudurg,Urban,50-54,5997.0,3117.0,2880.0
2011,Sindhudurg,Urban,55-59,4985.0,2517.0,2468.0
2011,Sindhudurg,Urban,60-64,4181.0,2006.0,2175.0
2011,Sindhudurg,Urban,65-69,3159.0,1405.0,1754.0
2011,Sindhudurg,Urban,70-74,2375.0,1072.0,1303.0
2011,Sindhudurg,Urban,75-79,1351.0,614.0,737.0
2011,Sindhudurg,Urban,80+,1226.0,539.0,687.0
2011,Solapur,Rural,0-4,264339.0,141351.0,122988.0
2011,Solapur,Rural,5-9,296766.0,158242.0,138524.0
2011,Solapur,Rural,10-14,271691.0,144364.0,127327.0
2011,Solapur,Rural,15-19,280262.0,156606.0,123656.0
2011,Solapur,Rural,20-24,278180.0,150509.0,127671.0
2011,Solapur,Rural,25-29,230374.0,119832.0,110542.0
2011,Solapur,Rural,30-34,200627.0,99817.0,100810.0
2011,Solapur,Rural,35-39,195374.0,96355.0,99019.0
2011,Solapur,Rural,40-44,177585.0,90062.0,87523.0
2011,Solapur,Rural,45-49,146783.0,74739.0,72044.0
2011,Solapur,Rural,50-54,124951.0,64338.0,60613.0
2011,Solapur,Rural,55-59,99081.0,49148.0,49933.0
2011,Solapur,Rural,60-64,104754.0,48560.0,56194.0
2011,Solapur,Rural,65-69,95010.0,45839.0,49171.0
2011,Solapur,Rural,70-74,70908.0,36618.0,34290.0
2011,Solapur,Rural,75-79,31882.0,16431.0,15451.0
2011,Solapur,Rural,80+,40388.0,20234.0,20154.0
2011,Solapur,Urban,0-4,112911.0,59024.0,53887.0
2011,Solapur,Urban,5-9,136474.0,71762.0,64712.0
2011,Solapur,Urban,10-14,121953.0,64144.0,57809.0
2011,Solapur,Urban,15-19,141064.0,73982.0,67082.0
2011,Solapur,Urban,20-24,144242.0,72987.0,71255.0
2011,Solapur,Urban,25-29,124538.0,62755.0,61783.0
2011,Solapur,Urban,30-34,105274.0,52205.0,53069.0
2011,Solapur,Urban,35-39,100321.0,48620.0,51701.0
2011,Solapur,Urban,40-44,88833.0,44454.0,44379.0
2011,Solapur,Urban,45-49,75103.0,37613.0,37490.0
2011,Solapur,Urban,50-54,64284.0,32791.0,31493.0
2011,Solapur,Urban,55-59,49380.0,25102.0,24278.0
2011,Solapur,Urban,60-64,45158.0,21870.0,23288.0
2011,Solapur,Urban,65-69,33361.0,15450.0,17911.0
2011,Solapur,Urban,70-74,24520.0,11532.0,12988.0
2011,Solapur,Urban,75-79,11666.0,5783.0,5883.0
2011,Solapur,Urban,80+,14592.0,6532.0,8060.0
2011,Thane,Rural,0-4,254453.0,129956.0,124497.0
2011,Thane,Rural,5-9,271491.0,140467.0,131024.0
2011,Thane,Rural,10-14,273427.0,139554.0,133873.0
2011,Thane,Rural,15-19,238288.0,124648.0,113640.0
2011,Thane,Rural,20-24,254861.0,130064.0,124797.0
2011,Thane,Rural,25-29,231322.0,121652.0,109670.0
2011,Thane,Rural,30-34,193960.0,100874.0,93086.0
2011,Thane,Rural,35-39,179578.0,92693.0,86885.0
2011,Thane,Rural,40-44,153919.0,79399.0,74520.0
2011,Thane,Rural,45-49,129007.0,65323.0,63684.0
2011,Thane,Rural,50-54,102327.0,52100.0,50227.0
2011,Thane,Rural,55-59,79181.0,39564.0,39617.0
2011,Thane,Rural,60-64,67539.0,31707.0,35832.0
2011,Thane,Rural,65-69,47819.0,21266.0,26553.0
2011,Thane,Rural,70-74,30812.0,13568.0,17244.0
2011,Thane,Rural,75-79,14346.0,6433.0,7913.0
2011,Thane,Rural,80+,15365.0,6777.0,8588.0
2011,Thane,Urban,0-4,670928.0,349908.0,321020.0
2011,Thane,Urban,5-9,723390.0,383039.0,340351.0
2011,Thane,Urban,10-14,709112.0,374014.0,335098.0
2011,Thane,Urban,15-19,738944.0,406136.0,332808.0
2011,Thane,Urban,20-24,892659.0,481922.0,410737.0
2011,Thane,Urban,25-29,925644.0,492463.0,433181.0
2011,Thane,Urban,30-34,797667.0,432716.0,364951.0
2011,Thane,Urban,35-39,714877.0,386341.0,328536.0
2011,Thane,Urban,40-44,587264.0,321355.0,265909.0
2011,Thane,Urban,45-49,485616.0,260502.0,225114.0
2011,Thane,Urban,50-54,381873.0,209884.0,171989.0
2011,Thane,Urban,55-59,287042.0,157051.0,129991.0
2011,Thane,Urban,60-64,220226.0,117859.0,102367.0
2011,Thane,Urban,65-69,136148.0,70284.0,65864.0
2011,Thane,Urban,70-74,88601.0,44613.0,43988.0
2011,Thane,Urban,75-79,48583.0,23609.0,24974.0
2011,Thane,Urban,80+,60059.0,27808.0,32251.0
2011,Wardha,Rural,0-4,62607.0,32577.0,30030.0
2011,Wardha,Rural,5-9,79525.0,41119.0,38406.0
2011,Wardha,Rural,10-14,65204.0,33666.0,31538.0
2011,Wardha,Rural,15-19,81770.0,42466.0,39304.0
2011,Wardha,Rural,20-24,82583.0,43314.0,39269.0
2011,Wardha,Rural,25-29,74232.0,38941.0,35291.0
2011,Wardha,Rural,30-34,65645.0,33758.0,31887.0
2011,Wardha,Rural,35-39,65611.0,33358.0,32253.0
2011,Wardha,Rural,40-44,59373.0,30889.0,28484.0
2011,Wardha,Rural,45-49,51062.0,26531.0,24531.0
2011,Wardha,Rural,50-54,42185.0,22887.0,19298.0
2011,Wardha,Rural,55-59,32398.0,16675.0,15723.0
2011,Wardha,Rural,60-64,33351.0,15224.0,18127.0
2011,Wardha,Rural,65-69,33217.0,15317.0,17900.0
2011,Wardha,Rural,70-74,24938.0,12588.0,12350.0
2011,Wardha,Rural,75-79,12014.0,6433.0,5581.0
2011,Wardha,Rural,80+,11054.0,5748.0,5306.0
2011,Wardha,Urban,0-4,28407.0,14926.0,13481.0
2011,Wardha,Urban,5-9,36095.0,18942.0,17153.0
2011,Wardha,Urban,10-14,30955.0,16276.0,14679.0
2011,Wardha,Urban,15-19,37878.0,19583.0,18295.0
2011,Wardha,Urban,20-24,41213.0,20303.0,20910.0
2011,Wardha,Urban,25-29,39071.0,19573.0,19498.0
2011,Wardha,Urban,30-34,35367.0,17842.0,17525.0
2011,Wardha,Urban,35-39,34781.0,17344.0,17437.0
2011,Wardha,Urban,40-44,31664.0,16357.0,15307.0
2011,Wardha,Urban,45-49,26724.0,14113.0,12611.0
2011,Wardha,Urban,50-54,21372.0,11500.0,9872.0
2011,Wardha,Urban,55-59,15970.0,8605.0,7365.0
2011,Wardha,Urban,60-64,13945.0,6891.0,7054.0
2011,Wardha,Urban,65-69,12203.0,5770.0,6433.0
2011,Wardha,Urban,70-74,8515.0,4101.0,4414.0
2011,Wardha,Urban,75-79,4558.0,2269.0,2289.0
2011,Wardha,Urban,80+,4387.0,1996.0,2391.0
2011,Washim,Rural,0-4,88443.0,47743.0,40700.0
2011,Washim,Rural,5-9,108554.0,57399.0,51155.0
2011,Washim,Rural,10-14,92542.0,48893.0,43649.0
2011,Washim,Rural,15-19,99468.0,53978.0,45490.0
2011,Washim,Rural,20-24,92118.0,50446.0,41672.0
2011,Washim,Rural,25-29,80034.0,41604.0,38430.0
2011,Washim,Rural,30-34,71142.0,35653.0,35489.0
2011,Washim,Rural,35-39,67990.0,34486.0,33504.0
2011,Washim,Rural,40-44,59723.0,31101.0,28622.0
2011,Washim,Rural,45-49,48223.0,25094.0,23129.0
2011,Washim,Rural,50-54,39086.0,20122.0,18964.0
2011,Washim,Rural,55-59,31594.0,15568.0,16026.0
2011,Washim,Rural,60-64,33077.0,14623.0,18454.0
2011,Washim,Rural,65-69,30779.0,14312.0,16467.0
2011,Washim,Rural,70-74,21045.0,10132.0,10913.0
2011,Washim,Rural,75-79,9859.0,4727.0,5132.0
2011,Washim,Rural,80+,10636.0,5040.0,5596.0
2011,Washim,Urban,0-4,18431.0,9816.0,8615.0
2011,Washim,Urban,5-9,22831.0,11814.0,11017.0
2011,Washim,Urban,10-14,20227.0,10705.0,9522.0
2011,Washim,Urban,15-19,21791.0,11296.0,10495.0
2011,Washim,Urban,20-24,20519.0,10645.0,9874.0
2011,Washim,Urban,25-29,17961.0,8935.0,9026.0
2011,Washim,Urban,30-34,16298.0,8086.0,8212.0
2011,Washim,Urban,35-39,15336.0,7808.0,7528.0
2011,Washim,Urban,40-44,13354.0,7158.0,6196.0
2011,Washim,Urban,45-49,10359.0,5638.0,4721.0
2011,Washim,Urban,50-54,8249.0,4363.0,3886.0
2011,Washim,Urban,55-59,6242.0,3229.0,3013.0
2011,Washim,Urban,60-64,6292.0,2919.0,3373.0
2011,Washim,Urban,65-69,5625.0,2553.0,3072.0
2011,Washim,Urban,70-74,3701.0,1713.0,1988.0
2011,Washim,Urban,75-79,1835.0,880.0,955.0
2011,Washim,Urban,80+,2165.0,905.0,1260.0
2011,Yavatmal,Rural,0-4,188491.0,97826.0,90665.0
2011,Yavatmal,Rural,5-9,232038.0,120784.0,111254.0
2011,Yavatmal,Rural,10-14,193063.0,99843.0,93220.0
2011,Yavatmal,Rural,15-19,225069.0,119778.0,105291.0
2011,Yavatmal,Rural,20-24,204881.0,108145.0,96736.0
2011,Yavatmal,Rural,25-29,183506.0,94860.0,88646.0
2011,Yavatmal,Rural,30-34,160470.0,82073.0,78397.0
2011,Yavatmal,Rural,35-39,153144.0,77459.0,75685.0
2011,Yavatmal,Rural,40-44,134925.0,69652.0,65273.0
2011,Yavatmal,Rural,45-49,111498.0,57387.0,54111.0
